"Delivery Date","Hour Ending","MW Offered","REGDN Offer Price"
"02/03/2023","01","874.6","5.11"
"02/03/2023","01","884.6","5.21"
"02/03/2023","01","892.1","6.69"
"02/03/2023","01","894.1","7"
"02/03/2023","01","904.1","7.01"
"02/03/2023","01","909.1","7.11"
"02/03/2023","01","914.1","7.21"
"02/03/2023","01","919.1","7.95"
"02/03/2023","01","933.1","8"
"02/03/2023","01","948.1","8.69"
"02/03/2023","01","973.1","10.01"
"02/03/2023","01","975.6","10.11"
"02/03/2023","01","982.6","10.15"
"02/03/2023","01","985.1","10.21"
"02/03/2023","01","992.6","13.69"
"02/03/2023","01","1040","15"
"02/03/2023","01","1090","15.15"
"02/03/2023","01","1114","15.69"
"02/03/2023","01","1146","18.69"
"02/03/2023","01","1147","19.64"
"02/03/2023","01","1152","20"
"02/03/2023","01","1174","20.69"
"02/03/2023","01","1175","24.64"
"02/03/2023","01","1177","30"
"02/03/2023","01","1207","33"
"02/03/2023","01","1215","50"
"02/03/2023","01","1223","55"
"02/03/2023","01","1226","60"
"02/03/2023","01","1266","95.15"
"02/03/2023","01","1272.4","100"
"02/03/2023","01","1284.4","1000"
"02/03/2023","01","1306.4","2000"
"02/03/2023","01","1306.5","5000"
"02/03/2023","02","56.8","0"
"02/03/2023","02","62.8",".01"
"02/03/2023","02","67.8",".04"
"02/03/2023","02","72.8",".05"
"02/03/2023","02","77.8",".06"
"02/03/2023","02","82.8",".07"
"02/03/2023","02","89.5",".1"
"02/03/2023","02","94.5",".22"
"02/03/2023","02","104.5",".23"
"02/03/2023","02","109.5",".24"
"02/03/2023","02","116.2",".27"
"02/03/2023","02","121.2",".32"
"02/03/2023","02","126.2",".33"
"02/03/2023","02","131.2",".34"
"02/03/2023","02","136.2",".35"
"02/03/2023","02","146.2",".61"
"02/03/2023","02","156.2",".62"
"02/03/2023","02","166.2",".71"
"02/03/2023","02","176.2",".72"
"02/03/2023","02","227.2",".79"
"02/03/2023","02","229.2",".9"
"02/03/2023","02","230.3",".91"
"02/03/2023","02","272.3",".99"
"02/03/2023","02","352.3","1.01"
"02/03/2023","02","367.3","1.02"
"02/03/2023","02","377.3","1.06"
"02/03/2023","02","387.3","1.07"
"02/03/2023","02","390.3","1.13"
"02/03/2023","02","399.8","1.14"
"02/03/2023","02","414.8","1.15"
"02/03/2023","02","424.8","1.19"
"02/03/2023","02","438.6","1.2"
"02/03/2023","02","448.6","1.21"
"02/03/2023","02","453.6","1.22"
"02/03/2023","02","495.6","1.29"
"02/03/2023","02","505.6","1.34"
"02/03/2023","02","515.6","1.35"
"02/03/2023","02","534.4","1.38"
"02/03/2023","02","546.9","1.43"
"02/03/2023","02","553.2","1.47"
"02/03/2023","02","585.2","1.49"
"02/03/2023","02","587.5","1.5"
"02/03/2023","02","602.5","1.55"
"02/03/2023","02","607.5","1.56"
"02/03/2023","02","608.5","1.57"
"02/03/2023","02","610.6","1.58"
"02/03/2023","02","620.6","1.63"
"02/03/2023","02","630.6","1.64"
"02/03/2023","02","640.6","1.69"
"02/03/2023","02","643.7","1.7"
"02/03/2023","02","646.8","1.96"
"02/03/2023","02","690.8","1.98"
"02/03/2023","02","697.1","2.12"
"02/03/2023","02","703.4","2.37"
"02/03/2023","02","708.4","2.39"
"02/03/2023","02","759.4","2.49"
"02/03/2023","02","773.4","2.98"
"02/03/2023","02","788.4","3.29"
"02/03/2023","02","795.9","3.39"
"02/03/2023","02","808.7","3.5"
"02/03/2023","02","823.7","4.89"
"02/03/2023","02","844.6","5"
"02/03/2023","02","864.6","5.01"
"02/03/2023","02","874.6","5.11"
"02/03/2023","02","884.6","5.21"
"02/03/2023","02","892.1","6.69"
"02/03/2023","02","894.1","7"
"02/03/2023","02","904.1","7.01"
"02/03/2023","02","909.1","7.11"
"02/03/2023","02","914.1","7.21"
"02/03/2023","02","919.1","7.95"
"02/03/2023","02","933.1","8"
"02/03/2023","02","948.1","8.69"
"02/03/2023","02","955.1","9.5"
"02/03/2023","02","960.1","10.01"
"02/03/2023","02","980.1","10.03"
"02/03/2023","02","982.6","10.11"
"02/03/2023","02","985.1","10.21"
"02/03/2023","02","992.6","13.69"
"02/03/2023","02","1040","15"
"02/03/2023","02","1090","15.15"
"02/03/2023","02","1114","15.69"
"02/03/2023","02","1146","18.69"
"02/03/2023","02","1147","19.87"
"02/03/2023","02","1152","20"
"02/03/2023","02","1174","20.69"
"02/03/2023","02","1175","24.87"
"02/03/2023","02","1177","30"
"02/03/2023","02","1207","33"
"02/03/2023","02","1215","41.76"
"02/03/2023","02","1223","46.76"
"02/03/2023","02","1226","51.76"
"02/03/2023","02","1266","95.15"
"02/03/2023","02","1270.6","100"
"02/03/2023","02","1282.6","1000"
"02/03/2023","02","1304.6","2000"
"02/03/2023","02","1304.7","5000"
"02/03/2023","03","56.8","0"
"02/03/2023","03","82.8",".01"
"02/03/2023","03","89.5",".02"
"02/03/2023","03","104.5",".11"
"02/03/2023","03","109.5",".12"
"02/03/2023","03","116.2",".14"
"02/03/2023","03","126.2",".18"
"02/03/2023","03","136.2",".19"
"02/03/2023","03","156.2",".39"
"02/03/2023","03","161.2",".45"
"02/03/2023","03","176.2",".46"
"02/03/2023","03","179.3",".6"
"02/03/2023","03","194.3",".68"
"02/03/2023","03","214.3",".71"
"02/03/2023","03","226.8",".76"
"02/03/2023","03","241.8",".77"
"02/03/2023","03","292.8",".79"
"02/03/2023","03","307.8",".8"
"02/03/2023","03","326.6",".81"
"02/03/2023","03","331.6",".82"
"02/03/2023","03","351.6",".91"
"02/03/2023","03","370.4",".94"
"02/03/2023","03","382.9",".97"
"02/03/2023","03","424.9",".99"
"02/03/2023","03","511.2","1"
"02/03/2023","03","517.5","1.02"
"02/03/2023","03","522.5","1.05"
"02/03/2023","03","537.5","1.06"
"02/03/2023","03","540.6","1.08"
"02/03/2023","03","550.6","1.11"
"02/03/2023","03","560.6","1.12"
"02/03/2023","03","563.7","1.16"
"02/03/2023","03","605.7","1.29"
"02/03/2023","03","608.8","1.35"
"02/03/2023","03","615.1","1.47"
"02/03/2023","03","643.1","1.49"
"02/03/2023","03","649.4","1.65"
"02/03/2023","03","659.4","1.69"
"02/03/2023","03","703.4","1.98"
"02/03/2023","03","708.4","2.39"
"02/03/2023","03","759.4","2.49"
"02/03/2023","03","773.4","2.98"
"02/03/2023","03","788.4","3.29"
"02/03/2023","03","795.9","3.39"
"02/03/2023","03","808.7","3.5"
"02/03/2023","03","823.7","4.89"
"02/03/2023","03","844.6","5"
"02/03/2023","03","864.6","5.01"
"02/03/2023","03","874.6","5.11"
"02/03/2023","03","884.6","5.21"
"02/03/2023","03","892.1","6.69"
"02/03/2023","03","894.1","7"
"02/03/2023","03","904.1","7.01"
"02/03/2023","03","909.1","7.11"
"02/03/2023","03","914.1","7.21"
"02/03/2023","03","919.1","7.95"
"02/03/2023","03","933.1","8"
"02/03/2023","03","948.1","8.69"
"02/03/2023","03","955.1","9.52"
"02/03/2023","03","975.1","9.95"
"02/03/2023","03","980.1","10.01"
"02/03/2023","03","982.6","10.11"
"02/03/2023","03","985.1","10.21"
"02/03/2023","03","992.6","13.69"
"02/03/2023","03","1040","15"
"02/03/2023","03","1090","15.15"
"02/03/2023","03","1114","15.69"
"02/03/2023","03","1146","18.69"
"02/03/2023","03","1151","20"
"02/03/2023","03","1173","20.69"
"02/03/2023","03","1174","25.64"
"02/03/2023","03","1176","30"
"02/03/2023","03","1177","30.64"
"02/03/2023","03","1207","33"
"02/03/2023","03","1215","40.47"
"02/03/2023","03","1223","45.47"
"02/03/2023","03","1226","50.47"
"02/03/2023","03","1266","95.15"
"02/03/2023","03","1271","100"
"02/03/2023","03","1283","1000"
"02/03/2023","03","1305","2000"
"02/03/2023","03","1305.1","5000"
"02/03/2023","04","56.8","0"
"02/03/2023","04","62.8",".01"
"02/03/2023","04","72.8",".13"
"02/03/2023","04","82.8",".14"
"02/03/2023","04","89.5",".17"
"02/03/2023","04","94.5",".26"
"02/03/2023","04","109.5",".27"
"02/03/2023","04","116.2",".3"
"02/03/2023","04","126.2",".34"
"02/03/2023","04","136.2",".35"
"02/03/2023","04","146.2",".55"
"02/03/2023","04","156.2",".56"
"02/03/2023","04","166.2",".62"
"02/03/2023","04","176.2",".63"
"02/03/2023","04","179.3",".77"
"02/03/2023","04","230.3",".79"
"02/03/2023","04","238.3",".85"
"02/03/2023","04","245.3",".86"
"02/03/2023","04","265.3",".89"
"02/03/2023","04","277.8",".94"
"02/03/2023","04","292.8",".95"
"02/03/2023","04","297.8",".98"
"02/03/2023","04","363.6",".99"
"02/03/2023","04","373.6","1"
"02/03/2023","04","453.6","1.06"
"02/03/2023","04","463.6","1.09"
"02/03/2023","04","473.6","1.1"
"02/03/2023","04","492.4","1.12"
"02/03/2023","04","504.9","1.16"
"02/03/2023","04","511.2","1.19"
"02/03/2023","04","517.5","1.21"
"02/03/2023","04","537.5","1.25"
"02/03/2023","04","540.6","1.27"
"02/03/2023","04","582.6","1.29"
"02/03/2023","04","587.6","1.3"
"02/03/2023","04","602.6","1.31"
"02/03/2023","04","605.7","1.36"
"02/03/2023","04","633.7","1.49"
"02/03/2023","04","635.7","1.55"
"02/03/2023","04","636.8","1.56"
"02/03/2023","04","643.1","1.67"
"02/03/2023","04","653.1","1.69"
"02/03/2023","04","659.4","1.86"
"02/03/2023","04","703.4","1.98"
"02/03/2023","04","708.4","2.39"
"02/03/2023","04","759.4","2.49"
"02/03/2023","04","773.4","2.98"
"02/03/2023","04","788.4","3.29"
"02/03/2023","04","795.9","3.39"
"02/03/2023","04","808.7","3.5"
"02/03/2023","04","823.7","4.89"
"02/03/2023","04","844.6","5"
"02/03/2023","04","864.6","5.01"
"02/03/2023","04","874.6","5.11"
"02/03/2023","04","884.6","5.21"
"02/03/2023","04","892.1","6.69"
"02/03/2023","04","894.1","7"
"02/03/2023","04","904.1","7.01"
"02/03/2023","04","909.1","7.11"
"02/03/2023","04","914.1","7.21"
"02/03/2023","04","919.1","7.95"
"02/03/2023","04","933.1","8"
"02/03/2023","04","948.1","8.69"
"02/03/2023","04","955.1","9.6"
"02/03/2023","04","980.1","10.01"
"02/03/2023","04","982.6","10.11"
"02/03/2023","04","985.1","10.21"
"02/03/2023","04","992.6","13.69"
"02/03/2023","04","1040","15"
"02/03/2023","04","1090","15.15"
"02/03/2023","04","1114","15.69"
"02/03/2023","04","1146","18.69"
"02/03/2023","04","1151","20"
"02/03/2023","04","1173","20.69"
"02/03/2023","04","1175","30"
"02/03/2023","04","1176","32.81"
"02/03/2023","04","1206","33"
"02/03/2023","04","1207","37.81"
"02/03/2023","04","1215","40.86"
"02/03/2023","04","1223","45.86"
"02/03/2023","04","1226","50.86"
"02/03/2023","04","1266","95.15"
"02/03/2023","04","1271.1","100"
"02/03/2023","04","1283.1","1000"
"02/03/2023","04","1305.1","2000"
"02/03/2023","04","1305.2","5000"
"02/03/2023","05","56.8","0"
"02/03/2023","05","62.8",".01"
"02/03/2023","05","67.8",".53"
"02/03/2023","05","72.8",".54"
"02/03/2023","05","82.8",".55"
"02/03/2023","05","89.5",".58"
"02/03/2023","05","94.5",".69"
"02/03/2023","05","109.5",".7"
"02/03/2023","05","116.2",".73"
"02/03/2023","05","126.2",".78"
"02/03/2023","05","187.2",".79"
"02/03/2023","05","229.2",".99"
"02/03/2023","05","309.2","1.01"
"02/03/2023","05","329.2","1.03"
"02/03/2023","05","344.2","1.11"
"02/03/2023","05","349.2","1.12"
"02/03/2023","05","352.3","1.28"
"02/03/2023","05","394.3","1.29"
"02/03/2023","05","398.3","1.37"
"02/03/2023","05","409.3","1.38"
"02/03/2023","05","419.3","1.41"
"02/03/2023","05","429.3","1.42"
"02/03/2023","05","441.8","1.48"
"02/03/2023","05","484.8","1.49"
"02/03/2023","05","508.6","1.53"
"02/03/2023","05","518.6","1.54"
"02/03/2023","05","523.6","1.55"
"02/03/2023","05","533.6","1.65"
"02/03/2023","05","543.6","1.66"
"02/03/2023","05","572.4","1.69"
"02/03/2023","05","584.9","1.73"
"02/03/2023","05","591.2","1.76"
"02/03/2023","05","597.5","1.79"
"02/03/2023","05","612.5","1.83"
"02/03/2023","05","617.5","1.84"
"02/03/2023","05","618.5","1.85"
"02/03/2023","05","620.6","1.86"
"02/03/2023","05","635.6","1.9"
"02/03/2023","05","640.6","1.91"
"02/03/2023","05","643.7","1.96"
"02/03/2023","05","687.7","1.98"
"02/03/2023","05","690.8","2.19"
"02/03/2023","05","697.1","2.32"
"02/03/2023","05","702.1","2.39"
"02/03/2023","05","753.1","2.49"
"02/03/2023","05","759.4","2.54"
"02/03/2023","05","773.4","2.98"
"02/03/2023","05","788.4","3.29"
"02/03/2023","05","795.9","3.39"
"02/03/2023","05","808.7","3.5"
"02/03/2023","05","823.7","4.89"
"02/03/2023","05","844.6","5"
"02/03/2023","05","864.6","5.01"
"02/03/2023","05","874.6","5.11"
"02/03/2023","05","884.6","5.21"
"02/03/2023","05","892.1","6.69"
"02/03/2023","05","894.1","7"
"02/03/2023","05","904.1","7.01"
"02/03/2023","05","909.1","7.11"
"02/03/2023","05","914.1","7.21"
"02/03/2023","05","919.1","7.95"
"02/03/2023","05","934.1","8.69"
"02/03/2023","05","954.1","9.96"
"02/03/2023","05","959.1","10.01"
"02/03/2023","05","961.6","10.11"
"02/03/2023","05","964.1","10.21"
"02/03/2023","05","971.1","10.32"
"02/03/2023","05","978.6","13.69"
"02/03/2023","05","1026","15"
"02/03/2023","05","1076","15.15"
"02/03/2023","05","1100","15.69"
"02/03/2023","05","1132","18.69"
"02/03/2023","05","1137","20"
"02/03/2023","05","1159","20.69"
"02/03/2023","05","1189","33"
"02/03/2023","05","1190","36.38"
"02/03/2023","05","1191","41.38"
"02/03/2023","05","1199","44.14"
"02/03/2023","05","1207","49.14"
"02/03/2023","05","1210","54.14"
"02/03/2023","05","1250","95.15"
"02/03/2023","05","1265.6","100"
"02/03/2023","05","1267.6","250"
"02/03/2023","05","1279.6","1000"
"02/03/2023","05","1301.6","2000"
"02/03/2023","05","1301.7","5000"
"02/03/2023","06","56.8","0"
"02/03/2023","06","62.8",".01"
"02/03/2023","06","108.8",".97"
"02/03/2023","06","188.8",".98"
"02/03/2023","06","234.8","1.29"
"02/03/2023","06","262.8","1.49"
"02/03/2023","06","272.8","1.69"
"02/03/2023","06","312.8","1.99"
"02/03/2023","06","317.8","2.3"
"02/03/2023","06","322.8","2.31"
"02/03/2023","06","327.8","2.32"
"02/03/2023","06","332.8","2.33"
"02/03/2023","06","339.5","2.36"
"02/03/2023","06","344.5","2.39"
"02/03/2023","06","358.5","2.49"
"02/03/2023","06","363.5","2.51"
"02/03/2023","06","368.5","2.52"
"02/03/2023","06","373.5","2.53"
"02/03/2023","06","378.5","2.54"
"02/03/2023","06","385.2","2.56"
"02/03/2023","06","390.2","2.63"
"02/03/2023","06","395.2","2.64"
"02/03/2023","06","400.2","2.65"
"02/03/2023","06","405.2","2.66"
"02/03/2023","06","415.2","2.97"
"02/03/2023","06","439.2","2.98"
"02/03/2023","06","449.2","3.08"
"02/03/2023","06","454.2","3.09"
"02/03/2023","06","459.2","3.1"
"02/03/2023","06","474.2","3.29"
"02/03/2023","06","477.3","3.31"
"02/03/2023","06","484.8","3.39"
"02/03/2023","06","492.8","3.44"
"02/03/2023","06","499.8","3.45"
"02/03/2023","06","504.8","3.49"
"02/03/2023","06","527.6","3.5"
"02/03/2023","06","532.6","3.51"
"02/03/2023","06","545.1","3.58"
"02/03/2023","06","549.1","3.59"
"02/03/2023","06","560.1","3.6"
"02/03/2023","06","578.9","3.65"
"02/03/2023","06","583.9","3.66"
"02/03/2023","06","588.9","3.67"
"02/03/2023","06","593.9","3.68"
"02/03/2023","06","598.9","3.69"
"02/03/2023","06","608.9","3.82"
"02/03/2023","06","613.9","3.83"
"02/03/2023","06","618.9","3.84"
"02/03/2023","06","637.7","3.87"
"02/03/2023","06","640.7","3.92"
"02/03/2023","06","650.2","3.93"
"02/03/2023","06","656.5","3.97"
"02/03/2023","06","689.5","3.98"
"02/03/2023","06","695.8","4"
"02/03/2023","06","700.8","4.06"
"02/03/2023","06","710.8","4.07"
"02/03/2023","06","715.8","4.08"
"02/03/2023","06","716.8","4.09"
"02/03/2023","06","718.9","4.1"
"02/03/2023","06","723.9","4.15"
"02/03/2023","06","728.9","4.16"
"02/03/2023","06","733.9","4.17"
"02/03/2023","06","738.9","4.18"
"02/03/2023","06","742","4.24"
"02/03/2023","06","745.1","4.55"
"02/03/2023","06","751.4","4.74"
"02/03/2023","06","766.4","4.89"
"02/03/2023","06","787.3","5"
"02/03/2023","06","807.3","5.01"
"02/03/2023","06","813.6","5.03"
"02/03/2023","06","823.6","5.11"
"02/03/2023","06","833.6","5.21"
"02/03/2023","06","841.1","6.69"
"02/03/2023","06","851.1","7.01"
"02/03/2023","06","856.1","7.11"
"02/03/2023","06","861.1","7.21"
"02/03/2023","06","876.1","8.69"
"02/03/2023","06","896.1","9.98"
"02/03/2023","06","991.1","10"
"02/03/2023","06","996.1","10.01"
"02/03/2023","06","998.6","10.11"
"02/03/2023","06","1001.1","10.21"
"02/03/2023","06","1008.6","13.69"
"02/03/2023","06","1058.6","15.15"
"02/03/2023","06","1078.6","15.69"
"02/03/2023","06","1108.6","18.69"
"02/03/2023","06","1113.6","20"
"02/03/2023","06","1133.6","20.69"
"02/03/2023","06","1163.6","33"
"02/03/2023","06","1165.6","35"
"02/03/2023","06","1166.6","45.34"
"02/03/2023","06","1167.6","50.34"
"02/03/2023","06","1171.6","50.69"
"02/03/2023","06","1179.6","51.15"
"02/03/2023","06","1187.6","56.15"
"02/03/2023","06","1190.6","61.15"
"02/03/2023","06","1230.6","95.15"
"02/03/2023","06","1257.4","100"
"02/03/2023","06","1259.4","100.69"
"02/03/2023","06","1261.4","150.69"
"02/03/2023","06","1263.4","250"
"02/03/2023","06","1275.4","1000"
"02/03/2023","06","1297.4","2000"
"02/03/2023","06","1297.5","5000"
"02/03/2023","07","56.8","0"
"02/03/2023","07","62.8",".01"
"02/03/2023","07","113.8",".98"
"02/03/2023","07","159.8",".99"
"02/03/2023","07","239.8","1.06"
"02/03/2023","07","249.8","1.69"
"02/03/2023","07","254.8","2.39"
"02/03/2023","07","269.8","3.29"
"02/03/2023","07","282.3","3.39"
"02/03/2023","07","287.3","3.4"
"02/03/2023","07","292.3","3.41"
"02/03/2023","07","297.3","3.43"
"02/03/2023","07","304","3.46"
"02/03/2023","07","309","3.6"
"02/03/2023","07","314","3.61"
"02/03/2023","07","319","3.62"
"02/03/2023","07","324","3.63"
"02/03/2023","07","330.7","3.65"
"02/03/2023","07","335.7","3.72"
"02/03/2023","07","340.7","3.73"
"02/03/2023","07","345.7","3.74"
"02/03/2023","07","350.7","3.75"
"02/03/2023","07","392.7","3.97"
"02/03/2023","07","397.7","4.05"
"02/03/2023","07","407.7","4.06"
"02/03/2023","07","412.7","4.07"
"02/03/2023","07","417.7","4.16"
"02/03/2023","07","422.7","4.17"
"02/03/2023","07","427.7","4.18"
"02/03/2023","07","432.7","4.19"
"02/03/2023","07","434.7","4.39"
"02/03/2023","07","435.8","4.4"
"02/03/2023","07","439.8","4.52"
"02/03/2023","07","450.8","4.53"
"02/03/2023","07","455.8","4.57"
"02/03/2023","07","465.8","4.58"
"02/03/2023","07","470.8","4.59"
"02/03/2023","07","483.3","4.66"
"02/03/2023","07","487.3","4.67"
"02/03/2023","07","498.3","4.68"
"02/03/2023","07","517.1","4.73"
"02/03/2023","07","522.1","4.74"
"02/03/2023","07","527.1","4.75"
"02/03/2023","07","532.1","4.76"
"02/03/2023","07","537.1","4.77"
"02/03/2023","07","552.1","4.89"
"02/03/2023","07","562.1","4.9"
"02/03/2023","07","572.1","4.91"
"02/03/2023","07","577.1","4.94"
"02/03/2023","07","590.9","4.95"
"02/03/2023","07","599.9","5"
"02/03/2023","07","623.4","5.01"
"02/03/2023","07","627.4","5.04"
"02/03/2023","07","629.7","5.05"
"02/03/2023","07","636","5.08"
"02/03/2023","07","646","5.11"
"02/03/2023","07","656","5.14"
"02/03/2023","07","666","5.15"
"02/03/2023","07","668","5.17"
"02/03/2023","07","669.1","5.18"
"02/03/2023","07","679.1","5.21"
"02/03/2023","07","684.1","5.23"
"02/03/2023","07","694.1","5.24"
"02/03/2023","07","699.1","5.25"
"02/03/2023","07","702.2","5.31"
"02/03/2023","07","705.3","5.62"
"02/03/2023","07","711.6","5.81"
"02/03/2023","07","717.9","6.1"
"02/03/2023","07","725.4","6.69"
"02/03/2023","07","765.4","6.98"
"02/03/2023","07","775.4","7.01"
"02/03/2023","07","780.4","7.11"
"02/03/2023","07","785.4","7.21"
"02/03/2023","07","800.4","8.69"
"02/03/2023","07","820.4","9.95"
"02/03/2023","07","870.4","10"
"02/03/2023","07","875.4","10.01"
"02/03/2023","07","877.9","10.11"
"02/03/2023","07","880.4","10.21"
"02/03/2023","07","917.4","11.49"
"02/03/2023","07","928.5","12"
"02/03/2023","07","936","13.69"
"02/03/2023","07","945.8","15"
"02/03/2023","07","958.6","17"
"02/03/2023","07","978.6","18.69"
"02/03/2023","07","983.6","20"
"02/03/2023","07","993.6","20.69"
"02/03/2023","07","1043.6","30.15"
"02/03/2023","07","1073.6","33"
"02/03/2023","07","1075.6","35"
"02/03/2023","07","1076.6","47.67"
"02/03/2023","07","1100.6","50.69"
"02/03/2023","07","1101.6","52.67"
"02/03/2023","07","1109.6","56.69"
"02/03/2023","07","1117.6","61.69"
"02/03/2023","07","1120.6","66.69"
"02/03/2023","07","1136.4","100"
"02/03/2023","07","1148.4","100.69"
"02/03/2023","07","1188.4","110.15"
"02/03/2023","07","1200.4","150.69"
"02/03/2023","07","1202.4","250"
"02/03/2023","07","1214.4","1000"
"02/03/2023","07","1236.4","2000"
"02/03/2023","07","1236.5","5000"
"02/03/2023","08","56.8","0"
"02/03/2023","08","62.8",".01"
"02/03/2023","08","142.8","1.03"
"02/03/2023","08","152.8","1.69"
"02/03/2023","08","157.8","2.09"
"02/03/2023","08","167.8","2.1"
"02/03/2023","08","172.8","2.11"
"02/03/2023","08","179.5","2.14"
"02/03/2023","08","189.5","2.23"
"02/03/2023","08","199.5","2.24"
"02/03/2023","08","206.2","2.27"
"02/03/2023","08","216.2","2.31"
"02/03/2023","08","226.2","2.32"
"02/03/2023","08","231.2","2.39"
"02/03/2023","08","246.2","2.53"
"02/03/2023","08","251.2","2.54"
"02/03/2023","08","256.2","2.6"
"02/03/2023","08","271.2","2.61"
"02/03/2023","08","272.2","2.75"
"02/03/2023","08","274.3","2.76"
"02/03/2023","08","286.3","2.84"
"02/03/2023","08","289.3","2.85"
"02/03/2023","08","294.3","2.87"
"02/03/2023","08","309.3","2.88"
"02/03/2023","08","321.8","2.93"
"02/03/2023","08","336.8","2.94"
"02/03/2023","08","365.6","2.98"
"02/03/2023","08","375.6","2.99"
"02/03/2023","08","390.6","3.09"
"02/03/2023","08","395.6","3.1"
"02/03/2023","08","414.4","3.12"
"02/03/2023","08","426.9","3.16"
"02/03/2023","08","433.2","3.19"
"02/03/2023","08","439.5","3.21"
"02/03/2023","08","459.5","3.25"
"02/03/2023","08","462.6","3.27"
"02/03/2023","08","477.6","3.29"
"02/03/2023","08","492.6","3.31"
"02/03/2023","08","497.6","3.32"
"02/03/2023","08","500.7","3.36"
"02/03/2023","08","508.2","3.39"
"02/03/2023","08","511.3","3.57"
"02/03/2023","08","517.6","3.69"
"02/03/2023","08","523.9","3.88"
"02/03/2023","08","538.9","4.89"
"02/03/2023","08","558.9","5.01"
"02/03/2023","08","568.9","5.11"
"02/03/2023","08","578.9","5.21"
"02/03/2023","08","586.4","6.69"
"02/03/2023","08","596.4","7.01"
"02/03/2023","08","601.4","7.11"
"02/03/2023","08","606.4","7.21"
"02/03/2023","08","634.4","7.97"
"02/03/2023","08","649.4","8.69"
"02/03/2023","08","663.4","9.49"
"02/03/2023","08","683.4","9.94"
"02/03/2023","08","733.4","10"
"02/03/2023","08","738.4","10.01"
"02/03/2023","08","740.9","10.11"
"02/03/2023","08","743.4","10.21"
"02/03/2023","08","754.5","12"
"02/03/2023","08","805.5","12.47"
"02/03/2023","08","819.5","12.49"
"02/03/2023","08","827","13.69"
"02/03/2023","08","836.8","15"
"02/03/2023","08","922.8","15.97"
"02/03/2023","08","968.8","16.97"
"02/03/2023","08","981.6","17"
"02/03/2023","08","1001.6","18.69"
"02/03/2023","08","1006.6","20"
"02/03/2023","08","1016.6","20.69"
"02/03/2023","08","1066.6","30.15"
"02/03/2023","08","1096.6","33"
"02/03/2023","08","1098.6","35"
"02/03/2023","08","1131.6","40.97"
"02/03/2023","08","1132.6","44.87"
"02/03/2023","08","1133.6","49.87"
"02/03/2023","08","1157.6","50.69"
"02/03/2023","08","1165.6","56.55"
"02/03/2023","08","1173.6","61.55"
"02/03/2023","08","1176.6","66.55"
"02/03/2023","08","1205.7","100"
"02/03/2023","08","1217.7","100.69"
"02/03/2023","08","1257.7","110.15"
"02/03/2023","08","1269.7","150.69"
"02/03/2023","08","1271.7","250"
"02/03/2023","08","1283.7","1000"
"02/03/2023","08","1305.7","2000"
"02/03/2023","08","1305.8","5000"
"02/03/2023","09","56.8","0"
"02/03/2023","09","62.8",".01"
"02/03/2023","09","77.8",".59"
"02/03/2023","09","82.8",".6"
"02/03/2023","09","89.5",".62"
"02/03/2023","09","109.5",".69"
"02/03/2023","09","116.2",".72"
"02/03/2023","09","121.2",".74"
"02/03/2023","09","136.2",".75"
