"Delivery Date","Hour Ending","MW Offered","ONNS Offer Price"
"02/03/2023","04","1737.6","1.5"
"02/03/2023","04","1762.2","1.6"
"02/03/2023","04","1872.2","1.75"
"02/03/2023","04","1952.2","2"
"02/03/2023","04","1996.2","2.01"
"02/03/2023","04","2231.2","3"
"02/03/2023","04","2781.2","3.14"
"02/03/2023","04","2836.2","4"
"02/03/2023","04","2965.6","5"
"02/03/2023","04","2987.2","5.25"
"02/03/2023","04","3031.2","6"
"02/03/2023","04","3072.8","6.56"
"02/03/2023","04","3085.8","7.95"
"02/03/2023","04","3115.8","8"
"02/03/2023","04","3137.4","8.2"
"02/03/2023","04","3152.4","10"
"02/03/2023","04","3181.2","10.25"
"02/03/2023","04","3191.6","12.82"
"02/03/2023","04","3201.6","15"
"02/03/2023","04","3251.6","25"
"02/03/2023","04","3271.6","52.45"
"02/03/2023","04","3411.6","100"
"02/03/2023","04","3605.6","110.8"
"02/03/2023","04","3799.6","235.8"
"02/03/2023","04","3954.6","460.8"
"02/03/2023","04","3966.6","1999"
"02/03/2023","05","20","0"
"02/03/2023","05","449.6",".01"
"02/03/2023","05","464.6",".2"
"02/03/2023","05","519.6",".35"
"02/03/2023","05","599.6",".4"
"02/03/2023","05","724.6",".5"
"02/03/2023","05","814.6",".55"
"02/03/2023","05","1009.6",".6"
"02/03/2023","05","1154.6",".7"
"02/03/2023","05","1214.6",".75"
"02/03/2023","05","1259.6",".88"
"02/03/2023","05","1264.6",".99"
"02/03/2023","05","1529.6","1"
"02/03/2023","05","1629.6","1.26"
"02/03/2023","05","1697.6","1.36"
"02/03/2023","05","1737.6","1.5"
"02/03/2023","05","1762.2","1.6"
"02/03/2023","05","1872.2","1.75"
"02/03/2023","05","1952.2","2"
"02/03/2023","05","1996.2","2.01"
"02/03/2023","05","2231.2","3"
"02/03/2023","05","2781.2","3.14"
"02/03/2023","05","2836.2","4"
"02/03/2023","05","2965.6","5"
"02/03/2023","05","2991.4","5.25"
"02/03/2023","05","3035.4","6"
"02/03/2023","05","3077","6.56"
"02/03/2023","05","3090","7.95"
"02/03/2023","05","3120","8"
"02/03/2023","05","3145.8","8.2"
"02/03/2023","05","3160.8","10"
"02/03/2023","05","3195.2","10.25"
"02/03/2023","05","3205.6","12.82"
"02/03/2023","05","3215.6","15"
"02/03/2023","05","3265.6","25"
"02/03/2023","05","3285.6","52.45"
"02/03/2023","05","3425.6","100"
"02/03/2023","05","3619.6","110.8"
"02/03/2023","05","3813.6","235.8"
"02/03/2023","05","3968.6","460.8"
"02/03/2023","05","3980.6","1999"
"02/03/2023","06","20","0"
"02/03/2023","06","449.6",".01"
"02/03/2023","06","464.6",".2"
"02/03/2023","06","519.6",".35"
"02/03/2023","06","599.6",".4"
"02/03/2023","06","724.6",".5"
"02/03/2023","06","814.6",".55"
"02/03/2023","06","1009.6",".6"
"02/03/2023","06","1154.6",".7"
"02/03/2023","06","1214.6",".75"
"02/03/2023","06","1219.6",".96"
"02/03/2023","06","1484.6","1"
"02/03/2023","06","1584.6","1.26"
"02/03/2023","06","1652.6","1.36"
"02/03/2023","06","1692.6","1.5"
"02/03/2023","06","1717.2","1.6"
"02/03/2023","06","1797.2","1.75"
"02/03/2023","06","1877.2","2"
"02/03/2023","06","1921.2","2.01"
"02/03/2023","06","2156.2","3"
"02/03/2023","06","2706.2","3.14"
"02/03/2023","06","2716.2","4"
"02/03/2023","06","2845.6","5"
"02/03/2023","06","2916.4","5.25"
"02/03/2023","06","2990.4","6"
"02/03/2023","06","3032","6.56"
"02/03/2023","06","3045","7.95"
"02/03/2023","06","3120","8"
"02/03/2023","06","3145.8","8.2"
"02/03/2023","06","3160.8","10"
"02/03/2023","06","3195.2","10.25"
"02/03/2023","06","3205.6","12.82"
"02/03/2023","06","3220.6","15"
"02/03/2023","06","3270.6","25"
"02/03/2023","06","3290.6","52.45"
"02/03/2023","06","3430.6","100"
"02/03/2023","06","3624.6","117.5"
"02/03/2023","06","3818.6","242.5"
"02/03/2023","06","3973.6","467.5"
"02/03/2023","06","3985.6","1999"
"02/03/2023","07","20","0"
"02/03/2023","07","399.6",".01"
"02/03/2023","07","454.6",".35"
"02/03/2023","07","494.6",".5"
"02/03/2023","07","584.6",".6"
"02/03/2023","07","784.6",".75"
"02/03/2023","07","1099.6","1"
"02/03/2023","07","1104.6","1.04"
"02/03/2023","07","1204.6","1.26"
"02/03/2023","07","1272.6","1.36"
"02/03/2023","07","1312.6","1.5"
"02/03/2023","07","1337.2","1.6"
"02/03/2023","07","1562.2","2"
"02/03/2023","07","1606.2","2.01"
"02/03/2023","07","1656.2","2.45"
"02/03/2023","07","1716.2","2.5"
"02/03/2023","07","2031.2","3"
"02/03/2023","07","2581.2","3.14"
"02/03/2023","07","2591.2","4"
"02/03/2023","07","2805.6","5"
"02/03/2023","07","2868.9","5.25"
"02/03/2023","07","2942.9","6"
"02/03/2023","07","2971.7","6.56"
"02/03/2023","07","2984.7","7.95"
"02/03/2023","07","3059.7","8"
"02/03/2023","07","3078","8.2"
"02/03/2023","07","3093","10"
"02/03/2023","07","3117.4","10.25"
"02/03/2023","07","3124.6","12.82"
"02/03/2023","07","3139.6","15"
"02/03/2023","07","3189.6","25"
"02/03/2023","07","3209.6","31.16"
"02/03/2023","07","3349.6","100"
"02/03/2023","07","3543.6","150.25"
"02/03/2023","07","3737.6","275.25"
"02/03/2023","07","3892.6","500.25"
"02/03/2023","07","3904.6","1999"
"02/03/2023","08","20","0"
"02/03/2023","08","399.6",".01"
"02/03/2023","08","454.6",".35"
"02/03/2023","08","494.6",".5"
"02/03/2023","08","584.6",".6"
"02/03/2023","08","784.6",".75"
"02/03/2023","08","1099.6","1"
"02/03/2023","08","1104.6","1.01"
"02/03/2023","08","1204.6","1.26"
"02/03/2023","08","1272.6","1.36"
"02/03/2023","08","1312.6","1.5"
"02/03/2023","08","1337.2","1.6"
"02/03/2023","08","1512.2","2"
"02/03/2023","08","1556.2","2.01"
"02/03/2023","08","1606.2","2.45"
"02/03/2023","08","1666.2","2.5"
"02/03/2023","08","1906.2","3"
"02/03/2023","08","2456.2","3.14"
"02/03/2023","08","2506.2","3.75"
"02/03/2023","08","2516.2","4"
"02/03/2023","08","2730.6","5"
"02/03/2023","08","2793.9","5.25"
"02/03/2023","08","2867.9","6"
"02/03/2023","08","2896.7","6.56"
"02/03/2023","08","2909.7","7.95"
"02/03/2023","08","2984.7","8"
"02/03/2023","08","3003","8.2"
"02/03/2023","08","3018","10"
"02/03/2023","08","3042.4","10.25"
"02/03/2023","08","3049.6","12.82"
"02/03/2023","08","3084.6","15"
"02/03/2023","08","3134.6","25"
"02/03/2023","08","3154.6","34.12"
"02/03/2023","08","3294.6","100"
"02/03/2023","08","3488.6","150.25"
"02/03/2023","08","3682.6","275.25"
"02/03/2023","08","3837.6","500.25"
"02/03/2023","08","3849.6","1999"
"02/03/2023","09","20","0"
"02/03/2023","09","399.6",".01"
"02/03/2023","09","454.6",".35"
"02/03/2023","09","494.6",".5"
"02/03/2023","09","584.6",".6"
"02/03/2023","09","784.6",".75"
"02/03/2023","09","1104.6","1"
"02/03/2023","09","1204.6","1.26"
"02/03/2023","09","1272.6","1.36"
"02/03/2023","09","1312.6","1.5"
"02/03/2023","09","1337.2","1.6"
"02/03/2023","09","1512.2","2"
"02/03/2023","09","1556.2","2.01"
"02/03/2023","09","1606.2","2.45"
"02/03/2023","09","1666.2","2.5"
"02/03/2023","09","1906.2","3"
"02/03/2023","09","2456.2","3.14"
"02/03/2023","09","2466.2","4"
"02/03/2023","09","2730.6","5"
"02/03/2023","09","2748.9","5.25"
"02/03/2023","09","2822.9","6"
"02/03/2023","09","2851.7","6.56"
"02/03/2023","09","2864.7","7.95"
"02/03/2023","09","2939.7","8"
"02/03/2023","09","2958","8.2"
"02/03/2023","09","2993","10"
"02/03/2023","09","3017.4","10.25"
"02/03/2023","09","3024.6","12.82"
"02/03/2023","09","3059.6","15"
"02/03/2023","09","3104.6","20"
"02/03/2023","09","3154.6","25"
"02/03/2023","09","3294.6","100"
"02/03/2023","09","3488.6","150.25"
"02/03/2023","09","3682.6","275.25"
"02/03/2023","09","3837.6","500.25"
"02/03/2023","09","3849.6","1999"
"02/03/2023","10","20","0"
"02/03/2023","10","389.6",".01"
"02/03/2023","10","444.6",".35"
"02/03/2023","10","544.6",".5"
"02/03/2023","10","634.6",".6"
"02/03/2023","10","834.6",".75"
"02/03/2023","10","1149.6","1"
"02/03/2023","10","1154.6","1.02"
"02/03/2023","10","1254.6","1.26"
"02/03/2023","10","1322.6","1.36"
"02/03/2023","10","1362.6","1.5"
"02/03/2023","10","1387.2","1.6"
"02/03/2023","10","1467.2","2"
"02/03/2023","10","1511.2","2.01"
"02/03/2023","10","1561.2","2.45"
"02/03/2023","10","1621.2","2.5"
"02/03/2023","10","1741.2","3"
"02/03/2023","10","2291.2","3.14"
"02/03/2023","10","2301.2","4"
"02/03/2023","10","2674.6","5"
"02/03/2023","10","2692.9","5.25"
"02/03/2023","10","2816.9","6"
"02/03/2023","10","2966.9","6.5"
"02/03/2023","10","2995.7","6.56"
"02/03/2023","10","3008.7","7.95"
"02/03/2023","10","3268.7","8"
"02/03/2023","10","3287","8.2"
"02/03/2023","10","3322","10"
"02/03/2023","10","3346.4","10.25"
"02/03/2023","10","3353.6","12.82"
"02/03/2023","10","3373.6","15"
"02/03/2023","10","3418.6","20"
"02/03/2023","10","3558.6","100"
"02/03/2023","10","3752.6","119.25"
"02/03/2023","10","3946.6","244.25"
"02/03/2023","10","4101.6","469.25"
"02/03/2023","10","4113.6","1999"
"02/03/2023","11","20","0"
"02/03/2023","11","389.6",".01"
"02/03/2023","11","444.6",".35"
"02/03/2023","11","544.6",".5"
"02/03/2023","11","634.6",".6"
"02/03/2023","11","834.6",".75"
"02/03/2023","11","1149.6","1"
"02/03/2023","11","1154.6","1.01"
"02/03/2023","11","1254.6","1.26"
"02/03/2023","11","1322.6","1.36"
"02/03/2023","11","1362.6","1.5"
"02/03/2023","11","1387.2","1.6"
"02/03/2023","11","1437.2","2"
"02/03/2023","11","1481.2","2.01"
"02/03/2023","11","1531.2","2.45"
"02/03/2023","11","1711.2","3"
"02/03/2023","11","2261.2","3.14"
"02/03/2023","11","2271.2","4"
"02/03/2023","11","2644.6","5"
"02/03/2023","11","2662.9","5.25"
"02/03/2023","11","2786.9","6"
"02/03/2023","11","2936.9","6.5"
"02/03/2023","11","2965.7","6.56"
"02/03/2023","11","2978.7","7.95"
"02/03/2023","11","3238.7","8"
"02/03/2023","11","3257","8.2"
"02/03/2023","11","3292","10"
"02/03/2023","11","3316.4","10.25"
"02/03/2023","11","3323.6","12.82"
"02/03/2023","11","3373.6","15"
"02/03/2023","11","3418.6","20"
"02/03/2023","11","3558.6","100"
"02/03/2023","11","3752.6","110.25"
"02/03/2023","11","3946.6","235.25"
"02/03/2023","11","4101.6","460.25"
"02/03/2023","11","4113.6","1999"
"02/03/2023","12","20","0"
"02/03/2023","12","389.6",".01"
"02/03/2023","12","444.6",".35"
"02/03/2023","12","544.6",".5"
"02/03/2023","12","634.6",".6"
"02/03/2023","12","834.6",".75"
"02/03/2023","12","839.6",".95"
"02/03/2023","12","1094.6","1"
"02/03/2023","12","1194.6","1.26"
"02/03/2023","12","1262.6","1.36"
"02/03/2023","12","1302.6","1.5"
"02/03/2023","12","1327.2","1.6"
"02/03/2023","12","1377.2","2"
"02/03/2023","12","1421.2","2.01"
"02/03/2023","12","1471.2","2.45"
"02/03/2023","12","1651.2","3"
"02/03/2023","12","2201.2","3.14"
"02/03/2023","12","2211.2","4"
"02/03/2023","12","2644.6","5"
"02/03/2023","12","2662.6","5.25"
"02/03/2023","12","2786.6","6"
"02/03/2023","12","2936.6","6.5"
"02/03/2023","12","2965.4","6.56"
"02/03/2023","12","2978.4","7.95"
"02/03/2023","12","3238.4","8"
"02/03/2023","12","3256.4","8.2"
"02/03/2023","12","3291.4","10"
"02/03/2023","12","3315.4","10.25"
"02/03/2023","12","3322.6","12.82"
"02/03/2023","12","3352.6","15"
"02/03/2023","12","3417.6","20"
"02/03/2023","12","3557.6","100"
"02/03/2023","12","3751.6","110.25"
"02/03/2023","12","3945.6","235.25"
"02/03/2023","12","4100.6","460.25"
"02/03/2023","12","4112.6","1999"
"02/03/2023","13","20","0"
"02/03/2023","13","389.6",".01"
"02/03/2023","13","444.6",".35"
"02/03/2023","13","544.6",".5"
"02/03/2023","13","634.6",".6"
"02/03/2023","13","834.6",".75"
"02/03/2023","13","839.6",".99"
"02/03/2023","13","1094.6","1"
"02/03/2023","13","1194.6","1.26"
"02/03/2023","13","1262.6","1.36"
"02/03/2023","13","1302.6","1.5"
"02/03/2023","13","1327.2","1.6"
"02/03/2023","13","1377.2","2"
"02/03/2023","13","1421.2","2.01"
"02/03/2023","13","1471.2","2.45"
"02/03/2023","13","1651.2","3"
"02/03/2023","13","2201.2","3.14"
"02/03/2023","13","2211.2","4"
"02/03/2023","13","2640.6","5"
"02/03/2023","13","2658.6","5.25"
"02/03/2023","13","2732.6","6"
"02/03/2023","13","2882.6","6.5"
"02/03/2023","13","2911.4","6.56"
"02/03/2023","13","2924.4","7.95"
"02/03/2023","13","3184.4","8"
"02/03/2023","13","3202.4","8.2"
"02/03/2023","13","3267.4","10"
"02/03/2023","13","3291.4","10.25"
"02/03/2023","13","3298.6","12.82"
"02/03/2023","13","3413.6","20"
"02/03/2023","13","3553.6","100"
"02/03/2023","13","3747.6","110.25"
"02/03/2023","13","3941.6","235.25"
"02/03/2023","13","4096.6","460.25"
"02/03/2023","13","4108.6","1999"
"02/03/2023","14","20","0"
"02/03/2023","14","389.6",".01"
"02/03/2023","14","444.6",".35"
"02/03/2023","14","544.6",".5"
"02/03/2023","14","634.6",".6"
"02/03/2023","14","754.6",".75"
"02/03/2023","14","1005.6","1"
"02/03/2023","14","1010.6","1.03"
"02/03/2023","14","1110.6","1.26"
"02/03/2023","14","1178.6","1.36"
"02/03/2023","14","1218.6","1.5"
"02/03/2023","14","1243.2","1.6"
"02/03/2023","14","1293.2","2"
"02/03/2023","14","1337.2","2.01"
"02/03/2023","14","1387.2","2.45"
"02/03/2023","14","1567.2","3"
"02/03/2023","14","2117.2","3.14"
"02/03/2023","14","2127.2","4"
"02/03/2023","14","2556.6","5"
"02/03/2023","14","2574.6","5.25"
"02/03/2023","14","2648.6","6"
"02/03/2023","14","2798.6","6.5"
"02/03/2023","14","2827.4","6.56"
"02/03/2023","14","2840.4","7.95"
"02/03/2023","14","3100.4","8"
"02/03/2023","14","3118.4","8.2"
"02/03/2023","14","3263.4","10"
"02/03/2023","14","3287.4","10.25"
"02/03/2023","14","3294.6","12.82"
"02/03/2023","14","3298.6","15"
"02/03/2023","14","3413.6","20"
"02/03/2023","14","3553.6","100"
"02/03/2023","14","3747.6","110.25"
"02/03/2023","14","3941.6","235.25"
"02/03/2023","14","4096.6","460.25"
"02/03/2023","14","4108.6","1999"
"02/03/2023","15","20","0"
"02/03/2023","15","389.6",".01"
"02/03/2023","15","444.6",".35"
"02/03/2023","15","544.6",".5"
"02/03/2023","15","634.6",".6"
"02/03/2023","15","754.6",".75"
"02/03/2023","15","759.6",".98"
"02/03/2023","15","1010.6","1"
"02/03/2023","15","1110.6","1.26"
"02/03/2023","15","1178.6","1.36"
"02/03/2023","15","1218.6","1.5"
"02/03/2023","15","1243.2","1.6"
"02/03/2023","15","1293.2","2"
"02/03/2023","15","1337.2","2.01"
"02/03/2023","15","1387.2","2.45"
"02/03/2023","15","1567.2","3"
"02/03/2023","15","2117.2","3.14"
"02/03/2023","15","2127.2","4"
"02/03/2023","15","2556.6","5"
"02/03/2023","15","2574.6","5.25"
"02/03/2023","15","2648.6","6"
"02/03/2023","15","2798.6","6.5"
"02/03/2023","15","2827.4","6.56"
"02/03/2023","15","2840.4","7.95"
"02/03/2023","15","3100.4","8"
"02/03/2023","15","3118.4","8.2"
"02/03/2023","15","3263.4","10"
"02/03/2023","15","3287.4","10.25"
"02/03/2023","15","3294.6","12.82"
"02/03/2023","15","3393.6","20"
"02/03/2023","15","3413.6","70"
"02/03/2023","15","3553.6","100"
"02/03/2023","15","3747.6","110.25"
"02/03/2023","15","3941.6","235.25"
"02/03/2023","15","4096.6","460.25"
"02/03/2023","15","4108.6","1999"
"02/03/2023","16","20","0"
"02/03/2023","16","389.6",".01"
"02/03/2023","16","444.6",".35"
"02/03/2023","16","544.6",".5"
"02/03/2023","16","634.6",".6"
"02/03/2023","16","754.6",".75"
"02/03/2023","16","759.6",".95"
"02/03/2023","16","1010.6","1"
"02/03/2023","16","1110.6","1.26"
"02/03/2023","16","1178.6","1.36"
"02/03/2023","16","1218.6","1.5"
"02/03/2023","16","1243.2","1.6"
"02/03/2023","16","1293.2","2"
"02/03/2023","16","1337.2","2.01"
"02/03/2023","16","1387.2","2.45"
"02/03/2023","16","1567.2","3"
"02/03/2023","16","2117.2","3.14"
"02/03/2023","16","2127.2","4"
"02/03/2023","16","2556.6","5"
"02/03/2023","16","2574.6","5.25"
"02/03/2023","16","2648.6","6"
"02/03/2023","16","2798.6","6.5"
"02/03/2023","16","2827.4","6.56"
"02/03/2023","16","2840.4","7.95"
"02/03/2023","16","3100.4","8"
"02/03/2023","16","3118.4","8.2"
"02/03/2023","16","3263.4","10"
"02/03/2023","16","3287.4","10.25"
"02/03/2023","16","3294.6","12.82"
"02/03/2023","16","3363.6","20"
"02/03/2023","16","3393.6","40"
"02/03/2023","16","3413.6","70"
"02/03/2023","16","3553.6","100"
"02/03/2023","16","3747.6","112.25"
"02/03/2023","16","3941.6","237.25"
"02/03/2023","16","4096.6","462.25"
"02/03/2023","16","4108.6","1999"
"02/03/2023","17","20","0"
"02/03/2023","17","389.6",".01"
"02/03/2023","17","444.6",".35"
"02/03/2023","17","544.6",".5"
"02/03/2023","17","634.6",".6"
"02/03/2023","17","694.6",".75"
"02/03/2023","17","950.6","1"
"02/03/2023","17","1050.6","1.26"
"02/03/2023","17","1118.6","1.36"
"02/03/2023","17","1158.6","1.5"
"02/03/2023","17","1183.2","1.6"
"02/03/2023","17","1227.2","2.01"
"02/03/2023","17","1277.2","2.45"
"02/03/2023","17","1457.2","3"
"02/03/2023","17","2007.2","3.14"
"02/03/2023","17","2017.2","4"
"02/03/2023","17","2446.6","5"
"02/03/2023","17","2464.6","5.25"
"02/03/2023","17","2508.6","6"
"02/03/2023","17","2658.6","6.5"
"02/03/2023","17","2687.4","6.56"
"02/03/2023","17","2700.4","7.95"
"02/03/2023","17","2775.4","8"
"02/03/2023","17","2793.4","8.2"
"02/03/2023","17","2998.4","10"
"02/03/2023","17","3022.4","10.25"
"02/03/2023","17","3029.6","12.82"
"02/03/2023","17","3059.6","15"
"02/03/2023","17","3128.6","20"
"02/03/2023","17","3333.6","25"
"02/03/2023","17","3363.6","40"
"02/03/2023","17","3383.6","70"
"02/03/2023","17","3523.6","100"
"02/03/2023","17","3717.6","116.8"
"02/03/2023","17","3911.6","241.8"
"02/03/2023","17","4066.6","466.8"
"02/03/2023","17","4078.6","1999"
"02/03/2023","18","20","0"
"02/03/2023","18","389.6",".01"
"02/03/2023","18","444.6",".35"
"02/03/2023","18","484.6",".5"
"02/03/2023","18","574.6",".6"
"02/03/2023","18","634.6",".75"
"02/03/2023","18","1035.6","1"
"02/03/2023","18","1040.6","1.01"
"02/03/2023","18","1140.6","1.26"
"02/03/2023","18","1208.6","1.36"
"02/03/2023","18","1248.6","1.5"
"02/03/2023","18","1273.2","1.6"
"02/03/2023","18","1317.2","2.01"
"02/03/2023","18","1367.2","2.45"
"02/03/2023","18","1547.2","3"
"02/03/2023","18","2097.2","3.14"
"02/03/2023","18","2107.2","4"
"02/03/2023","18","2540.6","5"
"02/03/2023","18","2558.6","5.25"
"02/03/2023","18","2602.6","6"
"02/03/2023","18","2631.4","6.56"
"02/03/2023","18","2644.4","7.95"
"02/03/2023","18","2719.4","8"
"02/03/2023","18","2737.4","8.2"
"02/03/2023","18","2942.4","10"
"02/03/2023","18","2966.4","10.25"
"02/03/2023","18","2973.6","12.82"
"02/03/2023","18","3013.6","15"
"02/03/2023","18","3082.6","20"
"02/03/2023","18","3287.6","25"
"02/03/2023","18","3317.6","40"
"02/03/2023","18","3337.6","70"
"02/03/2023","18","3477.6","100"
"02/03/2023","18","3671.6","127.8"
"02/03/2023","18","3865.6","252.8"
"02/03/2023","18","4020.6","477.8"
"02/03/2023","18","4032.6","1999"
"02/03/2023","19","20","0"
"02/03/2023","19","389.6",".01"
"02/03/2023","19","444.6",".35"
"02/03/2023","19","484.6",".5"
"02/03/2023","19","574.6",".6"
"02/03/2023","19","634.6",".75"
"02/03/2023","19","639.6",".97"
"02/03/2023","19","1040.6","1"
"02/03/2023","19","1140.6","1.26"
"02/03/2023","19","1208.6","1.36"
"02/03/2023","19","1248.6","1.5"
"02/03/2023","19","1273.2","1.6"
"02/03/2023","19","1317.2","2.01"
"02/03/2023","19","1367.2","2.45"
"02/03/2023","19","1547.2","3"
"02/03/2023","19","2097.2","3.14"
"02/03/2023","19","2107.2","4"
"02/03/2023","19","2546.6","5"
"02/03/2023","19","2564.6","5.25"
"02/03/2023","19","2608.6","6"
"02/03/2023","19","2637.4","6.56"
"02/03/2023","19","2650.4","7.95"
"02/03/2023","19","2725.4","8"
"02/03/2023","19","2743.4","8.2"
"02/03/2023","19","2948.4","10"
"02/03/2023","19","2972.4","10.25"
"02/03/2023","19","2979.6","12.82"
"02/03/2023","19","3024.6","15"
"02/03/2023","19","3093.6","20"
"02/03/2023","19","3298.6","25"
"02/03/2023","19","3328.6","40"
"02/03/2023","19","3348.6","70"
"02/03/2023","19","3488.6","100"
"02/03/2023","19","3682.6","127.8"
"02/03/2023","19","3876.6","252.8"
"02/03/2023","19","4031.6","477.8"
"02/03/2023","19","4043.6","1999"
"02/03/2023","20","20","0"
"02/03/2023","20","389.6",".01"
"02/03/2023","20","444.6",".35"
"02/03/2023","20","484.6",".5"
"02/03/2023","20","574.6",".6"
"02/03/2023","20","634.6",".75"
"02/03/2023","20","1035.6","1"
"02/03/2023","20","1040.6","1.02"
"02/03/2023","20","1140.6","1.26"
"02/03/2023","20","1208.6","1.36"
"02/03/2023","20","1248.6","1.5"
"02/03/2023","20","1273.2","1.6"
"02/03/2023","20","1317.2","2.01"
"02/03/2023","20","1367.2","2.45"
"02/03/2023","20","1547.2","3"
"02/03/2023","20","2097.2","3.14"
"02/03/2023","20","2107.2","4"
"02/03/2023","20","2546.6","5"
