"Delivery Date","Hour Ending","MW Offered","REGUP Offer Price"
"02/03/2023","02","911.2","6.52"
"02/03/2023","02","923.2","6.84"
"02/03/2023","02","945.7","6.96"
"02/03/2023","02","965.7","7.07"
"02/03/2023","02","977.7","7.23"
"02/03/2023","02","982.7","7.36"
"02/03/2023","02","997.7","7.39"
"02/03/2023","02","1012.7","7.59"
"02/03/2023","02","1020.2","7.63"
"02/03/2023","02","1035.2","7.73"
"02/03/2023","02","1048.2","7.95"
"02/03/2023","02","1085.2","8"
"02/03/2023","02","1092.7","8.07"
"02/03/2023","02","1112.7","8.13"
"02/03/2023","02","1124.7","8.29"
"02/03/2023","02","1136.7","8.49"
"02/03/2023","02","1160.7","8.65"
"02/03/2023","02","1189.5","9.1"
"02/03/2023","02","1197","9.44"
"02/03/2023","02","1217","10.03"
"02/03/2023","02","1232","10.94"
"02/03/2023","02","1327","11.25"
"02/03/2023","02","1342","12.25"
"02/03/2023","02","1366","14.65"
"02/03/2023","02","1377","20"
"02/03/2023","02","1396","22.65"
"02/03/2023","02","1401","25"
"02/03/2023","02","1411","75"
"02/03/2023","02","1421.7","100"
"02/03/2023","02","1443.7","2000"
"02/03/2023","02","1443.8","5000"
"02/03/2023","03","51.8","0"
"02/03/2023","03","61.8",".01"
"02/03/2023","03","69.3",".41"
"02/03/2023","03","89.3",".54"
"02/03/2023","03","140.3",".79"
"02/03/2023","03","182.3",".99"
"02/03/2023","03","198.3","1.03"
"02/03/2023","03","205.8","1.17"
"02/03/2023","03","247.8","1.29"
"02/03/2023","03","267.8","1.31"
"02/03/2023","03","290.3","1.4"
"02/03/2023","03","300.3","1.52"
"02/03/2023","03","324.3","1.7"
"02/03/2023","03","339.3","1.8"
"02/03/2023","03","359.3","1.87"
"02/03/2023","03","376.8","1.95"
"02/03/2023","03","420.8","1.98"
"02/03/2023","03","439","2"
"02/03/2023","03","451","2.21"
"02/03/2023","03","465","2.25"
"02/03/2023","03","471","2.31"
"02/03/2023","03","477","2.41"
"02/03/2023","03","514","2.49"
"02/03/2023","03","538","2.65"
"02/03/2023","03","546","2.71"
"02/03/2023","03","556","2.8"
"02/03/2023","03","560","2.81"
"02/03/2023","03","564","2.91"
"02/03/2023","03","644","2.98"
"02/03/2023","03","664","3.11"
"02/03/2023","03","678","3.31"
"02/03/2023","03","698","3.63"
"02/03/2023","03","712","3.92"
"02/03/2023","03","722","4"
"02/03/2023","03","729.5","4.94"
"02/03/2023","03","744.5","4.99"
"02/03/2023","03","766.1","5"
"02/03/2023","03","786.1","5.24"
"02/03/2023","03","802.1","5.44"
"02/03/2023","03","817.1","5.52"
"02/03/2023","03","832.1","5.57"
"02/03/2023","03","854.6","5.65"
"02/03/2023","03","869.6","5.66"
"02/03/2023","03","889.6","6.1"
"02/03/2023","03","901.6","6.43"
"02/03/2023","03","923.2","6.5"
"02/03/2023","03","945.7","6.52"
"02/03/2023","03","965.7","6.62"
"02/03/2023","03","977.7","6.79"
"02/03/2023","03","992.7","6.93"
"02/03/2023","03","1015.2","7.11"
"02/03/2023","03","1030.2","7.25"
"02/03/2023","03","1040.2","7.36"
"02/03/2023","03","1047.7","7.52"
"02/03/2023","03","1067.7","7.61"
"02/03/2023","03","1079.7","7.78"
"02/03/2023","03","1104.7","7.95"
"02/03/2023","03","1141.7","8"
"02/03/2023","03","1165.7","8.65"
"02/03/2023","03","1173.2","8.79"
"02/03/2023","03","1202","9.1"
"02/03/2023","03","1222","9.95"
"02/03/2023","03","1237","10.24"
"02/03/2023","03","1332","11.25"
"02/03/2023","03","1347","11.46"
"02/03/2023","03","1371","14.65"
"02/03/2023","03","1382","20"
"02/03/2023","03","1401","22.65"
"02/03/2023","03","1406","25"
"02/03/2023","03","1416","75"
"02/03/2023","03","1426.9","100"
"02/03/2023","03","1448.9","2000"
"02/03/2023","03","1449","5000"
"02/03/2023","04","51.8","0"
"02/03/2023","04","61.8",".01"
"02/03/2023","04","69.3",".5"
"02/03/2023","04","89.3",".66"
"02/03/2023","04","140.3",".79"
"02/03/2023","04","182.3",".99"
"02/03/2023","04","198.3","1.15"
"02/03/2023","04","205.8","1.23"
"02/03/2023","04","247.8","1.29"
"02/03/2023","04","267.8","1.39"
"02/03/2023","04","290.3","1.4"
"02/03/2023","04","300.3","1.61"
"02/03/2023","04","324.3","1.7"
"02/03/2023","04","339.3","1.8"
"02/03/2023","04","359.3","1.93"
"02/03/2023","04","376.8","1.95"
"02/03/2023","04","420.8","1.98"
"02/03/2023","04","439","2"
"02/03/2023","04","451","2.21"
"02/03/2023","04","471","2.31"
"02/03/2023","04","477","2.41"
"02/03/2023","04","514","2.49"
"02/03/2023","04","538","2.65"
"02/03/2023","04","546","2.71"
"02/03/2023","04","556","2.8"
"02/03/2023","04","560","2.81"
"02/03/2023","04","564","2.91"
"02/03/2023","04","644","3.04"
"02/03/2023","04","664","3.12"
"02/03/2023","04","678","3.33"
"02/03/2023","04","698","3.63"
"02/03/2023","04","712","3.91"
"02/03/2023","04","722","4"
"02/03/2023","04","729.5","4.92"
"02/03/2023","04","744.5","4.93"
"02/03/2023","04","766.1","5"
"02/03/2023","04","786.1","5.18"
"02/03/2023","04","802.1","5.37"
"02/03/2023","04","817.1","5.45"
"02/03/2023","04","832.1","5.5"
"02/03/2023","04","854.6","5.56"
"02/03/2023","04","869.6","5.58"
"02/03/2023","04","889.6","6"
"02/03/2023","04","901.6","6.33"
"02/03/2023","04","924.1","6.39"
"02/03/2023","04","965.7","6.5"
"02/03/2023","04","977.7","6.67"
"02/03/2023","04","992.7","6.8"
"02/03/2023","04","1000.2","6.92"
"02/03/2023","04","1015.2","6.98"
"02/03/2023","04","1030.2","7.11"
"02/03/2023","04","1037.7","7.32"
"02/03/2023","04","1042.7","7.36"
"02/03/2023","04","1062.7","7.46"
"02/03/2023","04","1074.7","7.62"
"02/03/2023","04","1086.7","7.78"
"02/03/2023","04","1099.7","7.95"
"02/03/2023","04","1136.7","8"
"02/03/2023","04","1144.2","8.53"
"02/03/2023","04","1168.2","8.65"
"02/03/2023","04","1197","9.1"
"02/03/2023","04","1212","9.99"
"02/03/2023","04","1232","10.01"
"02/03/2023","04","1247","11.16"
"02/03/2023","04","1342","11.25"
"02/03/2023","04","1366","14.65"
"02/03/2023","04","1377","20"
"02/03/2023","04","1396","22.65"
"02/03/2023","04","1401","25"
"02/03/2023","04","1411","75"
"02/03/2023","04","1431.3","100"
"02/03/2023","04","1453.3","2000"
"02/03/2023","04","1453.4","5000"
"02/03/2023","05","51.8","0"
"02/03/2023","05","61.8",".01"
"02/03/2023","05","112.8",".79"
"02/03/2023","05","154.8",".99"
"02/03/2023","05","196.8","1.29"
"02/03/2023","05","219.3","1.4"
"02/03/2023","05","243.3","1.7"
"02/03/2023","05","258.3","1.8"
"02/03/2023","05","275.8","1.95"
"02/03/2023","05","319.8","1.98"
"02/03/2023","05","338","2"
"02/03/2023","05","350","2.21"
"02/03/2023","05","356","2.31"
"02/03/2023","05","363.5","2.39"
"02/03/2023","05","369.5","2.41"
"02/03/2023","05","406.5","2.49"
"02/03/2023","05","430.5","2.65"
"02/03/2023","05","438.5","2.71"
"02/03/2023","05","458.5","2.72"
"02/03/2023","05","468.5","2.8"
"02/03/2023","05","472.5","2.81"
"02/03/2023","05","476.5","2.91"
"02/03/2023","05","556.5","2.99"
"02/03/2023","05","564","3.17"
"02/03/2023","05","580","3.21"
"02/03/2023","05","600","3.51"
"02/03/2023","05","610","3.72"
"02/03/2023","05","620","4"
"02/03/2023","05","640","4.08"
"02/03/2023","05","654","4.47"
"02/03/2023","05","679.8","5"
"02/03/2023","05","699.8","5.35"
"02/03/2023","05","713.8","5.56"
"02/03/2023","05","733.8","5.9"
"02/03/2023","05","747.8","6.18"
"02/03/2023","05","773.6","6.5"
"02/03/2023","05","788.6","7.29"
"02/03/2023","05","798.6","7.36"
"02/03/2023","05","806.1","7.41"
"02/03/2023","05","826.1","7.55"
"02/03/2023","05","842.1","7.74"
"02/03/2023","05","857.1","7.83"
"02/03/2023","05","872.1","7.89"
"02/03/2023","05","894.6","7.91"
"02/03/2023","05","907.6","7.95"
"02/03/2023","05","922.6","7.97"
"02/03/2023","05","959.6","8"
"02/03/2023","05","979.6","8.44"
"02/03/2023","05","1003.6","8.65"
"02/03/2023","05","1015.6","8.76"
"02/03/2023","05","1038.1","8.8"
"02/03/2023","05","1058.1","8.97"
"02/03/2023","05","1092.5","9.1"
"02/03/2023","05","1104.5","9.14"
"02/03/2023","05","1119.5","9.28"
"02/03/2023","05","1127","9.3"
"02/03/2023","05","1142","9.47"
"02/03/2023","05","1157","9.61"
"02/03/2023","05","1164.5","9.72"
"02/03/2023","05","1184.5","9.96"
"02/03/2023","05","1204.5","9.99"
"02/03/2023","05","1216.5","10.15"
"02/03/2023","05","1228.5","10.34"
"02/03/2023","05","1236","11.03"
"02/03/2023","05","1331","11.25"
"02/03/2023","05","1346","12.69"
"02/03/2023","05","1361","13.95"
"02/03/2023","05","1385","14.65"
"02/03/2023","05","1396","20"
"02/03/2023","05","1415","22.65"
"02/03/2023","05","1420","25"
"02/03/2023","05","1430","75"
"02/03/2023","05","1455.1","100"
"02/03/2023","05","1477.1","2000"
"02/03/2023","05","1477.2","5000"
"02/03/2023","06","51.8","0"
"02/03/2023","06","61.8",".01"
"02/03/2023","06","112.8",".79"
"02/03/2023","06","158.8",".97"
"02/03/2023","06","204.8","1.29"
"02/03/2023","06","227.3","1.4"
"02/03/2023","06","251.3","1.7"
"02/03/2023","06","266.3","1.8"
"02/03/2023","06","283.8","1.95"
"02/03/2023","06","323.8","1.99"
"02/03/2023","06","342","2"
"02/03/2023","06","354","2.21"
"02/03/2023","06","360","2.31"
"02/03/2023","06","400","2.39"
"02/03/2023","06","406","2.41"
"02/03/2023","06","431","2.69"
"02/03/2023","06","439","2.71"
"02/03/2023","06","449","2.8"
"02/03/2023","06","453","2.81"
"02/03/2023","06","457","2.91"
"02/03/2023","06","537","2.96"
"02/03/2023","06","542","3.22"
"02/03/2023","06","582","3.39"
"02/03/2023","06","607","3.69"
"02/03/2023","06","640","3.98"
"02/03/2023","06","664","4"
"02/03/2023","06","704","4.39"
"02/03/2023","06","729.8","5"
"02/03/2023","06","734.8","5.12"
"02/03/2023","06","760.6","6.5"
"02/03/2023","06","768.1","6.94"
"02/03/2023","06","773.1","7.36"
"02/03/2023","06","793.1","7.68"
"02/03/2023","06","800.6","7.76"
"02/03/2023","06","813.6","7.95"
"02/03/2023","06","843.6","8"
"02/03/2023","06","867.6","8.15"
"02/03/2023","06","883.6","8.17"
"02/03/2023","06","903.6","8.49"
"02/03/2023","06","913.6","8.7"
"02/03/2023","06","933.6","9.09"
"02/03/2023","06","968","9.1"
"02/03/2023","06","982","9.47"
"02/03/2023","06","1002","9.98"
"02/03/2023","06","1097","10"
"02/03/2023","06","1117","10.4"
"02/03/2023","06","1131","10.61"
"02/03/2023","06","1151","10.97"
"02/03/2023","06","1165","11.25"
"02/03/2023","06","1180","12.4"
"02/03/2023","06","1200","12.68"
"02/03/2023","06","1216","12.87"
"02/03/2023","06","1223.5","12.91"
"02/03/2023","06","1246","12.93"
"02/03/2023","06","1261","12.97"
"02/03/2023","06","1276","13.02"
"02/03/2023","06","1291","13.11"
"02/03/2023","06","1311","13.6"
"02/03/2023","06","1333.5","13.85"
"02/03/2023","06","1345.5","13.93"
"02/03/2023","06","1353","14.13"
"02/03/2023","06","1397","14.15"
"02/03/2023","06","1409","14.32"
"02/03/2023","06","1424","14.47"
"02/03/2023","06","1431.5","14.57"
"02/03/2023","06","1446.5","14.67"
"02/03/2023","06","1461.5","14.81"
"02/03/2023","06","1481.5","15.21"
"02/03/2023","06","1493.5","15.37"
"02/03/2023","06","1505.5","15.56"
"02/03/2023","06","1513","15.93"
"02/03/2023","06","1528","18"
"02/03/2023","06","1543","19.3"
"02/03/2023","06","1554","20"
"02/03/2023","06","1578","20.15"
"02/03/2023","06","1583","25"
"02/03/2023","06","1602","28.15"
"02/03/2023","06","1612","75"
"02/03/2023","06","1639.1","100"
"02/03/2023","06","1661.1","2000"
"02/03/2023","06","1661.2","5000"
"02/03/2023","07","51.8","0"
"02/03/2023","07","61.8",".01"
"02/03/2023","07","112.8",".98"
"02/03/2023","07","158.8",".99"
"02/03/2023","07","181.3","1.4"
"02/03/2023","07","205.3","1.7"
"02/03/2023","07","220.3","1.8"
"02/03/2023","07","237.8","1.95"
"02/03/2023","07","351","2"
"02/03/2023","07","363","2.21"
"02/03/2023","07","369","2.31"
"02/03/2023","07","399","2.39"
"02/03/2023","07","405","2.41"
"02/03/2023","07","413","2.71"
"02/03/2023","07","423","2.8"
"02/03/2023","07","427","2.81"
"02/03/2023","07","431","2.91"
"02/03/2023","07","511","3.04"
"02/03/2023","07","516","3.22"
"02/03/2023","07","546","3.39"
"02/03/2023","07","588","3.97"
"02/03/2023","07","612","4"
"02/03/2023","07","622","4.69"
"02/03/2023","07","640.3","5"
"02/03/2023","07","645.3","5.12"
"02/03/2023","07","663.6","6.5"
"02/03/2023","07","683.6","6.69"
"02/03/2023","07","723.6","6.98"
"02/03/2023","07","728.6","7.36"
"02/03/2023","07","741.6","7.95"
"02/03/2023","07","771.6","8"
"02/03/2023","07","781.6","8.69"
"02/03/2023","07","806","9.1"
"02/03/2023","07","826","9.95"
"02/03/2023","07","863","11.49"
"02/03/2023","07","867","14.2"
"02/03/2023","07","878","20"
"02/03/2023","07","883","25"
"02/03/2023","07","907","25.15"
"02/03/2023","07","931","31.15"
"02/03/2023","07","938.5","37.01"
"02/03/2023","07","962.5","37.15"
"02/03/2023","07","970","37.84"
"02/03/2023","07","990","39.94"
"02/03/2023","07","1006","40.43"
"02/03/2023","07","1026","40.76"
"02/03/2023","07","1036","40.98"
"02/03/2023","07","1056","41.37"
"02/03/2023","07","1070","41.75"
"02/03/2023","07","1090","42.7"
"02/03/2023","07","1104","42.9"
"02/03/2023","07","1124","43.27"
"02/03/2023","07","1138","43.56"
"02/03/2023","07","1145.5","44.31"
"02/03/2023","07","1168","44.54"
"02/03/2023","07","1183","44.73"
"02/03/2023","07","1190.5","44.75"
"02/03/2023","07","1210.5","45.01"
"02/03/2023","07","1229.5","45.15"
"02/03/2023","07","1245.5","45.2"
"02/03/2023","07","1260.5","45.3"
"02/03/2023","07","1275.5","45.36"
"02/03/2023","07","1290.5","45.44"
"02/03/2023","07","1313","45.47"
"02/03/2023","07","1333","45.95"
"02/03/2023","07","1340.5","46.13"
"02/03/2023","07","1352.5","46.27"
"02/03/2023","07","1372.5","46.5"
"02/03/2023","07","1384.5","46.67"
"02/03/2023","07","1399.5","46.82"
"02/03/2023","07","1414.5","47.02"
"02/03/2023","07","1429.5","47.17"
"02/03/2023","07","1437","47.41"
"02/03/2023","07","1457","47.57"
"02/03/2023","07","1469","47.73"
"02/03/2023","07","1481","47.93"
"02/03/2023","07","1496","50.4"
"02/03/2023","07","1511","51.72"
"02/03/2023","07","1521","75"
"02/03/2023","07","1551","100"
"02/03/2023","07","1573","2000"
"02/03/2023","07","1573.1","5000"
"02/03/2023","08","51.8","0"
"02/03/2023","08","61.8",".01"
"02/03/2023","08","84.3","1.4"
"02/03/2023","08","108.3","1.7"
"02/03/2023","08","123.3","1.8"
"02/03/2023","08","140.8","1.95"
"02/03/2023","08","159","2"
"02/03/2023","08","171","2.21"
"02/03/2023","08","177","2.31"
"02/03/2023","08","183","2.41"
"02/03/2023","08","234","2.47"
"02/03/2023","08","242","2.71"
"02/03/2023","08","252","2.8"
"02/03/2023","08","256","2.81"
"02/03/2023","08","260","2.91"
"02/03/2023","08","355","3"
"02/03/2023","08","435","3.01"
"02/03/2023","08","440","3.22"
"02/03/2023","08","470","3.39"
"02/03/2023","08","480","4"
"02/03/2023","08","520","4.69"
"02/03/2023","08","538.3","5"
"02/03/2023","08","543.3","5.12"
"02/03/2023","08","589.3","5.97"
"02/03/2023","08","607.6","6.5"
"02/03/2023","08","627.6","6.69"
"02/03/2023","08","673.6","6.97"
"02/03/2023","08","678.6","7.36"
"02/03/2023","08","691.6","7.95"
"02/03/2023","08","728.6","8"
"02/03/2023","08","738.6","8.69"
"02/03/2023","08","763","9.1"
"02/03/2023","08","783","9.94"
"02/03/2023","08","784.9","9.99"
"02/03/2023","08","824.9","15.97"
"02/03/2023","08","835.9","20"
"02/03/2023","08","840.9","25"
"02/03/2023","08","864.9","25.15"
"02/03/2023","08","888.9","31.15"
"02/03/2023","08","896.4","35"
"02/03/2023","08","903.9","35.75"
"02/03/2023","08","927.9","37.15"
"02/03/2023","08","947.9","37.83"
"02/03/2023","08","963.9","38.32"
"02/03/2023","08","983.9","38.59"
"02/03/2023","08","993.9","38.81"
"02/03/2023","08","1013.9","39.15"
"02/03/2023","08","1027.9","39.53"
"02/03/2023","08","1047.9","40.37"
"02/03/2023","08","1061.9","40.58"
"02/03/2023","08","1081.9","40.89"
"02/03/2023","08","1114.9","40.97"
"02/03/2023","08","1128.9","41.18"
"02/03/2023","08","1136.4","41.63"
"02/03/2023","08","1158.9","41.99"
"02/03/2023","08","1166.4","42.04"
"02/03/2023","08","1181.4","42.23"
"02/03/2023","08","1201.4","42.49"
"02/03/2023","08","1217.4","42.68"
"02/03/2023","08","1232.4","42.76"
"02/03/2023","08","1247.4","42.81"
"02/03/2023","08","1269.9","42.84"
"02/03/2023","08","1284.9","42.9"
"02/03/2023","08","1292.4","43.29"
"02/03/2023","08","1312.4","43.34"
"02/03/2023","08","1324.4","43.66"
"02/03/2023","08","1344.4","43.85"
"02/03/2023","08","1356.4","44.02"
"02/03/2023","08","1371.4","44.16"
"02/03/2023","08","1386.4","44.34"
"02/03/2023","08","1401.4","44.47"
"02/03/2023","08","1421.4","44.83"
"02/03/2023","08","1428.9","44.88"
"02/03/2023","08","1440.9","45"
"02/03/2023","08","1459.9","45.15"
"02/03/2023","08","1471.9","45.17"
"02/03/2023","08","1486.9","47.44"
"02/03/2023","08","1501.9","48.65"
"02/03/2023","08","1511.9","75"
"02/03/2023","08","1536.9","100"
"02/03/2023","08","1558.9","2000"
"02/03/2023","08","1559","5000"
"02/03/2023","09","51.8","0"
"02/03/2023","09","61.8",".01"
"02/03/2023","09","112.8",".99"
"02/03/2023","09","135.3","1.4"
"02/03/2023","09","159.3","1.7"
"02/03/2023","09","174.3","1.8"
"02/03/2023","09","191.8","1.95"
"02/03/2023","09","305","2"
"02/03/2023","09","317","2.21"
"02/03/2023","09","323","2.31"
"02/03/2023","09","338","2.39"
"02/03/2023","09","344","2.41"
"02/03/2023","09","374","2.69"
"02/03/2023","09","382","2.71"
"02/03/2023","09","392","2.8"
"02/03/2023","09","396","2.81"
"02/03/2023","09","400","2.91"
"02/03/2023","09","480","3"
"02/03/2023","09","481.9","3.01"
"02/03/2023","09","511.9","3.29"
"02/03/2023","09","531.9","3.39"
"02/03/2023","09","577.9","3.97"
"02/03/2023","09","587.9","4"
"02/03/2023","09","602.9","4.39"
"02/03/2023","09","648.9","4.97"
"02/03/2023","09","667.2","5"
"02/03/2023","09","685.5","6.5"
"02/03/2023","09","690.5","7.36"
"02/03/2023","09","703.5","7.95"
"02/03/2023","09","740.5","8"
"02/03/2023","09","764.9","9.1"
"02/03/2023","09","784.9","9.96"
"02/03/2023","09","792.4","14.05"
"02/03/2023","09","799.9","14.73"
"02/03/2023","09","819.9","15.27"
"02/03/2023","09","835.9","15.76"
"02/03/2023","09","855.9","15.96"
"02/03/2023","09","865.9","16.17"
"02/03/2023","09","885.9","16.46"
"02/03/2023","09","899.9","16.84"
"02/03/2023","09","919.9","17.57"
"02/03/2023","09","933.9","17.77"
"02/03/2023","09","953.9","18.04"
"02/03/2023","09","967.9","18.32"
"02/03/2023","09","982.9","19.25"
"02/03/2023","09","1005.4","19.47"
"02/03/2023","09","1025.4","19.48"
"02/03/2023","09","1041.4","19.67"
"02/03/2023","09","1056.4","19.73"
"02/03/2023","09","1071.4","19.78"
"02/03/2023","09","1086.4","19.87"
"02/03/2023","09","1093.9","19.98"
"02/03/2023","09","1104.9","20"
"02/03/2023","09","1127.4","20.24"
"02/03/2023","09","1147.4","20.25"
"02/03/2023","09","1162.4","20.35"
"02/03/2023","09","1174.4","20.57"
"02/03/2023","09","1194.4","20.71"
"02/03/2023","09","1206.4","20.88"
"02/03/2023","09","1221.4","20.99"
"02/03/2023","09","1236.4","21.16"
"02/03/2023","09","1251.4","21.28"
"02/03/2023","09","1258.9","21.47"
"02/03/2023","09","1278.9","21.6"
"02/03/2023","09","1290.9","21.77"
"02/03/2023","09","1302.9","21.91"
"02/03/2023","09","1317.9","23.96"
"02/03/2023","09","1322.9","25"
"02/03/2023","09","1337.9","25.05"
"02/03/2023","09","1361.9","25.15"
"02/03/2023","09","1401.9","26.97"
"02/03/2023","09","1425.9","31.15"
"02/03/2023","09","1458.9","35.97"
"02/03/2023","09","1482.9","37.15"
"02/03/2023","09","1501.9","45.15"
"02/03/2023","09","1511.9","75"
"02/03/2023","09","1534.5","100"
"02/03/2023","09","1556.5","2000"
"02/03/2023","09","1556.6","5000"
"02/03/2023","10","51.8","0"
"02/03/2023","10","61.8",".01"
"02/03/2023","10","112.8",".79"
"02/03/2023","10","116.7","1.05"
"02/03/2023","10","139.2","1.4"
"02/03/2023","10","185.2","1.48"
"02/03/2023","10","200.2","1.69"
"02/03/2023","10","224.2","1.7"
"02/03/2023","10","239.2","1.8"
"02/03/2023","10","261.7","1.95"
"02/03/2023","10","307.7","1.99"
"02/03/2023","10","325.9","2"
"02/03/2023","10","337.9","2.21"
"02/03/2023","10","343.9","2.31"
"02/03/2023","10","349.9","2.41"
"02/03/2023","10","379.9","2.69"
"02/03/2023","10","387.9","2.71"
"02/03/2023","10","397.9","2.8"
"02/03/2023","10","401.9","2.81"
"02/03/2023","10","421.9","2.89"
"02/03/2023","10","425.9","2.91"
"02/03/2023","10","505.9","3.02"
"02/03/2023","10","535.9","3.29"
"02/03/2023","10","543.4","3.85"
"02/03/2023","10","553.4","3.89"
"02/03/2023","10","563.4","4"
"02/03/2023","10","583.4","4.24"
"02/03/2023","10","590.9","4.57"
"02/03/2023","10","606.9","4.73"
"02/03/2023","10","646.9","4.97"
"02/03/2023","10","666.9","4.98"
"02/03/2023","10","685.2","5"
"02/03/2023","10","695.2","5.19"
"02/03/2023","10","715.2","5.51"
"02/03/2023","10","729.2","5.89"
"02/03/2023","10","747.5","6.5"
"02/03/2023","10","767.5","6.69"
"02/03/2023","10","781.5","6.9"
"02/03/2023","10","814.5","6.97"
"02/03/2023","10","834.5","7.19"
"02/03/2023","10","839.5","7.36"
"02/03/2023","10","853.5","7.48"
"02/03/2023","10","866.5","7.95"
"02/03/2023","10","903.5","8"
"02/03/2023","10","918.5","8.49"
"02/03/2023","10","946","8.73"
"02/03/2023","10","962","8.92"
"02/03/2023","10","977","9"
"02/03/2023","10","999.5","9.03"
"02/03/2023","10","1014.5","9.05"
"02/03/2023","10","1038.9","9.1"
"02/03/2023","10","1053.9","9.13"
"02/03/2023","10","1058.1","9.25"
"02/03/2023","10","1073.9","9.35"
"02/03/2023","10","1093.9","9.55"
"02/03/2023","10","1116.4","9.85"
"02/03/2023","10","1128.4","9.87"
"02/03/2023","10","1148.4","9.94"
"02/03/2023","10","1243.4","10"
"02/03/2023","10","1263.4","10.05"
"02/03/2023","10","1287.4","10.15"
"02/03/2023","10","1306.9","10.22"
"02/03/2023","10","1321.9","10.34"
"02/03/2023","10","1336.9","10.52"
