"Delivery Date","Hour Ending","MW Offered","OFFNS Offer Price"
"02/04/2023","02","1711.6",".06"
"02/04/2023","02","1813.6",".07"
"02/04/2023","02","2016.6",".08"
"02/04/2023","02","2067.6",".09"
"02/04/2023","02","2279.6",".1"
"02/04/2023","02","2324.6",".22"
"02/04/2023","02","2427.6",".25"
"02/04/2023","02","2472.6",".33"
"02/04/2023","02","2528.1",".39"
"02/04/2023","02","2604.7",".4"
"02/04/2023","02","2649.7",".43"
"02/04/2023","02","2657.9",".45"
"02/04/2023","02","2666.1",".47"
"02/04/2023","02","2674.1",".48"
"02/04/2023","02","2682.1",".5"
"02/04/2023","02","2690.1",".52"
"02/04/2023","02","2698.1",".53"
"02/04/2023","02","2706.1",".55"
"02/04/2023","02","2714.1",".57"
"02/04/2023","02","2721.5",".58"
"02/04/2023","02","2808.9",".6"
"02/04/2023","02","2816.1",".62"
"02/04/2023","02","2823.3",".63"
"02/04/2023","02","2830.5",".65"
"02/04/2023","02","2837.7",".67"
"02/04/2023","02","2845.1",".68"
"02/04/2023","02","2852.5",".7"
"02/04/2023","02","2859.7",".72"
"02/04/2023","02","2866.9",".73"
"02/04/2023","02","2874.3",".75"
"02/04/2023","02","2881.7",".77"
"02/04/2023","02","2888.8",".78"
"02/04/2023","02","2955.9",".8"
"02/04/2023","02","2962.8",".82"
"02/04/2023","02","2969.7",".83"
"02/04/2023","02","2976.7",".85"
"02/04/2023","02","2983.7",".87"
"02/04/2023","02","2990.5",".88"
"02/04/2023","02","2997.3",".9"
"02/04/2023","02","3048.5",".92"
"02/04/2023","02","3055.7",".93"
"02/04/2023","02","3099.7",".94"
"02/04/2023","02","3143.7",".96"
"02/04/2023","02","3187.7",".97"
"02/04/2023","02","3315","1.04"
"02/04/2023","02","3390","1.05"
"02/04/2023","02","3447.5","1.09"
"02/04/2023","02","3504.3","1.11"
"02/04/2023","02","3567.7","1.13"
"02/04/2023","02","3637.7","1.14"
"02/04/2023","02","3712.7","1.15"
"02/04/2023","02","3771.7","2"
"02/04/2023","02","3832.2","2.3"
"02/04/2023","02","3894.2","2.45"
"02/04/2023","02","3956.2","2.65"
"02/04/2023","02","4162.2","2.72"
"02/04/2023","02","4223.2","2.85"
"02/04/2023","02","4269.2","3"
"02/04/2023","02","4284.2","3.01"
"02/04/2023","02","4344.2","3.3"
"02/04/2023","02","4409.2","3.75"
"02/04/2023","02","4455.2","4"
"02/04/2023","02","4470.2","4.01"
"02/04/2023","02","4534.2","4.8"
"02/04/2023","02","4570.2","5"
"02/04/2023","02","4804.2","10.8"
"02/04/2023","02","5032.2","25.8"
"02/04/2023","02","5077.2","42"
"02/04/2023","02","5085.6","45"
"02/04/2023","02","5116.1","50"
"02/04/2023","02","5146.2","80"
"02/04/2023","02","5176.3","110"
"02/04/2023","02","5206.1","140"
"02/04/2023","02","5234.1","170"
"02/04/2023","02","5260.9","200"
"02/04/2023","02","5287.7","230"
"02/04/2023","02","5315.1","260"
"02/04/2023","02","5341.9","290"
"02/04/2023","02","5369.9","320"
"02/04/2023","02","5394.9","350"
"02/04/2023","02","5418.3","380"
"02/04/2023","02","5442.5","410"
"02/04/2023","02","5465.1","440"
"02/04/2023","02","5490.9","470"
"02/04/2023","03","834.4",".01"
"02/04/2023","03","1037.4",".02"
"02/04/2023","03","1190.4",".03"
"02/04/2023","03","1444.4",".04"
"02/04/2023","03","1597.4",".05"
"02/04/2023","03","1851.4",".06"
"02/04/2023","03","1953.4",".07"
"02/04/2023","03","2156.4",".08"
"02/04/2023","03","2207.4",".09"
"02/04/2023","03","2371.4",".1"
"02/04/2023","03","2416.4",".22"
"02/04/2023","03","2519.4",".25"
"02/04/2023","03","2564.4",".33"
"02/04/2023","03","2641",".4"
"02/04/2023","03","2686",".43"
"02/04/2023","03","2734",".5"
"02/04/2023","03","2814",".6"
"02/04/2023","03","2874",".8"
"02/04/2023","03","2918",".92"
"02/04/2023","03","2962",".94"
"02/04/2023","03","3006",".96"
"02/04/2023","03","3050",".97"
"02/04/2023","03","3279.5",".99"
"02/04/2023","03","3406.8","1.04"
"02/04/2023","03","3481.8","1.05"
"02/04/2023","03","3539.3","1.09"
"02/04/2023","03","3596.1","1.11"
"02/04/2023","03","3659.5","1.13"
"02/04/2023","03","3729.5","1.14"
"02/04/2023","03","3804.5","1.15"
"02/04/2023","03","3863.5","2"
"02/04/2023","03","3924","2.3"
"02/04/2023","03","3986","2.45"
"02/04/2023","03","4048","2.65"
"02/04/2023","03","4254","2.72"
"02/04/2023","03","4315","2.85"
"02/04/2023","03","4361","3"
"02/04/2023","03","4376","3.01"
"02/04/2023","03","4436","3.3"
"02/04/2023","03","4501","3.75"
"02/04/2023","03","4547","4"
"02/04/2023","03","4562","4.01"
"02/04/2023","03","4626","4.8"
"02/04/2023","03","4662","5"
"02/04/2023","03","4896","10.8"
"02/04/2023","03","5124","25.8"
"02/04/2023","03","5169","42"
"02/04/2023","03","5177.4","45"
"02/04/2023","03","5202.1","50"
"02/04/2023","03","5226.6","80"
"02/04/2023","03","5251.1","110"
"02/04/2023","03","5275.6","140"
"02/04/2023","03","5298.6","170"
"02/04/2023","03","5320.3","200"
"02/04/2023","03","5341","230"
"02/04/2023","03","5363.7","260"
"02/04/2023","03","5384.4","290"
"02/04/2023","03","5407.4","320"
"02/04/2023","03","5426.1","350"
"02/04/2023","03","5443.8","380"
"02/04/2023","03","5462.5","410"
"02/04/2023","03","5479.2","440"
"02/04/2023","03","5498.9","470"
"02/04/2023","04","832.6",".01"
"02/04/2023","04","1035.2",".02"
"02/04/2023","04","1188.2",".03"
"02/04/2023","04","1441.8",".04"
"02/04/2023","04","1594.8",".05"
"02/04/2023","04","1848.4",".06"
"02/04/2023","04","1950.4",".07"
"02/04/2023","04","2153",".08"
"02/04/2023","04","2204",".09"
"02/04/2023","04","2368",".1"
"02/04/2023","04","2413",".22"
"02/04/2023","04","2516",".25"
"02/04/2023","04","2561",".33"
"02/04/2023","04","2637.6",".4"
"02/04/2023","04","2682.6",".43"
"02/04/2023","04","2730.6",".52"
"02/04/2023","04","2810.6",".6"
"02/04/2023","04","2870.6",".8"
"02/04/2023","04","2914.6",".92"
"02/04/2023","04","2958.6",".94"
"02/04/2023","04","3002.6",".96"
"02/04/2023","04","3046.6",".97"
"02/04/2023","04","3276.1",".99"
"02/04/2023","04","3403.4","1.04"
"02/04/2023","04","3478.4","1.05"
"02/04/2023","04","3535.9","1.09"
"02/04/2023","04","3592.7","1.11"
"02/04/2023","04","3656.1","1.13"
"02/04/2023","04","3726.1","1.14"
"02/04/2023","04","3801.1","1.15"
"02/04/2023","04","3860.1","2"
"02/04/2023","04","3920.6","2.3"
"02/04/2023","04","3982.6","2.45"
"02/04/2023","04","4044.6","2.65"
"02/04/2023","04","4250.6","2.72"
"02/04/2023","04","4311.6","2.85"
"02/04/2023","04","4357.6","3"
"02/04/2023","04","4372.6","3.01"
"02/04/2023","04","4432.6","3.3"
"02/04/2023","04","4497.6","3.75"
"02/04/2023","04","4543.6","4"
"02/04/2023","04","4558.6","4.01"
"02/04/2023","04","4622.6","4.8"
"02/04/2023","04","4658.6","5"
"02/04/2023","04","4892.6","10.8"
"02/04/2023","04","5120.6","25.8"
"02/04/2023","04","5165.6","42"
"02/04/2023","04","5174","45"
"02/04/2023","04","5198.9","50"
"02/04/2023","04","5223.5","80"
"02/04/2023","04","5248.1","110"
"02/04/2023","04","5272.7","140"
"02/04/2023","04","5295.9","170"
"02/04/2023","04","5317.7","200"
"02/04/2023","04","5338.5","230"
"02/04/2023","04","5361.3","260"
"02/04/2023","04","5382.1","290"
"02/04/2023","04","5405.3","320"
"02/04/2023","04","5424.1","350"
"02/04/2023","04","5441.9","380"
"02/04/2023","04","5460.7","410"
"02/04/2023","04","5477.5","440"
"02/04/2023","04","5497.3","470"
"02/04/2023","05","831.7",".01"
"02/04/2023","05","1034.1",".02"
"02/04/2023","05","1187.1",".03"
"02/04/2023","05","1440.5",".04"
"02/04/2023","05","1593.5",".05"
"02/04/2023","05","1846.9",".06"
"02/04/2023","05","1948.9",".07"
"02/04/2023","05","2151.3",".08"
"02/04/2023","05","2202.3",".09"
"02/04/2023","05","2366.3",".1"
"02/04/2023","05","2414.3",".11"
"02/04/2023","05","2459.3",".22"
"02/04/2023","05","2562.3",".25"
"02/04/2023","05","2607.3",".33"
"02/04/2023","05","2683.9",".4"
"02/04/2023","05","2728.9",".43"
"02/04/2023","05","2808.9",".6"
"02/04/2023","05","2868.9",".8"
"02/04/2023","05","2912.9",".92"
"02/04/2023","05","2956.9",".94"
"02/04/2023","05","3000.9",".96"
"02/04/2023","05","3044.9",".97"
"02/04/2023","05","3067.4",".99"
"02/04/2023","05","3194.7","1.04"
"02/04/2023","05","3269.7","1.05"
"02/04/2023","05","3327.2","1.09"
"02/04/2023","05","3384","1.11"
"02/04/2023","05","3447.4","1.13"
"02/04/2023","05","3517.4","1.14"
"02/04/2023","05","3592.4","1.15"
"02/04/2023","05","3599.8","1.39"
"02/04/2023","05","3607.2","1.44"
"02/04/2023","05","3614.6","1.48"
"02/04/2023","05","3622","1.53"
"02/04/2023","05","3629.4","1.57"
"02/04/2023","05","3636.8","1.62"
"02/04/2023","05","3644.2","1.66"
"02/04/2023","05","3651.6","1.71"
"02/04/2023","05","3658.5","1.76"
"02/04/2023","05","3665.4","1.8"
"02/04/2023","05","3672.2","1.85"
"02/04/2023","05","3679","1.89"
"02/04/2023","05","3685.6","1.94"
"02/04/2023","05","3692.2","1.98"
"02/04/2023","05","3751.2","2"
"02/04/2023","05","3758","2.03"
"02/04/2023","05","3764.8","2.07"
"02/04/2023","05","3771.4","2.12"
"02/04/2023","05","3778","2.17"
"02/04/2023","05","3784.9","2.21"
"02/04/2023","05","3791.8","2.26"
"02/04/2023","05","3858.8","2.3"
"02/04/2023","05","3865.3","2.35"
"02/04/2023","05","3871.7","2.39"
"02/04/2023","05","3878.1","2.44"
"02/04/2023","05","3940.1","2.45"
"02/04/2023","05","3946.6","2.49"
"02/04/2023","05","3953.1","2.53"
"02/04/2023","05","3959.4","2.58"
"02/04/2023","05","3965.7","2.62"
"02/04/2023","05","4027.7","2.65"
"02/04/2023","05","4034.3","2.67"
"02/04/2023","05","4040.9","2.71"
"02/04/2023","05","4246.9","2.72"
"02/04/2023","05","4307.9","2.85"
"02/04/2023","05","4353.9","3"
"02/04/2023","05","4368.9","3.01"
"02/04/2023","05","4428.9","3.3"
"02/04/2023","05","4493.9","3.75"
"02/04/2023","05","4539.9","4"
"02/04/2023","05","4554.9","4.01"
"02/04/2023","05","4618.9","4.8"
"02/04/2023","05","4654.9","5"
"02/04/2023","05","4888.9","10.8"
"02/04/2023","05","5116.9","25.8"
"02/04/2023","05","5161.9","42"
"02/04/2023","05","5170.3","45"
"02/04/2023","05","5195","50"
"02/04/2023","05","5219.4","80"
"02/04/2023","05","5243.8","110"
"02/04/2023","05","5268.2","140"
"02/04/2023","05","5291.2","170"
"02/04/2023","05","5313","200"
"02/04/2023","05","5334.2","230"
"02/04/2023","05","5356.9","260"
"02/04/2023","05","5378.1","290"
"02/04/2023","05","5401.1","320"
"02/04/2023","05","5420.5","350"
"02/04/2023","05","5439.1","380"
"02/04/2023","05","5458.5","410"
"02/04/2023","05","5476.3","440"
"02/04/2023","05","5497.5","470"
"02/04/2023","06","829.7",".01"
"02/04/2023","06","1032.1",".02"
"02/04/2023","06","1185.1",".03"
"02/04/2023","06","1438.5",".04"
"02/04/2023","06","1591.5",".05"
"02/04/2023","06","1844.9",".06"
"02/04/2023","06","1946.9",".07"
"02/04/2023","06","2149.3",".08"
"02/04/2023","06","2200.3",".09"
"02/04/2023","06","2307.8",".1"
"02/04/2023","06","2352.8",".22"
"02/04/2023","06","2455.8",".25"
"02/04/2023","06","2500.8",".33"
"02/04/2023","06","2577.4",".4"
"02/04/2023","06","2622.4",".43"
"02/04/2023","06","2670.4",".51"
"02/04/2023","06","2750.4",".6"
"02/04/2023","06","2810.4",".8"
"02/04/2023","06","2854.4",".92"
"02/04/2023","06","2898.4",".94"
"02/04/2023","06","2942.4",".96"
"02/04/2023","06","2986.4",".97"
"02/04/2023","06","3032.9",".99"
"02/04/2023","06","3160.2","1.04"
"02/04/2023","06","3235.2","1.05"
"02/04/2023","06","3292.7","1.09"
"02/04/2023","06","3349.5","1.11"
"02/04/2023","06","3412.9","1.13"
"02/04/2023","06","3482.9","1.14"
"02/04/2023","06","3557.9","1.15"
"02/04/2023","06","3564.5","1.86"
"02/04/2023","06","3571.1","1.92"
"02/04/2023","06","3577.7","1.98"
"02/04/2023","06","3611.7","2"
"02/04/2023","06","3618.3","2.04"
"02/04/2023","06","3624.9","2.1"
"02/04/2023","06","3631.5","2.16"
"02/04/2023","06","3638.1","2.21"
"02/04/2023","06","3644.7","2.27"
"02/04/2023","06","3705.2","2.3"
"02/04/2023","06","3711.4","2.33"
"02/04/2023","06","3717.6","2.39"
"02/04/2023","06","3723.6","2.45"
"02/04/2023","06","3729.6","2.51"
"02/04/2023","06","3735.6","2.57"
"02/04/2023","06","3741.6","2.63"
"02/04/2023","06","3747.7","2.69"
"02/04/2023","06","3953.7","2.72"
"02/04/2023","06","3959.8","2.75"
"02/04/2023","06","3965.8","2.8"
"02/04/2023","06","3971.8","2.86"
"02/04/2023","06","3978","2.92"
"02/04/2023","06","3984.2","2.98"
"02/04/2023","06","4020.2","3"
"02/04/2023","06","4026","3.04"
"02/04/2023","06","4031.8","3.1"
"02/04/2023","06","4093.8","3.15"
"02/04/2023","06","4099.5","3.16"
"02/04/2023","06","4105.2","3.22"
"02/04/2023","06","4111","3.28"
"02/04/2023","06","4116.8","3.34"
"02/04/2023","06","4178.8","3.35"
"02/04/2023","06","4184.4","3.39"
"02/04/2023","06","4190","3.45"
"02/04/2023","06","4196","3.51"
"02/04/2023","06","4257","3.55"
"02/04/2023","06","4263","3.57"
"02/04/2023","06","4359","4"
"02/04/2023","06","4424","4.45"
"02/04/2023","06","4460","5"
"02/04/2023","06","4524","5.5"
"02/04/2023","06","4536","7"
"02/04/2023","06","4770","17.5"
"02/04/2023","06","4998","32.5"
"02/04/2023","06","5043","42"
"02/04/2023","06","5051.4","45"
"02/04/2023","06","5061.4","45.34"
"02/04/2023","06","5071.4","48.34"
"02/04/2023","06","5096.2","50"
"02/04/2023","06","5111.2","51.15"
"02/04/2023","06","5126.2","54.15"
"02/04/2023","06","5150.7","80"
"02/04/2023","06","5175.2","110"
"02/04/2023","06","5199.7","140"
"02/04/2023","06","5222.8","170"
"02/04/2023","06","5244.7","200"
"02/04/2023","06","5266.6","230"
"02/04/2023","06","5289.3","260"
"02/04/2023","06","5310.2","290"
"02/04/2023","06","5333.3","320"
"02/04/2023","06","5353.6","350"
"02/04/2023","06","5372.1","380"
"02/04/2023","06","5391.4","410"
"02/04/2023","06","5409.1","440"
"02/04/2023","06","5430","470"
"02/04/2023","07","899.1",".01"
"02/04/2023","07","1101.3",".02"
"02/04/2023","07","1254.3",".03"
"02/04/2023","07","1507.5",".04"
"02/04/2023","07","1660.5",".05"
"02/04/2023","07","1913.7",".06"
"02/04/2023","07","2015.7",".07"
"02/04/2023","07","2116.8",".08"
"02/04/2023","07","2167.8",".09"
"02/04/2023","07","2275.3",".1"
"02/04/2023","07","2345.3",".17"
"02/04/2023","07","2390.3",".22"
"02/04/2023","07","2435.3",".33"
"02/04/2023","07","2508.8",".4"
"02/04/2023","07","2553.8",".43"
"02/04/2023","07","2656.8",".58"
"02/04/2023","07","2736.8",".6"
"02/04/2023","07","2796.8",".8"
"02/04/2023","07","2840.8",".92"
"02/04/2023","07","2884.8",".94"
"02/04/2023","07","2928.8",".96"
"02/04/2023","07","2972.8",".97"
"02/04/2023","07","2992.3",".99"
"02/04/2023","07","3119.6","1.04"
"02/04/2023","07","3194.6","1.05"
"02/04/2023","07","3252.1","1.09"
"02/04/2023","07","3308.9","1.11"
"02/04/2023","07","3372.3","1.13"
"02/04/2023","07","3442.3","1.14"
"02/04/2023","07","3517.3","1.15"
"02/04/2023","07","3551.3","2"
"02/04/2023","07","3611.8","2.3"
"02/04/2023","07","3817.8","2.72"
"02/04/2023","07","3853.8","3"
"02/04/2023","07","3901.8","3.02"
"02/04/2023","07","3937.8","4"
"02/04/2023","07","3973.8","5"
"02/04/2023","07","3985.8","7"
"02/04/2023","07","4047.8","10.15"
"02/04/2023","07","4109.8","10.45"
"02/04/2023","07","4170.8","10.9"
"02/04/2023","07","4230.8","11.35"
"02/04/2023","07","4295.8","12.2"
"02/04/2023","07","4359.8","13.25"
"02/04/2023","07","4366.4","19.29"
"02/04/2023","07","4373","19.94"
"02/04/2023","07","4379.6","20.59"
"02/04/2023","07","4386.2","21.25"
"02/04/2023","07","4392.8","21.9"
"02/04/2023","07","4399.4","22.55"
"02/04/2023","07","4406","23.2"
"02/04/2023","07","4412.6","23.85"
"02/04/2023","07","4418.8","24.51"
"02/04/2023","07","4425","25.16"
"02/04/2023","07","4659","25.25"
"02/04/2023","07","4665","25.81"
"02/04/2023","07","4671","26.46"
"02/04/2023","07","4677","27.11"
"02/04/2023","07","4683","27.77"
"02/04/2023","07","4689","28.42"
"02/04/2023","07","4695","29.07"
"02/04/2023","07","4700.9","29.72"
"02/04/2023","07","4706.8","30.37"
"02/04/2023","07","4713","31.03"
"02/04/2023","07","4719.2","31.68"
"02/04/2023","07","4725","32.33"
"02/04/2023","07","4730.8","32.98"
"02/04/2023","07","4736.5","33.63"
"02/04/2023","07","4742.2","34.29"
"02/04/2023","07","4748","34.94"
"02/04/2023","07","4753.8","35.59"
"02/04/2023","07","4759.4","36.24"
"02/04/2023","07","4765","36.89"
"02/04/2023","07","4770.9","37.55"
"02/04/2023","07","4776.8","38.2"
"02/04/2023","07","5004.8","40.25"
"02/04/2023","07","5049.8","42"
"02/04/2023","07","5058.2","45"
"02/04/2023","07","5068.2","47.67"
"02/04/2023","07","5090.1","50"
"02/04/2023","07","5100.1","50.67"
"02/04/2023","07","5115.1","56.69"
"02/04/2023","07","5130.1","59.69"
"02/04/2023","07","5151.7","80"
"02/04/2023","07","5173.3","110"
"02/04/2023","07","5194.9","140"
"02/04/2023","07","5215.2","170"
"02/04/2023","07","5234.3","200"
"02/04/2023","07","5253.4","230"
"02/04/2023","07","5273.5","260"
"02/04/2023","07","5291.8","290"
"02/04/2023","07","5312.1","320"
"02/04/2023","07","5329.6","350"
"02/04/2023","07","5345.3","380"
"02/04/2023","07","5361.8","410"
"02/04/2023","07","5376.7","440"
"02/04/2023","07","5395","470"
"02/04/2023","08","895.9",".01"
"02/04/2023","08","1098.3",".02"
"02/04/2023","08","1251.3",".03"
"02/04/2023","08","1503.2",".04"
"02/04/2023","08","1656.2",".05"
"02/04/2023","08","1909.6",".06"
"02/04/2023","08","2011.6",".07"
"02/04/2023","08","2112.8",".08"
"02/04/2023","08","2163.8",".09"
"02/04/2023","08","2271.3",".1"
"02/04/2023","08","2341.3",".17"
"02/04/2023","08","2414.8",".4"
"02/04/2023","08","2517.8",".58"
"02/04/2023","08","2597.8",".6"
"02/04/2023","08","2657.8",".8"
"02/04/2023","08","2701.8",".92"
"02/04/2023","08","2745.8",".94"
"02/04/2023","08","2789.8",".96"
"02/04/2023","08","2833.8",".97"
"02/04/2023","08","2895.3",".99"
"02/04/2023","08","3022.6","1.04"
"02/04/2023","08","3097.6","1.05"
"02/04/2023","08","3155.1","1.09"
"02/04/2023","08","3211.9","1.11"
"02/04/2023","08","3275.3","1.13"
"02/04/2023","08","3345.3","1.14"
"02/04/2023","08","3420.3","1.15"
"02/04/2023","08","3465.3","1.22"
"02/04/2023","08","3510.3","1.42"
"02/04/2023","08","3555.3","1.62"
"02/04/2023","08","3600.3","1.82"
"02/04/2023","08","3634.3","2"
"02/04/2023","08","3694.8","2.3"
"02/04/2023","08","3900.8","2.72"
"02/04/2023","08","3936.8","3"
"02/04/2023","08","3972.8","4"
"02/04/2023","08","4008.8","5"
"02/04/2023","08","4056.8","5.63"
"02/04/2023","08","4068.8","7"
"02/04/2023","08","4130.8","10.15"
"02/04/2023","08","4192.8","10.45"
"02/04/2023","08","4253.8","10.9"
"02/04/2023","08","4313.8","11.35"
"02/04/2023","08","4378.8","12.2"
"02/04/2023","08","4442.8","13.25"
"02/04/2023","08","4448","18.53"
"02/04/2023","08","4453.2","19.11"
"02/04/2023","08","4458.3","19.7"
"02/04/2023","08","4463.4","20.28"
"02/04/2023","08","4468.5","20.87"
"02/04/2023","08","4473.6","21.45"
"02/04/2023","08","4478.7","22.04"
"02/04/2023","08","4483.8","22.62"
"02/04/2023","08","4488.6","23.21"
"02/04/2023","08","4493.4","23.79"
"02/04/2023","08","4498.1","24.38"
"02/04/2023","08","4502.8","24.96"
"02/04/2023","08","4736.8","25.25"
"02/04/2023","08","4741.5","25.55"
"02/04/2023","08","4746.2","26.13"
"02/04/2023","08","4751","26.72"
"02/04/2023","08","4755.8","27.3"
"02/04/2023","08","4760.4","27.88"
"02/04/2023","08","4765","28.47"
"02/04/2023","08","4769.8","29.05"
"02/04/2023","08","4774.6","29.64"
"02/04/2023","08","4779.2","30.22"
"02/04/2023","08","4783.8","30.81"
"02/04/2023","08","4788.2","31.39"
"02/04/2023","08","4792.6","31.98"
"02/04/2023","08","4797.1","32.56"
"02/04/2023","08","4801.6","33.15"
"02/04/2023","08","4806","33.73"
"02/04/2023","08","4810.4","34.32"
"02/04/2023","08","4815","34.9"
"02/04/2023","08","4819.6","35.49"
"02/04/2023","08","5047.6","40.25"
"02/04/2023","08","5057.6","44.87"
"02/04/2023","08","5066","45"
"02/04/2023","08","5076","47.87"
"02/04/2023","08","5098","50"
"02/04/2023","08","5113","56.55"
"02/04/2023","08","5128","59.55"
"02/04/2023","08","5149.8","80"
"02/04/2023","08","5171.6","110"
"02/04/2023","08","5193.4","140"
"02/04/2023","08","5213.9","170"
"02/04/2023","08","5233.1","200"
"02/04/2023","08","5252.3","230"
"02/04/2023","08","5272.3","260"
"02/04/2023","08","5290.7","290"
"02/04/2023","08","5311.2","320"
"02/04/2023","08","5328.6","350"
"02/04/2023","08","5344.4","380"
"02/04/2023","08","5361","410"
"02/04/2023","08","5375.8","440"
"02/04/2023","08","5394.2","470"
"02/04/2023","09","900",".01"
"02/04/2023","09","1102.6",".02"
"02/04/2023","09","1255.6",".03"
"02/04/2023","09","1507.7",".04"
"02/04/2023","09","1660.7",".05"
"02/04/2023","09","1914.3",".06"
"02/04/2023","09","2016.3",".07"
"02/04/2023","09","2117.6",".08"
"02/04/2023","09","2168.6",".09"
"02/04/2023","09","2276.1",".1"
"02/04/2023","09","2346.1",".17"
"02/04/2023","09","2419.6",".4"
"02/04/2023","09","2522.6",".58"
"02/04/2023","09","2602.6",".6"
"02/04/2023","09","2662.6",".8"
"02/04/2023","09","2706.6",".92"
"02/04/2023","09","2750.6",".94"
"02/04/2023","09","2794.6",".96"
"02/04/2023","09","2838.6",".97"
"02/04/2023","09","2965.9","1.04"
"02/04/2023","09","3040.9","1.05"
"02/04/2023","09","3098.4","1.09"
"02/04/2023","09","3155.2","1.11"
"02/04/2023","09","3218.6","1.13"
"02/04/2023","09","3288.6","1.14"
"02/04/2023","09","3363.6","1.15"
"02/04/2023","09","3408.6","1.22"
"02/04/2023","09","3453.6","1.42"
"02/04/2023","09","3498.6","1.62"
"02/04/2023","09","3543.6","1.82"
"02/04/2023","09","3577.6","2"
"02/04/2023","09","3638.1","2.3"
"02/04/2023","09","3844.1","2.72"
"02/04/2023","09","3880.1","3"
"02/04/2023","09","3928.1","3.44"
"02/04/2023","09","3935.4","3.81"
"02/04/2023","09","3942.7","3.93"
"02/04/2023","09","3978.7","4"
"02/04/2023","09","3985.9","4.05"
"02/04/2023","09","3993.1","4.16"
"02/04/2023","09","4000.3","4.28"
"02/04/2023","09","4007.5","4.4"
"02/04/2023","09","4014.6","4.52"
"02/04/2023","09","4021.7","4.63"
"02/04/2023","09","4028.5","4.75"
"02/04/2023","09","4035.3","4.87"
"02/04/2023","09","4041.9","4.99"
"02/04/2023","09","4077.9","5"
"02/04/2023","09","4084.5","5.1"
"02/04/2023","09","4091.1","5.22"
"02/04/2023","09","4097.7","5.34"
