"Delivery Date","Hour Ending","MW Offered","ONNS Offer Price"
"02/04/2023","03","1727.6","1"
"02/04/2023","03","1827.6","1.02"
"02/04/2023","03","1895.6","1.36"
"02/04/2023","03","1945.2","1.5"
"02/04/2023","03","1969.8","1.6"
"02/04/2023","03","2079.8","1.75"
"02/04/2023","03","2159.8","2"
"02/04/2023","03","2203.8","2.01"
"02/04/2023","03","2438.8","3"
"02/04/2023","03","2713.8","3.14"
"02/04/2023","03","2768.8","4"
"02/04/2023","03","2898.2","5"
"02/04/2023","03","2911.1","5.25"
"02/04/2023","03","2955.1","6"
"02/04/2023","03","2988.7","6.56"
"02/04/2023","03","3001.7","7.95"
"02/04/2023","03","3031.7","8"
"02/04/2023","03","3044.6","8.2"
"02/04/2023","03","3059.6","10"
"02/04/2023","03","3076.8","10.25"
"02/04/2023","03","3085.2","12.82"
"02/04/2023","03","3095.2","15"
"02/04/2023","03","3233.2","20"
"02/04/2023","03","3283.2","25"
"02/04/2023","03","3286.4","27.22"
"02/04/2023","03","3306.4","52.45"
"02/04/2023","03","3946.4","56.28"
"02/04/2023","03","3955.4","100"
"02/04/2023","03","4149.4","110.8"
"02/04/2023","03","4343.4","235.8"
"02/04/2023","03","4498.4","460.8"
"02/04/2023","03","4510.4","1999"
"02/04/2023","04","20","0"
"02/04/2023","04","647.6",".01"
"02/04/2023","04","662.6",".2"
"02/04/2023","04","717.6",".35"
"02/04/2023","04","797.6",".4"
"02/04/2023","04","922.6",".5"
"02/04/2023","04","1012.6",".55"
"02/04/2023","04","1207.6",".6"
"02/04/2023","04","1352.6",".7"
"02/04/2023","04","1412.6",".75"
"02/04/2023","04","1457.6",".88"
"02/04/2023","04","1727.6","1"
"02/04/2023","04","1827.6","1.02"
"02/04/2023","04","1895.6","1.36"
"02/04/2023","04","1945.2","1.5"
"02/04/2023","04","1969.8","1.6"
"02/04/2023","04","2079.8","1.75"
"02/04/2023","04","2159.8","2"
"02/04/2023","04","2203.8","2.01"
"02/04/2023","04","2438.8","3"
"02/04/2023","04","2713.8","3.14"
"02/04/2023","04","2768.8","4"
"02/04/2023","04","2898.2","5"
"02/04/2023","04","2911.1","5.25"
"02/04/2023","04","2955.1","6"
"02/04/2023","04","2988.7","6.56"
"02/04/2023","04","3001.7","7.95"
"02/04/2023","04","3031.7","8"
"02/04/2023","04","3044.6","8.2"
"02/04/2023","04","3059.6","10"
"02/04/2023","04","3076.8","10.25"
"02/04/2023","04","3085.2","12.82"
"02/04/2023","04","3095.2","15"
"02/04/2023","04","3233.2","20"
"02/04/2023","04","3283.2","25"
"02/04/2023","04","3284.4","27.12"
"02/04/2023","04","3304.4","52.45"
"02/04/2023","04","3944.4","56.28"
"02/04/2023","04","3953.4","100"
"02/04/2023","04","4147.4","110.8"
"02/04/2023","04","4341.4","235.8"
"02/04/2023","04","4496.4","460.8"
"02/04/2023","04","4508.4","1999"
"02/04/2023","05","20","0"
"02/04/2023","05","647.6",".01"
"02/04/2023","05","662.6",".2"
"02/04/2023","05","717.6",".35"
"02/04/2023","05","797.6",".4"
"02/04/2023","05","922.6",".5"
"02/04/2023","05","1012.6",".55"
"02/04/2023","05","1207.6",".6"
"02/04/2023","05","1352.6",".7"
"02/04/2023","05","1412.6",".75"
"02/04/2023","05","1457.6",".88"
"02/04/2023","05","1722.6","1"
"02/04/2023","05","1822.6","1.02"
"02/04/2023","05","1827.6","1.04"
"02/04/2023","05","1895.6","1.36"
"02/04/2023","05","1945.2","1.5"
"02/04/2023","05","1969.8","1.6"
"02/04/2023","05","2079.8","1.75"
"02/04/2023","05","2159.8","2"
"02/04/2023","05","2203.8","2.01"
"02/04/2023","05","2438.8","3"
"02/04/2023","05","2713.8","3.14"
"02/04/2023","05","2768.8","4"
"02/04/2023","05","2898.2","5"
"02/04/2023","05","2913.8","5.25"
"02/04/2023","05","2957.8","6"
"02/04/2023","05","2991.4","6.56"
"02/04/2023","05","3004.4","7.95"
"02/04/2023","05","3034.4","8"
"02/04/2023","05","3050","8.2"
"02/04/2023","05","3065","10"
"02/04/2023","05","3085.8","10.25"
"02/04/2023","05","3094.2","12.82"
"02/04/2023","05","3104.2","15"
"02/04/2023","05","3242.2","20"
"02/04/2023","05","3292.2","25"
"02/04/2023","05","3312.2","52.45"
"02/04/2023","05","3952.2","56.28"
"02/04/2023","05","3961.2","100"
"02/04/2023","05","4155.2","110.8"
"02/04/2023","05","4349.2","235.8"
"02/04/2023","05","4504.2","460.8"
"02/04/2023","05","4516.2","1999"
"02/04/2023","06","20","0"
"02/04/2023","06","647.6",".01"
"02/04/2023","06","662.6",".2"
"02/04/2023","06","717.6",".35"
"02/04/2023","06","797.6",".4"
"02/04/2023","06","922.6",".5"
"02/04/2023","06","1012.6",".55"
"02/04/2023","06","1207.6",".6"
"02/04/2023","06","1352.6",".7"
"02/04/2023","06","1412.6",".75"
"02/04/2023","06","1677.6","1"
"02/04/2023","06","1782.6","1.02"
"02/04/2023","06","1850.6","1.36"
"02/04/2023","06","1900.2","1.5"
"02/04/2023","06","1924.8","1.6"
"02/04/2023","06","2004.8","1.75"
"02/04/2023","06","2084.8","2"
"02/04/2023","06","2128.8","2.01"
"02/04/2023","06","2363.8","3"
"02/04/2023","06","2638.8","3.14"
"02/04/2023","06","2648.8","4"
"02/04/2023","06","2778.2","5"
"02/04/2023","06","2839.1","5.25"
"02/04/2023","06","2913.1","6"
"02/04/2023","06","2946.7","6.56"
"02/04/2023","06","2959.7","7.95"
"02/04/2023","06","3034.7","8"
"02/04/2023","06","3050.6","8.2"
"02/04/2023","06","3065.6","10"
"02/04/2023","06","3086.8","10.25"
"02/04/2023","06","3095.2","12.82"
"02/04/2023","06","3110.2","15"
"02/04/2023","06","3257.2","20"
"02/04/2023","06","3307.2","25"
"02/04/2023","06","3327.2","52.45"
"02/04/2023","06","3967.2","56.28"
"02/04/2023","06","4161.2","117.5"
"02/04/2023","06","4355.2","242.5"
"02/04/2023","06","4510.2","467.5"
"02/04/2023","06","4522.2","1999"
"02/04/2023","07","20","0"
"02/04/2023","07","597.6",".01"
"02/04/2023","07","652.6",".35"
"02/04/2023","07","692.6",".5"
"02/04/2023","07","782.6",".6"
"02/04/2023","07","982.6",".75"
"02/04/2023","07","1297.6","1"
"02/04/2023","07","1402.6","1.02"
"02/04/2023","07","1470.6","1.36"
"02/04/2023","07","1520.2","1.5"
"02/04/2023","07","1544.8","1.6"
"02/04/2023","07","1769.8","2"
"02/04/2023","07","1813.8","2.01"
"02/04/2023","07","1863.8","2.45"
"02/04/2023","07","1923.8","2.5"
"02/04/2023","07","2238.8","3"
"02/04/2023","07","2513.8","3.14"
"02/04/2023","07","2523.8","4"
"02/04/2023","07","2738.2","5"
"02/04/2023","07","2794.6","5.25"
"02/04/2023","07","2868.6","6"
"02/04/2023","07","2891.8","6.56"
"02/04/2023","07","2904.8","7.95"
"02/04/2023","07","2979.8","8"
"02/04/2023","07","2991.2","8.2"
"02/04/2023","07","3026.2","10"
"02/04/2023","07","3041.4","10.25"
"02/04/2023","07","3047.2","12.82"
"02/04/2023","07","3062.2","15"
"02/04/2023","07","3209.2","20"
"02/04/2023","07","3259.2","25"
"02/04/2023","07","3899.2","56.28"
"02/04/2023","07","4093.2","125.25"
"02/04/2023","07","4287.2","250.25"
"02/04/2023","07","4442.2","475.25"
"02/04/2023","07","4454.2","1999"
"02/04/2023","08","20","0"
"02/04/2023","08","755.6",".01"
"02/04/2023","08","810.6",".35"
"02/04/2023","08","850.6",".5"
"02/04/2023","08","940.6",".6"
"02/04/2023","08","1140.6",".75"
"02/04/2023","08","1145.6",".99"
"02/04/2023","08","1460.6","1"
"02/04/2023","08","1560.6","1.02"
"02/04/2023","08","1628.6","1.36"
"02/04/2023","08","1668.6","1.5"
"02/04/2023","08","1693.2","1.6"
"02/04/2023","08","1868.2","2"
"02/04/2023","08","1912.2","2.01"
"02/04/2023","08","1962.2","2.45"
"02/04/2023","08","2022.2","2.5"
"02/04/2023","08","2262.2","3"
"02/04/2023","08","2537.2","3.14"
"02/04/2023","08","2587.2","3.75"
"02/04/2023","08","2597.2","4"
"02/04/2023","08","2811.6","5"
"02/04/2023","08","2868.3","5.25"
"02/04/2023","08","2942.3","6"
"02/04/2023","08","2965.5","6.56"
"02/04/2023","08","2978.5","7.95"
"02/04/2023","08","3053.5","8"
"02/04/2023","08","3065.2","8.2"
"02/04/2023","08","3100.2","10"
"02/04/2023","08","3115.8","10.25"
"02/04/2023","08","3121.6","12.82"
"02/04/2023","08","3156.6","15"
"02/04/2023","08","3303.6","20"
"02/04/2023","08","3353.6","25"
"02/04/2023","08","3993.6","56.28"
"02/04/2023","08","4187.6","125.25"
"02/04/2023","08","4381.6","250.25"
"02/04/2023","08","4536.6","475.25"
"02/04/2023","08","4548.6","1999"
"02/04/2023","09","20","0"
"02/04/2023","09","755.6",".01"
"02/04/2023","09","810.6",".35"
"02/04/2023","09","850.6",".5"
"02/04/2023","09","940.6",".6"
"02/04/2023","09","1140.6",".75"
"02/04/2023","09","1455.6","1"
"02/04/2023","09","1560.6","1.02"
"02/04/2023","09","1628.6","1.36"
"02/04/2023","09","1678.2","1.5"
"02/04/2023","09","1702.8","1.6"
"02/04/2023","09","1877.8","2"
"02/04/2023","09","1921.8","2.01"
"02/04/2023","09","1971.8","2.45"
"02/04/2023","09","2031.8","2.5"
"02/04/2023","09","2271.8","3"
"02/04/2023","09","2546.8","3.14"
"02/04/2023","09","2556.8","4"
"02/04/2023","09","2821.2","5"
"02/04/2023","09","2832.3","5.25"
"02/04/2023","09","2906.3","6"
"02/04/2023","09","2929.5","6.56"
"02/04/2023","09","2942.5","7.95"
"02/04/2023","09","3017.5","8"
"02/04/2023","09","3028.6","8.2"
"02/04/2023","09","3063.6","10"
"02/04/2023","09","3078.4","10.25"
"02/04/2023","09","3084.2","12.82"
"02/04/2023","09","3119.2","15"
"02/04/2023","09","3311.2","20"
"02/04/2023","09","3361.2","25"
"02/04/2023","09","4001.2","56.28"
"02/04/2023","09","4195.2","125.25"
"02/04/2023","09","4389.2","250.25"
"02/04/2023","09","4544.2","475.25"
"02/04/2023","09","4556.2","1999"
"02/04/2023","10","20","0"
"02/04/2023","10","587.6",".01"
"02/04/2023","10","642.6",".35"
"02/04/2023","10","742.6",".5"
"02/04/2023","10","832.6",".6"
"02/04/2023","10","1032.6",".75"
"02/04/2023","10","1037.6",".99"
"02/04/2023","10","1352.6","1"
"02/04/2023","10","1452.6","1.02"
"02/04/2023","10","1520.6","1.36"
"02/04/2023","10","1570.2","1.5"
"02/04/2023","10","1594.8","1.6"
"02/04/2023","10","1674.8","2"
"02/04/2023","10","1718.8","2.01"
"02/04/2023","10","1768.8","2.45"
"02/04/2023","10","1828.8","2.5"
"02/04/2023","10","1948.8","3"
"02/04/2023","10","2223.8","3.14"
"02/04/2023","10","2233.8","4"
"02/04/2023","10","2607.2","5"
"02/04/2023","10","2617.4","5.25"
"02/04/2023","10","2741.4","6"
"02/04/2023","10","2764.6","6.56"
"02/04/2023","10","2777.6","7.95"
"02/04/2023","10","3037.6","8"
"02/04/2023","10","3047.8","8.2"
"02/04/2023","10","3082.8","10"
"02/04/2023","10","3096.4","10.25"
"02/04/2023","10","3102.2","12.82"
"02/04/2023","10","3122.2","15"
"02/04/2023","10","3314.2","20"
"02/04/2023","10","3333.4","22"
"02/04/2023","10","3973.4","56.28"
"02/04/2023","10","4167.4","119.25"
"02/04/2023","10","4322.4","469.25"
"02/04/2023","10","4334.4","1999"
"02/04/2023","11","20","0"
"02/04/2023","11","587.6",".01"
"02/04/2023","11","642.6",".35"
"02/04/2023","11","742.6",".5"
"02/04/2023","11","832.6",".6"
"02/04/2023","11","1032.6",".75"
"02/04/2023","11","1037.6",".99"
"02/04/2023","11","1352.6","1"
"02/04/2023","11","1452.6","1.02"
"02/04/2023","11","1520.6","1.36"
"02/04/2023","11","1570.2","1.5"
"02/04/2023","11","1594.8","1.6"
"02/04/2023","11","1644.8","2"
"02/04/2023","11","1688.8","2.01"
"02/04/2023","11","1738.8","2.45"
"02/04/2023","11","1918.8","3"
"02/04/2023","11","2193.8","3.14"
"02/04/2023","11","2203.8","4"
"02/04/2023","11","2577.2","5"
"02/04/2023","11","2586.8","5.25"
"02/04/2023","11","2710.8","6"
"02/04/2023","11","2733.2","6.56"
"02/04/2023","11","2746.2","7.95"
"02/04/2023","11","3006.2","8"
"02/04/2023","11","3015.8","8.2"
"02/04/2023","11","3050.8","10"
"02/04/2023","11","3063.6","10.25"
"02/04/2023","11","3069.2","12.82"
"02/04/2023","11","3119.2","15"
"02/04/2023","11","3164.2","20"
"02/04/2023","11","3321.4","22"
"02/04/2023","11","3330.4","50"
"02/04/2023","11","3970.4","56.28"
"02/04/2023","11","4164.4","110.25"
"02/04/2023","11","4319.4","460.25"
"02/04/2023","11","4331.4","1999"
"02/04/2023","12","20","0"
"02/04/2023","12","587.6",".01"
"02/04/2023","12","642.6",".35"
"02/04/2023","12","742.6",".5"
"02/04/2023","12","832.6",".6"
"02/04/2023","12","1032.6",".75"
"02/04/2023","12","1037.6",".98"
"02/04/2023","12","1292.6","1"
"02/04/2023","12","1392.6","1.02"
"02/04/2023","12","1460.6","1.36"
"02/04/2023","12","1510.2","1.5"
"02/04/2023","12","1534.8","1.6"
"02/04/2023","12","1584.8","2"
"02/04/2023","12","1628.8","2.01"
"02/04/2023","12","1678.8","2.45"
"02/04/2023","12","1858.8","3"
"02/04/2023","12","2133.8","3.14"
"02/04/2023","12","2143.8","4"
"02/04/2023","12","2577.2","5"
"02/04/2023","12","2586.2","5.25"
"02/04/2023","12","2710.2","6"
"02/04/2023","12","2731.8","6.56"
"02/04/2023","12","2744.8","7.95"
"02/04/2023","12","3004.8","8"
"02/04/2023","12","3013.8","8.2"
"02/04/2023","12","3048.8","10"
"02/04/2023","12","3060.8","10.25"
"02/04/2023","12","3066.2","12.82"
"02/04/2023","12","3096.2","15"
"02/04/2023","12","3161.2","20"
"02/04/2023","12","3180.4","22"
"02/04/2023","12","3318.4","24"
"02/04/2023","12","3327.4","50"
"02/04/2023","12","3967.4","56.28"
"02/04/2023","12","4161.4","110.25"
"02/04/2023","12","4316.4","460.25"
"02/04/2023","12","4328.4","1999"
"02/04/2023","13","20","0"
"02/04/2023","13","587.6",".01"
"02/04/2023","13","642.6",".35"
"02/04/2023","13","742.6",".5"
"02/04/2023","13","832.6",".6"
"02/04/2023","13","1032.6",".75"
"02/04/2023","13","1287.6","1"
"02/04/2023","13","1292.6","1.01"
"02/04/2023","13","1392.6","1.02"
"02/04/2023","13","1460.6","1.36"
"02/04/2023","13","1510.2","1.5"
"02/04/2023","13","1534.8","1.6"
"02/04/2023","13","1584.8","2"
"02/04/2023","13","1628.8","2.01"
"02/04/2023","13","1678.8","2.45"
"02/04/2023","13","1858.8","3"
"02/04/2023","13","2133.8","3.14"
"02/04/2023","13","2143.8","4"
"02/04/2023","13","2573.2","5"
"02/04/2023","13","2581.6","5.25"
"02/04/2023","13","2655.6","6"
"02/04/2023","13","2677.2","6.56"
"02/04/2023","13","2690.2","7.95"
"02/04/2023","13","2950.2","8"
"02/04/2023","13","2958.6","8.2"
"02/04/2023","13","3023.6","10"
"02/04/2023","13","3034.8","10.25"
"02/04/2023","13","3040.2","12.82"
"02/04/2023","13","3155.2","20"
"02/04/2023","13","3174.4","22"
"02/04/2023","13","3312.4","26"
"02/04/2023","13","3321.4","50"
"02/04/2023","13","3961.4","56.28"
"02/04/2023","13","4155.4","110.25"
"02/04/2023","13","4310.4","460.25"
"02/04/2023","13","4322.4","1999"
"02/04/2023","14","20","0"
"02/04/2023","14","585.6",".01"
"02/04/2023","14","640.6",".35"
"02/04/2023","14","740.6",".5"
"02/04/2023","14","830.6",".6"
"02/04/2023","14","950.6",".75"
"02/04/2023","14","955.6",".98"
"02/04/2023","14","1206.6","1"
"02/04/2023","14","1306.6","1.02"
"02/04/2023","14","1374.6","1.36"
"02/04/2023","14","1424.2","1.5"
"02/04/2023","14","1448.8","1.6"
"02/04/2023","14","1498.8","2"
"02/04/2023","14","1542.8","2.01"
"02/04/2023","14","1592.8","2.45"
"02/04/2023","14","1772.8","3"
"02/04/2023","14","2047.8","3.14"
"02/04/2023","14","2057.8","4"
"02/04/2023","14","2487.2","5"
"02/04/2023","14","2495.3","5.25"
"02/04/2023","14","2569.3","6"
"02/04/2023","14","2590.9","6.56"
"02/04/2023","14","2603.9","7.95"
"02/04/2023","14","2863.9","8"
"02/04/2023","14","2872","8.2"
"02/04/2023","14","3017","10"
"02/04/2023","14","3027.8","10.25"
"02/04/2023","14","3033.2","12.82"
"02/04/2023","14","3037.2","15"
"02/04/2023","14","3152.2","20"
"02/04/2023","14","3171.4","22"
"02/04/2023","14","3309.4","28"
"02/04/2023","14","3318.4","50"
"02/04/2023","14","3958.4","56.28"
"02/04/2023","14","4152.4","110.25"
"02/04/2023","14","4307.4","460.25"
"02/04/2023","14","4319.4","1999"
"02/04/2023","15","20","0"
"02/04/2023","15","585.6",".01"
"02/04/2023","15","640.6",".35"
"02/04/2023","15","740.6",".5"
"02/04/2023","15","830.6",".6"
"02/04/2023","15","950.6",".75"
"02/04/2023","15","1201.6","1"
"02/04/2023","15","1301.6","1.02"
"02/04/2023","15","1306.6","1.05"
"02/04/2023","15","1374.6","1.36"
"02/04/2023","15","1424.2","1.5"
"02/04/2023","15","1448.8","1.6"
"02/04/2023","15","1498.8","2"
"02/04/2023","15","1542.8","2.01"
"02/04/2023","15","1592.8","2.45"
"02/04/2023","15","1772.8","3"
"02/04/2023","15","2047.8","3.14"
"02/04/2023","15","2057.8","4"
"02/04/2023","15","2487.2","5"
"02/04/2023","15","2495.9","5.25"
"02/04/2023","15","2569.9","6"
"02/04/2023","15","2591.5","6.56"
"02/04/2023","15","2604.5","7.95"
"02/04/2023","15","2864.5","8"
"02/04/2023","15","2873.2","8.2"
"02/04/2023","15","3018.2","10"
"02/04/2023","15","3029.8","10.25"
"02/04/2023","15","3035.2","12.82"
"02/04/2023","15","3134.2","20"
"02/04/2023","15","3153.4","22"
"02/04/2023","15","3291.4","30"
"02/04/2023","15","3300.4","50"
"02/04/2023","15","3940.4","56.28"
"02/04/2023","15","3960.4","70"
"02/04/2023","15","4154.4","110.25"
"02/04/2023","15","4309.4","460.25"
"02/04/2023","15","4321.4","1999"
"02/04/2023","16","20","0"
"02/04/2023","16","585.6",".01"
"02/04/2023","16","640.6",".35"
"02/04/2023","16","740.6",".5"
"02/04/2023","16","830.6",".6"
"02/04/2023","16","950.6",".75"
"02/04/2023","16","955.6",".96"
"02/04/2023","16","1206.6","1"
"02/04/2023","16","1306.6","1.02"
"02/04/2023","16","1374.6","1.36"
"02/04/2023","16","1424.2","1.5"
"02/04/2023","16","1448.8","1.6"
"02/04/2023","16","1498.8","2"
"02/04/2023","16","1542.8","2.01"
"02/04/2023","16","1592.8","2.45"
"02/04/2023","16","1772.8","3"
"02/04/2023","16","2047.8","3.14"
"02/04/2023","16","2057.8","4"
"02/04/2023","16","2487.2","5"
"02/04/2023","16","2495.9","5.25"
"02/04/2023","16","2569.9","6"
"02/04/2023","16","2591.5","6.56"
"02/04/2023","16","2604.5","7.95"
"02/04/2023","16","2864.5","8"
"02/04/2023","16","2873.2","8.2"
"02/04/2023","16","3018.2","10"
"02/04/2023","16","3029.8","10.25"
"02/04/2023","16","3035.2","12.82"
"02/04/2023","16","3104.2","20"
"02/04/2023","16","3123.4","22"
"02/04/2023","16","3261.4","30"
"02/04/2023","16","3291.4","40"
"02/04/2023","16","3300.4","50"
"02/04/2023","16","3940.4","56.28"
"02/04/2023","16","3960.4","70"
"02/04/2023","16","4154.4","112.25"
"02/04/2023","16","4309.4","462.25"
"02/04/2023","16","4321.4","1999"
"02/04/2023","17","20","0"
"02/04/2023","17","585.6",".01"
"02/04/2023","17","640.6",".35"
"02/04/2023","17","740.6",".5"
"02/04/2023","17","830.6",".6"
"02/04/2023","17","890.6",".75"
"02/04/2023","17","895.6",".99"
"02/04/2023","17","1146.6","1"
"02/04/2023","17","1246.6","1.02"
"02/04/2023","17","1314.6","1.36"
"02/04/2023","17","1364.2","1.5"
"02/04/2023","17","1388.8","1.6"
"02/04/2023","17","1432.8","2.01"
"02/04/2023","17","1482.8","2.45"
"02/04/2023","17","1662.8","3"
"02/04/2023","17","1937.8","3.14"
"02/04/2023","17","1947.8","4"
"02/04/2023","17","2377.2","5"
"02/04/2023","17","2385.6","5.25"
"02/04/2023","17","2429.6","6"
"02/04/2023","17","2451.2","6.56"
"02/04/2023","17","2464.2","7.95"
"02/04/2023","17","2539.2","8"
"02/04/2023","17","2547.6","8.2"
"02/04/2023","17","2752.6","10"
"02/04/2023","17","2763.8","10.25"
"02/04/2023","17","2769.2","12.82"
"02/04/2023","17","2799.2","15"
"02/04/2023","17","2877.2","20"
"02/04/2023","17","2896.4","22"
"02/04/2023","17","3101.4","25"
"02/04/2023","17","3239.4","30"
"02/04/2023","17","3269.4","40"
"02/04/2023","17","3909.4","56.28"
"02/04/2023","17","3929.4","70"
"02/04/2023","17","4123.4","116.8"
"02/04/2023","17","4278.4","466.8"
"02/04/2023","17","4290.4","1999"
"02/04/2023","18","20","0"
"02/04/2023","18","743.6",".01"
"02/04/2023","18","798.6",".35"
"02/04/2023","18","838.6",".5"
"02/04/2023","18","928.6",".6"
"02/04/2023","18","988.6",".75"
"02/04/2023","18","1239.6","1"
"02/04/2023","18","1339.6","1.02"
"02/04/2023","18","1344.6","1.04"
"02/04/2023","18","1412.6","1.36"
"02/04/2023","18","1462.2","1.5"
"02/04/2023","18","1486.8","1.6"
"02/04/2023","18","1530.8","2.01"
"02/04/2023","18","1580.8","2.45"
"02/04/2023","18","1760.8","3"
"02/04/2023","18","2035.8","3.14"
"02/04/2023","18","2045.8","4"
"02/04/2023","18","2479.2","5"
"02/04/2023","18","2487.9","5.25"
"02/04/2023","18","2531.9","6"
"02/04/2023","18","2553.5","6.56"
"02/04/2023","18","2566.5","7.95"
"02/04/2023","18","2641.5","8"
"02/04/2023","18","2650.2","8.2"
"02/04/2023","18","2855.2","10"
"02/04/2023","18","2866.8","10.25"
"02/04/2023","18","2872.2","12.82"
"02/04/2023","18","2912.2","15"
"02/04/2023","18","2990.2","20"
"02/04/2023","18","3009.4","22"
"02/04/2023","18","3214.4","25"
"02/04/2023","18","3352.4","30"
"02/04/2023","18","3382.4","40"
"02/04/2023","18","4022.4","56.28"
"02/04/2023","18","4042.4","70"
"02/04/2023","18","4236.4","122.8"
"02/04/2023","18","4391.4","472.8"
"02/04/2023","18","4403.4","1999"
"02/04/2023","19","20","0"
"02/04/2023","19","745.6",".01"
"02/04/2023","19","800.6",".35"
"02/04/2023","19","840.6",".5"
"02/04/2023","19","930.6",".6"
"02/04/2023","19","990.6",".75"
"02/04/2023","19","995.6",".95"
"02/04/2023","19","1246.6","1"
"02/04/2023","19","1346.6","1.02"
"02/04/2023","19","1414.6","1.36"
"02/04/2023","19","1464.2","1.5"
"02/04/2023","19","1488.8","1.6"
"02/04/2023","19","1532.8","2.01"
"02/04/2023","19","1582.8","2.45"
"02/04/2023","19","1762.8","3"
"02/04/2023","19","2037.8","3.14"
"02/04/2023","19","2047.8","4"
"02/04/2023","19","2487.2","5"
"02/04/2023","19","2495.6","5.25"
"02/04/2023","19","2539.6","6"
"02/04/2023","19","2561.2","6.56"
"02/04/2023","19","2574.2","7.95"
"02/04/2023","19","2649.2","8"
"02/04/2023","19","2657.6","8.2"
"02/04/2023","19","2862.6","10"
"02/04/2023","19","2873.8","10.25"
"02/04/2023","19","2879.2","12.82"
"02/04/2023","19","2924.2","15"
"02/04/2023","19","3002.2","20"
"02/04/2023","19","3207.2","25"
"02/04/2023","19","3345.2","30"
"02/04/2023","19","3375.2","40"
"02/04/2023","19","4015.2","56.28"
"02/04/2023","19","4035.2","70"
"02/04/2023","19","4229.2","122.8"
"02/04/2023","19","4384.2","472.8"
"02/04/2023","19","4396.2","1999"
