"Delivery Date","Hour Ending","MW Offered","REGUP Offer Price"
"02/04/2023","02","532.3",".7"
"02/04/2023","02","547.3",".75"
"02/04/2023","02","578.1",".78"
"02/04/2023","02","594.1",".79"
"02/04/2023","02","598.3",".8"
"02/04/2023","02","613.3",".83"
"02/04/2023","02","625.3",".86"
"02/04/2023","02","632.8",".93"
"02/04/2023","02","655.3","1.03"
"02/04/2023","02","662.8","1.17"
"02/04/2023","02","685.3","1.4"
"02/04/2023","02","701.3","1.48"
"02/04/2023","02","725.3","1.7"
"02/04/2023","02","745.3","1.72"
"02/04/2023","02","760.3","1.8"
"02/04/2023","02","782.8","1.85"
"02/04/2023","02","794.8","1.87"
"02/04/2023","02","812.3","1.95"
"02/04/2023","02","828.3","1.99"
"02/04/2023","02","846.5","2"
"02/04/2023","02","858.5","2.06"
"02/04/2023","02","873.5","2.12"
"02/04/2023","02","885.5","2.21"
"02/04/2023","02","891.5","2.31"
"02/04/2023","02","906.5","2.33"
"02/04/2023","02","912.5","2.41"
"02/04/2023","02","927.5","2.45"
"02/04/2023","02","951.5","2.65"
"02/04/2023","02","959.5","2.71"
"02/04/2023","02","969.5","2.8"
"02/04/2023","02","973.5","2.81"
"02/04/2023","02","977.5","2.91"
"02/04/2023","02","1057.5","2.98"
"02/04/2023","02","1065","2.99"
"02/04/2023","02","1072.5","3.07"
"02/04/2023","02","1082.5","4"
"02/04/2023","02","1090","4.39"
"02/04/2023","02","1102","4.97"
"02/04/2023","02","1114.6","5"
"02/04/2023","02","1129.6","5.39"
"02/04/2023","02","1142.2","6.5"
"02/04/2023","02","1157.2","6.53"
"02/04/2023","02","1162.2","6.6"
"02/04/2023","02","1170.2","6.97"
"02/04/2023","02","1183.2","7.95"
"02/04/2023","02","1213.2","8"
"02/04/2023","02","1237.2","8.65"
"02/04/2023","02","1254","9.1"
"02/04/2023","02","1274","9.99"
"02/04/2023","02","1369","11.25"
"02/04/2023","02","1393","14.65"
"02/04/2023","02","1464","20"
"02/04/2023","02","1483","22.65"
"02/04/2023","02","1488","25"
"02/04/2023","02","1491.3","27.35"
"02/04/2023","02","1501.3","75"
"02/04/2023","02","1523.3","2000"
"02/04/2023","02","1523.4","5000"
"02/04/2023","03","61.8","0"
"02/04/2023","03","254.8",".01"
"02/04/2023","03","269.8",".16"
"02/04/2023","03","297.3",".17"
"02/04/2023","03","317.3",".18"
"02/04/2023","03","411.3",".19"
"02/04/2023","03","435.3",".2"
"02/04/2023","03","469.3",".21"
"02/04/2023","03","485.3",".22"
"02/04/2023","03","501.3",".35"
"02/04/2023","03","513.3",".47"
"02/04/2023","03","533.3",".56"
"02/04/2023","03","548.3",".61"
"02/04/2023","03","579.1",".64"
"02/04/2023","03","583.3",".66"
"02/04/2023","03","598.3",".69"
"02/04/2023","03","610.3",".72"
"02/04/2023","03","626.3",".79"
"02/04/2023","03","648.8",".88"
"02/04/2023","03","660.8",".99"
"02/04/2023","03","680.3","1.29"
"02/04/2023","03","702.8","1.4"
"02/04/2023","03","722.8","1.51"
"02/04/2023","03","730.3","1.63"
"02/04/2023","03","752.8","1.64"
"02/04/2023","03","764.8","1.67"
"02/04/2023","03","788.8","1.7"
"02/04/2023","03","803.8","1.8"
"02/04/2023","03","815.8","1.84"
"02/04/2023","03","830.8","1.89"
"02/04/2023","03","848.3","1.95"
"02/04/2023","03","864.3","1.98"
"02/04/2023","03","882.5","2"
"02/04/2023","03","897.5","2.08"
"02/04/2023","03","912.5","2.2"
"02/04/2023","03","924.5","2.21"
"02/04/2023","03","930.5","2.31"
"02/04/2023","03","936.5","2.41"
"02/04/2023","03","948.5","2.49"
"02/04/2023","03","972.5","2.65"
"02/04/2023","03","980","2.69"
"02/04/2023","03","988","2.71"
"02/04/2023","03","995.5","2.77"
"02/04/2023","03","1005.5","2.8"
"02/04/2023","03","1009.5","2.81"
"02/04/2023","03","1013.5","2.91"
"02/04/2023","03","1093.5","2.95"
"02/04/2023","03","1101","3.99"
"02/04/2023","03","1111","4"
"02/04/2023","03","1126","4.94"
"02/04/2023","03","1138.9","5"
"02/04/2023","03","1153.9","6.01"
"02/04/2023","03","1166.8","6.5"
"02/04/2023","03","1176.8","6.6"
"02/04/2023","03","1189.8","7.95"
"02/04/2023","03","1219.8","8"
"02/04/2023","03","1243.8","8.65"
"02/04/2023","03","1261","9.1"
"02/04/2023","03","1281","10"
"02/04/2023","03","1376","11.25"
"02/04/2023","03","1400","14.65"
"02/04/2023","03","1471","20"
"02/04/2023","03","1490","22.65"
"02/04/2023","03","1495","25"
"02/04/2023","03","1498.2","27.22"
"02/04/2023","03","1508.2","75"
"02/04/2023","03","1530.2","2000"
"02/04/2023","03","1530.3","5000"
"02/04/2023","04","61.8","0"
"02/04/2023","04","502.3",".01"
"02/04/2023","04","514.3",".1"
"02/04/2023","04","534.3",".2"
"02/04/2023","04","549.3",".26"
"02/04/2023","04","580.1",".28"
"02/04/2023","04","584.3",".3"
"02/04/2023","04","599.3",".33"
"02/04/2023","04","611.3",".36"
"02/04/2023","04","633.8",".51"
"02/04/2023","04","649.8",".79"
"02/04/2023","04","661.8",".99"
"02/04/2023","04","669.3","1.05"
"02/04/2023","04","689.3","1.12"
"02/04/2023","04","711.8","1.24"
"02/04/2023","04","723.8","1.27"
"02/04/2023","04","735.8","1.29"
"02/04/2023","04","758.3","1.4"
"02/04/2023","04","770.3","1.43"
"02/04/2023","04","777.8","1.45"
"02/04/2023","04","792.8","1.48"
"02/04/2023","04","807.8","1.67"
"02/04/2023","04","831.8","1.7"
"02/04/2023","04","846.8","1.78"
"02/04/2023","04","861.8","1.8"
"02/04/2023","04","879.3","1.95"
"02/04/2023","04","895.3","1.98"
"02/04/2023","04","913.5","2"
"02/04/2023","04","925.5","2.21"
"02/04/2023","04","933","2.24"
"02/04/2023","04","939","2.31"
"02/04/2023","04","946.5","2.32"
"02/04/2023","04","952.5","2.41"
"02/04/2023","04","964.5","2.49"
"02/04/2023","04","988.5","2.65"
"02/04/2023","04","996.5","2.71"
"02/04/2023","04","1006.5","2.8"
"02/04/2023","04","1010.5","2.81"
"02/04/2023","04","1014.5","2.91"
"02/04/2023","04","1094.5","3"
"02/04/2023","04","1102","3.48"
"02/04/2023","04","1112","4"
"02/04/2023","04","1127","4.42"
"02/04/2023","04","1139.9","5"
"02/04/2023","04","1154.9","5.44"
"02/04/2023","04","1167.8","6.5"
"02/04/2023","04","1172.8","6.6"
"02/04/2023","04","1185.8","7.95"
"02/04/2023","04","1215.8","8"
"02/04/2023","04","1239.8","8.65"
"02/04/2023","04","1257","9.1"
"02/04/2023","04","1277","10"
"02/04/2023","04","1372","11.25"
"02/04/2023","04","1396","14.65"
"02/04/2023","04","1467","20"
"02/04/2023","04","1486","22.65"
"02/04/2023","04","1491","25"
"02/04/2023","04","1492.2","27.12"
"02/04/2023","04","1502.2","75"
"02/04/2023","04","1524.2","2000"
"02/04/2023","04","1524.3","5000"
"02/04/2023","05","61.8","0"
"02/04/2023","05","422.8",".01"
"02/04/2023","05","430.3",".09"
"02/04/2023","05","437.8",".39"
"02/04/2023","05","445.3",".65"
"02/04/2023","05","465.3",".71"
"02/04/2023","05","480.3",".72"
"02/04/2023","05","516.3",".79"
"02/04/2023","05","532.3",".97"
"02/04/2023","05","544.3",".99"
"02/04/2023","05","556.3","1.02"
"02/04/2023","05","576.3","1.21"
"02/04/2023","05","591.3","1.27"
"02/04/2023","05","603.3","1.29"
"02/04/2023","05","618.3","1.3"
"02/04/2023","05","634.1","1.31"
"02/04/2023","05","638.3","1.32"
"02/04/2023","05","653.3","1.34"
"02/04/2023","05","665.3","1.38"
"02/04/2023","05","687.8","1.4"
"02/04/2023","05","710.3","1.5"
"02/04/2023","05","734.3","1.7"
"02/04/2023","05","749.3","1.8"
"02/04/2023","05","766.8","1.95"
"02/04/2023","05","782.8","1.98"
"02/04/2023","05","801","2"
"02/04/2023","05","821","2.19"
"02/04/2023","05","833","2.21"
"02/04/2023","05","855.5","2.29"
"02/04/2023","05","861.5","2.31"
"02/04/2023","05","873.5","2.35"
"02/04/2023","05","879.5","2.41"
"02/04/2023","05","891.5","2.49"
"02/04/2023","05","903.5","2.52"
"02/04/2023","05","918.5","2.58"
"02/04/2023","05","942.5","2.65"
"02/04/2023","05","950.5","2.71"
"02/04/2023","05","965.5","2.78"
"02/04/2023","05","975.5","2.8"
"02/04/2023","05","979.5","2.81"
"02/04/2023","05","994.5","2.9"
"02/04/2023","05","998.5","2.91"
"02/04/2023","05","1078.5","3.04"
"02/04/2023","05","1086","3.3"
"02/04/2023","05","1093.5","3.38"
"02/04/2023","05","1103.5","4"
"02/04/2023","05","1111","4.64"
"02/04/2023","05","1126.6","5"
"02/04/2023","05","1141.6","5.72"
"02/04/2023","05","1157.2","6.5"
"02/04/2023","05","1167.2","6.6"
"02/04/2023","05","1182.2","6.81"
"02/04/2023","05","1195.2","7.95"
"02/04/2023","05","1225.2","8"
"02/04/2023","05","1249.2","8.65"
"02/04/2023","05","1270","9.1"
"02/04/2023","05","1290","9.96"
"02/04/2023","05","1385","11.25"
"02/04/2023","05","1409","14.65"
"02/04/2023","05","1480","20"
"02/04/2023","05","1499","22.65"
"02/04/2023","05","1504","25"
"02/04/2023","05","1514","75"
"02/04/2023","05","1536","2000"
"02/04/2023","05","1536.1","5000"
"02/04/2023","06","61.8","0"
"02/04/2023","06","282.3",".01"
"02/04/2023","06","289.8",".06"
"02/04/2023","06","305.8",".13"
"02/04/2023","06","325.8",".33"
"02/04/2023","06","335.8",".52"
"02/04/2023","06","351.8",".79"
"02/04/2023","06","371.8",".87"
"02/04/2023","06","387.8",".97"
"02/04/2023","06","401.8","1.22"
"02/04/2023","06","502.8","1.29"
"02/04/2023","06","525.3","1.4"
"02/04/2023","06","550.3","1.69"
"02/04/2023","06","574.3","1.7"
"02/04/2023","06","589.3","1.8"
"02/04/2023","06","606.8","1.95"
"02/04/2023","06","618.8","1.99"
"02/04/2023","06","637","2"
"02/04/2023","06","657","2.05"
"02/04/2023","06","717","2.19"
"02/04/2023","06","729","2.21"
"02/04/2023","06","743","2.24"
"02/04/2023","06","749","2.31"
"02/04/2023","06","755","2.41"
"02/04/2023","06","775","2.56"
"02/04/2023","06","783","2.71"
"02/04/2023","06","793","2.8"
"02/04/2023","06","811","2.81"
"02/04/2023","06","815","2.91"
"02/04/2023","06","820","3"
"02/04/2023","06","900","3.02"
"02/04/2023","06","908","3.98"
"02/04/2023","06","918","4"
"02/04/2023","06","938","4.02"
"02/04/2023","06","953","4.03"
"02/04/2023","06","973","4.1"
"02/04/2023","06","980.5","4.18"
"02/04/2023","06","996.5","4.27"
"02/04/2023","06","1008.5","4.32"
"02/04/2023","06","1028.5","4.54"
"02/04/2023","06","1043.5","4.59"
"02/04/2023","06","1058.5","4.62"
"02/04/2023","06","1062.7","4.64"
"02/04/2023","06","1077.7","4.67"
"02/04/2023","06","1093.5","4.68"
"02/04/2023","06","1105.5","4.7"
"02/04/2023","06","1128","4.76"
"02/04/2023","06","1133","4.92"
"02/04/2023","06","1148.9","5"
"02/04/2023","06","1168.9","5.55"
"02/04/2023","06","1191.4","5.57"
"02/04/2023","06","1203.4","5.71"
"02/04/2023","06","1215.4","5.89"
"02/04/2023","06","1230.4","5.95"
"02/04/2023","06","1245.4","6.16"
"02/04/2023","06","1260.4","6.28"
"02/04/2023","06","1267.9","6.48"
"02/04/2023","06","1283.8","6.5"
"02/04/2023","06","1291.3","6.56"
"02/04/2023","06","1296.3","6.6"
"02/04/2023","06","1303.8","7.87"
"02/04/2023","06","1316.8","7.95"
"02/04/2023","06","1346.8","8"
"02/04/2023","06","1370.8","8.15"
"02/04/2023","06","1392","9.1"
"02/04/2023","06","1407","9.2"
"02/04/2023","06","1427","9.97"
"02/04/2023","06","1442","10.34"
"02/04/2023","06","1537","11.25"
"02/04/2023","06","1561","14.15"
"02/04/2023","06","1632","20"
"02/04/2023","06","1656","20.15"
"02/04/2023","06","1661","25"
"02/04/2023","06","1680","28.15"
"02/04/2023","06","1690","75"
"02/04/2023","06","1712","2000"
"02/04/2023","06","1712.1","5000"
"02/04/2023","07","61.8","0"
"02/04/2023","07","254.8",".01"
"02/04/2023","07","270.8",".98"
"02/04/2023","07","286.8",".99"
"02/04/2023","07","351.8","1.29"
"02/04/2023","07","374.3","1.4"
"02/04/2023","07","389.3","1.69"
"02/04/2023","07","413.3","1.7"
"02/04/2023","07","428.3","1.8"
"02/04/2023","07","445.8","1.95"
"02/04/2023","07","559","2"
"02/04/2023","07","609","2.19"
"02/04/2023","07","621","2.21"
"02/04/2023","07","627","2.31"
"02/04/2023","07","633","2.41"
"02/04/2023","07","641","2.71"
"02/04/2023","07","651","2.8"
"02/04/2023","07","655","2.81"
"02/04/2023","07","659","2.91"
"02/04/2023","07","664","3"
"02/04/2023","07","744","3.02"
"02/04/2023","07","756","3.97"
"02/04/2023","07","766","4"
"02/04/2023","07","771","4.92"
"02/04/2023","07","782.4","5"
"02/04/2023","07","789.9","5.28"
"02/04/2023","07","797.4","6.11"
"02/04/2023","07","808.8","6.5"
"02/04/2023","07","813.8","6.6"
"02/04/2023","07","825.8","6.98"
"02/04/2023","07","838.8","7.95"
"02/04/2023","07","868.8","8"
"02/04/2023","07","888.8","8.04"
"02/04/2023","07","904.8","8.48"
"02/04/2023","07","924.8","8.78"
"02/04/2023","07","934.8","8.97"
"02/04/2023","07","950","9.1"
"02/04/2023","07","970","9.33"
"02/04/2023","07","984","9.67"
"02/04/2023","07","1004","9.95"
"02/04/2023","07","1024","10.52"
"02/04/2023","07","1038","10.71"
"02/04/2023","07","1058","11.04"
"02/04/2023","07","1072","11.3"
"02/04/2023","07","1084","11.49"
"02/04/2023","07","1119","12.52"
"02/04/2023","07","1139","12.6"
"02/04/2023","07","1155","12.77"
"02/04/2023","07","1167","12.83"
"02/04/2023","07","1187","13.04"
"02/04/2023","07","1209.5","13.07"
"02/04/2023","07","1224.5","13.09"
"02/04/2023","07","1239.5","13.12"
"02/04/2023","07","1243.7","13.15"
"02/04/2023","07","1258.7","13.17"
"02/04/2023","07","1270.7","13.21"
"02/04/2023","07","1278.2","13.27"
"02/04/2023","07","1294","13.3"
"02/04/2023","07","1316.5","13.9"
"02/04/2023","07","1336.5","14.07"
"02/04/2023","07","1348.5","14.23"
"02/04/2023","07","1360.5","14.42"
"02/04/2023","07","1368","14.43"
"02/04/2023","07","1383","14.47"
"02/04/2023","07","1390.5","14.51"
"02/04/2023","07","1405.5","14.68"
"02/04/2023","07","1420.5","14.81"
"02/04/2023","07","1428","15.84"
"02/04/2023","07","1442","17.09"
"02/04/2023","07","1457","17.77"
"02/04/2023","07","1472","18.92"
"02/04/2023","07","1543","20"
"02/04/2023","07","1548","25"
"02/04/2023","07","1572","25.15"
"02/04/2023","07","1596","31.15"
"02/04/2023","07","1620","37.15"
"02/04/2023","07","1639","45.15"
"02/04/2023","07","1649","75"
"02/04/2023","07","1659","100"
"02/04/2023","07","1669","199"
"02/04/2023","07","1679","300"
"02/04/2023","07","1689","750"
"02/04/2023","07","1711","2000"
"02/04/2023","07","1711.1","5000"
"02/04/2023","08","61.8","0"
"02/04/2023","08","149.8",".01"
"02/04/2023","08","214.8","1.29"
"02/04/2023","08","237.3","1.4"
"02/04/2023","08","252.3","1.69"
"02/04/2023","08","276.3","1.7"
"02/04/2023","08","291.3","1.8"
"02/04/2023","08","308.8","1.95"
"02/04/2023","08","327","2"
"02/04/2023","08","377","2.19"
"02/04/2023","08","389","2.21"
"02/04/2023","08","395","2.31"
"02/04/2023","08","401","2.41"
"02/04/2023","08","417","2.47"
"02/04/2023","08","425","2.71"
"02/04/2023","08","435","2.8"
"02/04/2023","08","439","2.81"
"02/04/2023","08","443","2.91"
"02/04/2023","08","523","2.99"
"02/04/2023","08","623","3"
"02/04/2023","08","633","4"
"02/04/2023","08","638","4.92"
"02/04/2023","08","649.7","5"
"02/04/2023","08","665.7","5.97"
"02/04/2023","08","677.4","6.5"
"02/04/2023","08","682.4","6.6"
"02/04/2023","08","698.4","6.97"
"02/04/2023","08","711.4","7.95"
"02/04/2023","08","741.4","8"
"02/04/2023","08","748.9","8.81"
"02/04/2023","08","764.5","9.1"
"02/04/2023","08","772","9.57"
"02/04/2023","08","792","10"
"02/04/2023","08","812","11.7"
"02/04/2023","08","828","12.14"
"02/04/2023","08","848","12.38"
"02/04/2023","08","858","12.58"
"02/04/2023","08","878","12.88"
"02/04/2023","08","892","13.23"
"02/04/2023","08","899","13.37"
"02/04/2023","08","919","13.98"
"02/04/2023","08","933","14.17"
"02/04/2023","08","953","14.45"
"02/04/2023","08","967","14.71"
"02/04/2023","08","987","15.8"
"02/04/2023","08","1002","15.82"
"02/04/2023","08","1022","15.89"
"02/04/2023","08","1034","15.97"
"02/04/2023","08","1050","16.06"
"02/04/2023","08","1062","16.11"
"02/04/2023","08","1084.5","16.18"
"02/04/2023","08","1104.5","16.29"
"02/04/2023","08","1119.5","16.35"
"02/04/2023","08","1134.5","16.37"
"02/04/2023","08","1138.7","16.39"
"02/04/2023","08","1153.7","16.42"
"02/04/2023","08","1165.7","16.45"
"02/04/2023","08","1181.5","16.61"
"02/04/2023","08","1189","16.91"
"02/04/2023","08","1211.5","16.94"
"02/04/2023","08","1219","17.13"
"02/04/2023","08","1226.5","17.21"
"02/04/2023","08","1246.5","17.23"
"02/04/2023","08","1258.5","17.39"
"02/04/2023","08","1270.5","17.55"
"02/04/2023","08","1285.5","17.61"
"02/04/2023","08","1300.5","17.8"
"02/04/2023","08","1315.5","17.92"
"02/04/2023","08","1323","18.41"
"02/04/2023","08","1394","20"
"02/04/2023","08","1409","20.63"
"02/04/2023","08","1424","21.68"
"02/04/2023","08","1429","25"
"02/04/2023","08","1453","25.15"
"02/04/2023","08","1477","31.15"
"02/04/2023","08","1501","37.15"
"02/04/2023","08","1509","40.97"
"02/04/2023","08","1528","45.15"
"02/04/2023","08","1538","75"
"02/04/2023","08","1548","100"
"02/04/2023","08","1558","199"
"02/04/2023","08","1568","300"
"02/04/2023","08","1578","750"
"02/04/2023","08","1600","2000"
"02/04/2023","08","1600.1","5000"
"02/04/2023","09","61.8","0"
"02/04/2023","09","149.8",".01"
"02/04/2023","09","204.8","1.29"
"02/04/2023","09","227.3","1.4"
"02/04/2023","09","252.3","1.69"
"02/04/2023","09","276.3","1.7"
"02/04/2023","09","291.3","1.8"
"02/04/2023","09","308.8","1.95"
"02/04/2023","09","327","2"
"02/04/2023","09","357","2.19"
"02/04/2023","09","369","2.21"
"02/04/2023","09","375","2.31"
"02/04/2023","09","381","2.41"
"02/04/2023","09","397","2.47"
"02/04/2023","09","405","2.71"
"02/04/2023","09","415","2.8"
"02/04/2023","09","419","2.81"
"02/04/2023","09","423","2.91"
"02/04/2023","09","518","3"
"02/04/2023","09","598","3.02"
"02/04/2023","09","614","3.97"
"02/04/2023","09","624","4"
"02/04/2023","09","640","4.97"
"02/04/2023","09","651.1","5"
"02/04/2023","09","663.1","5.97"
"02/04/2023","09","670.6","6.33"
"02/04/2023","09","681.7","6.5"
"02/04/2023","09","686.7","6.6"
"02/04/2023","09","694.7","6.97"
"02/04/2023","09","702.2","7"
"02/04/2023","09","715.2","7.95"
"02/04/2023","09","745.2","8"
"02/04/2023","09","765.2","8.68"
"02/04/2023","09","780","9.1"
"02/04/2023","09","796","9.12"
"02/04/2023","09","816","9.3"
"02/04/2023","09","826","9.5"
"02/04/2023","09","846","9.75"
"02/04/2023","09","866","9.99"
"02/04/2023","09","880","10.1"
"02/04/2023","09","900","10.75"
"02/04/2023","09","914","10.94"
"02/04/2023","09","934","11.17"
"02/04/2023","09","948","11.43"
"02/04/2023","09","968","12.39"
"02/04/2023","09","983","12.41"
"02/04/2023","09","1003","12.48"
"02/04/2023","09","1019","12.65"
"02/04/2023","09","1031","12.7"
"02/04/2023","09","1053.5","12.81"
"02/04/2023","09","1073.5","12.84"
"02/04/2023","09","1088.5","12.89"
"02/04/2023","09","1103.5","12.91"
"02/04/2023","09","1107.7","12.93"
"02/04/2023","09","1122.7","12.97"
"02/04/2023","09","1134.7","13"
"02/04/2023","09","1150.5","13.09"
"02/04/2023","09","1158","13.2"
"02/04/2023","09","1180.5","13.49"
"02/04/2023","09","1200.5","13.69"
"02/04/2023","09","1208","13.77"
"02/04/2023","09","1227.5","13.84"
"02/04/2023","09","1239.5","13.98"
"02/04/2023","09","1254.5","14.03"
"02/04/2023","09","1269.5","14.21"
"02/04/2023","09","1284.5","14.31"
"02/04/2023","09","1292","14.92"
"02/04/2023","09","1307","16.76"
"02/04/2023","09","1322","17.72"
"02/04/2023","09","1393","20"
"02/04/2023","09","1398","25"
"02/04/2023","09","1422","25.15"
"02/04/2023","09","1446","31.15"
"02/04/2023","09","1470","37.15"
"02/04/2023","09","1489","45.15"
"02/04/2023","09","1499","75"
"02/04/2023","09","1509","100"
"02/04/2023","09","1519","199"
"02/04/2023","09","1529","300"
"02/04/2023","09","1539","750"
"02/04/2023","09","1561","2000"
"02/04/2023","09","1561.1","5000"
"02/04/2023","10","61.8","0"
"02/04/2023","10","339.8",".01"
"02/04/2023","10","347.3",".28"
"02/04/2023","10","361.3",".31"
"02/04/2023","10","368.8",".69"
"02/04/2023","10","384.8",".79"
"02/04/2023","10","404.8","1.02"
"02/04/2023","10","418.8","1.2"
"02/04/2023","10","473.8","1.29"
"02/04/2023","10","496.3","1.4"
"02/04/2023","10","516.3","1.47"
"02/04/2023","10","532.3","1.48"
"02/04/2023","10","557.3","1.69"
"02/04/2023","10","581.3","1.7"
"02/04/2023","10","595.3","1.72"
"02/04/2023","10","610.3","1.8"
"02/04/2023","10","637.8","1.95"
"02/04/2023","10","649.8","1.98"
"02/04/2023","10","665.8","1.99"
"02/04/2023","10","684","2"
"02/04/2023","10","714","2.19"
"02/04/2023","10","726","2.21"
"02/04/2023","10","732","2.31"
"02/04/2023","10","738","2.41"
"02/04/2023","10","746","2.71"
"02/04/2023","10","766","2.77"
"02/04/2023","10","781","2.79"
"02/04/2023","10","791","2.8"
"02/04/2023","10","795","2.81"
"02/04/2023","10","815","2.85"
"02/04/2023","10","822.5","2.88"
"02/04/2023","10","826.5","2.91"
"02/04/2023","10","834.5","2.97"
"02/04/2023","10","914.5","2.99"
"02/04/2023","10","930.5","3.03"
"02/04/2023","10","932.4","3.05"
"02/04/2023","10","944.4","3.07"
"02/04/2023","10","964.4","3.24"
"02/04/2023","10","979.4","3.3"
"02/04/2023","10","994.4","3.32"
"02/04/2023","10","998.6","3.34"
"02/04/2023","10","1029.4","3.37"
"02/04/2023","10","1041.4","3.4"
"02/04/2023","10","1063.9","3.46"
"02/04/2023","10","1073.9","4"
"02/04/2023","10","1093.9","4.15"
"02/04/2023","10","1116.4","4.19"
"02/04/2023","10","1128.4","4.3"
"02/04/2023","10","1140.4","4.46"
"02/04/2023","10","1155.4","4.51"
"02/04/2023","10","1170.4","4.7"
"02/04/2023","10","1185.4","4.81"
"02/04/2023","10","1195.6","5"
"02/04/2023","10","1203.1","5.01"
"02/04/2023","10","1210.6","5.08"
"02/04/2023","10","1218.1","6.24"
"02/04/2023","10","1228.3","6.5"
"02/04/2023","10","1233.3","6.6"
"02/04/2023","10","1248.3","7.42"
"02/04/2023","10","1261.3","7.95"
"02/04/2023","10","1291.3","8"
"02/04/2023","10","1306.3","8.44"
"02/04/2023","10","1319.9","9.1"
"02/04/2023","10","1339.9","9.98"
"02/04/2023","10","1363.9","10.15"
"02/04/2023","10","1458.9","11.25"
"02/04/2023","10","1482.9","16.15"
"02/04/2023","10","1553.9","20"
"02/04/2023","10","1558.9","25"
"02/04/2023","10","1577.9","30.15"
"02/04/2023","10","1587.7","52.03"
"02/04/2023","10","1597.5","52.69"
"02/04/2023","10","1601.3","53.19"
"02/04/2023","10","1607.3","53.67"
"02/04/2023","10","1617.3","75"
"02/04/2023","10","1639.3","2000"
"02/04/2023","10","1639.4","5000"
"02/04/2023","11","61.8","0"
"02/04/2023","11","250.8",".01"
"02/04/2023","11","280.8",".13"
"02/04/2023","11","370.8",".14"
"02/04/2023","11","398.3",".15"
"02/04/2023","11","414.3",".16"
"02/04/2023","11","496.8",".17"
"02/04/2023","11","510.8",".18"
"02/04/2023","11","534.8",".19"
"02/04/2023","11","568.8",".2"
"02/04/2023","11","584.8",".21"
"02/04/2023","11","598.8",".22"
"02/04/2023","11","618.8",".34"
"02/04/2023","11","628.8",".36"
"02/04/2023","11","648.8",".77"
"02/04/2023","11","664.8",".79"
"02/04/2023","11","687.3",".92"
"02/04/2023","11","699.3",".93"
"02/04/2023","11","711.3","1.09"
"02/04/2023","11","726.3","1.14"
"02/04/2023","11","791.3","1.29"
"02/04/2023","11","806.3","1.33"
"02/04/2023","11","828.8","1.4"
