"Delivery Date","Hour Ending","MW Offered","RRSPFR Offer Price"
"02/04/2023","01","2970.6","4.65"
"02/04/2023","01","2985.6","4.71"
"02/04/2023","01","3000.6","4.78"
"02/04/2023","01","3034.6","4.95"
"02/04/2023","01","3139.6","5"
"02/04/2023","01","3147.1","5.24"
"02/04/2023","01","3154.6","5.31"
"02/04/2023","01","3178.1","5.69"
"02/04/2023","01","3185.6","5.7"
"02/04/2023","01","3193.1","5.84"
"02/04/2023","01","3205.1","5.97"
"02/04/2023","01","3212.6","6.85"
"02/04/2023","01","3220.1","7.51"
"02/04/2023","01","3228.1","7.97"
"02/04/2023","01","3243.1","8.07"
"02/04/2023","01","3258.1","8.09"
"02/04/2023","01","3273.1","9.38"
"02/04/2023","01","3288.1","9.4"
"02/04/2023","01","3308.1","9.99"
"02/04/2023","01","3311.1","10"
"02/04/2023","01","3371.1","10.02"
"02/04/2023","01","3443.1","10.45"
"02/04/2023","01","3446.1","15"
"02/04/2023","01","3518.1","16.45"
"02/04/2023","01","3561.1","20"
"02/04/2023","01","3564.1","25"
"02/04/2023","01","3569.1","25.95"
"02/04/2023","01","3626.1","31.45"
"02/04/2023","01","3628.1","33.95"
"02/04/2023","01","3637.1","37.91"
"02/04/2023","01","3659.1","50.69"
"02/04/2023","01","3666.6","52.54"
"02/04/2023","01","3674.1","64.67"
"02/04/2023","01","3759.1","70.36"
"02/04/2023","01","3766.6","70.89"
"02/04/2023","01","3774.1","95.14"
"02/04/2023","01","3774.2","5000"
"02/04/2023","02","121.7","0"
"02/04/2023","02","566.5",".01"
"02/04/2023","02","574",".02"
"02/04/2023","02","589",".06"
"02/04/2023","02","609",".14"
"02/04/2023","02","629",".16"
"02/04/2023","02","636.5",".2"
"02/04/2023","02","642.5",".29"
"02/04/2023","02","658.5",".31"
"02/04/2023","02","670.5",".43"
"02/04/2023","02","676.5",".49"
"02/04/2023","02","742.4",".5"
"02/04/2023","02","794.2",".6"
"02/04/2023","02","850.2",".63"
"02/04/2023","02","870.2",".64"
"02/04/2023","02","885.2",".68"
"02/04/2023","02","916",".71"
"02/04/2023","02","933.2",".73"
"02/04/2023","02","963.2",".75"
"02/04/2023","02","990.2",".78"
"02/04/2023","02","1011.7",".79"
"02/04/2023","02","1065.7",".8"
"02/04/2023","02","1108.7",".81"
"02/04/2023","02","1121.7",".82"
"02/04/2023","02","1181.7",".89"
"02/04/2023","02","1221.7",".98"
"02/04/2023","02","1443","1"
"02/04/2023","02","1543","1.02"
"02/04/2023","02","1565.5","1.13"
"02/04/2023","02","1569.5","1.19"
"02/04/2023","02","1690.9","1.2"
"02/04/2023","02","1790.8","1.25"
"02/04/2023","02","1874.3","1.29"
"02/04/2023","02","1934.3","1.3"
"02/04/2023","02","1974.3","1.48"
"02/04/2023","02","1980.3","1.49"
"02/04/2023","02","2027.9","1.5"
"02/04/2023","02","2075.9","1.56"
"02/04/2023","02","2096.6","1.61"
"02/04/2023","02","2103.6","1.62"
"02/04/2023","02","2123.6","1.8"
"02/04/2023","02","2183.6","1.89"
"02/04/2023","02","2206.1","1.94"
"02/04/2023","02","2332.2","1.95"
"02/04/2023","02","2344.2","1.96"
"02/04/2023","02","2361.7","1.98"
"02/04/2023","02","2363.7","1.99"
"02/04/2023","02","2414","2"
"02/04/2023","02","2436.5","2.07"
"02/04/2023","02","2477.5","2.11"
"02/04/2023","02","2489.5","2.19"
"02/04/2023","02","2530.7","2.21"
"02/04/2023","02","2545.7","2.24"
"02/04/2023","02","2565.7","2.29"
"02/04/2023","02","2580.7","2.3"
"02/04/2023","02","2622.7","2.31"
"02/04/2023","02","2636.9","2.4"
"02/04/2023","02","2651.9","2.48"
"02/04/2023","02","2668.9","2.49"
"02/04/2023","02","2683.9","2.56"
"02/04/2023","02","2697.9","2.57"
"02/04/2023","02","2712.9","2.62"
"02/04/2023","02","2727.9","2.69"
"02/04/2023","02","2744.3","2.81"
"02/04/2023","02","2784.3","2.89"
"02/04/2023","02","2800.8","2.91"
"02/04/2023","02","2893.6","3"
"02/04/2023","02","2910.4","3.01"
"02/04/2023","02","2917.9","3.29"
"02/04/2023","02","2925.4","3.36"
"02/04/2023","02","2935.4","3.39"
"02/04/2023","02","2942.9","3.61"
"02/04/2023","02","2950.4","3.75"
"02/04/2023","02","2960.4","4"
"02/04/2023","02","2968.6","4.05"
"02/04/2023","02","3040.6","4.45"
"02/04/2023","02","3048.1","4.9"
"02/04/2023","02","3082.1","4.95"
"02/04/2023","02","3187.1","5"
"02/04/2023","02","3194.6","5.42"
"02/04/2023","02","3218.1","5.69"
"02/04/2023","02","3230.1","5.97"
"02/04/2023","02","3245.1","5.98"
"02/04/2023","02","3260.1","6"
"02/04/2023","02","3275.1","7.29"
"02/04/2023","02","3290.1","7.31"
"02/04/2023","02","3298.1","7.97"
"02/04/2023","02","3318.1","9.99"
"02/04/2023","02","3321.1","10"
"02/04/2023","02","3381.1","10.01"
"02/04/2023","02","3453.1","10.45"
"02/04/2023","02","3456.1","15"
"02/04/2023","02","3528.1","16.45"
"02/04/2023","02","3571.1","20"
"02/04/2023","02","3576.1","24.01"
"02/04/2023","02","3579.1","25"
"02/04/2023","02","3636.1","31.45"
"02/04/2023","02","3645.1","31.89"
"02/04/2023","02","3647.1","32.01"
"02/04/2023","02","3669.1","50.69"
"02/04/2023","02","3754.1","70.36"
"02/04/2023","02","3761.6","95.27"
"02/04/2023","02","3769.1","108.79"
"02/04/2023","02","3776.6","123.36"
"02/04/2023","02","3784.1","150.4"
"02/04/2023","02","3784.2","5000"
"02/04/2023","03","121.7","0"
"02/04/2023","03","589",".01"
"02/04/2023","03","609",".07"
"02/04/2023","03","629",".11"
"02/04/2023","03","636.5",".15"
"02/04/2023","03","652.5",".22"
"02/04/2023","03","658.5",".29"
"02/04/2023","03","670.5",".36"
"02/04/2023","03","676.5",".49"
"02/04/2023","03","742.4",".5"
"02/04/2023","03","762.4",".54"
"02/04/2023","03","777.4",".58"
"02/04/2023","03","829.2",".6"
"02/04/2023","03","860",".61"
"02/04/2023","03","920.2",".63"
"02/04/2023","03","935.2",".65"
"02/04/2023","03","962.2",".7"
"02/04/2023","03","975.2",".73"
"02/04/2023","03","990.2",".75"
"02/04/2023","03","1017.2",".78"
"02/04/2023","03","1054.7",".79"
"02/04/2023","03","1081.7",".8"
"02/04/2023","03","1124.7",".81"
"02/04/2023","03","1137.7",".82"
"02/04/2023","03","1197.7",".89"
"02/04/2023","03","1220.2",".91"
"02/04/2023","03","1260.2",".95"
"02/04/2023","03","1272.2",".99"
"02/04/2023","03","1471","1"
"02/04/2023","03","1571","1.02"
"02/04/2023","03","1593.5","1.03"
"02/04/2023","03","1597.5","1.19"
"02/04/2023","03","1718.9","1.2"
"02/04/2023","03","1813.9","1.25"
"02/04/2023","03","1898.3","1.29"
"02/04/2023","03","1958.3","1.3"
"02/04/2023","03","1998.3","1.47"
"02/04/2023","03","2004.3","1.49"
"02/04/2023","03","2061.9","1.5"
"02/04/2023","03","2109.9","1.56"
"02/04/2023","03","2130.6","1.61"
"02/04/2023","03","2150.6","1.7"
"02/04/2023","03","2173.1","1.85"
"02/04/2023","03","2185.1","1.86"
"02/04/2023","03","2245.1","1.89"
"02/04/2023","03","2252.1","1.92"
"02/04/2023","03","2378.2","1.95"
"02/04/2023","03","2400.7","1.97"
"02/04/2023","03","2418.2","1.98"
"02/04/2023","03","2420.2","1.99"
"02/04/2023","03","2470.5","2"
"02/04/2023","03","2482.5","2.09"
"02/04/2023","03","2523.5","2.11"
"02/04/2023","03","2538.5","2.14"
"02/04/2023","03","2553.5","2.2"
"02/04/2023","03","2594.7","2.21"
"02/04/2023","03","2614.7","2.29"
"02/04/2023","03","2656.7","2.31"
"02/04/2023","03","2671.7","2.38"
"02/04/2023","03","2699.9","2.4"
"02/04/2023","03","2714.9","2.46"
"02/04/2023","03","2727.9","2.49"
"02/04/2023","03","2742.9","2.52"
"02/04/2023","03","2757.9","2.59"
"02/04/2023","03","2774.3","2.81"
"02/04/2023","03","2814.3","2.89"
"02/04/2023","03","2830.8","2.91"
"02/04/2023","03","2924.4","3"
"02/04/2023","03","2941.2","3.01"
"02/04/2023","03","2948.7","3.2"
"02/04/2023","03","2956.2","3.27"
"02/04/2023","03","2966.2","3.39"
"02/04/2023","03","2973.7","3.51"
"02/04/2023","03","2981.2","3.65"
"02/04/2023","03","2991.2","4"
"02/04/2023","03","2999.6","4.05"
"02/04/2023","03","3071.6","4.45"
"02/04/2023","03","3079.1","4.81"
"02/04/2023","03","3113.1","4.95"
"02/04/2023","03","3218.1","5"
"02/04/2023","03","3225.6","5.32"
"02/04/2023","03","3249.1","5.69"
"02/04/2023","03","3264.1","5.88"
"02/04/2023","03","3279.1","5.9"
"02/04/2023","03","3294.1","7.19"
"02/04/2023","03","3309.1","7.21"
"02/04/2023","03","3329.1","9.99"
"02/04/2023","03","3332.1","10"
"02/04/2023","03","3392.1","10.02"
"02/04/2023","03","3464.1","10.45"
"02/04/2023","03","3467.1","15"
"02/04/2023","03","3539.1","16.45"
"02/04/2023","03","3582.1","20"
"02/04/2023","03","3587.1","22.28"
"02/04/2023","03","3590.1","25"
"02/04/2023","03","3592.1","30.28"
"02/04/2023","03","3601.1","31.26"
"02/04/2023","03","3658.1","31.45"
"02/04/2023","03","3680.1","50.69"
"02/04/2023","03","3765.1","70.36"
"02/04/2023","03","3772.6","137.05"
"02/04/2023","03","3780.1","150.64"
"02/04/2023","03","3787.6","165.62"
"02/04/2023","03","3795.1","192.79"
"02/04/2023","03","3795.2","5000"
"02/04/2023","04","121.7","0"
"02/04/2023","04","566.5",".01"
"02/04/2023","04","574",".02"
"02/04/2023","04","589",".05"
"02/04/2023","04","609",".13"
"02/04/2023","04","629",".16"
"02/04/2023","04","636.5",".2"
"02/04/2023","04","642.5",".29"
"02/04/2023","04","658.5",".3"
"02/04/2023","04","670.5",".43"
"02/04/2023","04","676.5",".49"
"02/04/2023","04","742.4",".5"
"02/04/2023","04","794.2",".6"
"02/04/2023","04","870.2",".63"
"02/04/2023","04","885.2",".67"
"02/04/2023","04","916",".7"
"02/04/2023","04","920.2",".72"
"02/04/2023","04","933.2",".73"
"02/04/2023","04","948.2",".74"
"02/04/2023","04","963.2",".75"
"02/04/2023","04","990.2",".78"
"02/04/2023","04","1054.7",".79"
"02/04/2023","04","1081.7",".8"
"02/04/2023","04","1124.7",".81"
"02/04/2023","04","1137.7",".82"
"02/04/2023","04","1197.7",".89"
"02/04/2023","04","1232.2",".99"
"02/04/2023","04","1471","1"
"02/04/2023","04","1571","1.02"
"02/04/2023","04","1593.5","1.12"
"02/04/2023","04","1597.5","1.19"
"02/04/2023","04","1718.9","1.2"
"02/04/2023","04","1813.9","1.25"
"02/04/2023","04","1898.3","1.29"
"02/04/2023","04","1958.3","1.3"
"02/04/2023","04","1998.3","1.48"
"02/04/2023","04","2004.3","1.49"
"02/04/2023","04","2071.9","1.5"
"02/04/2023","04","2119.9","1.56"
"02/04/2023","04","2140.6","1.61"
"02/04/2023","04","2160.6","1.79"
"02/04/2023","04","2220.6","1.89"
"02/04/2023","04","2227.6","1.91"
"02/04/2023","04","2250.1","1.93"
"02/04/2023","04","2388.2","1.95"
"02/04/2023","04","2405.7","1.98"
"02/04/2023","04","2407.7","1.99"
"02/04/2023","04","2458","2"
"02/04/2023","04","2480.5","2.06"
"02/04/2023","04","2521.5","2.11"
"02/04/2023","04","2535.5","2.12"
"02/04/2023","04","2547.5","2.18"
"02/04/2023","04","2588.7","2.21"
"02/04/2023","04","2603.7","2.23"
"02/04/2023","04","2638.7","2.29"
"02/04/2023","04","2680.7","2.31"
"02/04/2023","04","2694.9","2.4"
"02/04/2023","04","2709.9","2.47"
"02/04/2023","04","2722.9","2.49"
"02/04/2023","04","2737.9","2.55"
"02/04/2023","04","2752.9","2.61"
"02/04/2023","04","2767.9","2.68"
"02/04/2023","04","2784.3","2.81"
"02/04/2023","04","2824.3","2.89"
"02/04/2023","04","2840.8","2.91"
"02/04/2023","04","2934.4","3"
"02/04/2023","04","2951.2","3.01"
"02/04/2023","04","2958.7","3.28"
"02/04/2023","04","2966.2","3.35"
"02/04/2023","04","2976.2","3.39"
"02/04/2023","04","2983.7","3.6"
"02/04/2023","04","2991.2","3.74"
"02/04/2023","04","3001.2","4"
"02/04/2023","04","3009.6","4.05"
"02/04/2023","04","3081.6","4.45"
"02/04/2023","04","3089.1","4.89"
"02/04/2023","04","3123.1","4.95"
"02/04/2023","04","3228.1","5"
"02/04/2023","04","3235.6","5.41"
"02/04/2023","04","3259.1","5.69"
"02/04/2023","04","3274.1","5.97"
"02/04/2023","04","3289.1","5.99"
"02/04/2023","04","3304.1","7.28"
"02/04/2023","04","3319.1","7.3"
"02/04/2023","04","3339.1","9.99"
"02/04/2023","04","3342.1","10"
"02/04/2023","04","3402.1","10.02"
"02/04/2023","04","3474.1","10.45"
"02/04/2023","04","3477.1","15"
"02/04/2023","04","3549.1","16.45"
"02/04/2023","04","3592.1","20"
"02/04/2023","04","3597.1","22.36"
"02/04/2023","04","3600.1","25"
"02/04/2023","04","3602.1","30.36"
"02/04/2023","04","3611.1","30.84"
"02/04/2023","04","3668.1","31.45"
"02/04/2023","04","3690.1","50.69"
"02/04/2023","04","3775.1","70.36"
"02/04/2023","04","3782.6","86.42"
"02/04/2023","04","3790.1","99.95"
"02/04/2023","04","3797.6","114.57"
"02/04/2023","04","3805.1","141.62"
"02/04/2023","04","3805.2","5000"
"02/04/2023","05","121.7","0"
"02/04/2023","05","532.5",".01"
"02/04/2023","05","552.5",".08"
"02/04/2023","05","572.5",".29"
"02/04/2023","05","578.5",".49"
"02/04/2023","05","644.4",".5"
"02/04/2023","05","696.2",".6"
"02/04/2023","05","752.2",".63"
"02/04/2023","05","765.2",".73"
"02/04/2023","05","780.2",".75"
"02/04/2023","05","807.2",".78"
"02/04/2023","05","844.7",".79"
"02/04/2023","05","871.7",".8"
"02/04/2023","05","914.7",".81"
"02/04/2023","05","927.7",".82"
"02/04/2023","05","987.7",".89"
"02/04/2023","05","999.7",".99"
"02/04/2023","05","1198.5","1"
"02/04/2023","05","1298.5","1.02"
"02/04/2023","05","1338.5","1.04"
"02/04/2023","05","1342.5","1.19"
"02/04/2023","05","1463.9","1.2"
"02/04/2023","05","1558.9","1.25"
"02/04/2023","05","1638.4","1.29"
"02/04/2023","05","1698.4","1.3"
"02/04/2023","05","1703.3","1.34"
"02/04/2023","05","1709.3","1.49"
"02/04/2023","05","1776.9","1.5"
"02/04/2023","05","1816.9","1.54"
"02/04/2023","05","1872.4","1.56"
"02/04/2023","05","1893.1","1.61"
"02/04/2023","05","1908.1","1.64"
"02/04/2023","05","1928.1","1.66"
"02/04/2023","05","1935.6","1.72"
"02/04/2023","05","1955.6","1.73"
"02/04/2023","05","2015.6","1.89"
"02/04/2023","05","2031.6","1.9"
"02/04/2023","05","2157.7","1.95"
"02/04/2023","05","2169.7","1.97"
"02/04/2023","05","2187.2","1.98"
"02/04/2023","05","2196.2","1.99"
"02/04/2023","05","2246.5","2"
"02/04/2023","05","2287.5","2.11"
"02/04/2023","05","2328.7","2.21"
"02/04/2023","05","2348.7","2.24"
"02/04/2023","05","2363.7","2.28"
"02/04/2023","05","2383.7","2.29"
"02/04/2023","05","2440.7","2.31"
"02/04/2023","05","2460.7","2.33"
"02/04/2023","05","2475.7","2.35"
"02/04/2023","05","2516.9","2.4"
"02/04/2023","05","2529.9","2.49"
"02/04/2023","05","2552.4","2.57"
"02/04/2023","05","2574.9","2.73"
"02/04/2023","05","2588.9","2.76"
"02/04/2023","05","2605.3","2.81"
"02/04/2023","05","2645.3","2.89"
"02/04/2023","05","2661.8","2.91"
"02/04/2023","05","2755.4","3"
"02/04/2023","05","2772.2","3.01"
"02/04/2023","05","2792.2","3.4"
"02/04/2023","05","2814.7","3.51"
"02/04/2023","05","2826.7","3.56"
"02/04/2023","05","2849.2","3.67"
"02/04/2023","05","2861.2","3.79"
"02/04/2023","05","2876.2","3.84"
"02/04/2023","05","2891.2","3.9"
"02/04/2023","05","2901.2","4"
"02/04/2023","05","2909.6","4.05"
"02/04/2023","05","2924.6","4.08"
"02/04/2023","05","2939.6","4.16"
"02/04/2023","05","2954.6","4.22"
"02/04/2023","05","2969.6","4.29"
"02/04/2023","05","3041.6","4.45"
"02/04/2023","05","3049.1","4.78"
"02/04/2023","05","3056.6","4.86"
"02/04/2023","05","3090.6","4.95"
"02/04/2023","05","3092.6","4.99"
"02/04/2023","05","3197.6","5"
"02/04/2023","05","3205.1","5.21"
"02/04/2023","05","3212.6","5.35"
"02/04/2023","05","3236.1","5.69"
"02/04/2023","05","3243.6","6.39"
"02/04/2023","05","3251.1","7.02"
"02/04/2023","05","3266.1","7.58"
"02/04/2023","05","3281.1","7.6"
"02/04/2023","05","3296.1","8.89"
"02/04/2023","05","3311.1","8.91"
"02/04/2023","05","3371.1","9.98"
"02/04/2023","05","3374.1","10"
"02/04/2023","05","3446.1","10.45"
"02/04/2023","05","3449.1","15"
"02/04/2023","05","3521.1","16.45"
"02/04/2023","05","3564.1","20"
"02/04/2023","05","3569.1","23.88"
"02/04/2023","05","3572.1","25"
"02/04/2023","05","3629.1","31.45"
"02/04/2023","05","3631.1","31.88"
"02/04/2023","05","3640.1","35.65"
"02/04/2023","05","3662.1","50.69"
"02/04/2023","05","3669.6","69.95"
"02/04/2023","05","3754.6","70.36"
"02/04/2023","05","3762.1","82.4"
"02/04/2023","05","3769.6","90.58"
"02/04/2023","05","3777.1","115.49"
"02/04/2023","05","3777.2","5000"
"02/04/2023","06","121.7","0"
"02/04/2023","06","398.5",".01"
"02/04/2023","06","418.5",".12"
"02/04/2023","06","424.5",".29"
"02/04/2023","06","430.5",".49"
"02/04/2023","06","512.4",".5"
"02/04/2023","06","564.2",".6"
"02/04/2023","06","620.2",".63"
"02/04/2023","06","633.2",".73"
"02/04/2023","06","648.2",".75"
"02/04/2023","06","675.2",".78"
"02/04/2023","06","712.7",".79"
"02/04/2023","06","759.7",".8"
"02/04/2023","06","802.7",".81"
"02/04/2023","06","815.7",".82"
"02/04/2023","06","831.7",".97"
"02/04/2023","06","841.7",".99"
"02/04/2023","06","1040.5","1"
"02/04/2023","06","1180.5","1.02"
"02/04/2023","06","1224.5","1.19"
"02/04/2023","06","1345.9","1.2"
"02/04/2023","06","1440.9","1.25"
"02/04/2023","06","1464.4","1.29"
"02/04/2023","06","1524.4","1.3"
"02/04/2023","06","1544.4","1.43"
"02/04/2023","06","1550.4","1.49"
"02/04/2023","06","1618","1.5"
"02/04/2023","06","1666","1.56"
"02/04/2023","06","1686.7","1.61"
"02/04/2023","06","1700.7","1.78"
"02/04/2023","06","1740.7","1.89"
"02/04/2023","06","1780.7","1.94"
"02/04/2023","06","1911.7","1.95"
"02/04/2023","06","1913.2","1.98"
"02/04/2023","06","1925.2","1.99"
"02/04/2023","06","1975.5","2"
"02/04/2023","06","2016.5","2.11"
"02/04/2023","06","2057.7","2.21"
"02/04/2023","06","2099.7","2.31"
"02/04/2023","06","2113.9","2.4"
"02/04/2023","06","2114.9","2.49"
"02/04/2023","06","2134.9","2.69"
"02/04/2023","06","2154.9","2.76"
"02/04/2023","06","2171.3","2.81"
"02/04/2023","06","2187.8","2.91"
"02/04/2023","06","2201.8","2.95"
"02/04/2023","06","2295.4","3"
"02/04/2023","06","2312.2","3.01"
"02/04/2023","06","2319.2","3.11"
"02/04/2023","06","2339.2","3.36"
"02/04/2023","06","2351.2","3.49"
"02/04/2023","06","2365.2","3.62"
"02/04/2023","06","2408.7","3.69"
"02/04/2023","06","2418.7","4"
"02/04/2023","06","2427.1","4.05"
"02/04/2023","06","2461.1","4.95"
"02/04/2023","06","2463.1","4.99"
"02/04/2023","06","2568.1","5"
"02/04/2023","06","2583.1","5.03"
"02/04/2023","06","2603.1","5.05"
"02/04/2023","06","2610.6","5.11"
"02/04/2023","06","2630.6","5.12"
"02/04/2023","06","2638.1","5.17"
"02/04/2023","06","2652.1","5.28"
"02/04/2023","06","2668.1","5.29"
"02/04/2023","06","2680.1","5.36"
"02/04/2023","06","2700.1","5.63"
"02/04/2023","06","2715.1","5.67"
"02/04/2023","06","2738.1","5.69"
"02/04/2023","06","2753.1","5.7"
"02/04/2023","06","2757.3","5.72"
"02/04/2023","06","2772.3","5.74"
"02/04/2023","06","2788.1","5.76"
"02/04/2023","06","2815.1","5.79"
"02/04/2023","06","2837.6","5.88"
"02/04/2023","06","2845.6","5.98"
"02/04/2023","06","2868.1","6.12"
"02/04/2023","06","2888.1","6.79"
"02/04/2023","06","2910.6","6.82"
"02/04/2023","06","2922.6","6.95"
"02/04/2023","06","2945.1","7.06"
"02/04/2023","06","2957.1","7.18"
"02/04/2023","06","2972.1","7.23"
"02/04/2023","06","2987.1","7.29"
"02/04/2023","06","3002.1","7.47"
"02/04/2023","06","3017.1","7.55"
"02/04/2023","06","3032.1","7.61"
"02/04/2023","06","3047.1","7.68"
"02/04/2023","06","3054.6","7.95"
"02/04/2023","06","3062.1","8.02"
"02/04/2023","06","3069.6","8.6"
"02/04/2023","06","3077.1","8.74"
"02/04/2023","06","3084.6","9.56"
"02/04/2023","06","3144.6","9.99"
"02/04/2023","06","3147.6","10"
"02/04/2023","06","3155.1","10.41"
"02/04/2023","06","3170.1","10.97"
"02/04/2023","06","3185.1","10.99"
"02/04/2023","06","3257.1","12.15"
"02/04/2023","06","3272.1","12.28"
"02/04/2023","06","3287.1","12.3"
"02/04/2023","06","3290.1","15"
"02/04/2023","06","3362.1","18.15"
"02/04/2023","06","3405.1","20"
"02/04/2023","06","3477.1","24.15"
"02/04/2023","06","3480.1","25"
"02/04/2023","06","3485.1","27.68"
"02/04/2023","06","3487.1","35.68"
"02/04/2023","06","3544.1","39.15"
"02/04/2023","06","3553.1","54.16"
"02/04/2023","06","3638.1","70.36"
"02/04/2023","06","3645.6","77.89"
"02/04/2023","06","3653.1","82.7"
"02/04/2023","06","3660.6","88.08"
"02/04/2023","06","3668.1","103.09"
"02/04/2023","06","3668.2","5000"
"02/04/2023","07","121.7","0"
"02/04/2023","07","398.5",".01"
"02/04/2023","07","404.5",".29"
"02/04/2023","07","410.5",".49"
"02/04/2023","07","476.4",".5"
"02/04/2023","07","528.2",".6"
"02/04/2023","07","584.2",".63"
"02/04/2023","07","597.2",".73"
"02/04/2023","07","612.2",".75"
"02/04/2023","07","639.2",".78"
"02/04/2023","07","660.7",".79"
"02/04/2023","07","687.7",".8"
"02/04/2023","07","730.7",".81"
"02/04/2023","07","743.7",".82"
"02/04/2023","07","812.5","1"
"02/04/2023","07","952.5","1.02"
"02/04/2023","07","966.5","1.19"
"02/04/2023","07","1087.9","1.2"
"02/04/2023","07","1095.4","1.29"
"02/04/2023","07","1155.4","1.3"
"02/04/2023","07","1161.4","1.49"
"02/04/2023","07","1373","1.5"
"02/04/2023","07","1421","1.56"
"02/04/2023","07","1441.7","1.61"
"02/04/2023","07","1451.7","1.89"
"02/04/2023","07","1579.7","1.95"
"02/04/2023","07","1597.2","1.98"
"02/04/2023","07","1609.2","1.99"
"02/04/2023","07","1659.5","2"
"02/04/2023","07","1700.5","2.11"
"02/04/2023","07","1741.7","2.21"
"02/04/2023","07","1783.7","2.31"
"02/04/2023","07","1797.9","2.4"
"02/04/2023","07","1814.9","2.49"
"02/04/2023","07","1831.3","2.81"
"02/04/2023","07","1847.8","2.91"
"02/04/2023","07","1966","3"
"02/04/2023","07","1982.8","3.01"
"02/04/2023","07","1992.8","4"
"02/04/2023","07","1998.6","4.05"
"02/04/2023","07","2032.6","4.95"
"02/04/2023","07","2034.6","4.99"
"02/04/2023","07","2136.6","5"
"02/04/2023","07","2144.1","5.74"
"02/04/2023","07","2156.1","5.97"
"02/04/2023","07","2196.1","6.03"
"02/04/2023","07","2203.6","6.16"
"02/04/2023","07","2211.1","6.69"
"02/04/2023","07","2218.6","7.18"
"02/04/2023","07","2278.6","8"
"02/04/2023","07","2298.6","8.88"
"02/04/2023","07","2314.6","9.32"
"02/04/2023","07","2321.6","9.6"
"02/04/2023","07","2341.6","9.71"
"02/04/2023","07","2351.6","9.9"
"02/04/2023","07","2411.6","9.97"
"02/04/2023","07","2423.6","9.98"
"02/04/2023","07","2443.6","10.34"
"02/04/2023","07","2457.6","10.69"
"02/04/2023","07","2477.6","11.67"
"02/04/2023","07","2491.6","11.86"
"02/04/2023","07","2511.6","12.27"
"02/04/2023","07","2525.6","12.53"
"02/04/2023","07","2540.6","13.94"
"02/04/2023","07","2560.6","13.96"
"02/04/2023","07","2568.1","14.02"
"02/04/2023","07","2588.1","14.03"
"02/04/2023","07","2604.1","14.2"
"02/04/2023","07","2616.1","14.27"
"02/04/2023","07","2636.1","14.54"
"02/04/2023","07","2651.1","14.58"
"02/04/2023","07","2673.6","14.6"
"02/04/2023","07","2688.6","14.61"
