"Delivery Date","Hour Ending","MW Offered","REGDN Offer Price"
"02/04/2023","13","144.3",".02"
"02/04/2023","13","149.3",".03"
"02/04/2023","13","165.6",".04"
"02/04/2023","13","174.4",".06"
"02/04/2023","13","178.2",".08"
"02/04/2023","13","181.2",".17"
"02/04/2023","13","184.2",".18"
"02/04/2023","13","187.2",".19"
"02/04/2023","13","190.7",".22"
"02/04/2023","13","190.8",".33"
"02/04/2023","13","192.8",".34"
"02/04/2023","13","193.8",".35"
"02/04/2023","13","194.1",".37"
"02/04/2023","13","199.4",".38"
"02/04/2023","13","203.4",".39"
"02/04/2023","13","210.4",".4"
"02/04/2023","13","212.4",".41"
"02/04/2023","13","215.4",".42"
"02/04/2023","13","226.4",".43"
"02/04/2023","13","229.9",".46"
"02/04/2023","13","233.9",".47"
"02/04/2023","13","236.9",".7"
"02/04/2023","13","239.9",".73"
"02/04/2023","13","242.9",".75"
"02/04/2023","13","246.4",".82"
"02/04/2023","13","248.4","1.01"
"02/04/2023","13","328.4","1.03"
"02/04/2023","13","332.4","1.13"
"02/04/2023","13","339.4","1.14"
"02/04/2023","13","344.4","1.17"
"02/04/2023","13","349.4","1.23"
"02/04/2023","13","353.4","1.25"
"02/04/2023","13","358.4","1.3"
"02/04/2023","13","358.5","1.31"
"02/04/2023","13","361.5","1.36"
"02/04/2023","13","366.5","1.37"
"02/04/2023","13","371.5","1.4"
"02/04/2023","13","376.5","1.47"
"02/04/2023","13","392.5","1.48"
"02/04/2023","13","400.5","1.49"
"02/04/2023","13","405.5","1.53"
"02/04/2023","13","410.5","1.6"
"02/04/2023","13","444.5","1.69"
"02/04/2023","13","460.5","1.99"
"02/04/2023","13","465.5","2.1"
"02/04/2023","13","470.5","2.39"
"02/04/2023","13","474.5","2.49"
"02/04/2023","13","479.5","2.65"
"02/04/2023","13","484.5","2.74"
"02/04/2023","13","489.5","2.83"
"02/04/2023","13","494.5","2.92"
"02/04/2023","13","499.5","2.94"
"02/04/2023","13","503.5","2.98"
"02/04/2023","13","508.5","2.99"
"02/04/2023","13","513.5","3.05"
"02/04/2023","13","518.5","3.1"
"02/04/2023","13","533.5","3.29"
"02/04/2023","13","535.5","3.31"
"02/04/2023","13","543","3.39"
"02/04/2023","13","548","3.4"
"02/04/2023","13","553","3.47"
"02/04/2023","13","558","3.52"
"02/04/2023","13","563","3.61"
"02/04/2023","13","568","3.64"
"02/04/2023","13","573","3.74"
"02/04/2023","13","578","3.77"
"02/04/2023","13","583","3.88"
"02/04/2023","13","588","4.38"
"02/04/2023","13","593","4.44"
"02/04/2023","13","599","4.51"
"02/04/2023","13","604","4.58"
"02/04/2023","13","619","4.89"
"02/04/2023","13","624","4.96"
"02/04/2023","13","636","4.97"
"02/04/2023","13","656","5.01"
"02/04/2023","13","661","5.05"
"02/04/2023","13","671","5.11"
"02/04/2023","13","676","5.15"
"02/04/2023","13","686","5.21"
"02/04/2023","13","691","5.25"
"02/04/2023","13","703","5.69"
"02/04/2023","13","710.5","6.69"
"02/04/2023","13","725.5","6.89"
"02/04/2023","13","733.5","6.97"
"02/04/2023","13","743.5","7.01"
"02/04/2023","13","748.5","7.11"
"02/04/2023","13","753.5","7.21"
"02/04/2023","13","765.5","7.69"
"02/04/2023","13","785.5","9.93"
"02/04/2023","13","796.6","10"
"02/04/2023","13","801.6","10.01"
"02/04/2023","13","804.1","10.11"
"02/04/2023","13","806.6","10.21"
"02/04/2023","13","812.6","10.33"
"02/04/2023","13","813.3","10.86"
"02/04/2023","13","817.3","11.97"
"02/04/2023","13","819.3","11.98"
"02/04/2023","13","829.1","12"
"02/04/2023","13","829.8","12.58"
"02/04/2023","13","837.3","13.69"
"02/04/2023","13","897.5","15"
"02/04/2023","13","947.5","15.15"
"02/04/2023","13","962.5","18.69"
"02/04/2023","13","1045.5","20"
"02/04/2023","13","1053.5","20.54"
"02/04/2023","13","1063.5","20.69"
"02/04/2023","13","1123.5","25"
"02/04/2023","13","1131.5","25.54"
"02/04/2023","13","1134.5","30.54"
"02/04/2023","13","1164.5","33"
"02/04/2023","13","1166.5","35"
"02/04/2023","13","1167.5","38.86"
"02/04/2023","13","1168.5","43.86"
"02/04/2023","13","1174.5","67.39"
"02/04/2023","13","1180.5","67.48"
"02/04/2023","13","1186.5","67.58"
"02/04/2023","13","1193.5","67.69"
"02/04/2023","13","1199.5","70.03"
"02/04/2023","13","1205.5","70.08"
"02/04/2023","13","1211.5","70.14"
"02/04/2023","13","1218.5","70.21"
"02/04/2023","13","1221.5","72.03"
"02/04/2023","13","1223.5","72.04"
"02/04/2023","13","1227.5","73.96"
"02/04/2023","13","1231.5","73.99"
"02/04/2023","13","1235.5","74.02"
"02/04/2023","13","1238.5","74.04"
"02/04/2023","13","1278.5","95.15"
"02/04/2023","13","1280.5","250"
"02/04/2023","13","1292.5","1000"
"02/04/2023","13","1314.5","2000"
"02/04/2023","13","1314.6","5000"
"02/04/2023","14","73.8","0"
"02/04/2023","14","138.6",".01"
"02/04/2023","14","143.6",".28"
"02/04/2023","14","148.6",".3"
"02/04/2023","14","153.6",".31"
"02/04/2023","14","158.6",".32"
"02/04/2023","14","163.6",".33"
"02/04/2023","14","168.6",".34"
"02/04/2023","14","172.4",".35"
"02/04/2023","14","176.2",".37"
"02/04/2023","14","179.2",".45"
"02/04/2023","14","182.2",".46"
"02/04/2023","14","185.2",".47"
"02/04/2023","14","188.7",".53"
"02/04/2023","14","188.8",".59"
"02/04/2023","14","192.1",".62"
"02/04/2023","14","192.4",".63"
"02/04/2023","14","197.4",".66"
"02/04/2023","14","201.4",".67"
"02/04/2023","14","208.4",".68"
"02/04/2023","14","213.4",".69"
"02/04/2023","14","220.4",".76"
"02/04/2023","14","223.9",".77"
"02/04/2023","14","227.9",".79"
"02/04/2023","14","231.9",".92"
"02/04/2023","14","234.9",".98"
"02/04/2023","14","317.9","1"
"02/04/2023","14","319.9","1.01"
"02/04/2023","14","322.9","1.03"
"02/04/2023","14","326.4","1.13"
"02/04/2023","14","331.4","1.44"
"02/04/2023","14","334.4","1.46"
"02/04/2023","14","338.4","1.47"
"02/04/2023","14","354.4","1.48"
"02/04/2023","14","362.4","1.49"
"02/04/2023","14","371.4","1.51"
"02/04/2023","14","371.5","1.56"
"02/04/2023","14","376.5","1.57"
"02/04/2023","14","378.5","1.63"
"02/04/2023","14","384.5","1.64"
"02/04/2023","14","389.5","1.67"
"02/04/2023","14","423.5","1.69"
"02/04/2023","14","427.5","1.7"
"02/04/2023","14","432.5","1.74"
"02/04/2023","14","437.5","1.8"
"02/04/2023","14","442.5","1.87"
"02/04/2023","14","458.5","1.99"
"02/04/2023","14","463.5","2.39"
"02/04/2023","14","467.5","2.49"
"02/04/2023","14","472.5","2.91"
"02/04/2023","14","476.5","2.98"
"02/04/2023","14","481.5","3"
"02/04/2023","14","486.5","3.09"
"02/04/2023","14","491.5","3.18"
"02/04/2023","14","496.5","3.2"
"02/04/2023","14","501.5","3.25"
"02/04/2023","14","516.5","3.29"
"02/04/2023","14","521.5","3.3"
"02/04/2023","14","523.5","3.31"
"02/04/2023","14","528.5","3.36"
"02/04/2023","14","536","3.39"
"02/04/2023","14","541","3.65"
"02/04/2023","14","546","3.72"
"02/04/2023","14","551","3.78"
"02/04/2023","14","556","3.86"
"02/04/2023","14","561","3.9"
"02/04/2023","14","566","4"
"02/04/2023","14","571","4.02"
"02/04/2023","14","576","4.14"
"02/04/2023","14","577","4.51"
"02/04/2023","14","582","4.63"
"02/04/2023","14","587","4.69"
"02/04/2023","14","592","4.76"
"02/04/2023","14","597","4.82"
"02/04/2023","14","612","4.89"
"02/04/2023","14","624","4.97"
"02/04/2023","14","644","5.01"
"02/04/2023","14","654","5.11"
"02/04/2023","14","659","5.2"
"02/04/2023","14","669","5.21"
"02/04/2023","14","674","5.3"
"02/04/2023","14","679","5.39"
"02/04/2023","14","684","5.49"
"02/04/2023","14","696","5.69"
"02/04/2023","14","703.5","6.69"
"02/04/2023","14","718.5","6.89"
"02/04/2023","14","726.5","6.97"
"02/04/2023","14","736.5","7.01"
"02/04/2023","14","741.5","7.11"
"02/04/2023","14","746.5","7.21"
"02/04/2023","14","758.5","7.69"
"02/04/2023","14","763.5","7.96"
"02/04/2023","14","783.5","9.98"
"02/04/2023","14","794.6","10"
"02/04/2023","14","799.6","10.01"
"02/04/2023","14","802.1","10.11"
"02/04/2023","14","804.6","10.21"
"02/04/2023","14","810.6","10.54"
"02/04/2023","14","811.3","11.09"
"02/04/2023","14","821.1","12"
"02/04/2023","14","823.1","12.16"
"02/04/2023","14","827.1","12.17"
"02/04/2023","14","827.8","12.8"
"02/04/2023","14","835.3","13.69"
"02/04/2023","14","895.5","15"
"02/04/2023","14","945.5","15.15"
"02/04/2023","14","960.5","18.69"
"02/04/2023","14","1043.5","20"
"02/04/2023","14","1053.5","20.69"
"02/04/2023","14","1061.5","21.47"
"02/04/2023","14","1121.5","25"
"02/04/2023","14","1129.5","26.47"
"02/04/2023","14","1132.5","31.47"
"02/04/2023","14","1162.5","33"
"02/04/2023","14","1164.5","35"
"02/04/2023","14","1165.5","36.56"
"02/04/2023","14","1166.5","41.56"
"02/04/2023","14","1172.5","67.54"
"02/04/2023","14","1178.5","67.63"
"02/04/2023","14","1184.5","67.73"
"02/04/2023","14","1191.5","67.84"
"02/04/2023","14","1197.5","70.16"
"02/04/2023","14","1203.5","70.21"
"02/04/2023","14","1209.5","70.27"
"02/04/2023","14","1216.5","70.34"
"02/04/2023","14","1221.5","72.15"
"02/04/2023","14","1225.5","74.06"
"02/04/2023","14","1229.5","74.09"
"02/04/2023","14","1233.5","74.12"
"02/04/2023","14","1236.5","74.14"
"02/04/2023","14","1276.5","95.15"
"02/04/2023","14","1278.5","250"
"02/04/2023","14","1290.5","1000"
"02/04/2023","14","1312.5","2000"
"02/04/2023","14","1312.6","5000"
"02/04/2023","15","75.8","0"
"02/04/2023","15","190.8",".01"
"02/04/2023","15","194.4",".03"
"02/04/2023","15","197.4",".06"
"02/04/2023","15","201.4",".07"
"02/04/2023","15","208.4",".08"
"02/04/2023","15","212.4",".09"
"02/04/2023","15","215.4",".1"
"02/04/2023","15","222.4",".17"
"02/04/2023","15","225.9",".18"
"02/04/2023","15","229.9",".2"
"02/04/2023","15","233.9",".32"
"02/04/2023","15","236.9",".37"
"02/04/2023","15","239.9",".39"
"02/04/2023","15","242.9",".42"
"02/04/2023","15","246.4",".52"
"02/04/2023","15","251.4",".8"
"02/04/2023","15","254.4",".83"
"02/04/2023","15","258.4",".84"
"02/04/2023","15","267.4",".87"
"02/04/2023","15","267.5",".91"
"02/04/2023","15","272.5",".93"
"02/04/2023","15","273.5",".98"
"02/04/2023","15","275.5",".99"
"02/04/2023","15","280.5","1"
"02/04/2023","15","282.5","1.01"
"02/04/2023","15","287.5","1.02"
"02/04/2023","15","371.5","1.07"
"02/04/2023","15","376.5","1.08"
"02/04/2023","15","381.5","1.15"
"02/04/2023","15","386.5","1.21"
"02/04/2023","15","402.5","1.48"
"02/04/2023","15","410.5","1.49"
"02/04/2023","15","444.5","1.69"
"02/04/2023","15","460.5","1.99"
"02/04/2023","15","465.5","2.1"
"02/04/2023","15","470.5","2.18"
"02/04/2023","15","475.5","2.28"
"02/04/2023","15","480.5","2.37"
"02/04/2023","15","485.5","2.39"
"02/04/2023","15","495.5","2.46"
"02/04/2023","15","499.5","2.49"
"02/04/2023","15","504.5","2.51"
"02/04/2023","15","509.5","2.56"
"02/04/2023","15","514.5","2.62"
"02/04/2023","15","519.5","2.89"
"02/04/2023","15","524.5","2.95"
"02/04/2023","15","528.5","2.98"
"02/04/2023","15","533.5","3.01"
"02/04/2023","15","538.5","3.09"
"02/04/2023","15","543.5","3.13"
"02/04/2023","15","548.5","3.23"
"02/04/2023","15","553.5","3.25"
"02/04/2023","15","568.5","3.29"
"02/04/2023","15","570.5","3.31"
"02/04/2023","15","575.5","3.36"
"02/04/2023","15","583","3.39"
"02/04/2023","15","588","3.8"
"02/04/2023","15","593","3.87"
"02/04/2023","15","598","3.94"
"02/04/2023","15","603","4"
"02/04/2023","15","608","4.34"
"02/04/2023","15","613","4.44"
"02/04/2023","15","614","4.51"
"02/04/2023","15","619","4.54"
"02/04/2023","15","624","4.63"
"02/04/2023","15","639","4.89"
"02/04/2023","15","651","4.97"
"02/04/2023","15","671","5.01"
"02/04/2023","15","681","5.11"
"02/04/2023","15","691","5.21"
"02/04/2023","15","703","5.69"
"02/04/2023","15","710.5","6.69"
"02/04/2023","15","725.5","6.89"
"02/04/2023","15","733.5","6.97"
"02/04/2023","15","743.5","7.01"
"02/04/2023","15","748.5","7.11"
"02/04/2023","15","753.5","7.21"
"02/04/2023","15","765.5","7.69"
"02/04/2023","15","771.5","9.38"
"02/04/2023","15","772.2","9.93"
"02/04/2023","15","792.2","9.95"
"02/04/2023","15","803.3","10"
"02/04/2023","15","808.3","10.01"
"02/04/2023","15","810.8","10.11"
"02/04/2023","15","813.3","10.21"
"02/04/2023","15","819.3","10.91"
"02/04/2023","15","820","11.55"
"02/04/2023","15","829.8","12"
"02/04/2023","15","837.3","13.69"
"02/04/2023","15","897.5","15"
"02/04/2023","15","947.5","15.15"
"02/04/2023","15","962.5","18.69"
"02/04/2023","15","1040.5","20"
"02/04/2023","15","1048.5","20.58"
"02/04/2023","15","1058.5","20.69"
"02/04/2023","15","1063.5","23.96"
"02/04/2023","15","1123.5","25"
"02/04/2023","15","1130.5","25.58"
"02/04/2023","15","1131.5","29.16"
"02/04/2023","15","1134.5","30.58"
"02/04/2023","15","1164.5","33"
"02/04/2023","15","1166.5","35"
"02/04/2023","15","1167.5","36.23"
"02/04/2023","15","1168.5","41.23"
"02/04/2023","15","1174.5","65.97"
"02/04/2023","15","1180.5","66.07"
"02/04/2023","15","1186.5","66.16"
"02/04/2023","15","1193.5","66.28"
"02/04/2023","15","1199.5","68.44"
"02/04/2023","15","1205.5","68.5"
"02/04/2023","15","1211.5","68.56"
"02/04/2023","15","1218.5","68.62"
"02/04/2023","15","1221.5","70.32"
"02/04/2023","15","1223.5","70.33"
"02/04/2023","15","1227.5","72.12"
"02/04/2023","15","1231.5","72.15"
"02/04/2023","15","1235.5","72.18"
"02/04/2023","15","1238.5","72.2"
"02/04/2023","15","1278.5","95.15"
"02/04/2023","15","1280.5","250"
"02/04/2023","15","1292.5","1000"
"02/04/2023","15","1314.5","2000"
"02/04/2023","15","1314.6","5000"
"02/04/2023","16","72.8","0"
"02/04/2023","16","184.2",".01"
"02/04/2023","16","187.7",".06"
"02/04/2023","16","187.8",".09"
"02/04/2023","16","188.4",".12"
"02/04/2023","16","190.4",".13"
"02/04/2023","16","191.4",".14"
"02/04/2023","16","196.4",".17"
"02/04/2023","16","203.4",".18"
"02/04/2023","16","207.4",".19"
"02/04/2023","16","212.4",".2"
"02/04/2023","16","215.4",".28"
"02/04/2023","16","222.9",".29"
"02/04/2023","16","226.9",".33"
"02/04/2023","16","229.9",".47"
"02/04/2023","16","233.9",".48"
"02/04/2023","16","236.9",".49"
"02/04/2023","16","239.9",".52"
"02/04/2023","16","243.4",".63"
"02/04/2023","16","248.4",".9"
"02/04/2023","16","255.4",".95"
"02/04/2023","16","260.4",".96"
"02/04/2023","16","340.4",".98"
"02/04/2023","16","344.5","1"
"02/04/2023","16","346.5","1.01"
"02/04/2023","16","351.5","1.03"
"02/04/2023","16","354.5","1.08"
"02/04/2023","16","359.5","1.1"
"02/04/2023","16","364.5","1.12"
"02/04/2023","16","369.5","1.18"
"02/04/2023","16","373.5","1.22"
"02/04/2023","16","378.5","1.25"
"02/04/2023","16","383.5","1.31"
"02/04/2023","16","399.5","1.48"
"02/04/2023","16","407.5","1.49"
"02/04/2023","16","441.5","1.69"
"02/04/2023","16","457.5","1.99"
"02/04/2023","16","462.5","2.28"
"02/04/2023","16","467.5","2.37"
"02/04/2023","16","472.5","2.39"
"02/04/2023","16","477.5","2.46"
"02/04/2023","16","481.5","2.49"
"02/04/2023","16","491.5","2.55"
"02/04/2023","16","496.5","2.6"
"02/04/2023","16","501.5","2.65"
"02/04/2023","16","506.5","2.71"
"02/04/2023","16","511.5","2.97"
"02/04/2023","16","515.5","2.98"
"02/04/2023","16","520.5","3.04"
"02/04/2023","16","525.5","3.1"
"02/04/2023","16","530.5","3.18"
"02/04/2023","16","535.5","3.22"
"02/04/2023","16","550.5","3.29"
"02/04/2023","16","557.5","3.31"
"02/04/2023","16","562.5","3.34"
"02/04/2023","16","570","3.39"
"02/04/2023","16","575","3.45"
"02/04/2023","16","580","3.89"
"02/04/2023","16","585","3.95"
"02/04/2023","16","590","4.02"
"02/04/2023","16","595","4.08"
"02/04/2023","16","600","4.42"
"02/04/2023","16","601","4.51"
"02/04/2023","16","606","4.52"
"02/04/2023","16","611","4.62"
"02/04/2023","16","616","4.71"
"02/04/2023","16","631","4.89"
"02/04/2023","16","643","4.97"
"02/04/2023","16","663","5.01"
"02/04/2023","16","673","5.11"
"02/04/2023","16","683","5.21"
"02/04/2023","16","695","5.69"
"02/04/2023","16","702.5","6.69"
"02/04/2023","16","717.5","6.89"
"02/04/2023","16","725.5","6.97"
"02/04/2023","16","735.5","7.01"
"02/04/2023","16","740.5","7.11"
"02/04/2023","16","745.5","7.21"
"02/04/2023","16","757.5","7.69"
"02/04/2023","16","762.5","7.96"
"02/04/2023","16","768.5","9.43"
"02/04/2023","16","769.2","9.99"
"02/04/2023","16","780.3","10"
"02/04/2023","16","805.3","10.01"
"02/04/2023","16","807.8","10.11"
"02/04/2023","16","810.3","10.21"
"02/04/2023","16","816.3","10.96"
"02/04/2023","16","817","11.6"
"02/04/2023","16","826.8","12"
"02/04/2023","16","834.3","13.69"
"02/04/2023","16","847.1","15"
"02/04/2023","16","897.1","15.15"
"02/04/2023","16","912.1","18.69"
"02/04/2023","16","990.1","20"
"02/04/2023","16","1000.1","20.69"
"02/04/2023","16","1008.1","24.16"
"02/04/2023","16","1068.1","25"
"02/04/2023","16","1076.1","29.16"
"02/04/2023","16","1106.1","33"
"02/04/2023","16","1109.1","34.16"
"02/04/2023","16","1111.1","35"
"02/04/2023","16","1116.1","37.22"
"02/04/2023","16","1117.1","39.14"
"02/04/2023","16","1118.1","44.14"
"02/04/2023","16","1165.5","51"
"02/04/2023","16","1171.5","65.99"
"02/04/2023","16","1177.5","66.09"
"02/04/2023","16","1183.5","66.18"
"02/04/2023","16","1190.5","66.3"
"02/04/2023","16","1196.5","68.45"
"02/04/2023","16","1202.5","68.51"
"02/04/2023","16","1208.5","68.57"
"02/04/2023","16","1215.5","68.63"
"02/04/2023","16","1220.5","70.32"
"02/04/2023","16","1224.5","72.11"
"02/04/2023","16","1228.5","72.14"
"02/04/2023","16","1232.5","72.17"
"02/04/2023","16","1235.5","72.19"
"02/04/2023","16","1275.5","95.15"
"02/04/2023","16","1277.5","250"
"02/04/2023","16","1289.5","1000"
"02/04/2023","16","1311.5","2000"
"02/04/2023","16","1311.6","5000"
"02/04/2023","17","61.8","0"
"02/04/2023","17","290.5",".01"
"02/04/2023","17","295.5",".86"
"02/04/2023","17","300.5",".96"
"02/04/2023","17","380.5","1.01"
"02/04/2023","17","385.5","1.05"
"02/04/2023","17","395.5","1.14"
"02/04/2023","17","400.5","1.19"
"02/04/2023","17","405.5","1.24"
"02/04/2023","17","410.5","1.3"
"02/04/2023","17","418.5","1.49"
"02/04/2023","17","423.5","1.56"
"02/04/2023","17","428.5","1.63"
"02/04/2023","17","433.5","1.68"
"02/04/2023","17","467.5","1.69"
"02/04/2023","17","472.5","1.77"
"02/04/2023","17","477.5","1.81"
"02/04/2023","17","482.5","1.9"
"02/04/2023","17","487.5","1.93"
"02/04/2023","17","492.5","2.04"
"02/04/2023","17","497.5","2.39"
"02/04/2023","17","502.5","2.48"
"02/04/2023","17","507.5","2.54"
"02/04/2023","17","512.5","2.61"
"02/04/2023","17","517.5","2.67"
"02/04/2023","17","522.5","3.01"
"02/04/2023","17","527.5","3.11"
"02/04/2023","17","532.5","3.21"
"02/04/2023","17","547.5","3.29"
"02/04/2023","17","552.5","3.3"
"02/04/2023","17","560","3.39"
"02/04/2023","17","576","3.97"
"02/04/2023","17","591","4.89"
"02/04/2023","17","607","4.97"
"02/04/2023","17","627","5.01"
"02/04/2023","17","637","5.11"
"02/04/2023","17","647","5.21"
"02/04/2023","17","659","5.69"
"02/04/2023","17","666.5","6.69"
"02/04/2023","17","676.5","7.01"
"02/04/2023","17","681.5","7.11"
"02/04/2023","17","686.5","7.21"
"02/04/2023","17","698.5","7.69"
"02/04/2023","17","710.5","7.97"
"02/04/2023","17","716.5","8.02"
"02/04/2023","17","717.2","8.49"
"02/04/2023","17","732.2","8.69"
"02/04/2023","17","736.2","9.49"
"02/04/2023","17","742.2","9.55"
"02/04/2023","17","762.2","9.97"
"02/04/2023","17","773.3","10"
"02/04/2023","17","778.3","10.01"
"02/04/2023","17","779","10.1"
"02/04/2023","17","781.5","10.11"
"02/04/2023","17","784","10.21"
"02/04/2023","17","793.8","12"
"02/04/2023","17","797.8","12.49"
"02/04/2023","17","805.3","13.69"
"02/04/2023","17","813.3","14.97"
"02/04/2023","17","826.1","15"
"02/04/2023","17","876.1","15.15"
"02/04/2023","17","891.1","18.69"
"02/04/2023","17","969.1","20"
"02/04/2023","17","979.1","20.69"
"02/04/2023","17","1039.1","25"
"02/04/2023","17","1069.1","33"
"02/04/2023","17","1071.1","35"
"02/04/2023","17","1079.1","36.5"
"02/04/2023","17","1084.1","40.46"
"02/04/2023","17","1092.1","41.5"
"02/04/2023","17","1095.1","46.5"
"02/04/2023","17","1096.1","48.99"
"02/04/2023","17","1121","51"
"02/04/2023","17","1122","53.99"
"02/04/2023","17","1128","64.59"
"02/04/2023","17","1134","64.68"
"02/04/2023","17","1140","64.78"
"02/04/2023","17","1147","64.89"
"02/04/2023","17","1153","67.04"
"02/04/2023","17","1159","67.1"
"02/04/2023","17","1165","67.16"
"02/04/2023","17","1172","67.22"
"02/04/2023","17","1175","68.91"
"02/04/2023","17","1177","68.92"
"02/04/2023","17","1181","70.7"
"02/04/2023","17","1185","70.73"
"02/04/2023","17","1189","70.76"
"02/04/2023","17","1192","70.79"
"02/04/2023","17","1232","95.15"
"02/04/2023","17","1234","250"
"02/04/2023","17","1246","1000"
"02/04/2023","17","1268","2000"
"02/04/2023","17","1268.1","5000"
"02/04/2023","18","61.8","0"
"02/04/2023","18","134.5",".01"
"02/04/2023","18","139.5",".05"
"02/04/2023","18","154.5",".06"
"02/04/2023","18","164.5",".13"
"02/04/2023","18","174.5",".14"
"02/04/2023","18","175.5",".36"
"02/04/2023","18","187.6",".37"
"02/04/2023","18","192.6",".38"
"02/04/2023","18","197.6",".39"
"02/04/2023","18","222.6",".42"
"02/04/2023","18","232.6",".43"
"02/04/2023","18","242.6",".49"
"02/04/2023","18","252.6",".5"
"02/04/2023","18","273.1",".52"
"02/04/2023","18","292.6",".53"
"02/04/2023","18","297.6",".57"
"02/04/2023","18","311.4",".58"
"02/04/2023","18","321.4",".67"
"02/04/2023","18","331.4",".68"
"02/04/2023","18","341.4",".72"
"02/04/2023","18","350.2",".73"
"02/04/2023","18","360.2",".74"
"02/04/2023","18","370.2",".75"
"02/04/2023","18","376.2",".76"
"02/04/2023","18","382.7",".77"
"02/04/2023","18","389",".8"
"02/04/2023","18","395.3",".82"
"02/04/2023","18","398.4",".94"
"02/04/2023","18","401.5",".98"
"02/04/2023","18","407.5","1.04"
"02/04/2023","18","487.5","1.06"
"02/04/2023","18","488.2","1.12"
"02/04/2023","18","491.3","1.21"
"02/04/2023","18","497.6","1.34"
"02/04/2023","18","503.9","1.54"
"02/04/2023","18","513.9","1.69"
"02/04/2023","18","518.9","2.39"
"02/04/2023","18","533.9","3.29"
"02/04/2023","18","541.4","3.39"
"02/04/2023","18","556.4","4.89"
"02/04/2023","18","576.4","5.01"
"02/04/2023","18","586.4","5.11"
"02/04/2023","18","596.4","5.21"
"02/04/2023","18","612.4","5.49"
"02/04/2023","18","619.9","6.69"
"02/04/2023","18","631.9","6.97"
"02/04/2023","18","641.9","7.01"
"02/04/2023","18","646.9","7.11"
"02/04/2023","18","651.9","7.21"
"02/04/2023","18","663.9","7.97"
"02/04/2023","18","678.9","8.69"
"02/04/2023","18","698.9","9.99"
"02/04/2023","18","710","10"
"02/04/2023","18","715","10.01"
"02/04/2023","18","717.5","10.11"
"02/04/2023","18","720","10.21"
"02/04/2023","18","732","10.97"
"02/04/2023","18","741.8","12"
"02/04/2023","18","749.3","13.69"
"02/04/2023","18","762.1","15"
"02/04/2023","18","777.1","18.69"
"02/04/2023","18","855.1","20"
"02/04/2023","18","865.1","20.69"
"02/04/2023","18","925.1","25"
"02/04/2023","18","975.1","30.15"
"02/04/2023","18","1005.1","33"
"02/04/2023","18","1007.1","35"
"02/04/2023","18","1012.1","36.45"
"02/04/2023","18","1036.1","50.69"
"02/04/2023","18","1061","51"
"02/04/2023","18","1069","54.92"
"02/04/2023","18","1075","56.16"
"02/04/2023","18","1081","56.26"
"02/04/2023","18","1087","56.35"
"02/04/2023","18","1094","56.46"
"02/04/2023","18","1100","58.66"
"02/04/2023","18","1106","58.72"
"02/04/2023","18","1112","58.77"
"02/04/2023","18","1119","58.84"
"02/04/2023","18","1127","59.92"
"02/04/2023","18","1128","60.55"
"02/04/2023","18","1133","60.56"
"02/04/2023","18","1137","62.38"
"02/04/2023","18","1141","62.41"
"02/04/2023","18","1145","62.44"
"02/04/2023","18","1148","62.46"
"02/04/2023","18","1151","64.92"
"02/04/2023","18","1152","65.55"
"02/04/2023","18","1164","100.69"
"02/04/2023","18","1204","110.15"
"02/04/2023","18","1216","150.69"
"02/04/2023","18","1218","250"
"02/04/2023","18","1230","1000"
"02/04/2023","18","1252","2000"
"02/04/2023","18","1252.1","5000"
"02/04/2023","19","66.8","0"
"02/04/2023","19","72.8",".01"
"02/04/2023","19","79.5",".43"
"02/04/2023","19","86.2",".59"
"02/04/2023","19","96.2",".78"
"02/04/2023","19","101.2",".79"
"02/04/2023","19","106.2",".8"
"02/04/2023","19","116.2",".93"
"02/04/2023","19","126.2",".94"
"02/04/2023","19","206.2",".97"
"02/04/2023","19","222.2",".99"
"02/04/2023","19","227.2","1.01"
"02/04/2023","19","237.2","1.02"
"02/04/2023","19","242.2","1.03"
"02/04/2023","19","252.2","1.25"
"02/04/2023","19","262.2","1.26"
"02/04/2023","19","272.2","1.33"
"02/04/2023","19","282.2","1.34"
"02/04/2023","19","290.3","1.57"
"02/04/2023","19","300.3","1.58"
"02/04/2023","19","305.3","1.59"
"02/04/2023","19","325.3","1.62"
"02/04/2023","19","340.3","1.63"
"02/04/2023","19","350.3","1.69"
"02/04/2023","19","365.3","1.7"
"02/04/2023","19","370.3","1.71"
"02/04/2023","19","406.8","1.73"
"02/04/2023","19","410.3","1.74"
"02/04/2023","19","429.1","1.78"
"02/04/2023","19","444.1","1.88"
"02/04/2023","19","449.1","1.89"
"02/04/2023","19","464.1","1.93"
"02/04/2023","19","467.9","1.94"
"02/04/2023","19","477.9","1.95"
"02/04/2023","19","487.9","1.96"
"02/04/2023","19","520.9","1.97"
"02/04/2023","19","524.4","1.98"
"02/04/2023","19","530.7","2.01"
"02/04/2023","19","537","2.03"
"02/04/2023","19","539","2.15"
"02/04/2023","19","540.1","2.16"
"02/04/2023","19","543.2","2.19"
"02/04/2023","19","548.2","2.39"
"02/04/2023","19","551.3","2.43"
"02/04/2023","19","557.6","2.56"
"02/04/2023","19","563.9","2.77"
"02/04/2023","19","571.9","2.97"
"02/04/2023","19","586.9","3.29"
"02/04/2023","19","594.4","3.39"
"02/04/2023","19","609.4","4.89"
"02/04/2023","19","629.4","5.01"
"02/04/2023","19","639.4","5.11"
