"Delivery Date","Hour Ending","MW Offered","ONNS Offer Price"
"02/01/2023","04","1743.6","1.36"
"02/01/2023","04","1783.6","1.5"
"02/01/2023","04","1808.2","1.6"
"02/01/2023","04","1918.2","1.75"
"02/01/2023","04","1998.2","2"
"02/01/2023","04","2042.2","2.01"
"02/01/2023","04","2277.2","3"
"02/01/2023","04","2827.2","3.14"
"02/01/2023","04","2882.2","4"
"02/01/2023","04","3011.6","5"
"02/01/2023","04","3055.6","5.01"
"02/01/2023","04","3099.6","6"
"02/01/2023","04","3112.6","7.95"
"02/01/2023","04","3142.6","8"
"02/01/2023","04","3157.6","10"
"02/01/2023","04","3170.5","10.5"
"02/01/2023","04","3204.1","13.12"
"02/01/2023","04","3214.1","15"
"02/01/2023","04","3227","16.41"
"02/01/2023","04","3244.2","20.51"
"02/01/2023","04","3294.2","25"
"02/01/2023","04","3302.6","25.63"
"02/01/2023","04","3381.6","51.41"
"02/01/2023","04","3401.6","52.45"
"02/01/2023","04","3541.6","100"
"02/01/2023","04","3735.6","140.8"
"02/01/2023","04","3929.6","265.8"
"02/01/2023","04","4084.6","490.8"
"02/01/2023","04","4096.6","1999"
"02/01/2023","05","65","0"
"02/01/2023","05","494.6",".01"
"02/01/2023","05","509.6",".2"
"02/01/2023","05","564.6",".35"
"02/01/2023","05","644.6",".4"
"02/01/2023","05","769.6",".5"
"02/01/2023","05","859.6",".55"
"02/01/2023","05","1054.6",".6"
"02/01/2023","05","1199.6",".7"
"02/01/2023","05","1259.6",".75"
"02/01/2023","05","1304.6",".88"
"02/01/2023","05","1736.6","1"
"02/01/2023","05","1741.6","1.04"
"02/01/2023","05","1841.6","1.34"
"02/01/2023","05","1909.6","1.36"
"02/01/2023","05","1949.6","1.5"
"02/01/2023","05","1974.2","1.6"
"02/01/2023","05","2084.2","1.75"
"02/01/2023","05","2164.2","2"
"02/01/2023","05","2208.2","2.01"
"02/01/2023","05","2443.2","3"
"02/01/2023","05","2993.2","3.14"
"02/01/2023","05","3048.2","4"
"02/01/2023","05","3177.6","5"
"02/01/2023","05","3221.6","5.01"
"02/01/2023","05","3265.6","6"
"02/01/2023","05","3278.6","7.95"
"02/01/2023","05","3308.6","8"
"02/01/2023","05","3323.6","10"
"02/01/2023","05","3339.2","10.5"
"02/01/2023","05","3372.8","13.12"
"02/01/2023","05","3382.8","15"
"02/01/2023","05","3398.4","16.41"
"02/01/2023","05","3419.2","20.51"
"02/01/2023","05","3469.2","25"
"02/01/2023","05","3477.6","25.63"
"02/01/2023","05","3497.6","52.45"
"02/01/2023","05","3637.6","100"
"02/01/2023","05","3831.6","140.8"
"02/01/2023","05","4025.6","265.8"
"02/01/2023","05","4180.6","490.8"
"02/01/2023","05","4192.6","1999"
"02/01/2023","06","65","0"
"02/01/2023","06","494.6",".01"
"02/01/2023","06","509.6",".2"
"02/01/2023","06","564.6",".35"
"02/01/2023","06","644.6",".4"
"02/01/2023","06","769.6",".5"
"02/01/2023","06","859.6",".55"
"02/01/2023","06","1054.6",".6"
"02/01/2023","06","1199.6",".7"
"02/01/2023","06","1259.6",".75"
"02/01/2023","06","1264.6",".97"
"02/01/2023","06","1530.6","1"
"02/01/2023","06","1630.6","1.34"
"02/01/2023","06","1698.6","1.36"
"02/01/2023","06","1738.6","1.5"
"02/01/2023","06","1763.2","1.6"
"02/01/2023","06","1843.2","1.75"
"02/01/2023","06","1923.2","2"
"02/01/2023","06","1967.2","2.01"
"02/01/2023","06","2202.2","3"
"02/01/2023","06","2752.2","3.14"
"02/01/2023","06","2762.2","4"
"02/01/2023","06","2891.6","5"
"02/01/2023","06","2935.6","5.01"
"02/01/2023","06","2980.6","5.25"
"02/01/2023","06","3054.6","6"
"02/01/2023","06","3067.6","7.95"
"02/01/2023","06","3142.6","8"
"02/01/2023","06","3308.6","9.36"
"02/01/2023","06","3323.6","10"
"02/01/2023","06","3338.6","15"
"02/01/2023","06","3388.6","25"
"02/01/2023","06","3408.6","52.79"
"02/01/2023","06","3424.2","78.75"
"02/01/2023","06","3457.8","98.44"
"02/01/2023","06","3597.8","100"
"02/01/2023","06","3613.4","123.05"
"02/01/2023","06","3807.4","147.5"
"02/01/2023","06","3828.2","153.81"
"02/01/2023","06","3836.6","192.26"
"02/01/2023","06","4030.6","272.5"
"02/01/2023","06","4185.6","497.5"
"02/01/2023","06","4197.6","1999"
"02/01/2023","07","65","0"
"02/01/2023","07","444.6",".01"
"02/01/2023","07","499.6",".35"
"02/01/2023","07","539.6",".5"
"02/01/2023","07","629.6",".6"
"02/01/2023","07","829.6",".75"
"02/01/2023","07","834.6",".99"
"02/01/2023","07","1150.6","1"
"02/01/2023","07","1250.6","1.34"
"02/01/2023","07","1318.6","1.36"
"02/01/2023","07","1358.6","1.5"
"02/01/2023","07","1383.2","1.6"
"02/01/2023","07","1608.2","2"
"02/01/2023","07","1652.2","2.01"
"02/01/2023","07","1702.2","2.45"
"02/01/2023","07","1762.2","2.5"
"02/01/2023","07","2077.2","3"
"02/01/2023","07","2627.2","3.14"
"02/01/2023","07","2637.2","4"
"02/01/2023","07","2851.6","5"
"02/01/2023","07","2895.6","5.01"
"02/01/2023","07","2940.6","5.25"
"02/01/2023","07","3014.6","6"
"02/01/2023","07","3027.6","7.95"
"02/01/2023","07","3102.6","8"
"02/01/2023","07","3268.6","9.36"
"02/01/2023","07","3283.6","10"
"02/01/2023","07","3298.6","15"
"02/01/2023","07","3348.6","25"
"02/01/2023","07","3368.6","70.66"
"02/01/2023","07","3379.7","78.75"
"02/01/2023","07","3402.9","98.44"
"02/01/2023","07","3542.9","100"
"02/01/2023","07","3554","123.05"
"02/01/2023","07","3568.8","153.81"
"02/01/2023","07","3762.8","180.25"
"02/01/2023","07","3768.6","192.26"
"02/01/2023","07","3962.6","305.25"
"02/01/2023","07","4117.6","530.25"
"02/01/2023","07","4129.6","1999"
"02/01/2023","08","65.4","0"
"02/01/2023","08","445",".01"
"02/01/2023","08","500",".35"
"02/01/2023","08","540",".5"
"02/01/2023","08","630",".6"
"02/01/2023","08","830",".75"
"02/01/2023","08","835",".99"
"02/01/2023","08","1151","1"
"02/01/2023","08","1251","1.34"
"02/01/2023","08","1319","1.36"
"02/01/2023","08","1359","1.5"
"02/01/2023","08","1383.6","1.6"
"02/01/2023","08","1558.6","2"
"02/01/2023","08","1602.6","2.01"
"02/01/2023","08","1652.6","2.45"
"02/01/2023","08","1712.6","2.5"
"02/01/2023","08","1952.6","3"
"02/01/2023","08","2502.6","3.14"
"02/01/2023","08","2552.6","3.75"
"02/01/2023","08","2562.6","4"
"02/01/2023","08","2777","5"
"02/01/2023","08","2821","5.01"
"02/01/2023","08","2866","5.25"
"02/01/2023","08","2940","6"
"02/01/2023","08","2953","7.95"
"02/01/2023","08","3028","8"
"02/01/2023","08","3194","9.36"
"02/01/2023","08","3209","10"
"02/01/2023","08","3244","15"
"02/01/2023","08","3294","25"
"02/01/2023","08","3314","67.45"
"02/01/2023","08","3325.1","78.75"
"02/01/2023","08","3348.3","98.44"
"02/01/2023","08","3488.3","100"
"02/01/2023","08","3499.4","123.05"
"02/01/2023","08","3514.2","153.81"
"02/01/2023","08","3708.2","180.25"
"02/01/2023","08","3714","192.26"
"02/01/2023","08","3908","305.25"
"02/01/2023","08","4063","530.25"
"02/01/2023","08","4075","1999"
"02/01/2023","09","65.4","0"
"02/01/2023","09","445",".01"
"02/01/2023","09","500",".35"
"02/01/2023","09","540",".5"
"02/01/2023","09","630",".6"
"02/01/2023","09","830",".75"
"02/01/2023","09","1146","1"
"02/01/2023","09","1151","1.02"
"02/01/2023","09","1251","1.34"
"02/01/2023","09","1319","1.36"
"02/01/2023","09","1359","1.5"
"02/01/2023","09","1383.6","1.6"
"02/01/2023","09","1558.6","2"
"02/01/2023","09","1602.6","2.01"
"02/01/2023","09","1652.6","2.45"
"02/01/2023","09","1712.6","2.5"
"02/01/2023","09","1952.6","3"
"02/01/2023","09","2502.6","3.14"
"02/01/2023","09","2512.6","4"
"02/01/2023","09","2777","5"
"02/01/2023","09","2821","5.01"
"02/01/2023","09","2895","6"
"02/01/2023","09","2908","7.95"
"02/01/2023","09","2983","8"
"02/01/2023","09","3149","9.36"
"02/01/2023","09","3164","10"
"02/01/2023","09","3199","15"
"02/01/2023","09","3249","25"
"02/01/2023","09","3269","42.96"
"02/01/2023","09","3314","52.96"
"02/01/2023","09","3325.1","78.75"
"02/01/2023","09","3348.3","98.44"
"02/01/2023","09","3488.3","100"
"02/01/2023","09","3499.4","123.05"
"02/01/2023","09","3514.2","153.81"
"02/01/2023","09","3708.2","180.25"
"02/01/2023","09","3714","192.26"
"02/01/2023","09","3908","305.25"
"02/01/2023","09","4063","530.25"
"02/01/2023","09","4075","1999"
"02/01/2023","10","65.4","0"
"02/01/2023","10","435",".01"
"02/01/2023","10","490",".35"
"02/01/2023","10","590",".5"
"02/01/2023","10","680",".6"
"02/01/2023","10","880",".75"
"02/01/2023","10","1196","1"
"02/01/2023","10","1201","1.01"
"02/01/2023","10","1301","1.34"
"02/01/2023","10","1369","1.36"
"02/01/2023","10","1409","1.5"
"02/01/2023","10","1433.6","1.6"
"02/01/2023","10","1513.6","2"
"02/01/2023","10","1557.6","2.01"
"02/01/2023","10","1607.6","2.45"
"02/01/2023","10","1667.6","2.5"
"02/01/2023","10","1787.6","3"
"02/01/2023","10","2337.6","3.14"
"02/01/2023","10","2347.6","4"
"02/01/2023","10","2721","5"
"02/01/2023","10","2765","5.01"
"02/01/2023","10","2889","6"
"02/01/2023","10","2902","7.95"
"02/01/2023","10","3162","8"
"02/01/2023","10","3328","9.36"
"02/01/2023","10","3363","10"
"02/01/2023","10","3383","15"
"02/01/2023","10","3428","20"
"02/01/2023","10","3439.1","78.75"
"02/01/2023","10","3462.3","98.44"
"02/01/2023","10","3602.3","100"
"02/01/2023","10","3613.4","123.05"
"02/01/2023","10","3628.2","153.81"
"02/01/2023","10","3822.2","176.25"
"02/01/2023","10","3828","192.26"
"02/01/2023","10","4022","301.25"
"02/01/2023","10","4177","526.25"
"02/01/2023","10","4189","1999"
"02/01/2023","11","65.4","0"
"02/01/2023","11","435",".01"
"02/01/2023","11","490",".35"
"02/01/2023","11","590",".5"
"02/01/2023","11","680",".6"
"02/01/2023","11","880",".75"
"02/01/2023","11","1201","1"
"02/01/2023","11","1301","1.34"
"02/01/2023","11","1369","1.36"
"02/01/2023","11","1409","1.5"
"02/01/2023","11","1433.6","1.6"
"02/01/2023","11","1483.6","2"
"02/01/2023","11","1527.6","2.01"
"02/01/2023","11","1577.6","2.45"
"02/01/2023","11","1757.6","3"
"02/01/2023","11","2307.6","3.14"
"02/01/2023","11","2317.6","4"
"02/01/2023","11","2691","5"
"02/01/2023","11","2735","5.01"
"02/01/2023","11","2859","6"
"02/01/2023","11","2872","7.95"
"02/01/2023","11","3132","8"
"02/01/2023","11","3147","10"
"02/01/2023","11","3167","11.41"
"02/01/2023","11","3217","15"
"02/01/2023","11","3262","21.41"
"02/01/2023","11","3428","51.41"
"02/01/2023","11","3439.1","78.75"
"02/01/2023","11","3462.3","98.44"
"02/01/2023","11","3602.3","100"
"02/01/2023","11","3613.4","123.05"
"02/01/2023","11","3807.4","146.25"
"02/01/2023","11","3822.2","153.81"
"02/01/2023","11","3828","192.26"
"02/01/2023","11","4022","271.25"
"02/01/2023","11","4177","496.25"
"02/01/2023","11","4189","1999"
"02/01/2023","12","65.4","0"
"02/01/2023","12","435",".01"
"02/01/2023","12","490",".35"
"02/01/2023","12","590",".5"
"02/01/2023","12","680",".6"
"02/01/2023","12","880",".75"
"02/01/2023","12","1141","1"
"02/01/2023","12","1241","1.34"
"02/01/2023","12","1309","1.36"
"02/01/2023","12","1349","1.5"
"02/01/2023","12","1373.6","1.6"
"02/01/2023","12","1423.6","2"
"02/01/2023","12","1467.6","2.01"
"02/01/2023","12","1517.6","2.45"
"02/01/2023","12","1697.6","3"
"02/01/2023","12","2247.6","3.14"
"02/01/2023","12","2257.6","4"
"02/01/2023","12","2691","5"
"02/01/2023","12","2735","5.01"
"02/01/2023","12","2859","6"
"02/01/2023","12","2872","7.95"
"02/01/2023","12","3132","8"
"02/01/2023","12","3167","10"
"02/01/2023","12","3197","15"
"02/01/2023","12","3262","20"
"02/01/2023","12","3428","51.41"
"02/01/2023","12","3438.8","78.75"
"02/01/2023","12","3462","98.44"
"02/01/2023","12","3602","100"
"02/01/2023","12","3612.8","123.05"
"02/01/2023","12","3806.8","144.25"
"02/01/2023","12","3821.2","153.81"
"02/01/2023","12","3827","192.26"
"02/01/2023","12","4021","269.25"
"02/01/2023","12","4176","494.25"
"02/01/2023","12","4188","1999"
"02/01/2023","13","65.5","0"
"02/01/2023","13","433.1",".01"
"02/01/2023","13","488.1",".35"
"02/01/2023","13","588.1",".5"
"02/01/2023","13","678.1",".6"
"02/01/2023","13","878.1",".75"
"02/01/2023","13","1134.1","1"
"02/01/2023","13","1139.1","1.01"
"02/01/2023","13","1239.1","1.34"
"02/01/2023","13","1307.1","1.36"
"02/01/2023","13","1347.1","1.5"
"02/01/2023","13","1371.7","1.6"
"02/01/2023","13","1421.7","2"
"02/01/2023","13","1465.7","2.01"
"02/01/2023","13","1515.7","2.45"
"02/01/2023","13","1695.7","3"
"02/01/2023","13","2245.7","3.14"
"02/01/2023","13","2255.7","4"
"02/01/2023","13","2685.1","5"
"02/01/2023","13","2729.1","5.01"
"02/01/2023","13","2803.1","6"
"02/01/2023","13","2816.1","7.95"
"02/01/2023","13","3076.1","8"
"02/01/2023","13","3141.1","10"
"02/01/2023","13","3256.1","20"
"02/01/2023","13","3422.1","51.41"
"02/01/2023","13","3432.9","78.75"
"02/01/2023","13","3456.1","98.44"
"02/01/2023","13","3596.1","100"
"02/01/2023","13","3606.9","123.05"
"02/01/2023","13","3800.9","140.25"
"02/01/2023","13","3815.3","153.81"
"02/01/2023","13","3821.1","192.26"
"02/01/2023","13","4015.1","265.25"
"02/01/2023","13","4170.1","490.25"
"02/01/2023","13","4182.1","1999"
"02/01/2023","14","65.5","0"
"02/01/2023","14","433.1",".01"
"02/01/2023","14","488.1",".35"
"02/01/2023","14","588.1",".5"
"02/01/2023","14","678.1",".6"
"02/01/2023","14","798.1",".75"
"02/01/2023","14","803.1",".98"
"02/01/2023","14","1055.1","1"
"02/01/2023","14","1155.1","1.34"
"02/01/2023","14","1223.1","1.36"
"02/01/2023","14","1263.1","1.5"
"02/01/2023","14","1287.7","1.6"
"02/01/2023","14","1337.7","2"
"02/01/2023","14","1381.7","2.01"
"02/01/2023","14","1431.7","2.45"
"02/01/2023","14","1611.7","3"
"02/01/2023","14","2161.7","3.14"
"02/01/2023","14","2171.7","4"
"02/01/2023","14","2601.1","5"
"02/01/2023","14","2645.1","5.01"
"02/01/2023","14","2719.1","6"
"02/01/2023","14","2732.1","7.95"
"02/01/2023","14","2992.1","8"
"02/01/2023","14","3137.1","10"
"02/01/2023","14","3141.1","15"
"02/01/2023","14","3256.1","20"
"02/01/2023","14","3422.1","51.41"
"02/01/2023","14","3433.2","78.75"
"02/01/2023","14","3456.4","98.44"
"02/01/2023","14","3596.4","100"
"02/01/2023","14","3607.5","123.05"
"02/01/2023","14","3801.5","140.25"
"02/01/2023","14","3816.3","153.81"
"02/01/2023","14","3822.1","192.26"
"02/01/2023","14","4016.1","265.25"
"02/01/2023","14","4171.1","490.25"
"02/01/2023","14","4183.1","1999"
"02/01/2023","15","65.5","0"
"02/01/2023","15","433.1",".01"
"02/01/2023","15","488.1",".35"
"02/01/2023","15","588.1",".5"
"02/01/2023","15","678.1",".6"
"02/01/2023","15","798.1",".75"
"02/01/2023","15","1050.1","1"
"02/01/2023","15","1055.1","1.01"
"02/01/2023","15","1155.1","1.34"
"02/01/2023","15","1223.1","1.36"
"02/01/2023","15","1263.1","1.5"
"02/01/2023","15","1287.7","1.6"
"02/01/2023","15","1337.7","2"
"02/01/2023","15","1381.7","2.01"
"02/01/2023","15","1431.7","2.45"
"02/01/2023","15","1611.7","3"
"02/01/2023","15","2161.7","3.14"
"02/01/2023","15","2171.7","4"
"02/01/2023","15","2601.1","5"
"02/01/2023","15","2645.1","5.01"
"02/01/2023","15","2719.1","6"
"02/01/2023","15","2732.1","7.95"
"02/01/2023","15","2992.1","8"
"02/01/2023","15","3158.1","9.36"
"02/01/2023","15","3303.1","10"
"02/01/2023","15","3402.1","20"
"02/01/2023","15","3422.1","70"
"02/01/2023","15","3433.2","78.75"
"02/01/2023","15","3456.4","98.44"
"02/01/2023","15","3596.4","100"
"02/01/2023","15","3607.5","123.05"
"02/01/2023","15","3801.5","140.25"
"02/01/2023","15","3816.3","153.81"
"02/01/2023","15","3822.1","192.26"
"02/01/2023","15","4016.1","265.25"
"02/01/2023","15","4171.1","490.25"
"02/01/2023","15","4183.1","1999"
"02/01/2023","16","65.5","0"
"02/01/2023","16","433.1",".01"
"02/01/2023","16","488.1",".35"
"02/01/2023","16","588.1",".5"
"02/01/2023","16","678.1",".6"
"02/01/2023","16","798.1",".75"
"02/01/2023","16","1055.1","1"
"02/01/2023","16","1155.1","1.34"
"02/01/2023","16","1223.1","1.36"
"02/01/2023","16","1263.1","1.5"
"02/01/2023","16","1287.7","1.6"
"02/01/2023","16","1337.7","2"
"02/01/2023","16","1381.7","2.01"
"02/01/2023","16","1431.7","2.45"
"02/01/2023","16","1611.7","3"
"02/01/2023","16","2161.7","3.14"
"02/01/2023","16","2171.7","4"
"02/01/2023","16","2601.1","5"
"02/01/2023","16","2645.1","5.01"
"02/01/2023","16","2719.1","6"
"02/01/2023","16","2732.1","7.95"
"02/01/2023","16","2992.1","8"
"02/01/2023","16","3158.1","9.36"
"02/01/2023","16","3303.1","10"
"02/01/2023","16","3327.1","20"
"02/01/2023","16","3372.1","33.34"
"02/01/2023","16","3402.1","40"
"02/01/2023","16","3413.2","78.75"
"02/01/2023","16","3433.2","83.34"
"02/01/2023","16","3456.4","98.44"
"02/01/2023","16","3596.4","100"
"02/01/2023","16","3607.5","123.05"
"02/01/2023","16","3801.5","142.25"
"02/01/2023","16","3816.3","153.81"
"02/01/2023","16","3822.1","192.26"
"02/01/2023","16","4016.1","267.25"
"02/01/2023","16","4171.1","492.25"
"02/01/2023","16","4183.1","1999"
"02/01/2023","17","65","0"
"02/01/2023","17","432.6",".01"
"02/01/2023","17","487.6",".35"
"02/01/2023","17","587.6",".5"
"02/01/2023","17","677.6",".6"
"02/01/2023","17","737.6",".75"
"02/01/2023","17","742.6",".99"
"02/01/2023","17","994.6","1"
"02/01/2023","17","1094.6","1.34"
"02/01/2023","17","1162.6","1.36"
"02/01/2023","17","1202.6","1.5"
"02/01/2023","17","1227.2","1.6"
"02/01/2023","17","1271.2","2.01"
"02/01/2023","17","1321.2","2.45"
"02/01/2023","17","1501.2","3"
"02/01/2023","17","2051.2","3.14"
"02/01/2023","17","2061.2","4"
"02/01/2023","17","2490.6","5"
"02/01/2023","17","2534.6","5.01"
"02/01/2023","17","2578.6","6"
"02/01/2023","17","2591.6","7.95"
"02/01/2023","17","2666.6","8"
"02/01/2023","17","2832.6","9.36"
"02/01/2023","17","3037.6","10"
"02/01/2023","17","3067.6","15"
"02/01/2023","17","3091.6","20"
"02/01/2023","17","3296.6","25"
"02/01/2023","17","3341.6","38.33"
"02/01/2023","17","3371.6","40"
"02/01/2023","17","3382.4","78.75"
"02/01/2023","17","3402.4","88.33"
"02/01/2023","17","3424.8","98.44"
"02/01/2023","17","3564.8","100"
"02/01/2023","17","3575.6","123.05"
"02/01/2023","17","3769.6","146.8"
"02/01/2023","17","3784","153.81"
"02/01/2023","17","3789.6","192.26"
"02/01/2023","17","3983.6","271.8"
"02/01/2023","17","4138.6","496.8"
"02/01/2023","17","4150.6","1999"
"02/01/2023","18","65","0"
"02/01/2023","18","432.6",".01"
"02/01/2023","18","487.6",".35"
"02/01/2023","18","527.6",".5"
"02/01/2023","18","617.6",".6"
"02/01/2023","18","677.6",".75"
"02/01/2023","18","934.6","1"
"02/01/2023","18","1034.6","1.34"
"02/01/2023","18","1102.6","1.36"
"02/01/2023","18","1142.6","1.5"
"02/01/2023","18","1167.2","1.6"
"02/01/2023","18","1211.2","2.01"
"02/01/2023","18","1261.2","2.45"
"02/01/2023","18","1441.2","3"
"02/01/2023","18","1991.2","3.14"
"02/01/2023","18","2001.2","4"
"02/01/2023","18","2434.6","5"
"02/01/2023","18","2478.6","5.01"
"02/01/2023","18","2522.6","6"
"02/01/2023","18","2535.6","7.95"
"02/01/2023","18","2610.6","8"
"02/01/2023","18","2776.6","9.36"
"02/01/2023","18","2981.6","10"
"02/01/2023","18","3021.6","15"
"02/01/2023","18","3045.6","20"
"02/01/2023","18","3250.6","25"
"02/01/2023","18","3280.6","40"
"02/01/2023","18","3291.7","78.75"
"02/01/2023","18","3336.7","83.59"
"02/01/2023","18","3359.9","98.44"
"02/01/2023","18","3499.9","100"
"02/01/2023","18","3511","123.05"
"02/01/2023","18","3531","133.59"
"02/01/2023","18","3545.8","153.81"
"02/01/2023","18","3739.8","177.8"
"02/01/2023","18","3745.6","192.26"
"02/01/2023","18","3939.6","302.8"
"02/01/2023","18","4094.6","527.8"
"02/01/2023","18","4106.6","1999"
"02/01/2023","19","65","0"
"02/01/2023","19","434.6",".01"
"02/01/2023","19","489.6",".35"
"02/01/2023","19","529.6",".5"
"02/01/2023","19","619.6",".6"
"02/01/2023","19","679.6",".75"
"02/01/2023","19","684.6",".96"
"02/01/2023","19","936.6","1"
"02/01/2023","19","1036.6","1.34"
"02/01/2023","19","1104.6","1.36"
"02/01/2023","19","1144.6","1.5"
"02/01/2023","19","1169.2","1.6"
"02/01/2023","19","1213.2","2.01"
"02/01/2023","19","1263.2","2.45"
"02/01/2023","19","1443.2","3"
"02/01/2023","19","1993.2","3.14"
"02/01/2023","19","2003.2","4"
"02/01/2023","19","2442.6","5"
"02/01/2023","19","2486.6","5.01"
"02/01/2023","19","2530.6","6"
"02/01/2023","19","2543.6","7.95"
"02/01/2023","19","2618.6","8"
"02/01/2023","19","2823.6","10"
"02/01/2023","19","2868.6","15"
"02/01/2023","19","2892.6","20"
"02/01/2023","19","3097.6","25"
"02/01/2023","19","3127.6","40"
"02/01/2023","19","3293.6","51.41"
"02/01/2023","19","3338.6","72.71"
"02/01/2023","19","3349.4","78.75"
"02/01/2023","19","3371.8","98.44"
