"Delivery Date","Hour Ending","MW Offered","REGUP Offer Price"
"02/01/2023","05","345","2"
"02/01/2023","05","357","2.21"
"02/01/2023","05","394","2.49"
"02/01/2023","05","418","2.65"
"02/01/2023","05","426","2.71"
"02/01/2023","05","436","2.8"
"02/01/2023","05","516","3.04"
"02/01/2023","05","526","4"
"02/01/2023","05","539","7.95"
"02/01/2023","05","569","8"
"02/01/2023","05","574","8.59"
"02/01/2023","05","598","8.65"
"02/01/2023","05","618","9.94"
"02/01/2023","05","633.6","10"
"02/01/2023","05","728.6","11.25"
"02/01/2023","05","744.2","13"
"02/01/2023","05","768.2","14.65"
"02/01/2023","05","775.7","17.98"
"02/01/2023","05","796.5","18.2"
"02/01/2023","05","816.5","19.8"
"02/01/2023","05","827.5","20"
"02/01/2023","05","843.5","20.35"
"02/01/2023","05","851","20.55"
"02/01/2023","05","871","20.73"
"02/01/2023","05","881","20.97"
"02/01/2023","05","888.5","21"
"02/01/2023","05","908.5","21.08"
"02/01/2023","05","916","21.34"
"02/01/2023","05","936","21.38"
"02/01/2023","05","948","21.55"
"02/01/2023","05","962","21.81"
"02/01/2023","05","982","21.92"
"02/01/2023","05","994","22.16"
"02/01/2023","05","1013","22.65"
"02/01/2023","05","1033","22.8"
"02/01/2023","05","1047","23.03"
"02/01/2023","05","1067","23.33"
"02/01/2023","05","1087","23.4"
"02/01/2023","05","1099","23.56"
"02/01/2023","05","1113","23.72"
"02/01/2023","05","1128","23.88"
"02/01/2023","05","1140","23.9"
"02/01/2023","05","1155","23.92"
"02/01/2023","05","1170","24.57"
"02/01/2023","05","1185","24.68"
"02/01/2023","05","1190","25"
"02/01/2023","05","1210","25.25"
"02/01/2023","05","1226","25.46"
"02/01/2023","05","1248.5","25.56"
"02/01/2023","05","1263.5","25.9"
"02/01/2023","05","1278.5","26.12"
"02/01/2023","05","1301","26.52"
"02/01/2023","05","1308.5","26.69"
"02/01/2023","05","1316","26.71"
"02/01/2023","05","1331","27.48"
"02/01/2023","05","1346","27.69"
"02/01/2023","05","1361","27.84"
"02/01/2023","05","1371","75"
"02/01/2023","05","1391","100"
"02/01/2023","05","1413","2000"
"02/01/2023","05","1413.1","5000"
"02/01/2023","06","51.8","0"
"02/01/2023","06","61.8",".01"
"02/01/2023","06","117.8",".79"
"02/01/2023","06","163.8",".97"
"02/01/2023","06","209.8","1.29"
"02/01/2023","06","232.3","1.4"
"02/01/2023","06","256.3","1.7"
"02/01/2023","06","271.3","1.8"
"02/01/2023","06","288.8","1.95"
"02/01/2023","06","330.8","1.99"
"02/01/2023","06","349","2"
"02/01/2023","06","361","2.21"
"02/01/2023","06","364","2.39"
"02/01/2023","06","372","2.71"
"02/01/2023","06","382","2.8"
"02/01/2023","06","462","2.97"
"02/01/2023","06","472","3.69"
"02/01/2023","06","505","3.98"
"02/01/2023","06","515","4"
"02/01/2023","06","520","4.01"
"02/01/2023","06","544","4.15"
"02/01/2023","06","574","5.69"
"02/01/2023","06","579","6.37"
"02/01/2023","06","619","6.69"
"02/01/2023","06","649","7.69"
"02/01/2023","06","662","7.95"
"02/01/2023","06","692","8"
"02/01/2023","06","697","8.59"
"02/01/2023","06","747","8.69"
"02/01/2023","06","767","10.02"
"02/01/2023","06","791","10.15"
"02/01/2023","06","841","10.69"
"02/01/2023","06","936","11.25"
"02/01/2023","06","946","12.69"
"02/01/2023","06","970","16.15"
"02/01/2023","06","981","20"
"02/01/2023","06","1000","24.15"
"02/01/2023","06","1005","25"
"02/01/2023","06","1012.5","47.94"
"02/01/2023","06","1020","50.62"
"02/01/2023","06","1027.5","51.09"
"02/01/2023","06","1035","51.43"
"02/01/2023","06","1055","52.1"
"02/01/2023","06","1071","52.65"
"02/01/2023","06","1091","53.07"
"02/01/2023","06","1101","53.31"
"02/01/2023","06","1121","53.44"
"02/01/2023","06","1141","53.74"
"02/01/2023","06","1153","53.9"
"02/01/2023","06","1167","54.17"
"02/01/2023","06","1187","54.29"
"02/01/2023","06","1199","54.54"
"02/01/2023","06","1219","55.2"
"02/01/2023","06","1233","55.43"
"02/01/2023","06","1253","55.75"
"02/01/2023","06","1273","55.83"
"02/01/2023","06","1285","55.99"
"02/01/2023","06","1299","56.15"
"02/01/2023","06","1314","56.32"
"02/01/2023","06","1326","56.34"
"02/01/2023","06","1341","56.36"
"02/01/2023","06","1348.5","57.02"
"02/01/2023","06","1363.5","57.04"
"02/01/2023","06","1378.5","57.14"
"02/01/2023","06","1401","57.31"
"02/01/2023","06","1421","57.75"
"02/01/2023","06","1437","57.96"
"02/01/2023","06","1459.5","58.31"
"02/01/2023","06","1474.5","58.41"
"02/01/2023","06","1489.5","58.64"
"02/01/2023","06","1504.5","60.06"
"02/01/2023","06","1519.5","60.27"
"02/01/2023","06","1534.5","60.43"
"02/01/2023","06","1542","61.49"
"02/01/2023","06","1567.6","75"
"02/01/2023","06","1583.2","97.5"
"02/01/2023","06","1609.3","100"
"02/01/2023","06","1630.1","136.5"
"02/01/2023","06","1652.1","2000"
"02/01/2023","06","1652.2","5000"
"02/01/2023","07","51.8","0"
"02/01/2023","07","61.8",".01"
"02/01/2023","07","117.8",".98"
"02/01/2023","07","163.8",".99"
"02/01/2023","07","186.3","1.4"
"02/01/2023","07","210.3","1.7"
"02/01/2023","07","225.3","1.8"
"02/01/2023","07","242.8","1.95"
"02/01/2023","07","261","2"
"02/01/2023","07","273","2.21"
"02/01/2023","07","274.9","2.39"
"02/01/2023","07","282.9","2.71"
"02/01/2023","07","292.9","2.8"
"02/01/2023","07","372.9","2.99"
"02/01/2023","07","414.9","3.97"
"02/01/2023","07","424.9","4"
"02/01/2023","07","429.9","4.01"
"02/01/2023","07","434.9","6.37"
"02/01/2023","07","476.9","6.98"
"02/01/2023","07","489.9","7.95"
"02/01/2023","07","519.9","8"
"02/01/2023","07","524.9","8.59"
"02/01/2023","07","544.9","9.95"
"02/01/2023","07","574.9","10.69"
"02/01/2023","07","669.9","11.25"
"02/01/2023","07","706.9","11.49"
"02/01/2023","07","726.9","17.69"
"02/01/2023","07","766.9","18.69"
"02/01/2023","07","777.9","20"
"02/01/2023","07","787.9","23.69"
"02/01/2023","07","792.9","25"
"02/01/2023","07","816.9","25.15"
"02/01/2023","07","836.9","25.69"
"02/01/2023","07","860.9","31.15"
"02/01/2023","07","884.9","37.15"
"02/01/2023","07","903.9","45.15"
"02/01/2023","07","911.4","67.51"
"02/01/2023","07","918.9","70.22"
"02/01/2023","07","926.4","70.7"
"02/01/2023","07","933.9","71.05"
"02/01/2023","07","953.9","73.12"
"02/01/2023","07","969.9","73.66"
"02/01/2023","07","989.9","74.09"
"02/01/2023","07","999.9","74.33"
"02/01/2023","07","1019.9","74.47"
"02/01/2023","07","1039.9","74.78"
"02/01/2023","07","1051.9","74.93"
"02/01/2023","07","1073","75"
"02/01/2023","07","1087","75.2"
"02/01/2023","07","1107","75.33"
"02/01/2023","07","1119","75.58"
"02/01/2023","07","1139","76.26"
"02/01/2023","07","1153","76.49"
"02/01/2023","07","1160.5","76.72"
"02/01/2023","07","1180.5","76.82"
"02/01/2023","07","1200.5","76.9"
"02/01/2023","07","1212.5","77.05"
"02/01/2023","07","1226.5","77.21"
"02/01/2023","07","1241.5","77.39"
"02/01/2023","07","1253.5","77.41"
"02/01/2023","07","1268.5","77.43"
"02/01/2023","07","1291","77.93"
"02/01/2023","07","1306","78.12"
"02/01/2023","07","1321","78.22"
"02/01/2023","07","1341","78.83"
"02/01/2023","07","1363.5","78.94"
"02/01/2023","07","1379.5","79.05"
"02/01/2023","07","1394.5","79.51"
"02/01/2023","07","1409.5","79.74"
"02/01/2023","07","1424.5","81.17"
"02/01/2023","07","1439.5","81.39"
"02/01/2023","07","1454.5","81.55"
"02/01/2023","07","1462","84.01"
"02/01/2023","07","1473.1","97.5"
"02/01/2023","07","1503.1","100"
"02/01/2023","07","1517.9","136.5"
"02/01/2023","07","1539.9","2000"
"02/01/2023","07","1540","5000"
"02/01/2023","08","51.8","0"
"02/01/2023","08","61.8",".01"
"02/01/2023","08","84.3","1.4"
"02/01/2023","08","108.3","1.7"
"02/01/2023","08","123.3","1.8"
"02/01/2023","08","140.8","1.95"
"02/01/2023","08","234","2"
"02/01/2023","08","246","2.21"
"02/01/2023","08","247.9","2.39"
"02/01/2023","08","255.9","2.71"
"02/01/2023","08","265.9","2.8"
"02/01/2023","08","345.9","2.99"
"02/01/2023","08","355.9","4"
"02/01/2023","08","360.9","4.01"
"02/01/2023","08","416.9","4.47"
"02/01/2023","08","421.9","6.37"
"02/01/2023","08","441.9","7.69"
"02/01/2023","08","454.9","7.95"
"02/01/2023","08","484.9","8"
"02/01/2023","08","489.9","8.59"
"02/01/2023","08","535.9","8.97"
"02/01/2023","08","555.9","10"
"02/01/2023","08","565.9","10.69"
"02/01/2023","08","605.9","14.69"
"02/01/2023","08","647.9","16.97"
"02/01/2023","08","687.9","17.69"
"02/01/2023","08","698.9","20"
"02/01/2023","08","708.9","23.69"
"02/01/2023","08","713.9","25"
"02/01/2023","08","737.9","25.15"
"02/01/2023","08","761.9","31.15"
"02/01/2023","08","803.9","36.97"
"02/01/2023","08","827.9","37.15"
"02/01/2023","08","846.9","45.15"
"02/01/2023","08","856.9","50"
"02/01/2023","08","893.9","55.97"
"02/01/2023","08","915","75"
"02/01/2023","08","922.5","83.21"
"02/01/2023","08","930","85.69"
"02/01/2023","08","937.5","86.12"
"02/01/2023","08","945","86.44"
"02/01/2023","08","965","90.34"
"02/01/2023","08","981","90.89"
"02/01/2023","08","1001","91.24"
"02/01/2023","08","1011","91.48"
"02/01/2023","08","1031","91.57"
"02/01/2023","08","1038.5","91.6"
"02/01/2023","08","1058.5","91.86"
"02/01/2023","08","1070.5","92.04"
"02/01/2023","08","1084.5","92.29"
"02/01/2023","08","1104.5","92.38"
"02/01/2023","08","1116.5","92.62"
"02/01/2023","08","1136.5","93.23"
"02/01/2023","08","1150.5","93.46"
"02/01/2023","08","1170.5","93.74"
"02/01/2023","08","1190.5","93.81"
"02/01/2023","08","1202.5","93.97"
"02/01/2023","08","1225","94.09"
"02/01/2023","08","1239","94.13"
"02/01/2023","08","1254","94.27"
"02/01/2023","08","1266","94.29"
"02/01/2023","08","1281","94.31"
"02/01/2023","08","1296","94.94"
"02/01/2023","08","1318.5","95.01"
"02/01/2023","08","1333.5","95.04"
"02/01/2023","08","1353.5","95.59"
"02/01/2023","08","1369.5","95.8"
"02/01/2023","08","1384.5","96.21"
"02/01/2023","08","1399.5","96.43"
"02/01/2023","08","1410.6","97.5"
"02/01/2023","08","1425.6","97.74"
"02/01/2023","08","1440.6","97.94"
"02/01/2023","08","1455.6","98.09"
"02/01/2023","08","1476","100"
"02/01/2023","08","1483.5","102.37"
"02/01/2023","08","1498.3","136.5"
"02/01/2023","08","1508.3","800"
"02/01/2023","08","1530.3","2000"
"02/01/2023","09","51.8","0"
"02/01/2023","09","61.8",".01"
"02/01/2023","09","117.8",".99"
"02/01/2023","09","140.3","1.4"
"02/01/2023","09","164.3","1.7"
"02/01/2023","09","179.3","1.8"
"02/01/2023","09","196.8","1.95"
"02/01/2023","09","290","2"
"02/01/2023","09","302","2.21"
"02/01/2023","09","332","2.69"
"02/01/2023","09","340","2.71"
"02/01/2023","09","350","2.8"
"02/01/2023","09","430","3.02"
"02/01/2023","09","460","3.29"
"02/01/2023","09","470","4"
"02/01/2023","09","480","4.69"
"02/01/2023","09","500","6.69"
"02/01/2023","09","513","7.95"
"02/01/2023","09","559","7.97"
"02/01/2023","09","589","8"
"02/01/2023","09","594","8.59"
"02/01/2023","09","604","8.69"
"02/01/2023","09","624","9.98"
"02/01/2023","09","670","12.97"
"02/01/2023","09","681","20"
"02/01/2023","09","686","25"
"02/01/2023","09","710","25.15"
"02/01/2023","09","752","26.97"
"02/01/2023","09","776","31.15"
"02/01/2023","09","800","37.15"
"02/01/2023","09","833","40.97"
"02/01/2023","09","852","45.15"
"02/01/2023","09","859.5","46.18"
"02/01/2023","09","867","48.4"
"02/01/2023","09","874.5","48.78"
"02/01/2023","09","882","49.07"
"02/01/2023","09","892","50"
"02/01/2023","09","912","50.38"
"02/01/2023","09","928","50.93"
"02/01/2023","09","948","51.2"
"02/01/2023","09","958","51.44"
"02/01/2023","09","978","51.49"
"02/01/2023","09","998","51.76"
"02/01/2023","09","1010","51.96"
"02/01/2023","09","1024","52.18"
"02/01/2023","09","1044","52.23"
"02/01/2023","09","1056","52.47"
"02/01/2023","09","1076","53"
"02/01/2023","09","1090","53.23"
"02/01/2023","09","1110","53.46"
"02/01/2023","09","1130","53.52"
"02/01/2023","09","1149.5","53.69"
"02/01/2023","09","1163.5","53.84"
"02/01/2023","09","1178.5","53.94"
"02/01/2023","09","1190.5","53.95"
"02/01/2023","09","1205.5","53.98"
"02/01/2023","09","1228","54.5"
"02/01/2023","09","1243","54.55"
"02/01/2023","09","1258","54.65"
"02/01/2023","09","1278","55.13"
"02/01/2023","09","1300.5","55.34"
"02/01/2023","09","1316.5","55.35"
"02/01/2023","09","1331.5","55.7"
"02/01/2023","09","1346.5","55.89"
"02/01/2023","09","1361.5","57.08"
"02/01/2023","09","1376.5","57.26"
"02/01/2023","09","1391.5","57.4"
"02/01/2023","09","1399","59.06"
"02/01/2023","09","1420.1","75"
"02/01/2023","09","1431.2","97.5"
"02/01/2023","09","1446.7","100"
"02/01/2023","09","1461.5","136.5"
"02/01/2023","09","1471.5","800"
"02/01/2023","09","1493.5","2000"
"02/01/2023","10","51.8","0"
"02/01/2023","10","61.8",".01"
"02/01/2023","10","117.8",".99"
"02/01/2023","10","140.3","1.4"
"02/01/2023","10","186.3","1.49"
"02/01/2023","10","201.3","1.69"
"02/01/2023","10","225.3","1.7"
"02/01/2023","10","240.3","1.8"
"02/01/2023","10","257.8","1.95"
"02/01/2023","10","351","2"
"02/01/2023","10","363","2.21"
"02/01/2023","10","393","2.69"
"02/01/2023","10","401","2.71"
"02/01/2023","10","411","2.8"
"02/01/2023","10","431","2.89"
"02/01/2023","10","511","3.01"
"02/01/2023","10","541","3.29"
"02/01/2023","10","556","3.89"
"02/01/2023","10","566","4"
"02/01/2023","10","579","7.95"
"02/01/2023","10","625","7.97"
"02/01/2023","10","655","8"
"02/01/2023","10","660","8.59"
"02/01/2023","10","680","10.01"
"02/01/2023","10","722","17.97"
"02/01/2023","10","733","20"
"02/01/2023","10","738","25"
"02/01/2023","10","762","25.15"
"02/01/2023","10","795","27.97"
"02/01/2023","10","802.5","30"
"02/01/2023","10","826.5","31.15"
"02/01/2023","10","834","32.38"
"02/01/2023","10","841.5","32.79"
"02/01/2023","10","861.5","32.82"
"02/01/2023","10","869","33.11"
"02/01/2023","10","885","33.37"
"02/01/2023","10","905","33.69"
"02/01/2023","10","915","33.93"
"02/01/2023","10","935","34.01"
"02/01/2023","10","955","34.29"
"02/01/2023","10","967","34.48"
"02/01/2023","10","981","34.71"
"02/01/2023","10","1001","34.79"
"02/01/2023","10","1013","35.03"
"02/01/2023","10","1033","35.61"
"02/01/2023","10","1047","35.84"
"02/01/2023","10","1067","36.1"
"02/01/2023","10","1087","36.17"
"02/01/2023","10","1099","36.33"
"02/01/2023","10","1113","36.49"
"02/01/2023","10","1128","36.61"
"02/01/2023","10","1140","36.63"
"02/01/2023","10","1155","36.66"
"02/01/2023","10","1179","37.15"
"02/01/2023","10","1194","37.26"
"02/01/2023","10","1209","37.36"
"02/01/2023","10","1231.5","37.78"
"02/01/2023","10","1251.5","37.89"
"02/01/2023","10","1259","38.06"
"02/01/2023","10","1275","38.1"
"02/01/2023","10","1290","38.49"
"02/01/2023","10","1312.5","38.67"
"02/01/2023","10","1327.5","38.7"
"02/01/2023","10","1342.5","39.96"
"02/01/2023","10","1357.5","40.16"
"02/01/2023","10","1372.5","40.3"
"02/01/2023","10","1380","40.39"
"02/01/2023","10","1399","45.15"
"02/01/2023","10","1409","50"
"02/01/2023","10","1430.1","75"
"02/01/2023","10","1441.2","97.5"
"02/01/2023","10","1462.8","100"
"02/01/2023","10","1477.6","136.5"
"02/01/2023","10","1487.6","800"
"02/01/2023","10","1509.6","2000"
"02/01/2023","11","51.8","0"
"02/01/2023","11","61.8",".01"
"02/01/2023","11","117.8",".79"
"02/01/2023","11","140.3","1.4"
"02/01/2023","11","186.3","1.48"
"02/01/2023","11","201.3","1.69"
"02/01/2023","11","225.3","1.7"
"02/01/2023","11","240.3","1.8"
"02/01/2023","11","260.3","1.89"
"02/01/2023","11","277.8","1.95"
"02/01/2023","11","323.8","1.99"
"02/01/2023","11","417","2"
"02/01/2023","11","429","2.21"
"02/01/2023","11","431","2.39"
"02/01/2023","11","473","2.49"
"02/01/2023","11","513","2.69"
"02/01/2023","11","521","2.71"
"02/01/2023","11","531","2.8"
"02/01/2023","11","551","2.89"
"02/01/2023","11","631","3"
"02/01/2023","11","694","3.29"
"02/01/2023","11","709","3.89"
"02/01/2023","11","719","4"
"02/01/2023","11","743","4.15"
"02/01/2023","11","756","7.95"
"02/01/2023","11","786","8"
"02/01/2023","11","791","8.59"
"02/01/2023","11","811","9.97"
"02/01/2023","11","835","10.15"
"02/01/2023","11","859","16.15"
"02/01/2023","11","870","20"
