"Delivery Date","Hour Ending","MW Offered","RRSPFR Offer Price"
"02/01/2023","01","2738.7","26.8"
"02/01/2023","01","2746.2","27.06"
"02/01/2023","01","2766.2","27.59"
"02/01/2023","01","2773.7","27.8"
"02/01/2023","01","2787.7","27.82"
"02/01/2023","01","2795.2","28.01"
"02/01/2023","01","2815.2","28.24"
"02/01/2023","01","2835.2","28.34"
"02/01/2023","01","2847.2","28.47"
"02/01/2023","01","2861.2","28.65"
"02/01/2023","01","2883.7","28.86"
"02/01/2023","01","2910.7","28.9"
"02/01/2023","01","2925.7","28.93"
"02/01/2023","01","2982.7","29.15"
"02/01/2023","01","2997.7","29.69"
"02/01/2023","01","3012.7","29.79"
"02/01/2023","01","3020.2","29.88"
"02/01/2023","01","3027.7","30.35"
"02/01/2023","01","3047.7","30.52"
"02/01/2023","01","3063.7","30.73"
"02/01/2023","01","3086.2","30.94"
"02/01/2023","01","3101.2","31.27"
"02/01/2023","01","3116.2","31.38"
"02/01/2023","01","3131.2","31.52"
"02/01/2023","01","3146.2","31.56"
"02/01/2023","01","3168.7","31.77"
"02/01/2023","01","3176.2","32.02"
"02/01/2023","01","3198.7","32.09"
"02/01/2023","01","3206.2","32.52"
"02/01/2023","01","3228.7","32.92"
"02/01/2023","01","3243.7","33.16"
"02/01/2023","01","3258.7","33.24"
"02/01/2023","01","3273.7","33.41"
"02/01/2023","01","3288.7","33.5"
"02/01/2023","01","3303.7","33.59"
"02/01/2023","01","3318.7","33.68"
"02/01/2023","01","3326.2","34.86"
"02/01/2023","01","3331.2","48.92"
"02/01/2023","01","3353.2","50.69"
"02/01/2023","01","3355.2","56.92"
"02/01/2023","01","3385.2","100"
"02/01/2023","01","3425.2","400"
"02/01/2023","01","3425.3","5000"
"02/01/2023","02","164.5","0"
"02/01/2023","02","189.3",".01"
"02/01/2023","02","192.3",".29"
"02/01/2023","02","195.3",".49"
"02/01/2023","02","225",".5"
"02/01/2023","02","317.8",".51"
"02/01/2023","02","373.8",".63"
"02/01/2023","02","386.8",".73"
"02/01/2023","02","401.8",".75"
"02/01/2023","02","428.8",".78"
"02/01/2023","02","503.3",".79"
"02/01/2023","02","530.3",".8"
"02/01/2023","02","583.3",".81"
"02/01/2023","02","596.3",".82"
"02/01/2023","02","660.2",".89"
"02/01/2023","02","700.2",".96"
"02/01/2023","02","742.2",".99"
"02/01/2023","02","973.2","1"
"02/01/2023","02","977.2","1.19"
"02/01/2023","02","1100.6","1.2"
"02/01/2023","02","1195.6","1.25"
"02/01/2023","02","1302.1","1.29"
"02/01/2023","02","1362.1","1.3"
"02/01/2023","02","1462.1","1.34"
"02/01/2023","02","1465.1","1.49"
"02/01/2023","02","1523.1","1.5"
"02/01/2023","02","1571.1","1.56"
"02/01/2023","02","1631.1","1.89"
"02/01/2023","02","1679.6","1.95"
"02/01/2023","02","1727.1","1.98"
"02/01/2023","02","1770.8","2"
"02/01/2023","02","1778.8","2.08"
"02/01/2023","02","1850.8","2.15"
"02/01/2023","02","1870.8","2.29"
"02/01/2023","02","1882.8","2.36"
"02/01/2023","02","1897","2.4"
"02/01/2023","02","1938","2.49"
"02/01/2023","02","1958.7","2.81"
"02/01/2023","02","1998.7","2.89"
"02/01/2023","02","2104.3","3"
"02/01/2023","02","2114.3","3.39"
"02/01/2023","02","2123.3","3.94"
"02/01/2023","02","2133.3","4"
"02/01/2023","02","2141.7","4.05"
"02/01/2023","02","2175.7","4.95"
"02/01/2023","02","2178.7","4.97"
"02/01/2023","02","2280.7","5"
"02/01/2023","02","2304.2","5.69"
"02/01/2023","02","2307.2","7"
"02/01/2023","02","2310.2","8"
"02/01/2023","02","2382.2","8.15"
"02/01/2023","02","2385.2","9"
"02/01/2023","02","2445.2","9.97"
"02/01/2023","02","2465.2","9.99"
"02/01/2023","02","2537.2","14.15"
"02/01/2023","02","2551.2","14.21"
"02/01/2023","02","2558.7","15.9"
"02/01/2023","02","2566.2","17.49"
"02/01/2023","02","2586.2","17.53"
"02/01/2023","02","2602.2","18.08"
"02/01/2023","02","2622.2","18.62"
"02/01/2023","02","2632.2","18.86"
"02/01/2023","02","2652.2","19.08"
"02/01/2023","02","2672.2","19.41"
"02/01/2023","02","2691.7","19.55"
"02/01/2023","02","2705.7","19.84"
"02/01/2023","02","2707.7","19.99"
"02/01/2023","02","2727.7","20.02"
"02/01/2023","02","2739.7","20.27"
"02/01/2023","02","2747.2","20.97"
"02/01/2023","02","2767.2","21.06"
"02/01/2023","02","2774.7","21.27"
"02/01/2023","02","2788.7","21.29"
"02/01/2023","02","2808.7","21.71"
"02/01/2023","02","2828.7","21.81"
"02/01/2023","02","2836.2","21.92"
"02/01/2023","02","2848.2","21.94"
"02/01/2023","02","2862.2","22.12"
"02/01/2023","02","2884.7","22.33"
"02/01/2023","02","2911.7","22.37"
"02/01/2023","02","2926.7","22.4"
"02/01/2023","02","2941.7","23.16"
"02/01/2023","02","2956.7","23.26"
"02/01/2023","02","2964.2","23.35"
"02/01/2023","02","2971.7","23.82"
"02/01/2023","02","2991.7","23.99"
"02/01/2023","02","3007.7","24.2"
"02/01/2023","02","3030.2","24.56"
"02/01/2023","02","3045.2","24.74"
"02/01/2023","02","3060.2","24.85"
"02/01/2023","02","3075.2","24.99"
"02/01/2023","02","3090.2","25.03"
"02/01/2023","02","3097.7","25.06"
"02/01/2023","02","3120.2","25.24"
"02/01/2023","02","3142.7","25.71"
"02/01/2023","02","3165.2","26.39"
"02/01/2023","02","3172.7","26.42"
"02/01/2023","02","3187.7","26.63"
"02/01/2023","02","3202.7","26.71"
"02/01/2023","02","3217.7","26.88"
"02/01/2023","02","3232.7","26.97"
"02/01/2023","02","3247.7","27.06"
"02/01/2023","02","3262.7","27.15"
"02/01/2023","02","3270.2","28.33"
"02/01/2023","02","3327.2","29.15"
"02/01/2023","02","3332.2","49.64"
"02/01/2023","02","3354.2","50.69"
"02/01/2023","02","3356.2","57.64"
"02/01/2023","02","3386.2","100"
"02/01/2023","02","3426.2","400"
"02/01/2023","02","3426.3","5000"
"02/01/2023","03","164.5","0"
"02/01/2023","03","189.3",".01"
"02/01/2023","03","192.3",".29"
"02/01/2023","03","195.3",".49"
"02/01/2023","03","225",".5"
"02/01/2023","03","317.8",".51"
"02/01/2023","03","373.8",".63"
"02/01/2023","03","386.8",".73"
"02/01/2023","03","401.8",".75"
"02/01/2023","03","428.8",".78"
"02/01/2023","03","503.3",".79"
"02/01/2023","03","530.3",".8"
"02/01/2023","03","583.3",".81"
"02/01/2023","03","596.3",".82"
"02/01/2023","03","660.2",".89"
"02/01/2023","03","700.2",".97"
"02/01/2023","03","742.2",".99"
"02/01/2023","03","973.2","1"
"02/01/2023","03","977.2","1.19"
"02/01/2023","03","1100.6","1.2"
"02/01/2023","03","1195.6","1.25"
"02/01/2023","03","1302.1","1.29"
"02/01/2023","03","1362.1","1.3"
"02/01/2023","03","1462.1","1.34"
"02/01/2023","03","1465.1","1.49"
"02/01/2023","03","1523.1","1.5"
"02/01/2023","03","1571.1","1.56"
"02/01/2023","03","1631.1","1.89"
"02/01/2023","03","1679.6","1.95"
"02/01/2023","03","1727.1","1.98"
"02/01/2023","03","1770.8","2"
"02/01/2023","03","1778.8","2.08"
"02/01/2023","03","1850.8","2.15"
"02/01/2023","03","1870.8","2.29"
"02/01/2023","03","1882.8","2.36"
"02/01/2023","03","1897","2.4"
"02/01/2023","03","1938","2.49"
"02/01/2023","03","1958.7","2.81"
"02/01/2023","03","1998.7","2.89"
"02/01/2023","03","2104.3","3"
"02/01/2023","03","2114.3","3.39"
"02/01/2023","03","2123.3","3.96"
"02/01/2023","03","2133.3","4"
"02/01/2023","03","2141.7","4.05"
"02/01/2023","03","2175.7","4.95"
"02/01/2023","03","2178.7","4.97"
"02/01/2023","03","2280.7","5"
"02/01/2023","03","2304.2","5.69"
"02/01/2023","03","2307.2","7"
"02/01/2023","03","2310.2","8"
"02/01/2023","03","2382.2","8.15"
"02/01/2023","03","2385.2","9"
"02/01/2023","03","2445.2","9.96"
"02/01/2023","03","2465.2","9.99"
"02/01/2023","03","2537.2","14.15"
"02/01/2023","03","2551.2","14.21"
"02/01/2023","03","2558.7","14.66"
"02/01/2023","03","2566.2","16.16"
"02/01/2023","03","2586.2","16.2"
"02/01/2023","03","2602.2","16.75"
"02/01/2023","03","2622.2","17.29"
"02/01/2023","03","2632.2","17.53"
"02/01/2023","03","2652.2","17.75"
"02/01/2023","03","2672.2","18.08"
"02/01/2023","03","2684.2","18.22"
"02/01/2023","03","2691.7","18.31"
"02/01/2023","03","2705.7","18.51"
"02/01/2023","03","2725.7","18.69"
"02/01/2023","03","2737.7","18.94"
"02/01/2023","03","2765.2","19.73"
"02/01/2023","03","2772.7","19.94"
"02/01/2023","03","2786.7","19.96"
"02/01/2023","03","2788.7","19.99"
"02/01/2023","03","2808.7","20.38"
"02/01/2023","03","2828.7","20.48"
"02/01/2023","03","2840.7","20.61"
"02/01/2023","03","2848.2","20.68"
"02/01/2023","03","2862.2","20.79"
"02/01/2023","03","2884.7","21"
"02/01/2023","03","2911.7","21.04"
"02/01/2023","03","2926.7","21.07"
"02/01/2023","03","2941.7","21.83"
"02/01/2023","03","2956.7","21.93"
"02/01/2023","03","2964.2","22.02"
"02/01/2023","03","2971.7","22.49"
"02/01/2023","03","2991.7","22.66"
"02/01/2023","03","3007.7","22.87"
"02/01/2023","03","3030.2","23.26"
"02/01/2023","03","3045.2","23.41"
"02/01/2023","03","3060.2","23.52"
"02/01/2023","03","3067.7","23.64"
"02/01/2023","03","3082.7","23.66"
"02/01/2023","03","3097.7","23.7"
"02/01/2023","03","3120.2","23.91"
"02/01/2023","03","3142.7","24.41"
"02/01/2023","03","3165.2","25.06"
"02/01/2023","03","3172.7","25.18"
"02/01/2023","03","3187.7","25.3"
"02/01/2023","03","3202.7","25.38"
"02/01/2023","03","3217.7","25.55"
"02/01/2023","03","3232.7","25.64"
"02/01/2023","03","3247.7","25.73"
"02/01/2023","03","3262.7","25.82"
"02/01/2023","03","3270.2","27"
"02/01/2023","03","3327.2","29.15"
"02/01/2023","03","3332.2","49.59"
"02/01/2023","03","3354.2","50.69"
"02/01/2023","03","3356.2","57.59"
"02/01/2023","03","3386.2","100"
"02/01/2023","03","3426.2","400"
"02/01/2023","03","3426.3","5000"
"02/01/2023","04","164.5","0"
"02/01/2023","04","189.3",".01"
"02/01/2023","04","192.3",".29"
"02/01/2023","04","195.3",".49"
"02/01/2023","04","225",".5"
"02/01/2023","04","317.8",".51"
"02/01/2023","04","373.8",".63"
"02/01/2023","04","386.8",".73"
"02/01/2023","04","401.8",".75"
"02/01/2023","04","428.8",".78"
"02/01/2023","04","503.3",".79"
"02/01/2023","04","530.3",".8"
"02/01/2023","04","583.3",".81"
"02/01/2023","04","596.3",".82"
"02/01/2023","04","660.2",".89"
"02/01/2023","04","700.2",".98"
"02/01/2023","04","742.2",".99"
"02/01/2023","04","973.2","1"
"02/01/2023","04","977.2","1.19"
"02/01/2023","04","1100.6","1.2"
"02/01/2023","04","1195.6","1.25"
"02/01/2023","04","1302.1","1.29"
"02/01/2023","04","1362.1","1.3"
"02/01/2023","04","1462.1","1.34"
"02/01/2023","04","1465.1","1.49"
"02/01/2023","04","1523.1","1.5"
"02/01/2023","04","1571.1","1.56"
"02/01/2023","04","1631.1","1.89"
"02/01/2023","04","1679.6","1.95"
"02/01/2023","04","1727.1","1.98"
"02/01/2023","04","1770.8","2"
"02/01/2023","04","1778.8","2.08"
"02/01/2023","04","1850.8","2.15"
"02/01/2023","04","1870.8","2.29"
"02/01/2023","04","1882.8","2.36"
"02/01/2023","04","1897","2.4"
"02/01/2023","04","1938","2.49"
"02/01/2023","04","1958.7","2.81"
"02/01/2023","04","1998.7","2.89"
"02/01/2023","04","2104.3","3"
"02/01/2023","04","2114.3","3.39"
"02/01/2023","04","2133.3","4"
"02/01/2023","04","2141.7","4.05"
"02/01/2023","04","2175.7","4.95"
"02/01/2023","04","2178.7","4.97"
"02/01/2023","04","2280.7","5"
"02/01/2023","04","2304.2","5.69"
"02/01/2023","04","2307.2","7"
"02/01/2023","04","2310.2","8"
"02/01/2023","04","2382.2","8.15"
"02/01/2023","04","2385.2","9"
"02/01/2023","04","2445.2","9.98"
"02/01/2023","04","2465.2","9.99"
"02/01/2023","04","2537.2","14.15"
"02/01/2023","04","2551.2","14.88"
"02/01/2023","04","2558.7","15.83"
"02/01/2023","04","2566.2","17.42"
"02/01/2023","04","2586.2","17.46"
"02/01/2023","04","2602.2","18.01"
"02/01/2023","04","2622.2","18.55"
"02/01/2023","04","2632.2","18.79"
"02/01/2023","04","2652.2","19.01"
"02/01/2023","04","2672.2","19.34"
"02/01/2023","04","2691.7","19.48"
"02/01/2023","04","2705.7","19.77"
"02/01/2023","04","2725.7","19.95"
"02/01/2023","04","2727.7","19.99"
"02/01/2023","04","2739.7","20.2"
"02/01/2023","04","2747.2","20.9"
"02/01/2023","04","2767.2","20.99"
"02/01/2023","04","2774.7","21.2"
"02/01/2023","04","2788.7","21.22"
"02/01/2023","04","2808.7","21.64"
"02/01/2023","04","2828.7","21.74"
"02/01/2023","04","2836.2","21.85"
"02/01/2023","04","2848.2","21.87"
"02/01/2023","04","2862.2","22.05"
"02/01/2023","04","2884.7","22.26"
"02/01/2023","04","2911.7","22.3"
"02/01/2023","04","2926.7","22.33"
"02/01/2023","04","2941.7","23.09"
"02/01/2023","04","2956.7","23.19"
"02/01/2023","04","2964.2","23.28"
"02/01/2023","04","2971.7","23.75"
"02/01/2023","04","2991.7","23.92"
"02/01/2023","04","3007.7","24.13"
"02/01/2023","04","3030.2","24.49"
"02/01/2023","04","3045.2","24.67"
"02/01/2023","04","3060.2","24.78"
"02/01/2023","04","3075.2","24.92"
"02/01/2023","04","3090.2","24.96"
"02/01/2023","04","3097.7","24.98"
"02/01/2023","04","3120.2","25.17"
"02/01/2023","04","3142.7","25.64"
"02/01/2023","04","3165.2","26.32"
"02/01/2023","04","3172.7","26.36"
"02/01/2023","04","3187.7","26.56"
"02/01/2023","04","3202.7","26.64"
"02/01/2023","04","3217.7","26.81"
"02/01/2023","04","3232.7","26.9"
"02/01/2023","04","3247.7","26.99"
"02/01/2023","04","3262.7","27.08"
"02/01/2023","04","3270.2","28.26"
"02/01/2023","04","3327.2","29.15"
"02/01/2023","04","3332.2","46.66"
"02/01/2023","04","3354.2","50.69"
"02/01/2023","04","3356.2","54.66"
"02/01/2023","04","3386.2","100"
"02/01/2023","04","3426.2","400"
"02/01/2023","04","3426.3","5000"
"02/01/2023","05","164.5","0"
"02/01/2023","05","189.3",".01"
"02/01/2023","05","192.3",".29"
"02/01/2023","05","195.3",".49"
"02/01/2023","05","225",".5"
"02/01/2023","05","317.8",".51"
"02/01/2023","05","373.8",".63"
"02/01/2023","05","386.8",".73"
"02/01/2023","05","401.8",".75"
"02/01/2023","05","428.8",".78"
"02/01/2023","05","503.3",".79"
"02/01/2023","05","530.3",".8"
"02/01/2023","05","583.3",".81"
"02/01/2023","05","596.3",".82"
"02/01/2023","05","660.2",".89"
"02/01/2023","05","702.2",".99"
"02/01/2023","05","933.2","1"
"02/01/2023","05","973.2","1.04"
"02/01/2023","05","977.2","1.19"
"02/01/2023","05","1100.6","1.2"
"02/01/2023","05","1195.6","1.25"
"02/01/2023","05","1302.1","1.29"
"02/01/2023","05","1362.1","1.3"
"02/01/2023","05","1462.1","1.34"
"02/01/2023","05","1465.1","1.49"
"02/01/2023","05","1523.1","1.5"
"02/01/2023","05","1571.1","1.56"
"02/01/2023","05","1631.1","1.89"
"02/01/2023","05","1679.6","1.95"
"02/01/2023","05","1727.1","1.98"
"02/01/2023","05","1770.8","2"
"02/01/2023","05","1778.8","2.04"
"02/01/2023","05","1850.8","2.15"
"02/01/2023","05","1870.8","2.29"
"02/01/2023","05","1885","2.4"
"02/01/2023","05","1926","2.49"
"02/01/2023","05","1946.7","2.81"
"02/01/2023","05","1958.7","2.85"
"02/01/2023","05","1998.7","2.89"
"02/01/2023","05","2104.3","3"
"02/01/2023","05","2114.3","4"
"02/01/2023","05","2122.7","4.05"
"02/01/2023","05","2131.7","4.08"
"02/01/2023","05","2165.7","4.95"
"02/01/2023","05","2168.7","4.97"
"02/01/2023","05","2270.7","5"
"02/01/2023","05","2294.2","5.69"
"02/01/2023","05","2297.2","7"
"02/01/2023","05","2300.2","8"
"02/01/2023","05","2372.2","8.15"
"02/01/2023","05","2375.2","9"
"02/01/2023","05","2435.2","9.96"
"02/01/2023","05","2507.2","14.15"
"02/01/2023","05","2509.2","19.99"
"02/01/2023","05","2516.7","20.1"
"02/01/2023","05","2524.2","21.99"
"02/01/2023","05","2544.2","22.03"
"02/01/2023","05","2560.2","22.58"
"02/01/2023","05","2580.2","23.12"
"02/01/2023","05","2590.2","23.36"
"02/01/2023","05","2610.2","23.58"
"02/01/2023","05","2617.7","23.75"
"02/01/2023","05","2637.7","23.91"
"02/01/2023","05","2649.7","24.05"
"02/01/2023","05","2663.7","24.34"
"02/01/2023","05","2683.7","24.52"
"02/01/2023","05","2695.7","24.77"
"02/01/2023","05","2703.2","25.17"
"02/01/2023","05","2723.2","25.56"
"02/01/2023","05","2730.7","25.77"
"02/01/2023","05","2744.7","25.79"
"02/01/2023","05","2752.2","26.12"
"02/01/2023","05","2772.2","26.21"
"02/01/2023","05","2792.2","26.31"
"02/01/2023","05","2804.2","26.44"
"02/01/2023","05","2818.2","26.62"
"02/01/2023","05","2840.7","26.83"
"02/01/2023","05","2867.7","26.87"
"02/01/2023","05","2882.7","26.9"
"02/01/2023","05","2897.7","27.66"
"02/01/2023","05","2912.7","27.76"
"02/01/2023","05","2920.2","27.85"
"02/01/2023","05","2927.7","28.32"
"02/01/2023","05","2947.7","28.49"
"02/01/2023","05","2963.7","28.7"
"02/01/2023","05","2986.2","28.96"
"02/01/2023","05","3043.2","29.15"
"02/01/2023","05","3058.2","29.24"
"02/01/2023","05","3073.2","29.35"
"02/01/2023","05","3088.2","29.49"
"02/01/2023","05","3103.2","29.53"
"02/01/2023","05","3125.7","29.74"
"02/01/2023","05","3133.2","29.86"
"02/01/2023","05","3155.7","30.11"
"02/01/2023","05","3163.2","30.62"
"02/01/2023","05","3177.2","30.67"
"02/01/2023","05","3199.7","30.89"
"02/01/2023","05","3214.7","31.13"
"02/01/2023","05","3229.7","31.21"
"02/01/2023","05","3244.7","31.38"
"02/01/2023","05","3259.7","31.47"
"02/01/2023","05","3274.7","31.56"
"02/01/2023","05","3289.7","31.65"
"02/01/2023","05","3297.2","32.83"
"02/01/2023","05","3302.2","40.9"
"02/01/2023","05","3304.2","48.9"
"02/01/2023","05","3326.2","50.69"
"02/01/2023","05","3356.2","100"
"02/01/2023","05","3396.2","400"
"02/01/2023","05","3396.3","5000"
"02/01/2023","06","164.5","0"
"02/01/2023","06","189.3",".01"
"02/01/2023","06","192.3",".29"
"02/01/2023","06","195.3",".49"
"02/01/2023","06","225",".5"
"02/01/2023","06","317.8",".51"
"02/01/2023","06","373.8",".63"
"02/01/2023","06","386.8",".73"
"02/01/2023","06","401.8",".75"
"02/01/2023","06","428.8",".78"
"02/01/2023","06","503.3",".79"
"02/01/2023","06","530.3",".8"
"02/01/2023","06","583.3",".81"
"02/01/2023","06","596.3",".82"
"02/01/2023","06","682.3",".97"
"02/01/2023","06","913.3","1"
"02/01/2023","06","916.2","1.17"
"02/01/2023","06","920.2","1.19"
"02/01/2023","06","1043.6","1.2"
"02/01/2023","06","1138.6","1.25"
"02/01/2023","06","1189.1","1.29"
"02/01/2023","06","1249.1","1.3"
"02/01/2023","06","1349.1","1.34"
"02/01/2023","06","1352.1","1.49"
"02/01/2023","06","1410.1","1.5"
"02/01/2023","06","1458.1","1.56"
"02/01/2023","06","1506.6","1.95"
"02/01/2023","06","1508.1","1.98"
"02/01/2023","06","1551.8","2"
"02/01/2023","06","1566","2.4"
"02/01/2023","06","1570","2.49"
"02/01/2023","06","1590.7","2.81"
"02/01/2023","06","1650.7","3"
"02/01/2023","06","1692.7","3.49"
"02/01/2023","06","1761.2","3.69"
"02/01/2023","06","1769.2","3.8"
"02/01/2023","06","1779.2","4"
"02/01/2023","06","1809.2","4.89"
"02/01/2023","06","1843.2","4.95"
"02/01/2023","06","1846.2","4.97"
"02/01/2023","06","1948.2","5"
"02/01/2023","06","1960.2","5.14"
"02/01/2023","06","1983.2","5.69"
"02/01/2023","06","2016.2","5.98"
"02/01/2023","06","2019.2","7"
"02/01/2023","06","2031.2","7.38"
"02/01/2023","06","2034.2","8"
"02/01/2023","06","2106.2","8.15"
"02/01/2023","06","2109.2","9"
"02/01/2023","06","2119.2","10"
"02/01/2023","06","2179.2","10.04"
"02/01/2023","06","2251.2","14.15"
"02/01/2023","06","2260.2","14.85"
"02/01/2023","06","2262.2","19.99"
"02/01/2023","06","2334.2","20.15"
"02/01/2023","06","2391.2","35.15"
"02/01/2023","06","2405.2","51.05"
"02/01/2023","06","2412.7","52.53"
"02/01/2023","06","2417.7","56.08"
"02/01/2023","06","2425.2","56.18"
"02/01/2023","06","2432.7","56.74"
"02/01/2023","06","2452.7","56.78"
"02/01/2023","06","2468.7","57.33"
"02/01/2023","06","2476.2","57.6"
"02/01/2023","06","2496.2","57.87"
"02/01/2023","06","2506.2","58.11"
"02/01/2023","06","2526.2","58.33"
"02/01/2023","06","2533.7","58.55"
"02/01/2023","06","2553.7","58.66"
"02/01/2023","06","2565.7","58.8"
"02/01/2023","06","2579.7","59.09"
"02/01/2023","06","2599.7","59.27"
"02/01/2023","06","2611.7","59.52"
"02/01/2023","06","2631.7","60.31"
"02/01/2023","06","2639.2","60.52"
"02/01/2023","06","2653.2","60.54"
"02/01/2023","06","2673.2","60.96"
"02/01/2023","06","2693.2","61.06"
"02/01/2023","06","2705.2","61.19"
"02/01/2023","06","2719.2","61.37"
"02/01/2023","06","2741.7","61.58"
"02/01/2023","06","2768.7","61.62"
"02/01/2023","06","2783.7","61.65"
"02/01/2023","06","2798.7","62.41"
"02/01/2023","06","2813.7","62.51"
"02/01/2023","06","2821.2","62.6"
"02/01/2023","06","2843.7","62.94"
"02/01/2023","06","2851.2","63.06"
"02/01/2023","06","2858.7","63.07"
"02/01/2023","06","2878.7","63.24"
"02/01/2023","06","2894.7","63.45"
"02/01/2023","06","2909.7","63.99"
"02/01/2023","06","2911.7","64.08"
"02/01/2023","06","2934.2","64.09"
"02/01/2023","06","2949.2","64.1"
"02/01/2023","06","2964.2","64.24"
"02/01/2023","06","2979.2","64.28"
"02/01/2023","06","3001.7","64.49"
"02/01/2023","06","3024.2","65.64"
"02/01/2023","06","3039.2","65.88"
"02/01/2023","06","3054.2","65.96"
"02/01/2023","06","3069.2","66.13"
"02/01/2023","06","3084.2","66.22"
"02/01/2023","06","3099.2","66.31"
"02/01/2023","06","3114.2","66.4"
"02/01/2023","06","3121.7","66.92"
"02/01/2023","06","3129.2","67.58"
"02/01/2023","06","3162.8","75"
"02/01/2023","06","3192.8","100"
"02/01/2023","06","3201.2","101.25"
"02/01/2023","06","3241.2","400"
"02/01/2023","06","3241.3","5000"
"02/01/2023","07","164.5","0"
"02/01/2023","07","189.3",".01"
"02/01/2023","07","192.3",".29"
"02/01/2023","07","195.3",".49"
"02/01/2023","07","225",".5"
"02/01/2023","07","317.8",".51"
"02/01/2023","07","373.8",".63"
"02/01/2023","07","386.8",".73"
"02/01/2023","07","401.8",".75"
"02/01/2023","07","428.8",".78"
"02/01/2023","07","447.3",".79"
"02/01/2023","07","474.3",".8"
"02/01/2023","07","527.3",".81"
"02/01/2023","07","540.3",".82"
"02/01/2023","07","580.3",".99"
"02/01/2023","07","681.3","1"
"02/01/2023","07","685.3","1.19"
"02/01/2023","07","808.7","1.2"
"02/01/2023","07","903.7","1.25"
"02/01/2023","07","908.2","1.29"
"02/01/2023","07","968.2","1.3"
"02/01/2023","07","1068.2","1.34"
"02/01/2023","07","1071.2","1.49"
"02/01/2023","07","1295.7","1.5"
"02/01/2023","07","1343.7","1.56"
"02/01/2023","07","1464.2","1.95"
"02/01/2023","07","1521.7","1.98"
"02/01/2023","07","1565.4","2"
"02/01/2023","07","1579.6","2.4"
"02/01/2023","07","1629.6","2.49"
"02/01/2023","07","1650.3","2.81"
"02/01/2023","07","1660.3","4"
"02/01/2023","07","1694.3","4.95"
"02/01/2023","07","1697.3","4.97"
"02/01/2023","07","1799.3","5"
"02/01/2023","07","1821.3","5.69"
"02/01/2023","07","1863.3","5.97"
"02/01/2023","07","1865.3","7.69"
"02/01/2023","07","1925.3","8"
"02/01/2023","07","1933.3","9"
"02/01/2023","07","1993.3","9.97"
"02/01/2023","07","2035.3","9.98"
"02/01/2023","07","2045.3","10"
"02/01/2023","07","2057.3","10.75"
"02/01/2023","07","2060.3","15"
"02/01/2023","07","2097.3","15.49"
"02/01/2023","07","2107.3","15.69"
"02/01/2023","07","2110.3","18"
"02/01/2023","07","2122.3","19.48"
"02/01/2023","07","2124.3","19.99"
"02/01/2023","07","2127.3","20"
"02/01/2023","07","2137.3","23.69"
"02/01/2023","07","2146.3","48.55"
"02/01/2023","07","2218.3","55.15"
