"Delivery Date","Hour Ending","MW Offered","OFFNS Offer Price"
"01/31/2023","04","1108.4",".87"
"01/31/2023","04","1109.3",".89"
"01/31/2023","04","1158.2",".9"
"01/31/2023","04","1203.1",".92"
"01/31/2023","04","1248",".94"
"01/31/2023","04","1248.9",".95"
"01/31/2023","04","1292.9",".96"
"01/31/2023","04","1337.8",".97"
"01/31/2023","04","1338.7",".99"
"01/31/2023","04","1353","1"
"01/31/2023","04","1353.8","1.02"
"01/31/2023","04","1411","1.04"
"01/31/2023","04","1411.8","1.05"
"01/31/2023","04","1412.6","1.07"
"01/31/2023","04","1468.9","1.09"
"01/31/2023","04","1469.7","1.1"
"01/31/2023","04","1525.5","1.11"
"01/31/2023","04","1526.3","1.12"
"01/31/2023","04","1585.3","1.13"
"01/31/2023","04","1586.1","1.14"
"01/31/2023","04","1586.9","1.15"
"01/31/2023","04","1587.7","1.17"
"01/31/2023","04","1588.5","1.19"
"01/31/2023","04","1589.3","1.2"
"01/31/2023","04","1635.1","1.22"
"01/31/2023","04","1635.9","1.24"
"01/31/2023","04","1636.7","1.25"
"01/31/2023","04","1637.5","1.27"
"01/31/2023","04","1638.3","1.29"
"01/31/2023","04","1704.1","1.3"
"01/31/2023","04","1704.9","1.32"
"01/31/2023","04","1705.7","1.34"
"01/31/2023","04","1706.5","1.35"
"01/31/2023","04","1751.5","1.42"
"01/31/2023","04","1819.5","1.75"
"01/31/2023","04","1878.5","2"
"01/31/2023","04","1936","2.3"
"01/31/2023","04","2142","2.72"
"01/31/2023","04","2210","2.8"
"01/31/2023","04","2256","3"
"01/31/2023","04","2271","3.01"
"01/31/2023","04","2317","4"
"01/31/2023","04","2332","4.01"
"01/31/2023","04","2368","5"
"01/31/2023","04","2608","8.8"
"01/31/2023","04","2846","23.8"
"01/31/2023","04","2873.3","50"
"01/31/2023","04","2900.3","80"
"01/31/2023","04","2927.3","110"
"01/31/2023","04","2954","140"
"01/31/2023","04","2980.1","170"
"01/31/2023","04","3005.4","200"
"01/31/2023","04","3030.7","230"
"01/31/2023","04","3056.8","260"
"01/31/2023","04","3081.1","290"
"01/31/2023","04","3107.2","320"
"01/31/2023","04","3129.5","350"
"01/31/2023","04","3149.8","380"
"01/31/2023","04","3171.1","410"
"01/31/2023","04","3190.4","440"
"01/31/2023","04","3213.7","470"
"01/31/2023","05","679.9",".01"
"01/31/2023","05","746.9",".45"
"01/31/2023","05","813.9",".65"
"01/31/2023","05","1068.9",".73"
"01/31/2023","05","1133.9",".85"
"01/31/2023","05","1181.9",".9"
"01/31/2023","05","1225.9",".92"
"01/31/2023","05","1269.9",".94"
"01/31/2023","05","1313.9",".96"
"01/31/2023","05","1357.9",".97"
"01/31/2023","05","1371.4","1"
"01/31/2023","05","1427.9","1.04"
"01/31/2023","05","1483.5","1.09"
"01/31/2023","05","1539.4","1.11"
"01/31/2023","05","1598.5","1.13"
"01/31/2023","05","1643.5","1.22"
"01/31/2023","05","1708.5","1.3"
"01/31/2023","05","1753.5","1.42"
"01/31/2023","05","1821.5","1.75"
"01/31/2023","05","1880.5","2"
"01/31/2023","05","1938.1","2.3"
"01/31/2023","05","2144.1","2.72"
"01/31/2023","05","2212.1","2.8"
"01/31/2023","05","2258.1","3"
"01/31/2023","05","2273.1","3.01"
"01/31/2023","05","2319.1","4"
"01/31/2023","05","2334.1","4.01"
"01/31/2023","05","2370.1","5"
"01/31/2023","05","2610.1","8.8"
"01/31/2023","05","2848.1","23.8"
"01/31/2023","05","2875.3","50"
"01/31/2023","05","2902.2","80"
"01/31/2023","05","2929.1","110"
"01/31/2023","05","2955.7","140"
"01/31/2023","05","2981.6","170"
"01/31/2023","05","3006.7","200"
"01/31/2023","05","3031.8","230"
"01/31/2023","05","3057.7","260"
"01/31/2023","05","3081.8","290"
"01/31/2023","05","3107.7","320"
"01/31/2023","05","3129.8","350"
"01/31/2023","05","3149.9","380"
"01/31/2023","05","3171","410"
"01/31/2023","05","3190.1","440"
"01/31/2023","05","3213.2","470"
"01/31/2023","06","683.8",".01"
"01/31/2023","06","727.8",".92"
"01/31/2023","06","819.8",".94"
"01/31/2023","06","1049.3",".95"
"01/31/2023","06","1093.3",".96"
"01/31/2023","06","1137.3",".97"
"01/31/2023","06","1150.8","1"
"01/31/2023","06","1208.2","1.04"
"01/31/2023","06","1209.1","1.06"
"01/31/2023","06","1210","1.07"
"01/31/2023","06","1266.5","1.09"
"01/31/2023","06","1323.3","1.11"
"01/31/2023","06","1324.2","1.12"
"01/31/2023","06","1383.3","1.13"
"01/31/2023","06","1384.2","1.14"
"01/31/2023","06","1385.1","1.16"
"01/31/2023","06","1386","1.17"
"01/31/2023","06","1386.9","1.19"
"01/31/2023","06","1387.7","1.21"
"01/31/2023","06","1433.5","1.22"
"01/31/2023","06","1434.3","1.24"
"01/31/2023","06","1435.1","1.26"
"01/31/2023","06","1435.9","1.27"
"01/31/2023","06","1436.7","1.29"
"01/31/2023","06","1437.5","1.31"
"01/31/2023","06","1438.3","1.32"
"01/31/2023","06","1439.2","1.34"
"01/31/2023","06","1440.1","1.36"
"01/31/2023","06","1440.9","1.37"
"01/31/2023","06","1441.7","1.39"
"01/31/2023","06","1442.5","1.41"
"01/31/2023","06","1488.3","1.42"
"01/31/2023","06","1489.1","1.44"
"01/31/2023","06","1489.9","1.46"
"01/31/2023","06","1490.7","1.47"
"01/31/2023","06","1491.5","1.49"
"01/31/2023","06","1492.3","1.51"
"01/31/2023","06","1493.1","1.52"
"01/31/2023","06","1527.1","2"
"01/31/2023","06","1584.7","2.3"
"01/31/2023","06","1790.7","2.72"
"01/31/2023","06","1826.7","3"
"01/31/2023","06","1893.7","3.15"
"01/31/2023","06","1960.7","3.35"
"01/31/2023","06","2025.7","3.55"
"01/31/2023","06","2126.7","4"
"01/31/2023","06","2194.7","4.45"
"01/31/2023","06","2230.7","5"
"01/31/2023","06","2298.7","5.5"
"01/31/2023","06","2310.7","7"
"01/31/2023","06","2550.7","17.5"
"01/31/2023","06","2788.7","32.5"
"01/31/2023","06","2798.7","45.34"
"01/31/2023","06","2808.7","48.34"
"01/31/2023","06","2835.9","50"
"01/31/2023","06","2850.9","51.15"
"01/31/2023","06","2865.9","54.15"
"01/31/2023","06","2892.7","80"
"01/31/2023","06","2919.5","110"
"01/31/2023","06","2946","140"
"01/31/2023","06","2972.2","170"
"01/31/2023","06","2997.8","200"
"01/31/2023","06","3022.7","230"
"01/31/2023","06","3048.6","260"
"01/31/2023","06","3073.5","290"
"01/31/2023","06","3099.7","320"
"01/31/2023","06","3121.6","350"
"01/31/2023","06","3141.5","380"
"01/31/2023","06","3163.4","410"
"01/31/2023","06","3182.3","440"
"01/31/2023","06","3205.2","470"
"01/31/2023","07","738.6",".01"
"01/31/2023","07","782.6",".92"
"01/31/2023","07","826.6",".94"
"01/31/2023","07","870.6",".96"
"01/31/2023","07","914.6",".97"
"01/31/2023","07","937.1",".99"
"01/31/2023","07","950.6","1"
"01/31/2023","07","1007","1.04"
"01/31/2023","07","1062.6","1.09"
"01/31/2023","07","1118.4","1.11"
"01/31/2023","07","1177.5","1.13"
"01/31/2023","07","1222.5","1.22"
"01/31/2023","07","1267.5","1.42"
"01/31/2023","07","1301.5","2"
"01/31/2023","07","1359","2.3"
"01/31/2023","07","1565","2.72"
"01/31/2023","07","1572.4","2.78"
"01/31/2023","07","1579.8","2.87"
"01/31/2023","07","1587.1","2.96"
"01/31/2023","07","1623.1","3"
"01/31/2023","07","1630.4","3.05"
"01/31/2023","07","1637.7","3.14"
"01/31/2023","07","1645","3.24"
"01/31/2023","07","1652.3","3.33"
"01/31/2023","07","1659.6","3.42"
"01/31/2023","07","1666.7","3.51"
"01/31/2023","07","1673.8","3.6"
"01/31/2023","07","1680.8","3.69"
"01/31/2023","07","1687.8","3.78"
"01/31/2023","07","1694.6","3.87"
"01/31/2023","07","1701.4","3.96"
"01/31/2023","07","1737.4","4"
"01/31/2023","07","1744.4","4.05"
"01/31/2023","07","1751.4","4.15"
"01/31/2023","07","1758.2","4.24"
"01/31/2023","07","1765","4.33"
"01/31/2023","07","1772.1","4.42"
"01/31/2023","07","1779.2","4.51"
"01/31/2023","07","1785.8","4.6"
"01/31/2023","07","1792.4","4.69"
"01/31/2023","07","1798.8","4.78"
"01/31/2023","07","1805.2","4.87"
"01/31/2023","07","1811.8","4.96"
"01/31/2023","07","1847.8","5"
"01/31/2023","07","1854.4","5.06"
"01/31/2023","07","1927.8","5.15"
"01/31/2023","07","1975.8","5.17"
"01/31/2023","07","1982.2","5.24"
"01/31/2023","07","1988.9","5.33"
"01/31/2023","07","1995.6","5.42"
"01/31/2023","07","2062.6","5.45"
"01/31/2023","07","2127.6","5.9"
"01/31/2023","07","2192.6","6.35"
"01/31/2023","07","2204.6","7"
"01/31/2023","07","2272.6","7.2"
"01/31/2023","07","2340.6","8.25"
"01/31/2023","07","2580.6","20.25"
"01/31/2023","07","2586.6","25"
"01/31/2023","07","2824.6","35.25"
"01/31/2023","07","2834.6","47.67"
"01/31/2023","07","2859","50"
"01/31/2023","07","2869","50.67"
"01/31/2023","07","2884","56.69"
"01/31/2023","07","2899","59.69"
"01/31/2023","07","2923.1","80"
"01/31/2023","07","2947.2","110"
"01/31/2023","07","2971.3","140"
"01/31/2023","07","2994.9","170"
"01/31/2023","07","3017.9","200"
"01/31/2023","07","3040.4","230"
"01/31/2023","07","3063.7","260"
"01/31/2023","07","3086.2","290"
"01/31/2023","07","3109.8","320"
"01/31/2023","07","3129.7","350"
"01/31/2023","07","3148","380"
"01/31/2023","07","3167.9","410"
"01/31/2023","07","3185.2","440"
"01/31/2023","07","3205.9","470"
"01/31/2023","08","738.3",".01"
"01/31/2023","08","782.3",".92"
"01/31/2023","08","826.3",".94"
"01/31/2023","08","870.3",".96"
"01/31/2023","08","914.3",".97"
"01/31/2023","08","927.8","1"
"01/31/2023","08","972.8","1.22"
"01/31/2023","08","1017.8","1.42"
"01/31/2023","08","1051.8","2"
"01/31/2023","08","1109","2.3"
"01/31/2023","08","1315","2.72"
"01/31/2023","08","1351","3"
"01/31/2023","08","1387","4"
"01/31/2023","08","1395.2","4.49"
"01/31/2023","08","1403.4","4.64"
"01/31/2023","08","1411.5","4.79"
"01/31/2023","08","1419.6","4.94"
"01/31/2023","08","1455.6","5"
"01/31/2023","08","1463.7","5.08"
"01/31/2023","08","1530.7","5.15"
"01/31/2023","08","1538.8","5.23"
"01/31/2023","08","1546.9","5.38"
"01/31/2023","08","1613.9","5.45"
"01/31/2023","08","1622","5.53"
"01/31/2023","08","1629.9","5.68"
"01/31/2023","08","1637.8","5.83"
"01/31/2023","08","1702.8","5.9"
"01/31/2023","08","1710.5","5.97"
"01/31/2023","08","1718.2","6.12"
"01/31/2023","08","1725.9","6.27"
"01/31/2023","08","1790.9","6.35"
"01/31/2023","08","1798.6","6.42"
"01/31/2023","08","1806.4","6.57"
"01/31/2023","08","1814.2","6.72"
"01/31/2023","08","1821.8","6.86"
"01/31/2023","08","1833.8","7"
"01/31/2023","08","1841.4","7.01"
"01/31/2023","08","1849.3","7.16"
"01/31/2023","08","1917.3","7.2"
"01/31/2023","08","1925.2","7.31"
"01/31/2023","08","1932.6","7.46"
"01/31/2023","08","1940","7.61"
"01/31/2023","08","1947.2","7.75"
"01/31/2023","08","1954.4","7.9"
"01/31/2023","08","1961.8","8.05"
"01/31/2023","08","1969.2","8.2"
"01/31/2023","08","2037.2","8.25"
"01/31/2023","08","2044.2","8.35"
"01/31/2023","08","2051.2","8.5"
"01/31/2023","08","2058.6","8.64"
"01/31/2023","08","2066","8.79"
"01/31/2023","08","2114","9.13"
"01/31/2023","08","2354","20.25"
"01/31/2023","08","2360","25"
"01/31/2023","08","2598","35.25"
"01/31/2023","08","2608","44.87"
"01/31/2023","08","2618","47.87"
"01/31/2023","08","2642.5","50"
"01/31/2023","08","2657.5","56.55"
"01/31/2023","08","2672.5","59.55"
"01/31/2023","08","2696.7","80"
"01/31/2023","08","2720.9","110"
"01/31/2023","08","2745.1","140"
"01/31/2023","08","2768.8","170"
"01/31/2023","08","2791.9","200"
"01/31/2023","08","2815","230"
"01/31/2023","08","2838.4","260"
"01/31/2023","08","2860.8","290"
"01/31/2023","08","2884.5","320"
"01/31/2023","08","2905.3","350"
"01/31/2023","08","2923.5","380"
"01/31/2023","08","2943.3","410"
"01/31/2023","08","2960.9","440"
"01/31/2023","08","2981.7","470"
"01/31/2023","09","742.8",".01"
"01/31/2023","09","786.8",".92"
"01/31/2023","09","830.8",".94"
"01/31/2023","09","874.8",".96"
"01/31/2023","09","918.8",".97"
"01/31/2023","09","1011.8",".99"
"01/31/2023","09","1025.3","1"
"01/31/2023","09","1070.3","1.22"
"01/31/2023","09","1115.3","1.42"
"01/31/2023","09","1149.3","2"
"01/31/2023","09","1206.2","2.3"
"01/31/2023","09","1412.2","2.72"
"01/31/2023","09","1448.2","3"
"01/31/2023","09","1453.2","3.54"
"01/31/2023","09","1458.2","3.65"
"01/31/2023","09","1463.1","3.76"
"01/31/2023","09","1468","3.87"
"01/31/2023","09","1472.8","3.98"
"01/31/2023","09","1508.8","4"
"01/31/2023","09","1513.6","4.09"
"01/31/2023","09","1518.4","4.2"
"01/31/2023","09","1523.2","4.31"
"01/31/2023","09","1528","4.42"
"01/31/2023","09","1532.8","4.53"
"01/31/2023","09","1537.4","4.64"
"01/31/2023","09","1542","4.75"
"01/31/2023","09","1546.6","4.86"
"01/31/2023","09","1551.2","4.97"
"01/31/2023","09","1587.2","5"
"01/31/2023","09","1591.8","5.08"
"01/31/2023","09","1658.8","5.15"
"01/31/2023","09","1663.4","5.18"
"01/31/2023","09","1668","5.29"
"01/31/2023","09","1672.6","5.4"
"01/31/2023","09","1739.6","5.45"
"01/31/2023","09","1744.4","5.51"
"01/31/2023","09","1749.2","5.62"
"01/31/2023","09","1753.6","5.73"
"01/31/2023","09","1758","5.84"
"01/31/2023","09","1823","5.9"
"01/31/2023","09","1827.2","5.95"
"01/31/2023","09","1831.4","6.06"
"01/31/2023","09","1835.8","6.17"
"01/31/2023","09","1840.2","6.28"
"01/31/2023","09","1905.2","6.35"
"01/31/2023","09","1909.4","6.39"
"01/31/2023","09","1913.6","6.5"
"01/31/2023","09","1918.1","6.61"
"01/31/2023","09","1922.6","6.72"
"01/31/2023","09","1934.6","7"
"01/31/2023","09","1982.6","7.14"
"01/31/2023","09","2050.6","7.2"
"01/31/2023","09","2118.6","8.25"
"01/31/2023","09","2358.6","20.25"
"01/31/2023","09","2364.6","25"
"01/31/2023","09","2602.6","35.25"
"01/31/2023","09","2612.6","45.31"
"01/31/2023","09","2627.6","45.32"
"01/31/2023","09","2637.6","48.31"
"01/31/2023","09","2652.6","48.32"
"01/31/2023","09","2677.4","50"
"01/31/2023","09","2701.9","80"
"01/31/2023","09","2726.1","110"
"01/31/2023","09","2750.3","140"
"01/31/2023","09","2773.9","170"
"01/31/2023","09","2796.9","200"
"01/31/2023","09","2819.9","230"
"01/31/2023","09","2843.2","260"
"01/31/2023","09","2865.2","290"
"01/31/2023","09","2888.8","320"
"01/31/2023","09","2909.2","350"
"01/31/2023","09","2927","380"
"01/31/2023","09","2946.4","410"
"01/31/2023","09","2963.2","440"
"01/31/2023","09","2984.4","470"
"01/31/2023","10","748.9",".01"
"01/31/2023","10","792.9",".92"
"01/31/2023","10","836.9",".94"
"01/31/2023","10","880.9",".96"
"01/31/2023","10","924.9",".97"
"01/31/2023","10","1038.9",".99"
"01/31/2023","10","1052.4","1"
"01/31/2023","10","1097.4","1.22"
"01/31/2023","10","1142.4","1.42"
"01/31/2023","10","1176.4","2"
"01/31/2023","10","1233.2","2.3"
"01/31/2023","10","1237.3","2.71"
"01/31/2023","10","1443.3","2.72"
"01/31/2023","10","1447.4","2.8"
"01/31/2023","10","1451.4","2.9"
"01/31/2023","10","1455.4","2.99"
"01/31/2023","10","1501.4","3"
"01/31/2023","10","1516.4","3.01"
"01/31/2023","10","1520.4","3.08"
"01/31/2023","10","1524.4","3.18"
"01/31/2023","10","1528.4","3.27"
"01/31/2023","10","1532.4","3.36"
"01/31/2023","10","1536.3","3.45"
"01/31/2023","10","1540.2","3.55"
"01/31/2023","10","1544","3.64"
"01/31/2023","10","1547.8","3.73"
"01/31/2023","10","1551.6","3.83"
"01/31/2023","10","1555.4","3.92"
"01/31/2023","10","1601.4","4"
"01/31/2023","10","1620.3","4.01"
"01/31/2023","10","1624.2","4.1"
"01/31/2023","10","1628","4.2"
"01/31/2023","10","1631.8","4.29"
"01/31/2023","10","1635.7","4.38"
"01/31/2023","10","1639.6","4.48"
"01/31/2023","10","1643.3","4.57"
"01/31/2023","10","1647","4.66"
"01/31/2023","10","1650.6","4.76"
"01/31/2023","10","1654.2","4.85"
"01/31/2023","10","1657.8","4.94"
"01/31/2023","10","1741.8","5"
"01/31/2023","10","1745.4","5.03"
"01/31/2023","10","1748.9","5.13"
"01/31/2023","10","1815.9","5.15"
"01/31/2023","10","1819.4","5.22"
"01/31/2023","10","1823.2","5.31"
"01/31/2023","10","1827","5.41"
"01/31/2023","10","1894","5.45"
"01/31/2023","10","1959","5.9"
"01/31/2023","10","2024","6.35"
"01/31/2023","10","2036","7"
"01/31/2023","10","2104","7.2"
"01/31/2023","10","2172","8.25"
"01/31/2023","10","2412","16.25"
"01/31/2023","10","2418","25"
"01/31/2023","10","2656","31.25"
"01/31/2023","10","2680.5","50"
"01/31/2023","10","2704.8","80"
"01/31/2023","10","2728.8","110"
"01/31/2023","10","2752.8","140"
"01/31/2023","10","2776.2","170"
"01/31/2023","10","2799","200"
"01/31/2023","10","2821.8","230"
"01/31/2023","10","2844.9","260"
"01/31/2023","10","2866.8","290"
"01/31/2023","10","2890.2","320"
"01/31/2023","10","2910.3","350"
"01/31/2023","10","2927.6","380"
"01/31/2023","10","2946.9","410"
"01/31/2023","10","2963.4","440"
"01/31/2023","10","2984.3","470"
"01/31/2023","11","687.6",".01"
"01/31/2023","11","731.6",".92"
"01/31/2023","11","775.6",".94"
"01/31/2023","11","819.6",".96"
"01/31/2023","11","863.6",".97"
"01/31/2023","11","1117.1",".99"
"01/31/2023","11","1130.6","1"
"01/31/2023","11","1175.6","1.22"
"01/31/2023","11","1220.6","1.42"
"01/31/2023","11","1254.6","2"
"01/31/2023","11","1311.1","2.3"
"01/31/2023","11","1517.1","2.72"
"01/31/2023","11","1584.1","2.85"
"01/31/2023","11","1632.1","2.99"
"01/31/2023","11","1678.1","3"
"01/31/2023","11","1693.1","3.01"
"01/31/2023","11","1760.1","3.15"
"01/31/2023","11","1825.1","3.6"
"01/31/2023","11","1871.1","4"
"01/31/2023","11","1886.1","4.01"
"01/31/2023","11","1951.1","4.05"
"01/31/2023","11","2019.1","4.9"
"01/31/2023","11","2061.1","5"
"01/31/2023","11","2129.1","5.95"
"01/31/2023","11","2141.1","7"
"01/31/2023","11","2381.1","8.95"
"01/31/2023","11","2619.1","23.95"
"01/31/2023","11","2646.3","50"
"01/31/2023","11","2673.2","80"
"01/31/2023","11","2699.8","110"
"01/31/2023","11","2726.4","140"
"01/31/2023","11","2752.4","170"
"01/31/2023","11","2777.7","200"
"01/31/2023","11","2803","230"
"01/31/2023","11","2828.6","260"
"01/31/2023","11","2853","290"
"01/31/2023","11","2879","320"
"01/31/2023","11","2901.4","350"
"01/31/2023","11","2920.8","380"
"01/31/2023","11","2942.2","410"
"01/31/2023","11","2960.6","440"
"01/31/2023","11","2983","470"
"01/31/2023","12","688.6",".01"
"01/31/2023","12","732.6",".92"
"01/31/2023","12","776.6",".94"
"01/31/2023","12","820.6",".96"
"01/31/2023","12","864.6",".97"
"01/31/2023","12","1116.6",".99"
"01/31/2023","12","1130.1","1"
"01/31/2023","12","1185.5","1.04"
"01/31/2023","12","1239.9","1.09"
"01/31/2023","12","1294.9","1.11"
"01/31/2023","12","1352.8","1.13"
"01/31/2023","12","1397.8","1.22"
"01/31/2023","12","1442.8","1.42"
"01/31/2023","12","1501.8","2"
"01/31/2023","12","1549.8","2.17"
"01/31/2023","12","1606.3","2.3"
"01/31/2023","12","1812.3","2.72"
"01/31/2023","12","1879.3","2.85"
"01/31/2023","12","1925.3","3"
"01/31/2023","12","1940.3","3.01"
"01/31/2023","12","2007.3","3.15"
"01/31/2023","12","2072.3","3.6"
"01/31/2023","12","2118.3","4"
"01/31/2023","12","2133.3","4.01"
"01/31/2023","12","2198.3","4.05"
"01/31/2023","12","2266.3","4.9"
"01/31/2023","12","2308.3","5"
"01/31/2023","12","2376.3","5.95"
"01/31/2023","12","2616.3","8.95"
"01/31/2023","12","2854.3","23.95"
"01/31/2023","12","2881.1","50"
