"Delivery Date","Hour Ending","MW Offered","RRSPFR Offer Price"
"01/31/2023","02","1253.3","1.11"
"01/31/2023","02","1259.3","1.19"
"01/31/2023","02","1380.7","1.2"
"01/31/2023","02","1475.7","1.25"
"01/31/2023","02","1585.2","1.29"
"01/31/2023","02","1645.2","1.3"
"01/31/2023","02","1745.2","1.46"
"01/31/2023","02","1751.2","1.49"
"01/31/2023","02","1799.2","1.56"
"01/31/2023","02","1829.9","1.81"
"01/31/2023","02","1889.9","1.89"
"01/31/2023","02","1938.4","1.95"
"01/31/2023","02","1985.9","1.98"
"01/31/2023","02","2033.4","2"
"01/31/2023","02","2041.4","2.08"
"01/31/2023","02","2113.4","2.15"
"01/31/2023","02","2173.4","2.29"
"01/31/2023","02","2177.3","2.34"
"01/31/2023","02","2191.5","2.4"
"01/31/2023","02","2247.5","2.49"
"01/31/2023","02","2377.5","3"
"01/31/2023","02","2387.5","3.39"
"01/31/2023","02","2396.5","3.94"
"01/31/2023","02","2406.5","4"
"01/31/2023","02","2440.5","4.95"
"01/31/2023","02","2443.5","4.97"
"01/31/2023","02","2549.5","5"
"01/31/2023","02","2552.5","7"
"01/31/2023","02","2554.5","7.29"
"01/31/2023","02","2557.5","8"
"01/31/2023","02","2629.5","8.15"
"01/31/2023","02","2631.5","8.29"
"01/31/2023","02","2651.5","8.51"
"01/31/2023","02","2659","8.56"
"01/31/2023","02","2679","8.89"
"01/31/2023","02","2682","9"
"01/31/2023","02","2698","9.06"
"01/31/2023","02","2721","9.29"
"01/31/2023","02","2741","9.53"
"01/31/2023","02","2748.5","9.61"
"01/31/2023","02","2758.5","9.77"
"01/31/2023","02","2818.5","9.95"
"01/31/2023","02","2838.5","9.99"
"01/31/2023","02","2858.5","10.32"
"01/31/2023","02","2878.5","10.46"
"01/31/2023","02","2892.5","10.75"
"01/31/2023","02","2904.5","10.92"
"01/31/2023","02","2924.5","11.97"
"01/31/2023","02","2932","12.05"
"01/31/2023","02","2946","12.2"
"01/31/2023","02","2953.5","12.48"
"01/31/2023","02","2968.5","12.53"
"01/31/2023","02","2988.5","12.72"
"01/31/2023","02","3008.5","12.91"
"01/31/2023","02","3022.5","13.03"
"01/31/2023","02","3042.5","13.05"
"01/31/2023","02","3054.5","13.15"
"01/31/2023","02","3062","13.23"
"01/31/2023","02","3069.5","13.24"
"01/31/2023","02","3081.5","13.28"
"01/31/2023","02","3096.5","13.37"
"01/31/2023","02","3104","13.43"
"01/31/2023","02","3119","13.48"
"01/31/2023","02","3131","13.63"
"01/31/2023","02","3203","14.15"
"01/31/2023","02","3210.5","14.26"
"01/31/2023","02","3225.5","14.28"
"01/31/2023","02","3240.5","14.31"
"01/31/2023","02","3260.5","14.9"
"01/31/2023","02","3276.5","15.11"
"01/31/2023","02","3291.5","16.79"
"01/31/2023","02","3306.5","16.82"
"01/31/2023","02","3308.5","19.99"
"01/31/2023","02","3314.5","27.12"
"01/31/2023","02","3319.5","28.54"
"01/31/2023","02","3376.5","29.15"
"01/31/2023","02","3378.5","36.54"
"01/31/2023","02","3408.5","100"
"01/31/2023","02","3448.5","400"
"01/31/2023","02","3452.5","800"
"01/31/2023","02","3466.5","816.82"
"01/31/2023","02","3466.6","5000"
"01/31/2023","03","164.5","0"
"01/31/2023","03","444.3",".01"
"01/31/2023","03","450.3",".29"
"01/31/2023","03","456.3",".49"
"01/31/2023","03","486",".5"
"01/31/2023","03","542",".63"
"01/31/2023","03","555",".73"
"01/31/2023","03","570",".75"
"01/31/2023","03","597",".78"
"01/31/2023","03","669.5",".79"
"01/31/2023","03","696.5",".8"
"01/31/2023","03","739.5",".81"
"01/31/2023","03","752.5",".82"
"01/31/2023","03","812.5",".89"
"01/31/2023","03","854.5",".99"
"01/31/2023","03","1120.5","1"
"01/31/2023","03","1160.5","1.03"
"01/31/2023","03","1253.3","1.11"
"01/31/2023","03","1259.3","1.19"
"01/31/2023","03","1380.7","1.2"
"01/31/2023","03","1475.7","1.25"
"01/31/2023","03","1585.2","1.29"
"01/31/2023","03","1645.2","1.3"
"01/31/2023","03","1745.2","1.46"
"01/31/2023","03","1751.2","1.49"
"01/31/2023","03","1799.2","1.56"
"01/31/2023","03","1829.9","1.81"
"01/31/2023","03","1889.9","1.89"
"01/31/2023","03","1938.4","1.95"
"01/31/2023","03","1985.9","1.98"
"01/31/2023","03","2033.4","2"
"01/31/2023","03","2041.4","2.08"
"01/31/2023","03","2113.4","2.15"
"01/31/2023","03","2173.4","2.29"
"01/31/2023","03","2187.6","2.4"
"01/31/2023","03","2243.6","2.49"
"01/31/2023","03","2247.5","2.54"
"01/31/2023","03","2377.5","3"
"01/31/2023","03","2387.5","3.39"
"01/31/2023","03","2396.5","3.96"
"01/31/2023","03","2406.5","4"
"01/31/2023","03","2440.5","4.95"
"01/31/2023","03","2443.5","4.97"
"01/31/2023","03","2549.5","5"
"01/31/2023","03","2552.5","7"
"01/31/2023","03","2572.5","7.06"
"01/31/2023","03","2580","7.21"
"01/31/2023","03","2582","7.29"
"01/31/2023","03","2598","7.61"
"01/31/2023","03","2601","8"
"01/31/2023","03","2621","8.08"
"01/31/2023","03","2693","8.15"
"01/31/2023","03","2700.5","8.16"
"01/31/2023","03","2702.5","8.29"
"01/31/2023","03","2712.5","8.32"
"01/31/2023","03","2732.5","8.87"
"01/31/2023","03","2752.5","8.89"
"01/31/2023","03","2755.5","9"
"01/31/2023","03","2775.5","9.01"
"01/31/2023","03","2798.5","9.29"
"01/31/2023","03","2812.5","9.3"
"01/31/2023","03","2824.5","9.47"
"01/31/2023","03","2844.5","9.99"
"01/31/2023","03","2904.5","10.05"
"01/31/2023","03","2924.5","10.52"
"01/31/2023","03","2932","10.7"
"01/31/2023","03","2946","10.75"
"01/31/2023","03","2961","11.08"
"01/31/2023","03","2968.5","11.13"
"01/31/2023","03","2988.5","11.27"
"01/31/2023","03","3008.5","11.46"
"01/31/2023","03","3022.5","11.58"
"01/31/2023","03","3042.5","11.6"
"01/31/2023","03","3054.5","11.7"
"01/31/2023","03","3062","11.78"
"01/31/2023","03","3069.5","11.79"
"01/31/2023","03","3081.5","11.83"
"01/31/2023","03","3096.5","11.92"
"01/31/2023","03","3111.5","12.03"
"01/31/2023","03","3119","12.08"
"01/31/2023","03","3131","12.18"
"01/31/2023","03","3138.5","12.81"
"01/31/2023","03","3153.5","12.83"
"01/31/2023","03","3168.5","12.86"
"01/31/2023","03","3188.5","13.45"
"01/31/2023","03","3204.5","13.66"
"01/31/2023","03","3276.5","14.15"
"01/31/2023","03","3291.5","15.34"
"01/31/2023","03","3306.5","15.37"
"01/31/2023","03","3308.5","19.99"
"01/31/2023","03","3314.5","24.2"
"01/31/2023","03","3319.5","27.27"
"01/31/2023","03","3376.5","29.15"
"01/31/2023","03","3378.5","35.27"
"01/31/2023","03","3408.5","100"
"01/31/2023","03","3448.5","400"
"01/31/2023","03","3462.5","771.38"
"01/31/2023","03","3466.5","800"
"01/31/2023","03","3466.6","5000"
"01/31/2023","04","164.5","0"
"01/31/2023","04","429.3",".01"
"01/31/2023","04","436.8",".06"
"01/31/2023","04","444.3",".07"
"01/31/2023","04","450.3",".29"
"01/31/2023","04","456.3",".49"
"01/31/2023","04","486",".5"
"01/31/2023","04","542",".63"
"01/31/2023","04","555",".73"
"01/31/2023","04","570",".75"
"01/31/2023","04","597",".78"
"01/31/2023","04","669.5",".79"
"01/31/2023","04","696.5",".8"
"01/31/2023","04","739.5",".81"
"01/31/2023","04","752.5",".82"
"01/31/2023","04","812.5",".89"
"01/31/2023","04","852.5",".98"
"01/31/2023","04","894.5",".99"
"01/31/2023","04","1160.5","1"
"01/31/2023","04","1253.3","1.11"
"01/31/2023","04","1259.3","1.19"
"01/31/2023","04","1380.7","1.2"
"01/31/2023","04","1475.7","1.25"
"01/31/2023","04","1585.2","1.29"
"01/31/2023","04","1645.2","1.3"
"01/31/2023","04","1745.2","1.46"
"01/31/2023","04","1751.2","1.49"
"01/31/2023","04","1799.2","1.56"
"01/31/2023","04","1829.9","1.81"
"01/31/2023","04","1889.9","1.89"
"01/31/2023","04","1938.4","1.95"
"01/31/2023","04","1985.9","1.98"
"01/31/2023","04","2033.4","2"
"01/31/2023","04","2041.4","2.08"
"01/31/2023","04","2113.4","2.15"
"01/31/2023","04","2173.4","2.29"
"01/31/2023","04","2187.6","2.4"
"01/31/2023","04","2243.6","2.49"
"01/31/2023","04","2247.5","2.62"
"01/31/2023","04","2377.5","3"
"01/31/2023","04","2387.5","3.39"
"01/31/2023","04","2406.5","4"
"01/31/2023","04","2440.5","4.95"
"01/31/2023","04","2443.5","4.97"
"01/31/2023","04","2549.5","5"
"01/31/2023","04","2569.5","6.62"
"01/31/2023","04","2577","6.8"
"01/31/2023","04","2580","7"
"01/31/2023","04","2596","7.17"
"01/31/2023","04","2598","7.29"
"01/31/2023","04","2618","7.64"
"01/31/2023","04","2625.5","7.72"
"01/31/2023","04","2635.5","7.88"
"01/31/2023","04","2638.5","8"
"01/31/2023","04","2710.5","8.15"
"01/31/2023","04","2712.5","8.29"
"01/31/2023","04","2732.5","8.43"
"01/31/2023","04","2752.5","8.57"
"01/31/2023","04","2766.5","8.86"
"01/31/2023","04","2786.5","8.89"
"01/31/2023","04","2789.5","9"
"01/31/2023","04","2801.5","9.03"
"01/31/2023","04","2824.5","9.29"
"01/31/2023","04","2904.5","9.99"
"01/31/2023","04","2924.5","10.08"
"01/31/2023","04","2932","10.29"
"01/31/2023","04","2946","10.31"
"01/31/2023","04","2961","10.64"
"01/31/2023","04","2968.5","10.72"
"01/31/2023","04","2988.5","10.83"
"01/31/2023","04","3008.5","11.02"
"01/31/2023","04","3022.5","11.14"
"01/31/2023","04","3042.5","11.16"
"01/31/2023","04","3054.5","11.26"
"01/31/2023","04","3062","11.34"
"01/31/2023","04","3069.5","11.35"
"01/31/2023","04","3081.5","11.39"
"01/31/2023","04","3096.5","11.48"
"01/31/2023","04","3111.5","11.59"
"01/31/2023","04","3119","11.67"
"01/31/2023","04","3131","11.74"
"01/31/2023","04","3138.5","12.37"
"01/31/2023","04","3153.5","12.39"
"01/31/2023","04","3168.5","12.42"
"01/31/2023","04","3188.5","13.01"
"01/31/2023","04","3204.5","13.22"
"01/31/2023","04","3276.5","14.15"
"01/31/2023","04","3291.5","14.9"
"01/31/2023","04","3306.5","14.93"
"01/31/2023","04","3308.5","19.99"
"01/31/2023","04","3313.5","26.32"
"01/31/2023","04","3370.5","29.15"
"01/31/2023","04","3376.5","29.26"
"01/31/2023","04","3378.5","34.32"
"01/31/2023","04","3408.5","100"
"01/31/2023","04","3448.5","400"
"01/31/2023","04","3462.5","740"
"01/31/2023","04","3466.5","800"
"01/31/2023","04","3466.6","5000"
"01/31/2023","05","164.5","0"
"01/31/2023","05","316.8",".01"
"01/31/2023","05","339.3",".08"
"01/31/2023","05","345.3",".29"
"01/31/2023","05","360.3",".3"
"01/31/2023","05","375.3",".39"
"01/31/2023","05","381.3",".49"
"01/31/2023","05","411",".5"
"01/31/2023","05","426",".61"
"01/31/2023","05","482",".63"
"01/31/2023","05","497",".72"
"01/31/2023","05","510",".73"
"01/31/2023","05","525",".75"
"01/31/2023","05","552",".78"
"01/31/2023","05","624.5",".79"
"01/31/2023","05","651.5",".8"
"01/31/2023","05","694.5",".81"
"01/31/2023","05","722.5",".82"
"01/31/2023","05","782.5",".89"
"01/31/2023","05","797.5",".92"
"01/31/2023","05","837.5",".95"
"01/31/2023","05","879.5",".99"
"01/31/2023","05","1145.5","1"
"01/31/2023","05","1186.5","1.11"
"01/31/2023","05","1192.5","1.19"
"01/31/2023","05","1313.9","1.2"
"01/31/2023","05","1408.9","1.25"
"01/31/2023","05","1518.4","1.29"
"01/31/2023","05","1578.4","1.3"
"01/31/2023","05","1678.4","1.46"
"01/31/2023","05","1684.4","1.49"
"01/31/2023","05","1732.4","1.56"
"01/31/2023","05","1742.4","1.81"
"01/31/2023","05","1802.4","1.89"
"01/31/2023","05","1850.9","1.95"
"01/31/2023","05","1898.4","1.98"
"01/31/2023","05","1945.9","2"
"01/31/2023","05","1953.9","2.04"
"01/31/2023","05","2005.7","2.11"
"01/31/2023","05","2077.7","2.15"
"01/31/2023","05","2137.7","2.29"
"01/31/2023","05","2145.2","2.3"
"01/31/2023","05","2159.4","2.4"
"01/31/2023","05","2166.9","2.43"
"01/31/2023","05","2222.9","2.49"
"01/31/2023","05","2243.6","2.81"
"01/31/2023","05","2355.6","3"
"01/31/2023","05","2373.6","3.28"
"01/31/2023","05","2383.6","4"
"01/31/2023","05","2392.6","4.18"
"01/31/2023","05","2396.5","4.73"
"01/31/2023","05","2430.5","4.95"
"01/31/2023","05","2433.5","4.97"
"01/31/2023","05","2539.5","5"
"01/31/2023","05","2542.5","7"
"01/31/2023","05","2544.5","7.29"
"01/31/2023","05","2547.5","8"
"01/31/2023","05","2619.5","8.15"
"01/31/2023","05","2621.5","8.29"
"01/31/2023","05","2641.5","8.89"
"01/31/2023","05","2644.5","9"
"01/31/2023","05","2667.5","9.29"
"01/31/2023","05","2675","9.66"
"01/31/2023","05","2695","9.69"
"01/31/2023","05","2755","9.98"
"01/31/2023","05","2771","10.24"
"01/31/2023","05","2791","10.71"
"01/31/2023","05","2798.5","10.79"
"01/31/2023","05","2808.5","10.95"
"01/31/2023","05","2828.5","11.5"
"01/31/2023","05","2848.5","11.64"
"01/31/2023","05","2862.5","11.93"
"01/31/2023","05","2874.5","12.1"
"01/31/2023","05","2902","13.15"
"01/31/2023","05","2916","13.38"
"01/31/2023","05","2923.5","13.58"
"01/31/2023","05","2938.5","13.71"
"01/31/2023","05","2958.5","13.9"
"01/31/2023","05","2978.5","14.09"
"01/31/2023","05","3050.5","14.15"
"01/31/2023","05","3064.5","14.21"
"01/31/2023","05","3084.5","14.23"
"01/31/2023","05","3096.5","14.33"
"01/31/2023","05","3104","14.41"
"01/31/2023","05","3111.5","14.42"
"01/31/2023","05","3123.5","14.46"
"01/31/2023","05","3131","14.54"
"01/31/2023","05","3146","14.55"
"01/31/2023","05","3161","14.66"
"01/31/2023","05","3173","14.81"
"01/31/2023","05","3180.5","15.44"
"01/31/2023","05","3195.5","15.46"
"01/31/2023","05","3210.5","15.49"
"01/31/2023","05","3230.5","16.08"
"01/31/2023","05","3246.5","16.29"
"01/31/2023","05","3261.5","17.97"
"01/31/2023","05","3276.5","18"
"01/31/2023","05","3278.5","19.99"
"01/31/2023","05","3283.5","24.68"
"01/31/2023","05","3340.5","29.15"
"01/31/2023","05","3342.5","32.68"
"01/31/2023","05","3348.5","45.41"
"01/31/2023","05","3378.5","100"
"01/31/2023","05","3418.5","400"
"01/31/2023","05","3422.5","800"
"01/31/2023","05","3436.5","933.12"
"01/31/2023","05","3436.6","5000"
"01/31/2023","06","164.5","0"
"01/31/2023","06","204.3",".01"
"01/31/2023","06","210.3",".29"
"01/31/2023","06","216.3",".49"
"01/31/2023","06","246",".5"
"01/31/2023","06","302",".63"
"01/31/2023","06","315",".73"
"01/31/2023","06","330",".75"
"01/31/2023","06","357",".78"
"01/31/2023","06","429.5",".79"
"01/31/2023","06","456.5",".8"
"01/31/2023","06","499.5",".81"
"01/31/2023","06","512.5",".82"
"01/31/2023","06","603.5",".97"
"01/31/2023","06","869.5","1"
"01/31/2023","06","910.5","1.11"
"01/31/2023","06","916.5","1.19"
"01/31/2023","06","1037.9","1.2"
"01/31/2023","06","1132.9","1.25"
"01/31/2023","06","1191.4","1.29"
"01/31/2023","06","1251.4","1.3"
"01/31/2023","06","1351.4","1.46"
"01/31/2023","06","1357.4","1.49"
"01/31/2023","06","1405.4","1.56"
"01/31/2023","06","1415.4","1.81"
"01/31/2023","06","1539.9","1.95"
"01/31/2023","06","1541.4","1.98"
"01/31/2023","06","1588.9","2"
"01/31/2023","06","1640.7","2.11"
"01/31/2023","06","1654.9","2.4"
"01/31/2023","06","1678.9","2.49"
"01/31/2023","06","1686.4","2.56"
"01/31/2023","06","1707.1","2.81"
"01/31/2023","06","1767.1","3"
"01/31/2023","06","1774.6","3.18"
"01/31/2023","06","1811.6","3.49"
"01/31/2023","06","1819.6","3.8"
"01/31/2023","06","1829.6","4"
"01/31/2023","06","1844.6","4.15"
"01/31/2023","06","1859.6","4.28"
"01/31/2023","06","1882.1","4.51"
"01/31/2023","06","1904.6","4.75"
"01/31/2023","06","1938.6","4.95"
"01/31/2023","06","1941.6","4.97"
"01/31/2023","06","2047.6","5"
"01/31/2023","06","2077.6","5.69"
"01/31/2023","06","2100.1","5.87"
"01/31/2023","06","2123.1","5.98"
"01/31/2023","06","2145.6","6.12"
"01/31/2023","06","2160.6","6.37"
"01/31/2023","06","2175.6","6.46"
"01/31/2023","06","2190.6","6.68"
"01/31/2023","06","2205.6","6.79"
"01/31/2023","06","2220.6","6.89"
"01/31/2023","06","2235.6","6.99"
"01/31/2023","06","2238.6","7"
"01/31/2023","06","2240.6","7.29"
"01/31/2023","06","2244.5","7.68"
"01/31/2023","06","2247.5","8"
"01/31/2023","06","2319.5","8.15"
"01/31/2023","06","2337.5","8.23"
"01/31/2023","06","2339.5","8.29"
"01/31/2023","06","2347","8.37"
"01/31/2023","06","2367","8.89"
"01/31/2023","06","2374.5","8.91"
"01/31/2023","06","2377.5","9"
"01/31/2023","06","2400.5","9.29"
"01/31/2023","06","2460.5","10.04"
"01/31/2023","06","2505.5","12.69"
"01/31/2023","06","2577.5","14.15"
"01/31/2023","06","2586.5","15.14"
"01/31/2023","06","2594","18.6"
"01/31/2023","06","2614","19.27"
"01/31/2023","06","2630","19.82"
"01/31/2023","06","2632","19.99"
"01/31/2023","06","2704","20.15"
"01/31/2023","06","2724","20.29"
"01/31/2023","06","2731.5","20.37"
"01/31/2023","06","2741.5","20.53"
"01/31/2023","06","2761.5","21.08"
"01/31/2023","06","2781.5","21.22"
"01/31/2023","06","2795.5","21.51"
"01/31/2023","06","2807.5","21.68"
"01/31/2023","06","2815","22.1"
"01/31/2023","06","2822.5","22.53"
"01/31/2023","06","2842.5","22.73"
"01/31/2023","06","2856.5","22.96"
"01/31/2023","06","2871.5","23.29"
"01/31/2023","06","2899","23.48"
"01/31/2023","06","2919","23.67"
"01/31/2023","06","2933","23.79"
"01/31/2023","06","2953","23.81"
"01/31/2023","06","2965","23.91"
"01/31/2023","06","2972.5","23.99"
"01/31/2023","06","2980","24"
"01/31/2023","06","2992","24.04"
"01/31/2023","06","3007","24.13"
"01/31/2023","06","3022","24.24"
"01/31/2023","06","3034","24.39"
"01/31/2023","06","3041.5","25.02"
"01/31/2023","06","3056.5","25.04"
"01/31/2023","06","3071.5","25.07"
"01/31/2023","06","3091.5","25.66"
"01/31/2023","06","3107.5","25.87"
"01/31/2023","06","3122.5","27.55"
"01/31/2023","06","3137.5","27.58"
"01/31/2023","06","3194.5","35.15"
"01/31/2023","06","3199.5","35.66"
"01/31/2023","06","3201.5","43.66"
"01/31/2023","06","3211.5","50"
"01/31/2023","06","3263.5","75"
"01/31/2023","06","3269.5","93"
"01/31/2023","06","3299.5","100"
"01/31/2023","06","3339.5","400"
"01/31/2023","06","3343.5","800"
"01/31/2023","06","3357.5","997"
"01/31/2023","06","3357.6","5000"
"01/31/2023","07","164.5","0"
"01/31/2023","07","189.3",".01"
"01/31/2023","07","195.3",".29"
"01/31/2023","07","201.3",".49"
"01/31/2023","07","231",".5"
"01/31/2023","07","287",".63"
"01/31/2023","07","300",".73"
"01/31/2023","07","315",".75"
"01/31/2023","07","342",".78"
"01/31/2023","07","363.5",".79"
"01/31/2023","07","390.5",".8"
"01/31/2023","07","433.5",".81"
"01/31/2023","07","446.5",".82"
"01/31/2023","07","486.5",".99"
"01/31/2023","07","622.5","1"
"01/31/2023","07","663.5","1.11"
"01/31/2023","07","669.5","1.19"
"01/31/2023","07","790.9","1.2"
"01/31/2023","07","885.9","1.25"
"01/31/2023","07","893.4","1.29"
"01/31/2023","07","953.4","1.3"
"01/31/2023","07","1053.4","1.46"
"01/31/2023","07","1059.4","1.49"
"01/31/2023","07","1249.4","1.5"
"01/31/2023","07","1297.4","1.56"
"01/31/2023","07","1307.4","1.81"
"01/31/2023","07","1431.9","1.95"
"01/31/2023","07","1484.4","1.98"
"01/31/2023","07","1531.9","2"
"01/31/2023","07","1583.7","2.11"
"01/31/2023","07","1597.9","2.4"
"01/31/2023","07","1672.9","2.49"
"01/31/2023","07","1693.6","2.81"
"01/31/2023","07","1703.6","4"
"01/31/2023","07","1737.6","4.95"
"01/31/2023","07","1740.6","4.97"
"01/31/2023","07","1846.6","5"
"01/31/2023","07","1888.6","5.97"
"01/31/2023","07","1890.6","7.29"
"01/31/2023","07","1950.6","8"
"01/31/2023","07","1952.6","8.29"
"01/31/2023","07","1972.6","8.89"
"01/31/2023","07","1980.6","9"
"01/31/2023","07","2003.6","9.29"
"01/31/2023","07","2040.6","9.98"
"01/31/2023","07","2100.6","10.01"
"01/31/2023","07","2108.1","13.6"
"01/31/2023","07","2111.1","15"
"01/31/2023","07","2118.6","15.01"
"01/31/2023","07","2155.6","15.49"
"01/31/2023","07","2170.6","15.98"
"01/31/2023","07","2193.1","16.07"
"01/31/2023","07","2208.1","16.11"
"01/31/2023","07","2230.6","16.58"
"01/31/2023","07","2253.1","17.44"
"01/31/2023","07","2275.6","17.95"
"01/31/2023","07","2278.6","18"
"01/31/2023","07","2293.6","18.2"
"01/31/2023","07","2308.6","18.29"
"01/31/2023","07","2323.6","18.51"
"01/31/2023","07","2338.6","18.62"
"01/31/2023","07","2342.5","18.63"
"01/31/2023","07","2357.5","18.72"
"01/31/2023","07","2372.5","18.82"
"01/31/2023","07","2374.5","19.99"
"01/31/2023","07","2377.5","20"
"01/31/2023","07","2385","20.2"
"01/31/2023","07","2403","20.72"
"01/31/2023","07","2410.5","21.53"
"01/31/2023","07","2482.5","35.15"
"01/31/2023","07","2502.5","35.69"
"01/31/2023","07","2574.5","47.15"
"01/31/2023","07","2584.5","50"
"01/31/2023","07","2594.5","65.69"
"01/31/2023","07","2666.5","72.15"
"01/31/2023","07","2676.5","75.69"
"01/31/2023","07","2676.6","85.59"
"01/31/2023","07","2691.5","86.16"
"01/31/2023","07","2748.5","87.15"
"01/31/2023","07","2757.5","97"
"01/31/2023","07","2787.5","100"
"01/31/2023","07","2789.5","101.56"
"01/31/2023","07","2797","109.69"
"01/31/2023","07","2804.5","111.61"
"01/31/2023","07","2812","112.56"
"01/31/2023","07","2819.5","113.18"
"01/31/2023","07","2839.5","116.86"
"01/31/2023","07","2855.5","117.41"
"01/31/2023","07","2875.5","117.88"
"01/31/2023","07","2883","117.96"
"01/31/2023","07","2893","118.12"
"01/31/2023","07","2913","118.67"
"01/31/2023","07","2933","118.81"
"01/31/2023","07","2947","119.1"
"01/31/2023","07","2959","119.27"
"01/31/2023","07","2966.5","119.59"
"01/31/2023","07","2986.5","120.32"
"01/31/2023","07","3000.5","120.55"
"01/31/2023","07","3008","120.61"
"01/31/2023","07","3023","120.88"
"01/31/2023","07","3043","121.07"
"01/31/2023","07","3063","121.26"
"01/31/2023","07","3077","121.38"
"01/31/2023","07","3097","121.4"
"01/31/2023","07","3109","121.5"
"01/31/2023","07","3116.5","121.58"
"01/31/2023","07","3128.5","121.63"
"01/31/2023","07","3143.5","121.72"
"01/31/2023","07","3158.5","121.83"
"01/31/2023","07","3170.5","121.98"
"01/31/2023","07","3185.5","122.63"
