"Delivery Date","Hour Ending","MW Offered","REGDN Offer Price"
"01/31/2023","03","1100","95.15"
"01/31/2023","03","1113.6","100"
"01/31/2023","03","1115.6","250"
"01/31/2023","03","1117.6","1000"
"01/31/2023","03","1139.6","2000"
"01/31/2023","03","1139.7","5000"
"01/31/2023","04","56.8","0"
"01/31/2023","04","144.2",".01"
"01/31/2023","04","154.2",".53"
"01/31/2023","04","159.2",".54"
"01/31/2023","04","164.2",".55"
"01/31/2023","04","165.2",".64"
"01/31/2023","04","167.3",".65"
"01/31/2023","04","177.3",".68"
"01/31/2023","04","187.3",".69"
"01/31/2023","04","197.3",".76"
"01/31/2023","04","217.3",".77"
"01/31/2023","04","227.3",".78"
"01/31/2023","04","263.3",".79"
"01/31/2023","04","270",".95"
"01/31/2023","04","297",".99"
"01/31/2023","04","382","1"
"01/31/2023","04","397","1.01"
"01/31/2023","04","403.7","1.07"
"01/31/2023","04","413.7","1.08"
"01/31/2023","04","438.7","1.09"
"01/31/2023","04","448.7","1.11"
"01/31/2023","04","459.7","1.12"
"01/31/2023","04","471.8","1.13"
"01/31/2023","04","481.8","1.14"
"01/31/2023","04","489.8","1.2"
"01/31/2023","04","501.8","1.21"
"01/31/2023","04","511.8","1.22"
"01/31/2023","04","516.8","1.23"
"01/31/2023","04","543.8","1.29"
"01/31/2023","04","547.8","1.32"
"01/31/2023","04","550.1","1.33"
"01/31/2023","04","555.1","1.37"
"01/31/2023","04","570.1","1.38"
"01/31/2023","04","588.1","1.49"
"01/31/2023","04","594.4","1.64"
"01/31/2023","04","630.4","1.98"
"01/31/2023","04","666.4","2.49"
"01/31/2023","04","675.4","2.98"
"01/31/2023","04","699.3","3.5"
"01/31/2023","04","709.1","5"
"01/31/2023","04","729.1","5.01"
"01/31/2023","04","744.1","5.69"
"01/31/2023","04","746.1","7"
"01/31/2023","04","756.1","7.01"
"01/31/2023","04","761.1","7.95"
"01/31/2023","04","775.1","8"
"01/31/2023","04","795.1","9.97"
"01/31/2023","04","797.6","10.01"
"01/31/2023","04","845","15"
"01/31/2023","04","895","15.15"
"01/31/2023","04","917.5","15.69"
"01/31/2023","04","922.5","20"
"01/31/2023","04","928.5","20.43"
"01/31/2023","04","951","20.69"
"01/31/2023","04","952.5","22"
"01/31/2023","04","975","25.69"
"01/31/2023","04","976","32.81"
"01/31/2023","04","1006","33"
"01/31/2023","04","1036","35.69"
"01/31/2023","04","1037","37.81"
"01/31/2023","04","1045","40.86"
"01/31/2023","04","1053","45.86"
"01/31/2023","04","1055","50"
"01/31/2023","04","1058","50.86"
"01/31/2023","04","1060","75"
"01/31/2023","04","1100","95.15"
"01/31/2023","04","1115","100"
"01/31/2023","04","1117","250"
"01/31/2023","04","1119","1000"
"01/31/2023","04","1141","2000"
"01/31/2023","04","1141.1","5000"
"01/31/2023","05","56.8","0"
"01/31/2023","05","144.2",".01"
"01/31/2023","05","149.2",".75"
"01/31/2023","05","159.2",".76"
"01/31/2023","05","164.2",".77"
"01/31/2023","05","200.2",".79"
"01/31/2023","05","201.2",".88"
"01/31/2023","05","203.3",".89"
"01/31/2023","05","213.3",".93"
"01/31/2023","05","223.3",".94"
"01/31/2023","05","303.3",".97"
"01/31/2023","05","330.3",".99"
"01/31/2023","05","340.3","1.02"
"01/31/2023","05","350.3","1.03"
"01/31/2023","05","365.3","1.04"
"01/31/2023","05","370.3","1.05"
"01/31/2023","05","377","1.24"
"01/31/2023","05","404","1.29"
"01/31/2023","05","414","1.3"
"01/31/2023","05","424","1.31"
"01/31/2023","05","430.7","1.38"
"01/31/2023","05","440.7","1.39"
"01/31/2023","05","465.7","1.4"
"01/31/2023","05","480.7","1.43"
"01/31/2023","05","488.8","1.44"
"01/31/2023","05","503.8","1.45"
"01/31/2023","05","508.8","1.46"
"01/31/2023","05","526.8","1.49"
"01/31/2023","05","541.8","1.53"
"01/31/2023","05","546.8","1.54"
"01/31/2023","05","556.8","1.55"
"01/31/2023","05","561.8","1.56"
"01/31/2023","05","568.1","1.67"
"01/31/2023","05","578.1","1.73"
"01/31/2023","05","588.1","1.74"
"01/31/2023","05","624.1","1.98"
"01/31/2023","05","626.1","2.03"
"01/31/2023","05","630.4","2.04"
"01/31/2023","05","666.4","2.49"
"01/31/2023","05","675.4","2.98"
"01/31/2023","05","699.3","3.5"
"01/31/2023","05","709.1","5"
"01/31/2023","05","729.1","5.01"
"01/31/2023","05","744.1","5.69"
"01/31/2023","05","746.1","7"
"01/31/2023","05","756.1","7.01"
"01/31/2023","05","761.1","7.95"
"01/31/2023","05","781.1","9.96"
"01/31/2023","05","783.6","10.01"
"01/31/2023","05","831","15"
"01/31/2023","05","881","15.15"
"01/31/2023","05","903.5","15.69"
"01/31/2023","05","907.5","16.99"
"01/31/2023","05","909.5","17"
"01/31/2023","05","911","18.36"
"01/31/2023","05","916","20"
"01/31/2023","05","938.5","20.69"
"01/31/2023","05","961","25.69"
"01/31/2023","05","991","33"
"01/31/2023","05","1021","35.69"
"01/31/2023","05","1022","36.38"
"01/31/2023","05","1023","41.38"
"01/31/2023","05","1031","44.14"
"01/31/2023","05","1039","49.14"
"01/31/2023","05","1041","50"
"01/31/2023","05","1044","54.14"
"01/31/2023","05","1046","75"
"01/31/2023","05","1086","95.15"
"01/31/2023","05","1098.8","100"
"01/31/2023","05","1100.8","250"
"01/31/2023","05","1102.8","1000"
"01/31/2023","05","1124.8","2000"
"01/31/2023","05","1124.9","5000"
"01/31/2023","06","56.8","0"
"01/31/2023","06","97.2",".01"
"01/31/2023","06","107.2",".23"
"01/31/2023","06","116",".24"
"01/31/2023","06","128.5",".31"
"01/31/2023","06","130.5",".36"
"01/31/2023","06","134.8",".37"
"01/31/2023","06","141.1",".41"
"01/31/2023","06","144.2",".71"
"01/31/2023","06","180.2",".97"
"01/31/2023","06","260.2",".99"
"01/31/2023","06","296.2","1.29"
"01/31/2023","06","314.2","1.49"
"01/31/2023","06","319.2","1.66"
"01/31/2023","06","324.2","1.68"
"01/31/2023","06","329.2","1.69"
"01/31/2023","06","334.2","1.7"
"01/31/2023","06","335.2","1.84"
"01/31/2023","06","337.3","1.85"
"01/31/2023","06","342.3","1.9"
"01/31/2023","06","347.3","1.91"
"01/31/2023","06","352.3","1.92"
"01/31/2023","06","357.3","1.93"
"01/31/2023","06","384.3","1.99"
"01/31/2023","06","394.3","2.03"
"01/31/2023","06","404.3","2.05"
"01/31/2023","06","414.3","2.06"
"01/31/2023","06","419.3","2.07"
"01/31/2023","06","424.3","2.08"
"01/31/2023","06","431","2.32"
"01/31/2023","06","436","2.41"
"01/31/2023","06","446","2.42"
"01/31/2023","06","451","2.43"
"01/31/2023","06","460","2.49"
"01/31/2023","06","466.7","2.52"
"01/31/2023","06","471.7","2.53"
"01/31/2023","06","480.7","2.54"
"01/31/2023","06","496.7","2.55"
"01/31/2023","06","501.7","2.56"
"01/31/2023","06","506.7","2.58"
"01/31/2023","06","511.7","2.59"
"01/31/2023","06","523.7","2.6"
"01/31/2023","06","529.8","2.61"
"01/31/2023","06","534.8","2.62"
"01/31/2023","06","544.8","2.63"
"01/31/2023","06","548.8","2.72"
"01/31/2023","06","559.8","2.73"
"01/31/2023","06","564.8","2.74"
"01/31/2023","06","569.8","2.75"
"01/31/2023","06","574.8","2.76"
"01/31/2023","06","579.8","2.77"
"01/31/2023","06","586.1","2.92"
"01/31/2023","06","595.1","2.98"
"01/31/2023","06","605.1","3"
"01/31/2023","06","615.1","3.01"
"01/31/2023","06","621.4","3.41"
"01/31/2023","06","645.3","3.5"
"01/31/2023","06","663.3","3.98"
"01/31/2023","06","673.1","5"
"01/31/2023","06","693.1","5.01"
"01/31/2023","06","708.1","5.69"
"01/31/2023","06","714.1","6.77"
"01/31/2023","06","724.1","7.01"
"01/31/2023","06","725.6","7.5"
"01/31/2023","06","728.1","10.01"
"01/31/2023","06","748.1","10.02"
"01/31/2023","06","843.1","15"
"01/31/2023","06","893.1","15.15"
"01/31/2023","06","915.6","15.69"
"01/31/2023","06","920.6","20"
"01/31/2023","06","943.1","20.69"
"01/31/2023","06","965.6","25.69"
"01/31/2023","06","995.6","33"
"01/31/2023","06","997.6","35"
"01/31/2023","06","1027.6","35.69"
"01/31/2023","06","1028.6","45.34"
"01/31/2023","06","1029.6","50.34"
"01/31/2023","06","1037.6","51.15"
"01/31/2023","06","1045.6","56.15"
"01/31/2023","06","1048.6","61.15"
"01/31/2023","06","1088.6","95.15"
"01/31/2023","06","1103.6","100"
"01/31/2023","06","1105.6","250"
"01/31/2023","06","1107.6","1000"
"01/31/2023","06","1129.6","2000"
"01/31/2023","06","1129.7","5000"
"01/31/2023","07","47","0"
"01/31/2023","07","53",".01"
"01/31/2023","07","89",".98"
"01/31/2023","07","125",".99"
"01/31/2023","07","205","1.01"
"01/31/2023","07","206","1.71"
"01/31/2023","07","208.1","1.72"
"01/31/2023","07","220.6","2.04"
"01/31/2023","07","239.4","2.13"
"01/31/2023","07","258.2","2.41"
"01/31/2023","07","270.7","2.48"
"01/31/2023","07","277","2.54"
"01/31/2023","07","283.3","2.58"
"01/31/2023","07","286.4","2.88"
"01/31/2023","07","310.3","3.5"
"01/31/2023","07","337.3","3.97"
"01/31/2023","07","347.1","5"
"01/31/2023","07","367.1","5.01"
"01/31/2023","07","382.1","5.69"
"01/31/2023","07","409.1","6.98"
"01/31/2023","07","419.1","7.01"
"01/31/2023","07","439.1","9.99"
"01/31/2023","07","441.6","10.01"
"01/31/2023","07","449.1","11.39"
"01/31/2023","07","476.1","11.49"
"01/31/2023","07","501","15.34"
"01/31/2023","07","523.5","15.69"
"01/31/2023","07","528.5","17.38"
"01/31/2023","07","533.5","17.4"
"01/31/2023","07","538.5","17.41"
"01/31/2023","07","543.5","17.42"
"01/31/2023","07","545.5","17.56"
"01/31/2023","07","546.6","17.57"
"01/31/2023","07","551.6","17.62"
"01/31/2023","07","556.6","17.63"
"01/31/2023","07","561.6","17.64"
"01/31/2023","07","566.6","17.65"
"01/31/2023","07","576.6","17.75"
"01/31/2023","07","586.6","17.76"
"01/31/2023","07","591.6","17.77"
"01/31/2023","07","601.6","17.78"
"01/31/2023","07","606.6","17.79"
"01/31/2023","07","613.3","18.03"
"01/31/2023","07","618.3","18.12"
"01/31/2023","07","628.3","18.13"
"01/31/2023","07","633.3","18.14"
"01/31/2023","07","640","18.23"
"01/31/2023","07","645","18.24"
"01/31/2023","07","654","18.25"
"01/31/2023","07","670","18.26"
"01/31/2023","07","675","18.27"
"01/31/2023","07","680","18.29"
"01/31/2023","07","685","18.3"
"01/31/2023","07","692","18.31"
"01/31/2023","07","703.1","18.32"
"01/31/2023","07","708.1","18.33"
"01/31/2023","07","718.1","18.34"
"01/31/2023","07","722.1","18.43"
"01/31/2023","07","733.1","18.44"
"01/31/2023","07","738.1","18.45"
"01/31/2023","07","743.1","18.46"
"01/31/2023","07","748.1","18.47"
"01/31/2023","07","753.1","18.48"
"01/31/2023","07","759.4","18.62"
"01/31/2023","07","764.4","18.7"
"01/31/2023","07","774.4","18.71"
"01/31/2023","07","779.4","18.72"
"01/31/2023","07","785.7","19.11"
"01/31/2023","07","790.7","20"
"01/31/2023","07","813.2","20.69"
"01/31/2023","07","835.7","25.69"
"01/31/2023","07","885.7","30.15"
"01/31/2023","07","915.7","33"
"01/31/2023","07","917.7","35"
"01/31/2023","07","947.7","35.69"
"01/31/2023","07","948.7","47.67"
"01/31/2023","07","949.7","52.67"
"01/31/2023","07","957.7","56.69"
"01/31/2023","07","965.7","61.69"
"01/31/2023","07","968.7","66.69"
"01/31/2023","07","981.9","100"
"01/31/2023","07","1021.9","110.15"
"01/31/2023","07","1023.9","250"
"01/31/2023","07","1025.9","1000"
"01/31/2023","07","1047.9","2000"
"01/31/2023","07","1048","5000"
"01/31/2023","08","47","0"
"01/31/2023","08","53",".01"
"01/31/2023","08","55",".74"
"01/31/2023","08","56.1",".75"
"01/31/2023","08","68.6",".96"
"01/31/2023","08","148.6","1.01"
"01/31/2023","08","167.4","1.02"
"01/31/2023","08","186.2","1.2"
"01/31/2023","08","198.7","1.25"
"01/31/2023","08","205","1.29"
"01/31/2023","08","207","1.31"
"01/31/2023","08","211.3","1.32"
"01/31/2023","08","214.4","1.51"
"01/31/2023","08","238.3","3.5"
"01/31/2023","08","248.1","5"
"01/31/2023","08","268.1","5.01"
"01/31/2023","08","283.1","5.69"
"01/31/2023","08","293.1","7.01"
"01/31/2023","08","311.1","7.97"
"01/31/2023","08","318.6","8.69"
"01/31/2023","08","327.6","9.49"
"01/31/2023","08","347.6","9.99"
"01/31/2023","08","350.1","10.01"
"01/31/2023","08","386.1","10.97"
"01/31/2023","08","395.1","12.49"
"01/31/2023","08","405.1","12.66"
"01/31/2023","08","415.1","12.67"
"01/31/2023","08","418.2","12.78"
"01/31/2023","08","423.2","12.81"
"01/31/2023","08","433.2","12.82"
"01/31/2023","08","438.2","12.83"
"01/31/2023","08","458.2","12.9"
"01/31/2023","08","473.2","12.91"
"01/31/2023","08","478.2","12.92"
"01/31/2023","08","484.9","13.09"
"01/31/2023","08","504.9","13.15"
"01/31/2023","08","511.6","13.22"
"01/31/2023","08","530.6","13.23"
"01/31/2023","08","546.6","13.24"
"01/31/2023","08","556.6","13.26"
"01/31/2023","08","568.6","13.27"
"01/31/2023","08","584.7","13.28"
"01/31/2023","08","589.7","13.29"
"01/31/2023","08","597.7","13.35"
"01/31/2023","08","604.7","13.36"
"01/31/2023","08","619.7","13.37"
"01/31/2023","08","624.7","13.38"
"01/31/2023","08","631","13.48"
"01/31/2023","08","641","13.53"
"01/31/2023","08","651","13.54"
"01/31/2023","08","657.3","13.8"
"01/31/2023","08","679.8","15.69"
"01/31/2023","08","706.8","19.97"
"01/31/2023","08","711.8","20"
"01/31/2023","08","734.3","20.69"
"01/31/2023","08","756.8","25.69"
"01/31/2023","08","806.8","30.15"
"01/31/2023","08","836.8","33"
"01/31/2023","08","838.8","35"
"01/31/2023","08","868.8","35.69"
"01/31/2023","08","869.8","44.87"
"01/31/2023","08","870.8","49.87"
"01/31/2023","08","897.8","50.97"
"01/31/2023","08","905.8","56.55"
"01/31/2023","08","930.7","60"
"01/31/2023","08","938.7","61.55"
"01/31/2023","08","941.7","66.55"
"01/31/2023","08","968.7","70.97"
"01/31/2023","08","980.3","100"
"01/31/2023","08","1020.3","110.15"
"01/31/2023","08","1022.3","250"
"01/31/2023","08","1024.3","1000"
"01/31/2023","08","1046.3","2000"
"01/31/2023","08","1046.4","5000"
"01/31/2023","09","47","0"
"01/31/2023","09","53",".01"
"01/31/2023","09","54",".08"
"01/31/2023","09","56.1",".09"
"01/31/2023","09","68.6",".24"
"01/31/2023","09","87.4",".28"
"01/31/2023","09","99.9",".45"
"01/31/2023","09","106.2",".48"
"01/31/2023","09","112.5",".5"
"01/31/2023","09","115.6",".64"
"01/31/2023","09","195.6",".98"
"01/31/2023","09","219.5","3.5"
"01/31/2023","09","227","4.18"
"01/31/2023","09","236.8","5"
"01/31/2023","09","256.8","5.01"
"01/31/2023","09","271.8","5.69"
"01/31/2023","09","281.8","7.01"
"01/31/2023","09","296.8","7.03"
"01/31/2023","09","301.8","7.04"
"01/31/2023","09","304.8","7.11"
"01/31/2023","09","304.9","7.12"
"01/31/2023","09","319.9","7.14"
"01/31/2023","09","324.9","7.15"
"01/31/2023","09","344.9","7.2"
"01/31/2023","09","364.9","7.21"
"01/31/2023","09","371.6","7.34"
"01/31/2023","09","391.6","7.38"
"01/31/2023","09","398.3","7.43"
"01/31/2023","09","433.3","7.44"
"01/31/2023","09","453.3","7.46"
"01/31/2023","09","466.4","7.47"
"01/31/2023","09","476.4","7.48"
"01/31/2023","09","491.4","7.53"
"01/31/2023","09","511.4","7.54"
"01/31/2023","09","517.7","7.62"
"01/31/2023","09","537.7","7.66"
"01/31/2023","09","544","7.85"
"01/31/2023","09","549","7.95"
"01/31/2023","09","603","7.97"
"01/31/2023","09","612","9.49"
"01/31/2023","09","632","9.96"
"01/31/2023","09","634.5","10.01"
"01/31/2023","09","643.5","12.49"
"01/31/2023","09","679.5","12.97"
"01/31/2023","09","702","15.69"
"01/31/2023","09","706.5","19.98"
"01/31/2023","09","711.5","20"
"01/31/2023","09","734","20.69"
"01/31/2023","09","756.5","25.69"
"01/31/2023","09","783.5","26.97"
"01/31/2023","09","788","29"
"01/31/2023","09","838","30.15"
"01/31/2023","09","868","33"
"01/31/2023","09","870","35"
"01/31/2023","09","900","35.69"
"01/31/2023","09","901","45.31"
"01/31/2023","09","909","45.32"
"01/31/2023","09","927","45.97"
"01/31/2023","09","928","50.31"
"01/31/2023","09","936","50.32"
"01/31/2023","09","939","55.32"
"01/31/2023","09","989","60"
"01/31/2023","09","1019","100"
"01/31/2023","09","1059","110.15"
"01/31/2023","09","1061","250"
"01/31/2023","09","1063","1000"
"01/31/2023","09","1085","2000"
"01/31/2023","09","1085.1","5000"
"01/31/2023","10","42","0"
"01/31/2023","10","48",".01"
"01/31/2023","10","49",".08"
"01/31/2023","10","51.1",".09"
"01/31/2023","10","63.6",".34"
"01/31/2023","10","82.4",".41"
"01/31/2023","10","88.4",".68"
"01/31/2023","10","94.9",".69"
"01/31/2023","10","101.2",".73"
"01/31/2023","10","107.5",".76"
"01/31/2023","10","187.5",".99"
"01/31/2023","10","190.6","1"
"01/31/2023","10","226.6","1.49"
"01/31/2023","10","250.5","3.5"
"01/31/2023","10","260.3","5"
"01/31/2023","10","280.3","5.01"
"01/31/2023","10","287.8","5.49"
"01/31/2023","10","302.8","5.69"
"01/31/2023","10","312.8","7.01"
"01/31/2023","10","317.8","7.95"
"01/31/2023","10","371.8","7.97"
"01/31/2023","10","380.8","9.49"
"01/31/2023","10","400.8","9.99"
"01/31/2023","10","403.3","10.01"
"01/31/2023","10","408.3","10.18"
"01/31/2023","10","413.3","10.19"
"01/31/2023","10","423.3","10.2"
"01/31/2023","10","425.3","10.32"
"01/31/2023","10","426.4","10.33"
"01/31/2023","10","436.4","10.37"
"01/31/2023","10","446.4","10.38"
"01/31/2023","10","461.4","10.47"
"01/31/2023","10","476.4","10.48"
"01/31/2023","10","486.4","10.49"
"01/31/2023","10","493.1","10.69"
"01/31/2023","10","503.1","10.76"
"01/31/2023","10","513.1","10.77"
"01/31/2023","10","524.8","10.85"
"01/31/2023","10","537.8","10.86"
"01/31/2023","10","554.8","10.87"
"01/31/2023","10","559.8","10.89"
"01/31/2023","10","569.8","10.9"
"01/31/2023","10","577.9","10.91"
"01/31/2023","10","592.9","10.92"
"01/31/2023","10","597.9","10.93"
"01/31/2023","10","601.9","11"
"01/31/2023","10","612.9","11.01"
"01/31/2023","10","622.9","11.02"
"01/31/2023","10","627.9","11.03"
"01/31/2023","10","632.9","11.04"
"01/31/2023","10","639.2","11.15"
"01/31/2023","10","644.2","11.21"
"01/31/2023","10","659.2","11.22"
"01/31/2023","10","665.5","11.54"
"01/31/2023","10","674.5","12.49"
"01/31/2023","10","697","15.69"
"01/31/2023","10","724","17.97"
"01/31/2023","10","729","20"
"01/31/2023","10","751.5","20.69"
"01/31/2023","10","774","25.69"
"01/31/2023","10","792","27.97"
"01/31/2023","10","842","30.15"
"01/31/2023","10","872","33"
"01/31/2023","10","874","35"
"01/31/2023","10","904","35.69"
"01/31/2023","10","912","38.76"
"01/31/2023","10","913","42.26"
"01/31/2023","10","921","43.76"
"01/31/2023","10","922","47.26"
"01/31/2023","10","925","48.76"
"01/31/2023","10","1020","60"
"01/31/2023","10","1047.3","100"
"01/31/2023","10","1087.3","110.15"
"01/31/2023","10","1089.3","250"
"01/31/2023","10","1091.3","1000"
"01/31/2023","10","1113.3","2000"
"01/31/2023","10","1113.4","5000"
"01/31/2023","11","42","0"
"01/31/2023","11","48",".01"
"01/31/2023","11","51.1",".04"
"01/31/2023","11","63.6",".24"
"01/31/2023","11","82.4",".29"
"01/31/2023","11","94.9",".5"
"01/31/2023","11","101.2",".54"
"01/31/2023","11","107.5",".56"
"01/31/2023","11","110.6",".74"
