"Delivery Date","Hour Ending","MW Offered","ONNS Offer Price"
"01/31/2023","05","3071.6","7.95"
"01/31/2023","05","3101.6","8"
"01/31/2023","05","3140.6","10"
"01/31/2023","05","3166.7","10.5"
"01/31/2023","05","3208.3","13.12"
"01/31/2023","05","3254.3","15"
"01/31/2023","05","3280.4","16.41"
"01/31/2023","05","3302.9","20"
"01/31/2023","05","3337.7","20.51"
"01/31/2023","05","3420.2","25"
"01/31/2023","05","3430.6","25.63"
"01/31/2023","05","3450.6","52.45"
"01/31/2023","05","3590.6","100"
"01/31/2023","05","3784.6","138.8"
"01/31/2023","05","3978.6","263.8"
"01/31/2023","05","4133.6","488.8"
"01/31/2023","05","4145.6","1999"
"01/31/2023","06","65","0"
"01/31/2023","06","493.6",".01"
"01/31/2023","06","508.6",".2"
"01/31/2023","06","563.6",".35"
"01/31/2023","06","643.6",".4"
"01/31/2023","06","773.6",".5"
"01/31/2023","06","863.6",".55"
"01/31/2023","06","1058.6",".6"
"01/31/2023","06","1203.6",".7"
"01/31/2023","06","1263.6",".75"
"01/31/2023","06","1268.6",".97"
"01/31/2023","06","1533.6","1"
"01/31/2023","06","1601.6","1.36"
"01/31/2023","06","1701.6","1.46"
"01/31/2023","06","1741.6","1.5"
"01/31/2023","06","1766.2","1.6"
"01/31/2023","06","1846.2","1.75"
"01/31/2023","06","1926.2","2"
"01/31/2023","06","1970.2","2.01"
"01/31/2023","06","2205.2","3"
"01/31/2023","06","2755.2","3.14"
"01/31/2023","06","2765.2","4"
"01/31/2023","06","2894.6","5"
"01/31/2023","06","2939.6","5.25"
"01/31/2023","06","3013.6","6"
"01/31/2023","06","3026.6","7.95"
"01/31/2023","06","3101.6","8"
"01/31/2023","06","3140.6","10"
"01/31/2023","06","3191.6","15"
"01/31/2023","06","3214.1","20"
"01/31/2023","06","3296.6","25"
"01/31/2023","06","3316.6","52.45"
"01/31/2023","06","3456.6","100"
"01/31/2023","06","3482.7","105"
"01/31/2023","06","3524.3","131.25"
"01/31/2023","06","3718.3","147.5"
"01/31/2023","06","3744.4","164.06"
"01/31/2023","06","3779.2","205.08"
"01/31/2023","06","3789.6","256.35"
"01/31/2023","06","3983.6","272.5"
"01/31/2023","06","4138.6","497.5"
"01/31/2023","06","4150.6","1999"
"01/31/2023","07","65","0"
"01/31/2023","07","443.6",".01"
"01/31/2023","07","498.6",".35"
"01/31/2023","07","538.6",".5"
"01/31/2023","07","628.6",".6"
"01/31/2023","07","828.6",".75"
"01/31/2023","07","833.6",".99"
"01/31/2023","07","1153.6","1"
"01/31/2023","07","1221.6","1.36"
"01/31/2023","07","1321.6","1.46"
"01/31/2023","07","1361.6","1.5"
"01/31/2023","07","1386.2","1.6"
"01/31/2023","07","1611.2","2"
"01/31/2023","07","1655.2","2.01"
"01/31/2023","07","1705.2","2.45"
"01/31/2023","07","1765.2","2.5"
"01/31/2023","07","2080.2","3"
"01/31/2023","07","2630.2","3.14"
"01/31/2023","07","2640.2","4"
"01/31/2023","07","2854.6","5"
"01/31/2023","07","2899.6","5.25"
"01/31/2023","07","2973.6","6"
"01/31/2023","07","2986.6","7.95"
"01/31/2023","07","3061.6","8"
"01/31/2023","07","3100.6","10"
"01/31/2023","07","3151.6","15"
"01/31/2023","07","3174.1","20"
"01/31/2023","07","3256.6","25"
"01/31/2023","07","3276.6","31.16"
"01/31/2023","07","3416.6","100"
"01/31/2023","07","3434.9","105"
"01/31/2023","07","3463.7","131.25"
"01/31/2023","07","3657.7","150.25"
"01/31/2023","07","3676","164.06"
"01/31/2023","07","3700.4","205.08"
"01/31/2023","07","3707.6","256.35"
"01/31/2023","07","3901.6","275.25"
"01/31/2023","07","4056.6","500.25"
"01/31/2023","07","4068.6","1999"
"01/31/2023","08","65","0"
"01/31/2023","08","443.6",".01"
"01/31/2023","08","498.6",".35"
"01/31/2023","08","538.6",".5"
"01/31/2023","08","628.6",".6"
"01/31/2023","08","828.6",".75"
"01/31/2023","08","833.6",".99"
"01/31/2023","08","1153.6","1"
"01/31/2023","08","1221.6","1.36"
"01/31/2023","08","1321.6","1.46"
"01/31/2023","08","1361.6","1.5"
"01/31/2023","08","1386.2","1.6"
"01/31/2023","08","1561.2","2"
"01/31/2023","08","1605.2","2.01"
"01/31/2023","08","1655.2","2.45"
"01/31/2023","08","1715.2","2.5"
"01/31/2023","08","1955.2","3"
"01/31/2023","08","2505.2","3.14"
"01/31/2023","08","2555.2","3.75"
"01/31/2023","08","2565.2","4"
"01/31/2023","08","2779.6","5"
"01/31/2023","08","2824.6","5.25"
"01/31/2023","08","2898.6","6"
"01/31/2023","08","2911.6","7.95"
"01/31/2023","08","2986.6","8"
"01/31/2023","08","3025.6","10"
"01/31/2023","08","3096.6","15"
"01/31/2023","08","3119.1","20"
"01/31/2023","08","3201.6","25"
"01/31/2023","08","3221.6","29.7"
"01/31/2023","08","3361.6","100"
"01/31/2023","08","3379.9","105"
"01/31/2023","08","3408.7","131.25"
"01/31/2023","08","3602.7","150.25"
"01/31/2023","08","3621","164.06"
"01/31/2023","08","3645.4","205.08"
"01/31/2023","08","3652.6","256.35"
"01/31/2023","08","3846.6","275.25"
"01/31/2023","08","4001.6","500.25"
"01/31/2023","08","4013.6","1999"
"01/31/2023","09","65","0"
"01/31/2023","09","443.6",".01"
"01/31/2023","09","498.6",".35"
"01/31/2023","09","538.6",".5"
"01/31/2023","09","628.6",".6"
"01/31/2023","09","828.6",".75"
"01/31/2023","09","833.6",".96"
"01/31/2023","09","1153.6","1"
"01/31/2023","09","1221.6","1.36"
"01/31/2023","09","1321.6","1.46"
"01/31/2023","09","1361.6","1.5"
"01/31/2023","09","1386.2","1.6"
"01/31/2023","09","1561.2","2"
"01/31/2023","09","1605.2","2.01"
"01/31/2023","09","1655.2","2.45"
"01/31/2023","09","1715.2","2.5"
"01/31/2023","09","1955.2","3"
"01/31/2023","09","2505.2","3.14"
"01/31/2023","09","2515.2","4"
"01/31/2023","09","2779.6","5"
"01/31/2023","09","2853.6","6"
"01/31/2023","09","2866.6","7.95"
"01/31/2023","09","2941.6","8"
"01/31/2023","09","3000.6","10"
"01/31/2023","09","3071.6","15"
"01/31/2023","09","3139.1","20"
"01/31/2023","09","3221.6","25"
"01/31/2023","09","3361.6","100"
"01/31/2023","09","3380.2","105"
"01/31/2023","09","3409","131.25"
"01/31/2023","09","3603","150.25"
"01/31/2023","09","3621.6","164.06"
"01/31/2023","09","3646.4","205.08"
"01/31/2023","09","3653.6","256.35"
"01/31/2023","09","3847.6","275.25"
"01/31/2023","09","4002.6","500.25"
"01/31/2023","09","4014.6","1999"
"01/31/2023","10","65","0"
"01/31/2023","10","433.6",".01"
"01/31/2023","10","488.6",".35"
"01/31/2023","10","588.6",".5"
"01/31/2023","10","678.6",".6"
"01/31/2023","10","878.6",".75"
"01/31/2023","10","883.6",".97"
"01/31/2023","10","1198.6","1"
"01/31/2023","10","1266.6","1.36"
"01/31/2023","10","1366.6","1.46"
"01/31/2023","10","1406.6","1.5"
"01/31/2023","10","1431.2","1.6"
"01/31/2023","10","1511.2","2"
"01/31/2023","10","1555.2","2.01"
"01/31/2023","10","1605.2","2.45"
"01/31/2023","10","1665.2","2.5"
"01/31/2023","10","1790.2","3"
"01/31/2023","10","2340.2","3.14"
"01/31/2023","10","2350.2","4"
"01/31/2023","10","2723.6","5"
"01/31/2023","10","2847.6","6"
"01/31/2023","10","2860.6","7.95"
"01/31/2023","10","3120.6","8"
"01/31/2023","10","3179.6","10"
"01/31/2023","10","3235.6","15"
"01/31/2023","10","3303.1","20"
"01/31/2023","10","3335.6","25"
"01/31/2023","10","3475.6","100"
"01/31/2023","10","3493.9","105"
"01/31/2023","10","3522.7","131.25"
"01/31/2023","10","3716.7","146.25"
"01/31/2023","10","3735","164.06"
"01/31/2023","10","3759.4","205.08"
"01/31/2023","10","3766.6","256.35"
"01/31/2023","10","3960.6","271.25"
"01/31/2023","10","4115.6","496.25"
"01/31/2023","10","4127.6","1999"
"01/31/2023","11","65","0"
"01/31/2023","11","432.6",".01"
"01/31/2023","11","487.6",".35"
"01/31/2023","11","587.6",".5"
"01/31/2023","11","677.6",".6"
"01/31/2023","11","877.6",".75"
"01/31/2023","11","882.6",".95"
"01/31/2023","11","1197.6","1"
"01/31/2023","11","1265.6","1.36"
"01/31/2023","11","1365.6","1.46"
"01/31/2023","11","1405.6","1.5"
"01/31/2023","11","1430.2","1.6"
"01/31/2023","11","1480.2","2"
"01/31/2023","11","1524.2","2.01"
"01/31/2023","11","1574.2","2.45"
"01/31/2023","11","1759.2","3"
"01/31/2023","11","2309.2","3.14"
"01/31/2023","11","2319.2","4"
"01/31/2023","11","2692.6","5"
"01/31/2023","11","2816.6","6"
"01/31/2023","11","2829.6","7.95"
"01/31/2023","11","3089.6","8"
"01/31/2023","11","3148.6","10"
"01/31/2023","11","3234.6","15"
"01/31/2023","11","3302.1","20"
"01/31/2023","11","3334.6","25"
"01/31/2023","11","3474.6","100"
"01/31/2023","11","3492.9","105"
"01/31/2023","11","3521.7","131.25"
"01/31/2023","11","3715.7","138.95"
"01/31/2023","11","3734","164.06"
"01/31/2023","11","3758.4","205.08"
"01/31/2023","11","3765.6","256.35"
"01/31/2023","11","3959.6","263.95"
"01/31/2023","11","4114.6","488.95"
"01/31/2023","11","4126.6","1999"
"01/31/2023","12","65","0"
"01/31/2023","12","432.6",".01"
"01/31/2023","12","487.6",".35"
"01/31/2023","12","587.6",".5"
"01/31/2023","12","677.6",".6"
"01/31/2023","12","877.6",".75"
"01/31/2023","12","1132.6","1"
"01/31/2023","12","1137.6","1.03"
"01/31/2023","12","1205.6","1.36"
"01/31/2023","12","1305.6","1.46"
"01/31/2023","12","1345.6","1.5"
"01/31/2023","12","1370.2","1.6"
"01/31/2023","12","1420.2","2"
"01/31/2023","12","1464.2","2.01"
"01/31/2023","12","1514.2","2.45"
"01/31/2023","12","1699.2","3"
"01/31/2023","12","2249.2","3.14"
"01/31/2023","12","2259.2","4"
"01/31/2023","12","2692.6","5"
"01/31/2023","12","2816.6","6"
"01/31/2023","12","2829.6","7.95"
"01/31/2023","12","3089.6","8"
"01/31/2023","12","3148.6","10"
"01/31/2023","12","3214.6","15"
"01/31/2023","12","3302.1","20"
"01/31/2023","12","3334.6","25"
"01/31/2023","12","3474.6","100"
"01/31/2023","12","3492.6","105"
"01/31/2023","12","3521.4","131.25"
"01/31/2023","12","3715.4","138.95"
"01/31/2023","12","3733.4","164.06"
"01/31/2023","12","3757.4","205.08"
"01/31/2023","12","3764.6","256.35"
"01/31/2023","12","3958.6","263.95"
"01/31/2023","12","4113.6","488.95"
"01/31/2023","12","4125.6","1999"
"01/31/2023","13","65","0"
"01/31/2023","13","430.6",".01"
"01/31/2023","13","485.6",".35"
"01/31/2023","13","585.6",".5"
"01/31/2023","13","675.6",".6"
"01/31/2023","13","875.6",".75"
"01/31/2023","13","880.6",".96"
"01/31/2023","13","1135.6","1"
"01/31/2023","13","1203.6","1.36"
"01/31/2023","13","1303.6","1.46"
"01/31/2023","13","1343.6","1.5"
"01/31/2023","13","1368.2","1.6"
"01/31/2023","13","1418.2","2"
"01/31/2023","13","1462.2","2.01"
"01/31/2023","13","1512.2","2.45"
"01/31/2023","13","1697.2","3"
"01/31/2023","13","2247.2","3.14"
"01/31/2023","13","2257.2","4"
"01/31/2023","13","2686.6","5"
"01/31/2023","13","2760.6","6"
"01/31/2023","13","2773.6","7.95"
"01/31/2023","13","3033.6","8"
"01/31/2023","13","3122.6","10"
"01/31/2023","13","3158.6","15"
"01/31/2023","13","3296.1","20"
"01/31/2023","13","3328.6","25"
"01/31/2023","13","3468.6","100"
"01/31/2023","13","3486.6","105"
"01/31/2023","13","3515.4","131.25"
"01/31/2023","13","3709.4","138.95"
"01/31/2023","13","3727.4","164.06"
"01/31/2023","13","3751.4","205.08"
"01/31/2023","13","3758.6","256.35"
"01/31/2023","13","3952.6","263.95"
"01/31/2023","13","4107.6","488.95"
"01/31/2023","13","4119.6","1999"
"01/31/2023","14","65","0"
"01/31/2023","14","430.6",".01"
"01/31/2023","14","485.6",".35"
"01/31/2023","14","585.6",".5"
"01/31/2023","14","675.6",".6"
"01/31/2023","14","795.6",".75"
"01/31/2023","14","800.6",".97"
"01/31/2023","14","1051.6","1"
"01/31/2023","14","1119.6","1.36"
"01/31/2023","14","1219.6","1.46"
"01/31/2023","14","1259.6","1.5"
"01/31/2023","14","1284.2","1.6"
"01/31/2023","14","1334.2","2"
"01/31/2023","14","1378.2","2.01"
"01/31/2023","14","1428.2","2.45"
"01/31/2023","14","1613.2","3"
"01/31/2023","14","2163.2","3.14"
"01/31/2023","14","2173.2","4"
"01/31/2023","14","2602.6","5"
"01/31/2023","14","2676.6","6"
"01/31/2023","14","2689.6","7.95"
"01/31/2023","14","2949.6","8"
"01/31/2023","14","3118.6","10"
"01/31/2023","14","3158.6","15"
"01/31/2023","14","3296.1","20"
"01/31/2023","14","3328.6","25"
"01/31/2023","14","3468.6","100"
"01/31/2023","14","3486.6","105"
"01/31/2023","14","3515.4","131.25"
"01/31/2023","14","3709.4","138.95"
"01/31/2023","14","3727.4","164.06"
"01/31/2023","14","3751.4","205.08"
"01/31/2023","14","3758.6","256.35"
"01/31/2023","14","3952.6","263.95"
"01/31/2023","14","4107.6","488.95"
"01/31/2023","14","4119.6","1999"
"01/31/2023","15","65","0"
"01/31/2023","15","430.6",".01"
"01/31/2023","15","485.6",".35"
"01/31/2023","15","585.6",".5"
"01/31/2023","15","675.6",".6"
"01/31/2023","15","795.6",".75"
"01/31/2023","15","800.6",".98"
"01/31/2023","15","1051.6","1"
"01/31/2023","15","1119.6","1.36"
"01/31/2023","15","1219.6","1.46"
"01/31/2023","15","1259.6","1.5"
"01/31/2023","15","1284.2","1.6"
"01/31/2023","15","1334.2","2"
"01/31/2023","15","1378.2","2.01"
"01/31/2023","15","1428.2","2.45"
"01/31/2023","15","1613.2","3"
"01/31/2023","15","2163.2","3.14"
"01/31/2023","15","2173.2","4"
"01/31/2023","15","2602.6","5"
"01/31/2023","15","2676.6","6"
"01/31/2023","15","2689.6","7.95"
"01/31/2023","15","2949.6","8"
"01/31/2023","15","3118.6","10"
"01/31/2023","15","3154.6","15"
"01/31/2023","15","3276.1","20"
"01/31/2023","15","3308.6","25"
"01/31/2023","15","3328.6","70"
"01/31/2023","15","3468.6","100"
"01/31/2023","15","3486.6","105"
"01/31/2023","15","3515.4","131.25"
"01/31/2023","15","3709.4","138.95"
"01/31/2023","15","3727.4","164.06"
"01/31/2023","15","3751.4","205.08"
"01/31/2023","15","3758.6","256.35"
"01/31/2023","15","3952.6","263.95"
"01/31/2023","15","4107.6","488.95"
"01/31/2023","15","4119.6","1999"
"01/31/2023","16","65","0"
"01/31/2023","16","430.6",".01"
"01/31/2023","16","485.6",".35"
"01/31/2023","16","585.6",".5"
"01/31/2023","16","675.6",".6"
"01/31/2023","16","795.6",".75"
"01/31/2023","16","1046.6","1"
"01/31/2023","16","1051.6","1.04"
"01/31/2023","16","1119.6","1.36"
"01/31/2023","16","1219.6","1.46"
"01/31/2023","16","1259.6","1.5"
"01/31/2023","16","1284.2","1.6"
"01/31/2023","16","1334.2","2"
"01/31/2023","16","1378.2","2.01"
"01/31/2023","16","1428.2","2.45"
"01/31/2023","16","1613.2","3"
"01/31/2023","16","2163.2","3.14"
"01/31/2023","16","2173.2","4"
"01/31/2023","16","2602.6","5"
"01/31/2023","16","2676.6","6"
"01/31/2023","16","2689.6","7.95"
"01/31/2023","16","2949.6","8"
"01/31/2023","16","3118.6","10"
"01/31/2023","16","3154.6","15"
"01/31/2023","16","3246.1","20"
"01/31/2023","16","3278.6","25"
"01/31/2023","16","3308.6","40"
"01/31/2023","16","3328.6","70"
"01/31/2023","16","3468.6","100"
"01/31/2023","16","3486.6","105"
"01/31/2023","16","3515.4","131.25"
"01/31/2023","16","3709.4","140.95"
"01/31/2023","16","3727.4","164.06"
"01/31/2023","16","3751.4","205.08"
"01/31/2023","16","3758.6","256.35"
"01/31/2023","16","3952.6","265.95"
"01/31/2023","16","4107.6","490.95"
"01/31/2023","16","4119.6","1999"
"01/31/2023","17","65","0"
"01/31/2023","17","430.6",".01"
"01/31/2023","17","485.6",".35"
"01/31/2023","17","585.6",".5"
"01/31/2023","17","675.6",".6"
"01/31/2023","17","735.6",".75"
"01/31/2023","17","986.6","1"
"01/31/2023","17","991.6","1.02"
"01/31/2023","17","1059.6","1.36"
"01/31/2023","17","1159.6","1.46"
"01/31/2023","17","1199.6","1.5"
"01/31/2023","17","1224.2","1.6"
"01/31/2023","17","1268.2","2.01"
"01/31/2023","17","1318.2","2.45"
"01/31/2023","17","1503.2","3"
"01/31/2023","17","2053.2","3.14"
"01/31/2023","17","2063.2","4"
"01/31/2023","17","2492.6","5"
"01/31/2023","17","2536.6","6"
"01/31/2023","17","2549.6","7.95"
"01/31/2023","17","2624.6","8"
"01/31/2023","17","2853.6","10"
"01/31/2023","17","2919.6","15"
"01/31/2023","17","3011.1","20"
"01/31/2023","17","3248.6","25"
"01/31/2023","17","3278.6","40"
"01/31/2023","17","3298.6","70"
"01/31/2023","17","3438.6","100"
"01/31/2023","17","3456.6","105"
"01/31/2023","17","3485.4","131.25"
"01/31/2023","17","3679.4","145.5"
"01/31/2023","17","3697.4","164.06"
"01/31/2023","17","3721.4","205.08"
"01/31/2023","17","3728.6","256.35"
"01/31/2023","17","3922.6","270.5"
"01/31/2023","17","4077.6","495.5"
"01/31/2023","17","4089.6","1999"
"01/31/2023","18","65","0"
"01/31/2023","18","430.6",".01"
"01/31/2023","18","485.6",".35"
"01/31/2023","18","525.6",".5"
"01/31/2023","18","615.6",".6"
"01/31/2023","18","675.6",".75"
"01/31/2023","18","926.6","1"
"01/31/2023","18","931.6","1.02"
"01/31/2023","18","999.6","1.36"
"01/31/2023","18","1099.6","1.46"
"01/31/2023","18","1139.6","1.5"
"01/31/2023","18","1164.2","1.6"
"01/31/2023","18","1208.2","2.01"
"01/31/2023","18","1258.2","2.45"
"01/31/2023","18","1443.2","3"
"01/31/2023","18","1993.2","3.14"
"01/31/2023","18","2003.2","4"
"01/31/2023","18","2436.6","5"
"01/31/2023","18","2480.6","6"
"01/31/2023","18","2493.6","7.95"
"01/31/2023","18","2568.6","8"
"01/31/2023","18","2797.6","10"
"01/31/2023","18","2873.6","15"
"01/31/2023","18","2920.1","20"
"01/31/2023","18","3157.6","25"
"01/31/2023","18","3202.6","31.76"
"01/31/2023","18","3232.6","40"
"01/31/2023","18","3252.6","81.76"
"01/31/2023","18","3392.6","100"
"01/31/2023","18","3410.9","105"
"01/31/2023","18","3439.7","131.25"
"01/31/2023","18","3633.7","154.8"
"01/31/2023","18","3652","164.06"
"01/31/2023","18","3676.4","205.08"
"01/31/2023","18","3683.6","256.35"
"01/31/2023","18","3877.6","279.8"
"01/31/2023","18","4032.6","504.8"
"01/31/2023","18","4044.6","1999"
"01/31/2023","19","65","0"
"01/31/2023","19","432.6",".01"
"01/31/2023","19","487.6",".35"
"01/31/2023","19","527.6",".5"
"01/31/2023","19","617.6",".6"
"01/31/2023","19","677.6",".75"
"01/31/2023","19","682.6",".96"
"01/31/2023","19","933.6","1"
"01/31/2023","19","1001.6","1.36"
"01/31/2023","19","1101.6","1.46"
"01/31/2023","19","1141.6","1.5"
"01/31/2023","19","1166.2","1.6"
"01/31/2023","19","1210.2","2.01"
"01/31/2023","19","1260.2","2.45"
"01/31/2023","19","1445.2","3"
"01/31/2023","19","1995.2","3.14"
"01/31/2023","19","2005.2","4"
"01/31/2023","19","2444.6","5"
"01/31/2023","19","2488.6","6"
"01/31/2023","19","2501.6","7.95"
"01/31/2023","19","2576.6","8"
"01/31/2023","19","2805.6","10"
"01/31/2023","19","2886.6","15"
"01/31/2023","19","2933.1","20"
"01/31/2023","19","3170.6","25"
"01/31/2023","19","3215.6","37.65"
"01/31/2023","19","3245.6","40"
"01/31/2023","19","3265.6","87.65"
"01/31/2023","19","3405.6","100"
"01/31/2023","19","3423.9","105"
"01/31/2023","19","3452.7","131.25"
"01/31/2023","19","3646.7","154.8"
"01/31/2023","19","3665","164.06"
"01/31/2023","19","3689.4","205.08"
"01/31/2023","19","3696.6","256.35"
"01/31/2023","19","3890.6","279.8"
"01/31/2023","19","4045.6","504.8"
"01/31/2023","19","4057.6","1999"
"01/31/2023","20","65","0"
"01/31/2023","20","432.6",".01"
"01/31/2023","20","487.6",".35"
"01/31/2023","20","527.6",".5"
