"Delivery Date","Hour Ending","MW Offered","OFFNS Offer Price"
"02/02/2023","12","851.8",".92"
"02/02/2023","12","895.8",".94"
"02/02/2023","12","939.8",".96"
"02/02/2023","12","983.8",".97"
"02/02/2023","12","1181.8",".99"
"02/02/2023","12","1309.1","1.04"
"02/02/2023","12","1369.1","1.05"
"02/02/2023","12","1426.6","1.09"
"02/02/2023","12","1483.4","1.11"
"02/02/2023","12","1546.5","1.13"
"02/02/2023","12","1616.5","1.14"
"02/02/2023","12","1676.5","1.15"
"02/02/2023","12","1721.5","1.22"
"02/02/2023","12","1766.5","1.42"
"02/02/2023","12","1811.5","1.62"
"02/02/2023","12","1856.5","1.82"
"02/02/2023","12","1915.5","2"
"02/02/2023","12","1976","2.3"
"02/02/2023","12","2182","2.72"
"02/02/2023","12","2228","3"
"02/02/2023","12","2243","3.01"
"02/02/2023","12","2289","4"
"02/02/2023","12","2304","4.01"
"02/02/2023","12","2340","5"
"02/02/2023","12","2388","5.1"
"02/02/2023","12","2454","8.15"
"02/02/2023","12","2520","8.45"
"02/02/2023","12","2585","8.9"
"02/02/2023","12","2650","9.35"
"02/02/2023","12","2718","10.2"
"02/02/2023","12","2786","11.25"
"02/02/2023","12","3025","14.25"
"02/02/2023","12","3260","29.25"
"02/02/2023","12","3281.5","50"
"02/02/2023","12","3302.8","80"
"02/02/2023","12","3324.1","110"
"02/02/2023","12","3345.1","140"
"02/02/2023","12","3365.4","170"
"02/02/2023","12","3384.9","200"
"02/02/2023","12","3403.4","230"
"02/02/2023","12","3423.4","260"
"02/02/2023","12","3441.9","290"
"02/02/2023","12","3462.2","320"
"02/02/2023","12","3477.7","350"
"02/02/2023","12","3492.2","380"
"02/02/2023","12","3507.7","410"
"02/02/2023","12","3521.2","440"
"02/02/2023","12","3538.7","470"
"02/02/2023","13","807.7",".01"
"02/02/2023","13","821.2",".4"
"02/02/2023","13","924.2",".58"
"02/02/2023","13","968.2",".92"
"02/02/2023","13","1012.2",".94"
"02/02/2023","13","1056.2",".96"
"02/02/2023","13","1100.2",".97"
"02/02/2023","13","1290.7",".99"
"02/02/2023","13","1418","1.04"
"02/02/2023","13","1478","1.05"
"02/02/2023","13","1535.5","1.09"
"02/02/2023","13","1592.3","1.11"
"02/02/2023","13","1655.4","1.13"
"02/02/2023","13","1725.4","1.14"
"02/02/2023","13","1785.4","1.15"
"02/02/2023","13","1830.4","1.22"
"02/02/2023","13","1875.4","1.42"
"02/02/2023","13","1920.4","1.62"
"02/02/2023","13","1965.4","1.82"
"02/02/2023","13","2024.4","2"
"02/02/2023","13","2084.9","2.3"
"02/02/2023","13","2290.9","2.72"
"02/02/2023","13","2336.9","3"
"02/02/2023","13","2351.9","3.01"
"02/02/2023","13","2397.9","4"
"02/02/2023","13","2412.9","4.01"
"02/02/2023","13","2478.9","4.15"
"02/02/2023","13","2544.9","4.45"
"02/02/2023","13","2609.9","4.9"
"02/02/2023","13","2693.9","5"
"02/02/2023","13","2758.9","5.35"
"02/02/2023","13","2826.9","6.2"
"02/02/2023","13","2894.9","7.25"
"02/02/2023","13","3133.9","10.25"
"02/02/2023","13","3368.9","25.25"
"02/02/2023","13","3389.7","50"
"02/02/2023","13","3410.3","80"
"02/02/2023","13","3430.9","110"
"02/02/2023","13","3451.2","140"
"02/02/2023","13","3470.5","170"
"02/02/2023","13","3488.6","200"
"02/02/2023","13","3506.7","230"
"02/02/2023","13","3525.8","260"
"02/02/2023","13","3543.9","290"
"02/02/2023","13","3563.2","320"
"02/02/2023","13","3577.3","350"
"02/02/2023","13","3591.4","380"
"02/02/2023","13","3605.5","410"
"02/02/2023","13","3618.6","440"
"02/02/2023","13","3634.7","470"
"02/02/2023","14","801.7",".01"
"02/02/2023","14","815.2",".4"
"02/02/2023","14","918.2",".58"
"02/02/2023","14","962.2",".92"
"02/02/2023","14","1006.2",".94"
"02/02/2023","14","1050.2",".96"
"02/02/2023","14","1094.2",".97"
"02/02/2023","14","1284.7",".99"
"02/02/2023","14","1412","1.04"
"02/02/2023","14","1472","1.05"
"02/02/2023","14","1529.5","1.09"
"02/02/2023","14","1586.3","1.11"
"02/02/2023","14","1649.5","1.13"
"02/02/2023","14","1719.5","1.14"
"02/02/2023","14","1779.5","1.15"
"02/02/2023","14","1824.5","1.22"
"02/02/2023","14","1869.5","1.42"
"02/02/2023","14","1914.5","1.62"
"02/02/2023","14","1959.5","1.82"
"02/02/2023","14","2018.5","2"
"02/02/2023","14","2079","2.3"
"02/02/2023","14","2284","2.72"
"02/02/2023","14","2378","3"
"02/02/2023","14","2393","3.01"
"02/02/2023","14","2439","4"
"02/02/2023","14","2454","4.01"
"02/02/2023","14","2520","4.15"
"02/02/2023","14","2586","4.45"
"02/02/2023","14","2651","4.9"
"02/02/2023","14","2687","5"
"02/02/2023","14","2752","5.35"
"02/02/2023","14","2820","6.2"
"02/02/2023","14","2888","7.25"
"02/02/2023","14","3127","10.25"
"02/02/2023","14","3362","25.25"
"02/02/2023","14","3382.9","50"
"02/02/2023","14","3403.5","80"
"02/02/2023","14","3423.9","110"
"02/02/2023","14","3444.3","140"
"02/02/2023","14","3463.7","170"
"02/02/2023","14","3482.4","200"
"02/02/2023","14","3500.1","230"
"02/02/2023","14","3519.2","260"
"02/02/2023","14","3536.9","290"
"02/02/2023","14","3556.3","320"
"02/02/2023","14","3570","350"
"02/02/2023","14","3583.7","380"
"02/02/2023","14","3597.4","410"
"02/02/2023","14","3610.1","440"
"02/02/2023","14","3625.8","470"
"02/02/2023","15","922.9",".01"
"02/02/2023","15","992.9",".17"
"02/02/2023","15","1006.4",".4"
"02/02/2023","15","1109.4",".58"
"02/02/2023","15","1153.4",".92"
"02/02/2023","15","1197.4",".94"
"02/02/2023","15","1241.4",".96"
"02/02/2023","15","1285.4",".97"
"02/02/2023","15","1424.9",".99"
"02/02/2023","15","1552.2","1.04"
"02/02/2023","15","1612.2","1.05"
"02/02/2023","15","1669.7","1.09"
"02/02/2023","15","1726.5","1.11"
"02/02/2023","15","1789.9","1.13"
"02/02/2023","15","1859.9","1.14"
"02/02/2023","15","1919.9","1.15"
"02/02/2023","15","1964.9","1.22"
"02/02/2023","15","2009.9","1.42"
"02/02/2023","15","2054.9","1.62"
"02/02/2023","15","2099.9","1.82"
"02/02/2023","15","2158.9","2"
"02/02/2023","15","2219.4","2.3"
"02/02/2023","15","2422.4","2.72"
"02/02/2023","15","2468.4","3"
"02/02/2023","15","2483.4","3.01"
"02/02/2023","15","2529.4","4"
"02/02/2023","15","2544.4","4.01"
"02/02/2023","15","2610.4","4.15"
"02/02/2023","15","2676.4","4.45"
