"Delivery Date","Hour Ending","MW Offered","REGUP Offer Price"
"02/02/2023","04","660.6","6.06"
"02/02/2023","04","674.6","6.45"
"02/02/2023","04","696.2","6.5"
"02/02/2023","04","716.2","7.27"
"02/02/2023","04","726.2","7.32"
"02/02/2023","04","740.2","7.48"
"02/02/2023","04","760.2","7.85"
"02/02/2023","04","773.2","7.95"
"02/02/2023","04","809.2","8"
"02/02/2023","04","823.2","8.14"
"02/02/2023","04","838.2","8.26"
"02/02/2023","04","858.2","8.29"
"02/02/2023","04","865.7","8.32"
"02/02/2023","04","873.2","8.45"
"02/02/2023","04","897.2","8.65"
"02/02/2023","04","909.2","8.66"
"02/02/2023","04","924.2","8.86"
"02/02/2023","04","944.2","8.87"
"02/02/2023","04","959.2","8.95"
"02/02/2023","04","971.2","9.06"
"02/02/2023","04","1000","9.1"
"02/02/2023","04","1020","9.4"
"02/02/2023","04","1036","9.6"
"02/02/2023","04","1051","9.89"
"02/02/2023","04","1073.5","9.93"
"02/02/2023","04","1093.5","9.96"
"02/02/2023","04","1113.5","10"
"02/02/2023","04","1125.5","10.15"
"02/02/2023","04","1133","10.16"
"02/02/2023","04","1145","10.34"
"02/02/2023","04","1167.5","10.75"
"02/02/2023","04","1182.5","11.24"
"02/02/2023","04","1277.5","11.25"
"02/02/2023","04","1292.5","11.46"
"02/02/2023","04","1307.5","11.59"
"02/02/2023","04","1322.5","11.83"
"02/02/2023","04","1337.5","13.3"
"02/02/2023","04","1345","13.42"
"02/02/2023","04","1369","14.65"
"02/02/2023","04","1380","20"
"02/02/2023","04","1399","22.65"
"02/02/2023","04","1404","25"
"02/02/2023","04","1414","75"
"02/02/2023","04","1435.7","100"
"02/02/2023","04","1457.7","2000"
"02/02/2023","04","1457.8","5000"
"02/02/2023","05","51.8","0"
"02/02/2023","05","61.8",".01"
"02/02/2023","05","117.8",".79"
"02/02/2023","05","159.8",".99"
"02/02/2023","05","201.8","1.29"
"02/02/2023","05","224.3","1.4"
"02/02/2023","05","248.3","1.7"
"02/02/2023","05","263.3","1.8"
"02/02/2023","05","280.8","1.95"
"02/02/2023","05","326.8","1.98"
"02/02/2023","05","345","2"
"02/02/2023","05","351","2.21"
"02/02/2023","05","357","2.31"
"02/02/2023","05","363","2.41"
"02/02/2023","05","402","2.49"
"02/02/2023","05","426","2.65"
"02/02/2023","05","430","2.71"
"02/02/2023","05","440","2.8"
"02/02/2023","05","444","2.81"
"02/02/2023","05","448","2.91"
"02/02/2023","05","528","2.96"
"02/02/2023","05","538","4"
"02/02/2023","05","563.8","5"
"02/02/2023","05","589.6","6.5"
"02/02/2023","05","597.1","7.3"
"02/02/2023","05","602.1","7.32"
"02/02/2023","05","622.1","7.68"
"02/02/2023","05","635.1","7.95"
"02/02/2023","05","671.1","8"
"02/02/2023","05","678.6","8.08"
"02/02/2023","05","694.6","8.18"
"02/02/2023","05","714.6","8.43"
"02/02/2023","05","724.6","8.64"
"02/02/2023","05","748.6","8.65"
"02/02/2023","05","768.6","9.01"
"02/02/2023","05","803","9.1"
"02/02/2023","05","817","9.4"
"02/02/2023","05","837","9.97"
"02/02/2023","05","857","10.3"
"02/02/2023","05","871","10.51"
"02/02/2023","05","891","10.92"
"02/02/2023","05","905","11.21"
"02/02/2023","05","912.5","11.24"
"02/02/2023","05","1007.5","11.25"
"02/02/2023","05","1022.5","11.36"
"02/02/2023","05","1030","11.38"
"02/02/2023","05","1050","11.4"
"02/02/2023","05","1062","11.77"
"02/02/2023","05","1077","11.99"
"02/02/2023","05","1097","12.01"
"02/02/2023","05","1112","12.09"
"02/02/2023","05","1124","12.2"
"02/02/2023","05","1144","12.58"
"02/02/2023","05","1160","12.77"
"02/02/2023","05","1182.5","13.08"
"02/02/2023","05","1197.5","13.09"
"02/02/2023","05","1217.5","13.18"
"02/02/2023","05","1225","13.21"
"02/02/2023","05","1237","13.37"
"02/02/2023","05","1249","13.58"
"02/02/2023","05","1271.5","13.96"
"02/02/2023","05","1286.5","14.54"
"02/02/2023","05","1310.5","14.65"
"02/02/2023","05","1325.5","14.78"
"02/02/2023","05","1340.5","14.91"
"02/02/2023","05","1355.5","15.18"
"02/02/2023","05","1370.5","16.74"
"02/02/2023","05","1378","17.04"
"02/02/2023","05","1389","20"
"02/02/2023","05","1408","22.65"
"02/02/2023","05","1413","25"
"02/02/2023","05","1423","75"
"02/02/2023","05","1448.1","100"
"02/02/2023","05","1470.1","2000"
"02/02/2023","05","1470.2","5000"
"02/02/2023","06","51.8","0"
"02/02/2023","06","61.8",".01"
"02/02/2023","06","117.8",".79"
"02/02/2023","06","163.8",".97"
"02/02/2023","06","209.8","1.29"
"02/02/2023","06","232.3","1.4"
"02/02/2023","06","256.3","1.7"
"02/02/2023","06","271.3","1.8"
"02/02/2023","06","288.8","1.95"
"02/02/2023","06","330.8","1.99"
"02/02/2023","06","349","2"
"02/02/2023","06","355","2.21"
"02/02/2023","06","395","2.29"
"02/02/2023","06","401","2.31"
"02/02/2023","06","407","2.41"
"02/02/2023","06","411","2.71"
"02/02/2023","06","421","2.8"
"02/02/2023","06","425","2.81"
"02/02/2023","06","429","2.91"
"02/02/2023","06","509","2.97"
"02/02/2023","06","554","3.39"
"02/02/2023","06","559","3.4"
"02/02/2023","06","594","3.98"
"02/02/2023","06","616","4"
"02/02/2023","06","661","4.19"
"02/02/2023","06","666","5.45"
"02/02/2023","06","671","7.32"
"02/02/2023","06","684","7.95"
"02/02/2023","06","714","8"
"02/02/2023","06","738","8.15"
"02/02/2023","06","758","9.99"
"02/02/2023","06","853","11.25"
"02/02/2023","06","877","14.15"
"02/02/2023","06","884.5","15.05"
"02/02/2023","06","892","15.86"
"02/02/2023","06","912","16.04"
"02/02/2023","06","928","16.54"
"02/02/2023","06","948","16.81"
"02/02/2023","06","958","17.03"
"02/02/2023","06","978","17.42"
"02/02/2023","06","992","17.81"
"02/02/2023","06","1012","18.75"
"02/02/2023","06","1026","18.96"
"02/02/2023","06","1033.5","19.15"
"02/02/2023","06","1041","19.29"
"02/02/2023","06","1061","19.4"
"02/02/2023","06","1075","19.69"
"02/02/2023","06","1090","19.84"
"02/02/2023","06","1110","19.89"
"02/02/2023","06","1146.8","20"
"02/02/2023","06","1170.8","20.15"
"02/02/2023","06","1182.8","20.26"
"02/02/2023","06","1197.8","20.5"
"02/02/2023","06","1217.8","20.52"
"02/02/2023","06","1232.8","20.59"
"02/02/2023","06","1244.8","20.71"
"02/02/2023","06","1264.8","21.11"
"02/02/2023","06","1272.3","21.19"
"02/02/2023","06","1288.3","21.3"
"02/02/2023","06","1310.8","21.44"
"02/02/2023","06","1325.8","21.64"
"02/02/2023","06","1345.8","21.74"
"02/02/2023","06","1357.8","21.92"
"02/02/2023","06","1369.8","22.15"
"02/02/2023","06","1392.3","22.35"
"02/02/2023","06","1407.3","23.14"
"02/02/2023","06","1422.3","23.39"
"02/02/2023","06","1437.3","23.53"
"02/02/2023","06","1452.3","23.8"
"02/02/2023","06","1457.3","25"
"02/02/2023","06","1472.3","25.42"
"02/02/2023","06","1498.1","26"
"02/02/2023","06","1505.6","26.3"
"02/02/2023","06","1524.6","28.15"
"02/02/2023","06","1559","36.4"
"02/02/2023","06","1569","75"
"02/02/2023","06","1597.6","100"
"02/02/2023","06","1619.6","2000"
"02/02/2023","06","1619.7","5000"
"02/02/2023","07","51.8","0"
"02/02/2023","07","61.8",".01"
"02/02/2023","07","117.8",".98"
"02/02/2023","07","163.8",".99"
"02/02/2023","07","178.8","1.39"
"02/02/2023","07","201.3","1.4"
"02/02/2023","07","225.3","1.7"
"02/02/2023","07","240.3","1.8"
"02/02/2023","07","257.8","1.95"
"02/02/2023","07","351","2"
"02/02/2023","07","357","2.21"
"02/02/2023","07","363","2.31"
"02/02/2023","07","369","2.41"
"02/02/2023","07","373","2.71"
"02/02/2023","07","383","2.8"
"02/02/2023","07","387","2.81"
"02/02/2023","07","391","2.91"
"02/02/2023","07","471","3.02"
"02/02/2023","07","476","3.4"
"02/02/2023","07","518","3.97"
"02/02/2023","07","540","4"
"02/02/2023","07","545","5.45"
"02/02/2023","07","580","5.69"
"02/02/2023","07","622","6.98"
"02/02/2023","07","627","7.32"
"02/02/2023","07","640","7.95"
"02/02/2023","07","670","8"
"02/02/2023","07","690","9.98"
"02/02/2023","07","745","10.69"
"02/02/2023","07","784","11.49"
"02/02/2023","07","795","20"
"02/02/2023","07","800","25"
"02/02/2023","07","824","25.15"
"02/02/2023","07","842.3","30"
"02/02/2023","07","866.3","31.15"
"02/02/2023","07","890.3","37.15"
"02/02/2023","07","908.6","39"
"02/02/2023","07","927.6","45.15"
"02/02/2023","07","935.1","48.72"
"02/02/2023","07","942.6","49.55"
"02/02/2023","07","952.6","50"
"02/02/2023","07","972.6","52.19"
"02/02/2023","07","988.6","52.69"
"02/02/2023","07","996.1","52.88"
"02/02/2023","07","1016.1","52.97"
"02/02/2023","07","1023.6","53.03"
"02/02/2023","07","1033.6","53.19"
"02/02/2023","07","1053.6","53.59"
"02/02/2023","07","1067.6","53.98"
"02/02/2023","07","1092","54.6"
"02/02/2023","07","1112","54.94"
"02/02/2023","07","1119.5","54.96"
"02/02/2023","07","1133.5","55.15"
"02/02/2023","07","1153.5","55.6"
"02/02/2023","07","1167.5","55.89"
"02/02/2023","07","1182.5","56.05"
"02/02/2023","07","1202.5","56.1"
"02/02/2023","07","1214.5","56.47"
"02/02/2023","07","1229.5","56.71"
"02/02/2023","07","1249.5","56.73"
"02/02/2023","07","1264.5","56.81"
"02/02/2023","07","1287","56.84"
"02/02/2023","07","1299","56.93"
"02/02/2023","07","1319","57.33"
"02/02/2023","07","1335","57.53"
"02/02/2023","07","1357.5","57.77"
"02/02/2023","07","1372.5","57.87"
"02/02/2023","07","1392.5","57.97"
"02/02/2023","07","1404.5","58.15"
"02/02/2023","07","1416.5","58.38"
"02/02/2023","07","1431.5","59.39"
"02/02/2023","07","1446.5","59.64"
"02/02/2023","07","1461.5","59.78"
"02/02/2023","07","1476.5","60.05"
"02/02/2023","07","1491.5","61.7"
"02/02/2023","07","1499","65.04"
"02/02/2023","07","1509","75"
"02/02/2023","07","1549","100"
"02/02/2023","07","1554","800"
"02/02/2023","07","1576","2000"
"02/02/2023","08","51.8","0"
"02/02/2023","08","61.8",".01"
"02/02/2023","08","76.8","1.39"
"02/02/2023","08","99.3","1.4"
"02/02/2023","08","123.3","1.7"
"02/02/2023","08","138.3","1.8"
"02/02/2023","08","155.8","1.95"
"02/02/2023","08","249","2"
"02/02/2023","08","255","2.21"
"02/02/2023","08","261","2.31"
"02/02/2023","08","267","2.41"
"02/02/2023","08","323","2.47"
"02/02/2023","08","327","2.71"
"02/02/2023","08","337","2.8"
"02/02/2023","08","341","2.81"
"02/02/2023","08","345","2.91"
"02/02/2023","08","425","2.99"
"02/02/2023","08","430","3.4"
"02/02/2023","08","440","4"
"02/02/2023","08","445","5.45"
"02/02/2023","08","446.9","5.63"
"02/02/2023","08","461.9","5.69"
"02/02/2023","08","507.9","5.97"
"02/02/2023","08","512.9","7.32"
"02/02/2023","08","525.9","7.95"
"02/02/2023","08","561.9","8"
"02/02/2023","08","581.9","9.98"
"02/02/2023","08","626.9","10.69"
"02/02/2023","08","668.9","12.97"
"02/02/2023","08","679.9","20"
"02/02/2023","08","684.9","25"
"02/02/2023","08","708.9","25.15"
"02/02/2023","08","727.2","30"
"02/02/2023","08","751.2","31.15"
"02/02/2023","08","793.2","36.97"
"02/02/2023","08","817.2","37.15"
"02/02/2023","08","835.5","39"
"02/02/2023","08","854.5","45.15"
"02/02/2023","08","864.5","50"
"02/02/2023","08","872","51.57"
"02/02/2023","08","879.5","52.32"
"02/02/2023","08","903.9","54.6"
"02/02/2023","08","911.4","55.34"
"02/02/2023","08","931.4","55.39"
"02/02/2023","08","938.9","55.48"
"02/02/2023","08","954.9","55.89"
"02/02/2023","08","993.9","55.97"
"02/02/2023","08","1013.9","56.11"
"02/02/2023","08","1023.9","56.33"
"02/02/2023","08","1043.9","56.68"
"02/02/2023","08","1057.9","57.06"
"02/02/2023","08","1065.4","57.24"
"02/02/2023","08","1085.4","57.92"
"02/02/2023","08","1099.4","58.13"
"02/02/2023","08","1119.4","58.52"
"02/02/2023","08","1133.4","58.8"
"02/02/2023","08","1148.4","58.94"
"02/02/2023","08","1168.4","58.97"
"02/02/2023","08","1180.4","59.34"
"02/02/2023","08","1202.9","59.43"
"02/02/2023","08","1217.9","59.55"
"02/02/2023","08","1237.9","59.56"
"02/02/2023","08","1252.9","59.64"
"02/02/2023","08","1264.9","59.75"
"02/02/2023","08","1284.9","60.11"
"02/02/2023","08","1307.4","60.28"
"02/02/2023","08","1323.4","60.3"
"02/02/2023","08","1338.4","60.61"
"02/02/2023","08","1358.4","60.69"
"02/02/2023","08","1370.4","60.88"
"02/02/2023","08","1382.4","61.07"
"02/02/2023","08","1397.4","62"
"02/02/2023","08","1412.4","62.23"
"02/02/2023","08","1427.4","62.36"
"02/02/2023","08","1442.4","62.61"
"02/02/2023","08","1457.4","64.12"
"02/02/2023","08","1464.9","67.9"
"02/02/2023","08","1474.9","75"
"02/02/2023","08","1509.9","100"
"02/02/2023","08","1514.9","800"
"02/02/2023","08","1536.9","2000"
"02/02/2023","09","51.8","0"
"02/02/2023","09","61.8",".01"
"02/02/2023","09","117.8",".99"
"02/02/2023","09","132.8","1.39"
"02/02/2023","09","155.3","1.4"
"02/02/2023","09","179.3","1.7"
"02/02/2023","09","194.3","1.8"
"02/02/2023","09","211.8","1.95"
"02/02/2023","09","305","2"
"02/02/2023","09","311","2.21"
"02/02/2023","09","317","2.31"
"02/02/2023","09","323","2.41"
"02/02/2023","09","327","2.71"
"02/02/2023","09","337","2.8"
"02/02/2023","09","341","2.81"
"02/02/2023","09","345","2.91"
"02/02/2023","09","425","2.98"
"02/02/2023","09","440","3.39"
"02/02/2023","09","475","3.69"
"02/02/2023","09","521","3.97"
"02/02/2023","09","531","4"
"02/02/2023","09","546","4.69"
"02/02/2023","09","592","4.97"
"02/02/2023","09","593.9","5.15"
"02/02/2023","09","598.9","7.32"
"02/02/2023","09","611.9","7.95"
"02/02/2023","09","647.9","8"
"02/02/2023","09","667.9","9.94"
"02/02/2023","09","709.9","11.97"
"02/02/2023","09","744.9","16.97"
"02/02/2023","09","755.9","20"
"02/02/2023","09","760.9","25"
"02/02/2023","09","784.9","25.15"
"02/02/2023","09","803.2","30"
"02/02/2023","09","827.2","31.15"
"02/02/2023","09","834.7","33.53"
"02/02/2023","09","842.2","34.21"
"02/02/2023","09","862.2","36.05"
"02/02/2023","09","878.2","36.55"
"02/02/2023","09","898.2","36.7"
"02/02/2023","09","905.7","36.91"
"02/02/2023","09","915.7","36.92"
"02/02/2023","09","923.2","37.03"
"02/02/2023","09","947.2","37.15"
"02/02/2023","09","967.2","37.21"
"02/02/2023","09","981.2","37.6"
"02/02/2023","09","1001.2","38.34"
"02/02/2023","09","1015.2","38.55"
"02/02/2023","09","1022.7","38.61"
"02/02/2023","09","1042.7","38.88"
"02/02/2023","09","1061","39"
"02/02/2023","09","1075","39.17"
"02/02/2023","09","1090","39.26"
"02/02/2023","09","1110","39.29"
"02/02/2023","09","1122","39.66"
"02/02/2023","09","1157","39.82"
"02/02/2023","09","1172","39.91"
"02/02/2023","09","1194.5","40.01"
"02/02/2023","09","1206.5","40.02"
"02/02/2023","09","1226.5","40.32"
"02/02/2023","09","1242.5","40.52"
"02/02/2023","09","1280","40.77"
"02/02/2023","09","1300","40.84"
"02/02/2023","09","1312","41.03"
"02/02/2023","09","1324","41.19"
"02/02/2023","09","1339","42.03"
"02/02/2023","09","1354","42.24"
"02/02/2023","09","1369","42.36"
"02/02/2023","09","1384","42.59"
"02/02/2023","09","1399","43.95"
"02/02/2023","09","1418","45.15"
"02/02/2023","09","1425.5","46.5"
"02/02/2023","09","1435.5","50"
"02/02/2023","09","1459.9","54.6"
"02/02/2023","09","1469.9","75"
"02/02/2023","09","1503.9","100"
"02/02/2023","09","1508.9","800"
"02/02/2023","09","1530.9","2000"
"02/02/2023","10","51.8","0"
"02/02/2023","10","64.8",".01"
"02/02/2023","10","115.8",".79"
"02/02/2023","10","140.8","1.39"
"02/02/2023","10","163.3","1.4"
"02/02/2023","10","209.3","1.48"
"02/02/2023","10","233.3","1.7"
"02/02/2023","10","248.3","1.8"
"02/02/2023","10","265.8","1.95"
"02/02/2023","10","313.8","1.99"
"02/02/2023","10","407","2"
"02/02/2023","10","413","2.21"
"02/02/2023","10","419","2.31"
"02/02/2023","10","425","2.41"
"02/02/2023","10","429","2.71"
"02/02/2023","10","439","2.8"
"02/02/2023","10","443","2.81"
"02/02/2023","10","473","2.89"
"02/02/2023","10","477","2.91"
"02/02/2023","10","557","2.95"
"02/02/2023","10","567","4"
"02/02/2023","10","609","4.97"
"02/02/2023","10","647","6.97"
"02/02/2023","10","652","7.32"
"02/02/2023","10","665","7.95"
"02/02/2023","10","701","8"
"02/02/2023","10","721","10"
"02/02/2023","10","745","10.15"
"02/02/2023","10","769","16.15"
"02/02/2023","10","776.5","19.77"
"02/02/2023","10","787.5","20"
"02/02/2023","10","795","20.49"
"02/02/2023","10","815","21.09"
"02/02/2023","10","831","21.59"
"02/02/2023","10","851","21.79"
"02/02/2023","10","861","22.01"
"02/02/2023","10","885","22.15"
"02/02/2023","10","905","22.33"
"02/02/2023","10","919","22.72"
"02/02/2023","10","926.5","23.39"
"02/02/2023","10","934","23.52"
"02/02/2023","10","954","23.53"
"02/02/2023","10","968","23.74"
"02/02/2023","10","988","24.11"
"02/02/2023","10","1002","24.39"
"02/02/2023","10","1017","24.51"
"02/02/2023","10","1037","24.54"
"02/02/2023","10","1049","24.91"
"02/02/2023","10","1054","25"
"02/02/2023","10","1069","25.1"
"02/02/2023","10","1089","25.11"
"02/02/2023","10","1104","25.2"
"02/02/2023","10","1111.5","25.21"
"02/02/2023","10","1123.5","25.31"
"02/02/2023","10","1143.5","25.64"
"02/02/2023","10","1166","25.77"
"02/02/2023","10","1182","25.84"
"02/02/2023","10","1197","26.12"
"02/02/2023","10","1217","26.2"
"02/02/2023","10","1229","26.39"
"02/02/2023","10","1241","26.57"
"02/02/2023","10","1263.5","26.59"
"02/02/2023","10","1278.5","27.47"
"02/02/2023","10","1293.5","27.69"
"02/02/2023","10","1308.5","27.81"
"02/02/2023","10","1323.5","28.06"
"02/02/2023","10","1338.5","29.51"
"02/02/2023","10","1356.8","30"
"02/02/2023","10","1375.8","30.15"
"02/02/2023","10","1383.3","30.82"
"02/02/2023","10","1401.6","39"
"02/02/2023","10","1411.6","50"
"02/02/2023","10","1436","54.6"
