"Delivery Date","Hour Ending","MW Offered","REGDN Offer Price"
"02/02/2023","02","304.2",".8"
"02/02/2023","02","305.3",".81"
"02/02/2023","02","307.3",".83"
"02/02/2023","02","308.4",".84"
"02/02/2023","02","323.4",".9"
"02/02/2023","02","328.4",".91"
"02/02/2023","02","370.4",".99"
"02/02/2023","02","380.4","1.01"
"02/02/2023","02","402.9","1.02"
"02/02/2023","02","482.9","1.07"
"02/02/2023","02","497.9","1.08"
"02/02/2023","02","501.7","1.09"
"02/02/2023","02","506.7","1.1"
"02/02/2023","02","516.7","1.11"
"02/02/2023","02","521.7","1.12"
"02/02/2023","02","523.7","1.24"
"02/02/2023","02","524.8","1.25"
"02/02/2023","02","543.6","1.27"
"02/02/2023","02","585.6","1.29"
"02/02/2023","02","594.6","1.31"
"02/02/2023","02","598.1","1.32"
"02/02/2023","02","604.4","1.36"
"02/02/2023","02","610.7","1.39"
"02/02/2023","02","617","1.45"
"02/02/2023","02","645","1.49"
"02/02/2023","02","648.1","1.58"
"02/02/2023","02","654.4","1.76"
"02/02/2023","02","700.4","1.98"
"02/02/2023","02","715.4","2.39"
"02/02/2023","02","768.4","2.49"
"02/02/2023","02","782.4","2.98"
"02/02/2023","02","804.9","4.39"
"02/02/2023","02","816","5"
"02/02/2023","02","826","5.01"
"02/02/2023","02","836","5.11"
"02/02/2023","02","846","5.21"
"02/02/2023","02","848","7"
"02/02/2023","02","853","7.01"
"02/02/2023","02","858","7.11"
"02/02/2023","02","863","7.21"
"02/02/2023","02","868","7.96"
"02/02/2023","02","891.8","8"
"02/02/2023","02","914.3","8.69"
"02/02/2023","02","934.3","9.98"
"02/02/2023","02","947.1","10"
"02/02/2023","02","949.6","10.01"
"02/02/2023","02","952.1","10.11"
"02/02/2023","02","954.6","10.21"
"02/02/2023","02","1014.6","15"
"02/02/2023","02","1064.6","15.15"
"02/02/2023","02","1111.1","15.69"
"02/02/2023","02","1123.1","18.69"
"02/02/2023","02","1124.1","19.87"
"02/02/2023","02","1129.1","20"
"02/02/2023","02","1141.1","20.69"
"02/02/2023","02","1142.1","24.87"
"02/02/2023","02","1172.1","27.69"
"02/02/2023","02","1174.1","30"
"02/02/2023","02","1204.1","33"
"02/02/2023","02","1212.1","41.76"
"02/02/2023","02","1220.1","46.76"
"02/02/2023","02","1223.1","51.76"
"02/02/2023","02","1263.1","95.15"
"02/02/2023","02","1269.1","100"
"02/02/2023","02","1281.1","1000"
"02/02/2023","02","1303.1","2000"
"02/02/2023","03","56.8","0"
"02/02/2023","03","62.8",".01"
"02/02/2023","03","72.8",".04"
"02/02/2023","03","82.8",".05"
"02/02/2023","03","89.5",".12"
"02/02/2023","03","94.5",".16"
"02/02/2023","03","109.5",".17"
"02/02/2023","03","124.5",".24"
"02/02/2023","03","136.2",".25"
"02/02/2023","03","156.2",".45"
"02/02/2023","03","161.2",".52"
"02/02/2023","03","176.2",".53"
"02/02/2023","03","181.2",".57"
"02/02/2023","03","191.2",".58"
"02/02/2023","03","196.2",".59"
"02/02/2023","03","211.2",".61"
"02/02/2023","03","226.2",".69"
"02/02/2023","03","231.2",".7"
"02/02/2023","03","249.3",".71"
"02/02/2023","03","252.4",".73"
"02/02/2023","03","272.4",".78"
"02/02/2023","03","328.4",".79"
"02/02/2023","03","343.4",".86"
"02/02/2023","03","360.9",".87"
"02/02/2023","03","379.7",".91"
"02/02/2023","03","384.7",".92"
"02/02/2023","03","399.7",".93"
"02/02/2023","03","441.7",".99"
"02/02/2023","03","524.8","1.03"
"02/02/2023","03","534.8","1.04"
"02/02/2023","03","543.6","1.05"
"02/02/2023","03","556.1","1.08"
"02/02/2023","03","562.4","1.11"
"02/02/2023","03","568.7","1.13"
"02/02/2023","03","575","1.17"
"02/02/2023","03","578.1","1.27"
"02/02/2023","03","620.1","1.29"
"02/02/2023","03","626.4","1.4"
"02/02/2023","03","654.4","1.49"
"02/02/2023","03","700.4","1.98"
"02/02/2023","03","715.4","2.39"
"02/02/2023","03","768.4","2.49"
"02/02/2023","03","782.4","2.98"
"02/02/2023","03","804.9","4.39"
"02/02/2023","03","816","5"
"02/02/2023","03","826","5.01"
"02/02/2023","03","836","5.11"
"02/02/2023","03","846","5.21"
"02/02/2023","03","848","7"
"02/02/2023","03","853","7.01"
"02/02/2023","03","858","7.11"
"02/02/2023","03","863","7.21"
"02/02/2023","03","868","7.96"
"02/02/2023","03","891.8","8"
"02/02/2023","03","914.3","8.69"
"02/02/2023","03","934.3","9.95"
"02/02/2023","03","947.1","10"
"02/02/2023","03","949.6","10.01"
"02/02/2023","03","952.1","10.11"
"02/02/2023","03","954.6","10.21"
"02/02/2023","03","1002","15"
"02/02/2023","03","1052","15.15"
"02/02/2023","03","1098.5","15.69"
"02/02/2023","03","1110.5","18.69"
"02/02/2023","03","1115.5","20"
"02/02/2023","03","1127.5","20.69"
"02/02/2023","03","1128.5","25.64"
"02/02/2023","03","1158.5","27.69"
"02/02/2023","03","1160.5","30"
"02/02/2023","03","1161.5","30.64"
"02/02/2023","03","1191.5","33"
"02/02/2023","03","1199.5","40.47"
"02/02/2023","03","1207.5","45.47"
"02/02/2023","03","1210.5","50.47"
"02/02/2023","03","1250.5","95.15"
"02/02/2023","03","1256.8","100"
"02/02/2023","03","1268.8","1000"
"02/02/2023","03","1290.8","2000"
"02/02/2023","03","1290.9","5000"
"02/02/2023","04","56.8","0"
"02/02/2023","04","89.5",".01"
"02/02/2023","04","99.5",".03"
"02/02/2023","04","109.5",".04"
"02/02/2023","04","114.5",".1"
"02/02/2023","04","126.5",".11"
"02/02/2023","04","136.2",".12"
"02/02/2023","04","146.2",".32"
"02/02/2023","04","156.2",".33"
"02/02/2023","04","161.2",".4"
"02/02/2023","04","176.2",".41"
"02/02/2023","04","181.2",".45"
"02/02/2023","04","191.2",".46"
"02/02/2023","04","196.2",".47"
"02/02/2023","04","208.2",".49"
"02/02/2023","04","211.2",".5"
"02/02/2023","04","216.2",".57"
"02/02/2023","04","231.2",".58"
"02/02/2023","04","235.2",".59"
"02/02/2023","04","249.3",".6"
"02/02/2023","04","252.4",".62"
"02/02/2023","04","272.4",".67"
"02/02/2023","04","287.4",".75"
"02/02/2023","04","304.9",".76"
"02/02/2023","04","360.9",".79"
"02/02/2023","04","365.9",".8"
"02/02/2023","04","379.7",".81"
"02/02/2023","04","394.7",".82"
"02/02/2023","04","399.7",".83"
"02/02/2023","04","401.7",".92"
"02/02/2023","04","402.8",".93"
"02/02/2023","04","421.6",".94"
"02/02/2023","04","434.1",".98"
"02/02/2023","04","556.1",".99"
"02/02/2023","04","562.4","1.01"
"02/02/2023","04","568.7","1.03"
"02/02/2023","04","575","1.08"
"02/02/2023","04","578.1","1.18"
"02/02/2023","04","620.1","1.29"
"02/02/2023","04","626.4","1.31"
"02/02/2023","04","654.4","1.49"
"02/02/2023","04","700.4","1.98"
"02/02/2023","04","715.4","2.39"
"02/02/2023","04","768.4","2.49"
"02/02/2023","04","782.4","2.98"
"02/02/2023","04","804.9","4.39"
"02/02/2023","04","816","5"
"02/02/2023","04","826","5.01"
"02/02/2023","04","836","5.11"
"02/02/2023","04","846","5.21"
"02/02/2023","04","848","7"
"02/02/2023","04","853","7.01"
"02/02/2023","04","858","7.11"
"02/02/2023","04","863","7.21"
"02/02/2023","04","868","7.96"
"02/02/2023","04","891.8","8"
"02/02/2023","04","914.3","8.69"
"02/02/2023","04","947.1","10"
"02/02/2023","04","949.6","10.01"
"02/02/2023","04","952.1","10.11"
"02/02/2023","04","954.6","10.21"
"02/02/2023","04","1002","15"
"02/02/2023","04","1052","15.15"
"02/02/2023","04","1098.5","15.69"
"02/02/2023","04","1110.5","18.69"
"02/02/2023","04","1115.5","20"
"02/02/2023","04","1127.5","20.69"
"02/02/2023","04","1157.5","27.69"
"02/02/2023","04","1159.5","30"
"02/02/2023","04","1160.5","32.81"
"02/02/2023","04","1190.5","33"
"02/02/2023","04","1191.5","37.81"
"02/02/2023","04","1199.5","40.86"
"02/02/2023","04","1207.5","45.86"
"02/02/2023","04","1210.5","50.86"
"02/02/2023","04","1250.5","95.15"
"02/02/2023","04","1256.5","100"
"02/02/2023","04","1268.5","1000"
"02/02/2023","04","1290.5","2000"
"02/02/2023","04","1290.6","5000"
"02/02/2023","05","56.8","0"
"02/02/2023","05","62.8",".01"
"02/02/2023","05","67.8",".45"
"02/02/2023","05","72.8",".46"
"02/02/2023","05","82.8",".47"
"02/02/2023","05","89.5",".56"
"02/02/2023","05","104.5",".61"
"02/02/2023","05","109.5",".62"
"02/02/2023","05","114.5",".69"
"02/02/2023","05","125.5",".7"
"02/02/2023","05","136.2",".71"
"02/02/2023","05","192.2",".79"
"02/02/2023","05","212.2",".95"
"02/02/2023","05","292.2",".98"
"02/02/2023","05","334.2",".99"
"02/02/2023","05","344.2","1.04"
"02/02/2023","05","354.2","1.05"
"02/02/2023","05","364.2","1.1"
"02/02/2023","05","369.2","1.11"
"02/02/2023","05","374.2","1.12"
"02/02/2023","05","382.2","1.14"
"02/02/2023","05","389.2","1.15"
"02/02/2023","05","404.2","1.24"
"02/02/2023","05","409.2","1.25"
"02/02/2023","05","425.2","1.26"
"02/02/2023","05","427.3","1.27"
"02/02/2023","05","472.4","1.29"
"02/02/2023","05","477.4","1.34"
"02/02/2023","05","492.4","1.35"
"02/02/2023","05","502.4","1.44"
"02/02/2023","05","524.9","1.45"
"02/02/2023","05","552.9","1.49"
"02/02/2023","05","557.9","1.5"
"02/02/2023","05","571.7","1.51"
"02/02/2023","05","581.7","1.52"
"02/02/2023","05","591.7","1.53"
"02/02/2023","05","593.7","1.64"
"02/02/2023","05","594.8","1.65"
"02/02/2023","05","604.8","1.66"
"02/02/2023","05","613.6","1.67"
"02/02/2023","05","622.6","1.7"
"02/02/2023","05","626.1","1.71"
"02/02/2023","05","632.4","1.74"
"02/02/2023","05","638.7","1.77"
"02/02/2023","05","645","1.82"
"02/02/2023","05","648.1","1.93"
"02/02/2023","05","694.1","1.98"
"02/02/2023","05","700.4","2.09"
"02/02/2023","05","715.4","2.39"
"02/02/2023","05","768.4","2.49"
"02/02/2023","05","782.4","2.98"
"02/02/2023","05","804.9","4.39"
"02/02/2023","05","816","5"
"02/02/2023","05","826","5.01"
"02/02/2023","05","836","5.11"
"02/02/2023","05","846","5.21"
"02/02/2023","05","848","7"
"02/02/2023","05","853","7.01"
"02/02/2023","05","858","7.11"
"02/02/2023","05","863","7.21"
"02/02/2023","05","868","7.96"
"02/02/2023","05","877.8","8"
"02/02/2023","05","900.3","8.69"
"02/02/2023","05","920.3","9.97"
"02/02/2023","05","933.1","10"
"02/02/2023","05","935.6","10.01"
"02/02/2023","05","938.1","10.11"
"02/02/2023","05","940.6","10.21"
"02/02/2023","05","989.9","15"
"02/02/2023","05","1039.9","15.15"
"02/02/2023","05","1086.4","15.69"
"02/02/2023","05","1098.4","18.69"
"02/02/2023","05","1103.4","20"
"02/02/2023","05","1115.4","20.69"
"02/02/2023","05","1145.4","27.69"
"02/02/2023","05","1175.4","33"
"02/02/2023","05","1176.4","36.38"
"02/02/2023","05","1177.4","41.38"
"02/02/2023","05","1185.4","44.14"
"02/02/2023","05","1193.4","49.14"
"02/02/2023","05","1196.4","54.14"
"02/02/2023","05","1236.4","95.15"
"02/02/2023","05","1253.2","100"
"02/02/2023","05","1255.2","250"
"02/02/2023","05","1267.2","1000"
"02/02/2023","05","1289.2","2000"
"02/02/2023","06","56.8","0"
"02/02/2023","06","62.8",".01"
"02/02/2023","06","108.8",".97"
"02/02/2023","06","188.8",".99"
"02/02/2023","06","234.8","1.29"
"02/02/2023","06","262.8","1.49"
"02/02/2023","06","267.8","1.97"
"02/02/2023","06","272.8","1.98"
"02/02/2023","06","319.8","1.99"
"02/02/2023","06","324.8","2.01"
"02/02/2023","06","331.5","2.11"
"02/02/2023","06","336.5","2.17"
"02/02/2023","06","341.5","2.18"
"02/02/2023","06","346.5","2.19"
"02/02/2023","06","351.5","2.2"
"02/02/2023","06","356.5","2.29"
"02/02/2023","06","368.2","2.31"
"02/02/2023","06","373.2","2.32"
"02/02/2023","06","378.2","2.33"
"02/02/2023","06","393.2","2.39"
"02/02/2023","06","407.2","2.49"
"02/02/2023","06","417.2","2.64"
"02/02/2023","06","427.2","2.65"
"02/02/2023","06","437.2","2.77"
"02/02/2023","06","442.2","2.78"
"02/02/2023","06","447.2","2.79"
"02/02/2023","06","452.2","2.85"
"02/02/2023","06","457.2","2.86"
"02/02/2023","06","462.2","2.87"
"02/02/2023","06","467.2","2.88"
"02/02/2023","06","471.2","2.9"
"02/02/2023","06","482.2","2.91"
"02/02/2023","06","496.2","2.98"
"02/02/2023","06","501.2","3.03"
"02/02/2023","06","506.2","3.04"
"02/02/2023","06","516.2","3.05"
"02/02/2023","06","533.2","3.07"
"02/02/2023","06","534.3","3.08"
"02/02/2023","06","535.3","3.1"
"02/02/2023","06","537.4","3.11"
"02/02/2023","06","542.4","3.18"
"02/02/2023","06","557.4","3.19"
"02/02/2023","06","562.4","3.31"
"02/02/2023","06","578.4","3.32"
"02/02/2023","06","589.9","3.33"
"02/02/2023","06","608.7","3.4"
"02/02/2023","06","613.7","3.42"
"02/02/2023","06","618.7","3.43"
"02/02/2023","06","628.7","3.44"
"02/02/2023","06","631.8","3.59"
"02/02/2023","06","636.8","3.61"
"02/02/2023","06","650.6","3.62"
"02/02/2023","06","663.1","3.67"
"02/02/2023","06","669.4","3.72"
"02/02/2023","06","671.4","3.75"
"02/02/2023","06","675.7","3.76"
"02/02/2023","06","679.7","3.82"
"02/02/2023","06","682","3.83"
"02/02/2023","06","720.1","3.98"
"02/02/2023","06","726.4","4.19"
"02/02/2023","06","748.9","4.39"
"02/02/2023","06","760","5"
"02/02/2023","06","770","5.01"
"02/02/2023","06","780","5.11"
"02/02/2023","06","790","5.21"
"02/02/2023","06","795","7.01"
"02/02/2023","06","800","7.11"
"02/02/2023","06","805","7.21"
"02/02/2023","06","814.8","8"
"02/02/2023","06","837.3","8.69"
"02/02/2023","06","857.3","9.99"
"02/02/2023","06","870.1","10"
"02/02/2023","06","872.6","10.01"
"02/02/2023","06","875.1","10.11"
"02/02/2023","06","877.6","10.21"
"02/02/2023","06","972.6","15"
"02/02/2023","06","1022.6","15.15"
"02/02/2023","06","1065.1","15.69"
"02/02/2023","06","1075.1","18.69"
"02/02/2023","06","1080.1","20"
"02/02/2023","06","1090.1","20.69"
"02/02/2023","06","1120.1","27.69"
"02/02/2023","06","1150.1","33"
"02/02/2023","06","1152.1","35"
"02/02/2023","06","1153.1","45.34"
"02/02/2023","06","1154.1","50.34"
"02/02/2023","06","1158.1","50.69"
"02/02/2023","06","1166.1","51.15"
"02/02/2023","06","1174.1","56.15"
"02/02/2023","06","1177.1","61.15"
"02/02/2023","06","1217.1","95.15"
"02/02/2023","06","1245.8","100"
"02/02/2023","06","1247.8","100.69"
"02/02/2023","06","1249.8","150.69"
"02/02/2023","06","1251.8","250"
"02/02/2023","06","1263.8","1000"
"02/02/2023","06","1285.8","2000"
"02/02/2023","06","1285.9","5000"
"02/02/2023","07","56.8","0"
"02/02/2023","07","62.8",".01"
"02/02/2023","07","118.8",".98"
"02/02/2023","07","164.8",".99"
"02/02/2023","07","244.8","1.04"
"02/02/2023","07","259.8","2.39"
"02/02/2023","07","264.8","3.81"
"02/02/2023","07","269.8","3.83"
"02/02/2023","07","274.8","3.84"
"02/02/2023","07","279.8","3.85"
"02/02/2023","07","286.5","3.95"
"02/02/2023","07","328.5","3.97"
"02/02/2023","07","338.5","4.02"
"02/02/2023","07","343.5","4.03"
"02/02/2023","07","348.5","4.04"
"02/02/2023","07","353.5","4.14"
"02/02/2023","07","365.2","4.15"
"02/02/2023","07","370.2","4.16"
"02/02/2023","07","375.2","4.17"
"02/02/2023","07","397.7","4.39"
"02/02/2023","07","402.7","4.47"
"02/02/2023","07","407.7","4.48"
"02/02/2023","07","417.7","4.49"
"02/02/2023","07","422.7","4.6"
"02/02/2023","07","427.7","4.61"
"02/02/2023","07","432.7","4.62"
"02/02/2023","07","437.7","4.63"
"02/02/2023","07","442.7","4.68"
"02/02/2023","07","447.7","4.69"
"02/02/2023","07","452.7","4.71"
"02/02/2023","07","457.7","4.72"
"02/02/2023","07","465.7","4.74"
"02/02/2023","07","472.7","4.75"
"02/02/2023","07","482.7","4.87"
"02/02/2023","07","487.7","4.88"
"02/02/2023","07","492.7","4.89"
"02/02/2023","07","508.7","4.9"
"02/02/2023","07","510.8","4.91"
"02/02/2023","07","513.9","4.94"
"02/02/2023","07","528.9","5.01"
"02/02/2023","07","538.9","5.02"
"02/02/2023","07","543.9","5.03"
"02/02/2023","07","553.9","5.11"
"02/02/2023","07","558.9","5.14"
"02/02/2023","07","566.9","5.15"
"02/02/2023","07","586.4","5.16"
"02/02/2023","07","596.4","5.21"
"02/02/2023","07","615.2","5.23"
"02/02/2023","07","620.2","5.25"
"02/02/2023","07","625.2","5.26"
"02/02/2023","07","635.2","5.27"
"02/02/2023","07","636.2","5.41"
"02/02/2023","07","638.3","5.42"
"02/02/2023","07","648.3","5.44"
"02/02/2023","07","657.1","5.45"
"02/02/2023","07","669.6","5.5"
"02/02/2023","07","675.9","5.55"
"02/02/2023","07","682.2","5.58"
"02/02/2023","07","688.5","5.65"
"02/02/2023","07","691.6","5.81"
"02/02/2023","07","697.9","6.02"
"02/02/2023","07","739.9","6.98"
"02/02/2023","07","744.9","7.01"
"02/02/2023","07","749.9","7.11"
"02/02/2023","07","754.9","7.21"
"02/02/2023","07","777.4","8.69"
"02/02/2023","07","797.4","9.98"
"02/02/2023","07","799.9","10.01"
"02/02/2023","07","802.4","10.11"
"02/02/2023","07","804.9","10.21"
"02/02/2023","07","843.9","11.49"
"02/02/2023","07","855","15"
"02/02/2023","07","877.5","15.69"
"02/02/2023","07","887.3","18"
"02/02/2023","07","905.1","20"
"02/02/2023","07","935.1","27.69"
"02/02/2023","07","985.1","30"
"02/02/2023","07","1035.1","30.15"
"02/02/2023","07","1065.1","33"
"02/02/2023","07","1067.1","35"
"02/02/2023","07","1068.1","47.67"
"02/02/2023","07","1092.1","50.69"
"02/02/2023","07","1093.1","52.67"
"02/02/2023","07","1101.1","56.69"
"02/02/2023","07","1109.1","61.69"
"02/02/2023","07","1112.1","66.69"
"02/02/2023","07","1129","100"
"02/02/2023","07","1141","100.69"
"02/02/2023","07","1181","110.15"
"02/02/2023","07","1193","150.69"
"02/02/2023","07","1195","250"
"02/02/2023","07","1207","1000"
"02/02/2023","07","1229","2000"
"02/02/2023","07","1229.1","5000"
"02/02/2023","08","56.8","0"
"02/02/2023","08","62.8",".01"
"02/02/2023","08","142.8","1.01"
"02/02/2023","08","157.8","2.39"
"02/02/2023","08","167.8","2.94"
"02/02/2023","08","177.8","2.95"
"02/02/2023","08","184.5","3.03"
"02/02/2023","08","189.5","3.07"
"02/02/2023","08","204.5","3.08"
"02/02/2023","08","209.5","3.15"
"02/02/2023","08","226.2","3.16"
"02/02/2023","08","231.2","3.17"
"02/02/2023","08","251.2","3.38"
"02/02/2023","08","261.2","3.46"
"02/02/2023","08","271.2","3.47"
"02/02/2023","08","276.2","3.51"
"02/02/2023","08","286.2","3.52"
"02/02/2023","08","291.2","3.53"
"02/02/2023","08","299.2","3.55"
"02/02/2023","08","306.2","3.56"
"02/02/2023","08","326.2","3.64"
"02/02/2023","08","344.3","3.66"
"02/02/2023","08","346.3","3.68"
"02/02/2023","08","347.4","3.69"
"02/02/2023","08","357.4","3.73"
"02/02/2023","08","367.4","3.74"
"02/02/2023","08","382.4","3.82"
"02/02/2023","08","399.9","3.83"
"02/02/2023","08","418.7","3.88"
"02/02/2023","08","428.7","3.89"
"02/02/2023","08","438.7","3.9"
"02/02/2023","08","441.8","4"
"02/02/2023","08","460.6","4.02"
"02/02/2023","08","473.1","4.05"
"02/02/2023","08","479.4","4.09"
"02/02/2023","08","485.7","4.11"
"02/02/2023","08","492","4.16"
"02/02/2023","08","495.1","4.26"
"02/02/2023","08","517.6","4.39"
"02/02/2023","08","523.9","4.4"
"02/02/2023","08","533.9","5.01"
"02/02/2023","08","543.9","5.11"
"02/02/2023","08","553.9","5.21"
"02/02/2023","08","558.9","7.01"
"02/02/2023","08","563.9","7.11"
"02/02/2023","08","568.9","7.21"
"02/02/2023","08","596.9","7.97"
"02/02/2023","08","619.4","8.69"
"02/02/2023","08","633.4","9.49"
"02/02/2023","08","653.4","9.98"
"02/02/2023","08","655.9","10.01"
"02/02/2023","08","658.4","10.11"
"02/02/2023","08","660.9","10.21"
"02/02/2023","08","716.9","12.47"
"02/02/2023","08","730.9","12.49"
"02/02/2023","08","742","15"
"02/02/2023","08","764.5","15.69"
"02/02/2023","08","810.5","15.97"
"02/02/2023","08","820.3","18"
"02/02/2023","08","838.1","20"
"02/02/2023","08","880.1","22.97"
"02/02/2023","08","910.1","27.69"
"02/02/2023","08","960.1","30.15"
"02/02/2023","08","990.1","33"
"02/02/2023","08","992.1","35"
"02/02/2023","08","1034.1","36.97"
"02/02/2023","08","1035.1","44.87"
"02/02/2023","08","1036.1","49.87"
"02/02/2023","08","1060.1","50.69"
"02/02/2023","08","1099.1","55.97"
"02/02/2023","08","1107.1","56.55"
"02/02/2023","08","1157.1","60"
"02/02/2023","08","1165.1","61.55"
"02/02/2023","08","1168.1","66.55"
"02/02/2023","08","1198.1","100"
"02/02/2023","08","1210.1","100.69"
"02/02/2023","08","1250.1","110.15"
"02/02/2023","08","1262.1","150.69"
"02/02/2023","08","1264.1","250"
"02/02/2023","08","1276.1","1000"
"02/02/2023","08","1298.1","2000"
"02/02/2023","08","1298.2","5000"
"02/02/2023","09","56.8","0"
"02/02/2023","09","62.8",".01"
"02/02/2023","09","142.8","1"
"02/02/2023","09","162.8","1.36"
"02/02/2023","09","169.5","1.42"
"02/02/2023","09","174.5","1.45"
"02/02/2023","09","189.5","1.46"
"02/02/2023","09","204.5","1.51"
"02/02/2023","09","216.2","1.52"
"02/02/2023","09","231.2","1.67"
"02/02/2023","09","236.2","1.68"
"02/02/2023","09","246.2","1.73"
"02/02/2023","09","256.2","1.74"
"02/02/2023","09","271.2","1.77"
"02/02/2023","09","276.2","1.78"
"02/02/2023","09","291.2","1.8"
"02/02/2023","09","311.2","1.86"
"02/02/2023","09","319.2","1.87"
"02/02/2023","09","329.3","1.88"
"02/02/2023","09","332.4","1.89"
"02/02/2023","09","352.4","1.93"
"02/02/2023","09","372.4","1.99"
"02/02/2023","09","384.9","2"
"02/02/2023","09","403.7","2.03"
"02/02/2023","09","423.7","2.04"
"02/02/2023","09","426.8","2.12"
"02/02/2023","09","445.6","2.13"
"02/02/2023","09","458.1","2.16"
"02/02/2023","09","464.4","2.18"
"02/02/2023","09","470.7","2.2"
"02/02/2023","09","477","2.23"
"02/02/2023","09","480.1","2.31"
"02/02/2023","09","495.1","2.39"
"02/02/2023","09","501.4","2.4"
"02/02/2023","09","523.9","4.39"
"02/02/2023","09","533.9","5.01"
"02/02/2023","09","543.9","5.11"
"02/02/2023","09","553.9","5.21"
"02/02/2023","09","609.9","5.99"
"02/02/2023","09","614.9","7.01"
"02/02/2023","09","619.9","7.11"
"02/02/2023","09","624.9","7.21"
"02/02/2023","09","629.9","7.96"
"02/02/2023","09","657.9","7.97"
"02/02/2023","09","680.4","8.69"
"02/02/2023","09","726.4","8.97"
"02/02/2023","09","740.4","9.49"
"02/02/2023","09","760.4","9.94"
"02/02/2023","09","806.4","9.97"
"02/02/2023","09","808.9","10.01"
"02/02/2023","09","811.4","10.11"
"02/02/2023","09","813.9","10.21"
"02/02/2023","09","855.9","11.97"
"02/02/2023","09","869.9","12.49"
"02/02/2023","09","881","15"
"02/02/2023","09","903.5","15.69"
"02/02/2023","09","938.5","16.97"
"02/02/2023","09","948.3","18"
"02/02/2023","09","962.3","19.98"
"02/02/2023","09","980.1","20"
"02/02/2023","09","987.1","24.99"
"02/02/2023","09","1017.1","27.69"
"02/02/2023","09","1031.1","29"
"02/02/2023","09","1081.1","30.15"
"02/02/2023","09","1111.1","33"
