"Delivery Date","Hour Ending","MW Offered","ONNS Offer Price"
"02/02/2023","24","2994.3","7.95"
"02/02/2023","24","3069.3","8"
"02/02/2023","24","3086.4","8.2"
"02/02/2023","24","3101.4","10"
"02/02/2023","24","3124.2","10.25"
"02/02/2023","24","3169.2","10.45"
"02/02/2023","24","3199.2","12"
"02/02/2023","24","3207.6","12.82"
"02/02/2023","24","3337.6","15"
"02/02/2023","24","3357.6","20"
"02/02/2023","24","3442.6","25"
"02/02/2023","24","3462.6","60.45"
"02/02/2023","24","3602.6","100"
"02/02/2023","24","3796.6","110.25"
"02/02/2023","24","3990.6","235.25"
"02/02/2023","24","4145.6","460.25"
"02/02/2023","24","4157.6","1999"
