"Delivery Date","Hour Ending","MW Offered","ONNS Offer Price"
"01/30/2023","02","3127.4","8"
"01/30/2023","02","3138.8","8.2"
"01/30/2023","02","3153.8","10"
"01/30/2023","02","3169","10.25"
"01/30/2023","02","3177","12.82"
"01/30/2023","02","3315","20"
"01/30/2023","02","3365","25"
"01/30/2023","02","3368.7","29"
"01/30/2023","02","3388.7","52.45"
"01/30/2023","02","3396.7","100"
"01/30/2023","02","3590.7","138.8"
"01/30/2023","02","3784.7","263.8"
"01/30/2023","02","3939.7","488.8"
"01/30/2023","02","3951.7","1999"
"01/30/2023","03","75","0"
"01/30/2023","03","747.6",".01"
"01/30/2023","03","762.6",".2"
"01/30/2023","03","817.6",".35"
"01/30/2023","03","897.6",".4"
"01/30/2023","03","1022.6",".5"
"01/30/2023","03","1082.6",".55"
"01/30/2023","03","1277.6",".6"
"01/30/2023","03","1372.6",".7"
"01/30/2023","03","1432.6",".75"
"01/30/2023","03","1477.6",".88"
"01/30/2023","03","1622.6","1"
"01/30/2023","03","1627.6","1.01"
"01/30/2023","03","1727.6","1.12"
"01/30/2023","03","1795.6","1.36"
"01/30/2023","03","1835.6","1.5"
"01/30/2023","03","1860.2","1.6"
"01/30/2023","03","1970.2","1.75"
"01/30/2023","03","2000.2","2"
"01/30/2023","03","2044.2","2.01"
"01/30/2023","03","2060.1","2.46"
"01/30/2023","03","2255.1","3"
"01/30/2023","03","2805.1","3.14"
"01/30/2023","03","2815.1","3.41"
"01/30/2023","03","2870.1","4"
"01/30/2023","03","2999.5","5"
"01/30/2023","03","3011.2","5.25"
"01/30/2023","03","3055.2","6"
"01/30/2023","03","3088","6.56"
"01/30/2023","03","3101","7.95"
"01/30/2023","03","3131","8"
"01/30/2023","03","3142.7","8.2"
"01/30/2023","03","3157.7","10"
"01/30/2023","03","3173.3","10.25"
"01/30/2023","03","3181.5","12.82"
"01/30/2023","03","3319.5","20"
"01/30/2023","03","3369.5","25"
"01/30/2023","03","3371.5","29"
"01/30/2023","03","3391.5","52.45"
"01/30/2023","03","3399.5","100"
"01/30/2023","03","3593.5","138.8"
"01/30/2023","03","3787.5","263.8"
"01/30/2023","03","3942.5","488.8"
"01/30/2023","03","3954.5","1999"
"01/30/2023","04","75","0"
"01/30/2023","04","747.6",".01"
"01/30/2023","04","762.6",".2"
"01/30/2023","04","817.6",".35"
"01/30/2023","04","897.6",".4"
"01/30/2023","04","1022.6",".5"
"01/30/2023","04","1082.6",".55"
"01/30/2023","04","1277.6",".6"
"01/30/2023","04","1372.6",".7"
"01/30/2023","04","1432.6",".75"
"01/30/2023","04","1477.6",".88"
"01/30/2023","04","1622.6","1"
"01/30/2023","04","1627.6","1.01"
"01/30/2023","04","1727.6","1.12"
"01/30/2023","04","1795.6","1.36"
"01/30/2023","04","1835.6","1.5"
"01/30/2023","04","1860.2","1.6"
"01/30/2023","04","1970.2","1.75"
"01/30/2023","04","2000.2","2"
"01/30/2023","04","2044.2","2.01"
"01/30/2023","04","2060","2.88"
"01/30/2023","04","2255","3"
"01/30/2023","04","2805","3.14"
"01/30/2023","04","2815","3.78"
"01/30/2023","04","2870","4"
"01/30/2023","04","2999.4","5"
"01/30/2023","04","3011.1","5.25"
"01/30/2023","04","3055.1","6"
"01/30/2023","04","3087.9","6.56"
"01/30/2023","04","3100.9","7.95"
"01/30/2023","04","3130.9","8"
"01/30/2023","04","3142.6","8.2"
"01/30/2023","04","3157.6","10"
"01/30/2023","04","3173.2","10.25"
"01/30/2023","04","3181.4","12.82"
"01/30/2023","04","3319.4","20"
"01/30/2023","04","3369.4","25"
"01/30/2023","04","3371","28.9"
"01/30/2023","04","3391","52.45"
"01/30/2023","04","3399","100"
"01/30/2023","04","3593","138.8"
"01/30/2023","04","3787","263.8"
"01/30/2023","04","3942","488.8"
"01/30/2023","04","3954","1999"
"01/30/2023","05","75","0"
"01/30/2023","05","745.6",".01"
"01/30/2023","05","760.6",".2"
"01/30/2023","05","815.6",".35"
"01/30/2023","05","895.6",".4"
"01/30/2023","05","1020.6",".5"
"01/30/2023","05","1080.6",".55"
"01/30/2023","05","1275.6",".6"
"01/30/2023","05","1370.6",".7"
"01/30/2023","05","1430.6",".75"
"01/30/2023","05","1475.6",".88"
"01/30/2023","05","1620.6","1"
"01/30/2023","05","1625.6","1.01"
"01/30/2023","05","1725.6","1.12"
"01/30/2023","05","1793.6","1.36"
"01/30/2023","05","1833.6","1.5"
"01/30/2023","05","1858.2","1.6"
"01/30/2023","05","1968.2","1.75"
"01/30/2023","05","1998.2","2"
"01/30/2023","05","2042.2","2.01"
"01/30/2023","05","2237.2","3"
"01/30/2023","05","2787.2","3.14"
"01/30/2023","05","2842.2","4"
"01/30/2023","05","2857.3","4.61"
"01/30/2023","05","2986.7","5"
"01/30/2023","05","3001.1","5.25"
"01/30/2023","05","3010","5.32"
"01/30/2023","05","3054","6"
"01/30/2023","05","3086.8","6.56"
"01/30/2023","05","3099.8","7.95"
"01/30/2023","05","3129.8","8"
"01/30/2023","05","3144.2","8.2"
"01/30/2023","05","3159.2","10"
"01/30/2023","05","3178.4","10.25"
"01/30/2023","05","3186.6","12.82"
"01/30/2023","05","3324.6","20"
"01/30/2023","05","3374.6","25"
"01/30/2023","05","3394.6","52.45"
"01/30/2023","05","3402.6","100"
"01/30/2023","05","3596.6","138.8"
"01/30/2023","05","3790.6","263.8"
"01/30/2023","05","3945.6","488.8"
"01/30/2023","05","3957.6","1999"
"01/30/2023","06","75","0"
"01/30/2023","06","745.6",".01"
"01/30/2023","06","760.6",".2"
"01/30/2023","06","815.6",".35"
"01/30/2023","06","895.6",".4"
"01/30/2023","06","1020.6",".5"
"01/30/2023","06","1080.6",".55"
"01/30/2023","06","1275.6",".6"
"01/30/2023","06","1370.6",".7"
"01/30/2023","06","1430.6",".75"
"01/30/2023","06","1435.6",".98"
"01/30/2023","06","1580.6","1"
"01/30/2023","06","1680.6","1.12"
"01/30/2023","06","1748.6","1.36"
"01/30/2023","06","1788.6","1.5"
"01/30/2023","06","1813.2","1.6"
"01/30/2023","06","1893.2","1.75"
"01/30/2023","06","1923.2","2"
"01/30/2023","06","1967.2","2.01"
"01/30/2023","06","2162.2","3"
"01/30/2023","06","2712.2","3.14"
"01/30/2023","06","2722.2","4"
"01/30/2023","06","2851.6","5"
"01/30/2023","06","2911.3","5.25"
"01/30/2023","06","2985.3","6"
"01/30/2023","06","3018.1","6.56"
"01/30/2023","06","3021.5","7.09"
"01/30/2023","06","3034.5","7.95"
"01/30/2023","06","3109.5","8"
"01/30/2023","06","3124.2","8.2"
"01/30/2023","06","3139.2","10"
"01/30/2023","06","3158.8","10.25"
"01/30/2023","06","3167","12.82"
"01/30/2023","06","3313","20"
"01/30/2023","06","3363","25"
"01/30/2023","06","3383","52.45"
"01/30/2023","06","3577","147.5"
"01/30/2023","06","3771","272.5"
"01/30/2023","06","3926","497.5"
"01/30/2023","06","3938","1999"
"01/30/2023","07","75","0"
"01/30/2023","07","853.6",".01"
"01/30/2023","07","908.6",".35"
"01/30/2023","07","948.6",".5"
"01/30/2023","07","1038.6",".6"
"01/30/2023","07","1238.6",".75"
"01/30/2023","07","1243.6",".99"
"01/30/2023","07","1528.6","1"
"01/30/2023","07","1628.6","1.12"
"01/30/2023","07","1696.6","1.36"
"01/30/2023","07","1736.6","1.5"
"01/30/2023","07","1761.2","1.6"
"01/30/2023","07","1886.2","2"
"01/30/2023","07","1930.2","2.01"
"01/30/2023","07","1980.2","2.45"
"01/30/2023","07","2040.2","2.5"
"01/30/2023","07","2315.2","3"
"01/30/2023","07","2865.2","3.14"
"01/30/2023","07","2875.2","4"
"01/30/2023","07","3049.6","5"
"01/30/2023","07","3094.6","5.25"
"01/30/2023","07","3168.6","6"
"01/30/2023","07","3181.6","7.95"
"01/30/2023","07","3256.6","8"
"01/30/2023","07","3291.6","10"
"01/30/2023","07","3309.3","15.75"
"01/30/2023","07","3337.3","19.69"
"01/30/2023","07","3483.3","20"
"01/30/2023","07","3485.6","20.85"
"01/30/2023","07","3503.3","24.61"
"01/30/2023","07","3553.3","25"
"01/30/2023","07","3576.9","30.76"
"01/30/2023","07","3583.9","38.45"
"01/30/2023","07","3592.9","52.51"
"01/30/2023","07","3601.9","74.99"
"01/30/2023","07","3610.9","92.75"
"01/30/2023","07","3804.9","150.25"
"01/30/2023","07","3998.9","275.25"
"01/30/2023","07","4153.9","500.25"
"01/30/2023","07","4165.9","1999"
"01/30/2023","08","75","0"
"01/30/2023","08","853.6",".01"
"01/30/2023","08","908.6",".35"
"01/30/2023","08","948.6",".5"
"01/30/2023","08","1038.6",".6"
"01/30/2023","08","1238.6",".75"
"01/30/2023","08","1243.6",".96"
"01/30/2023","08","1528.6","1"
"01/30/2023","08","1628.6","1.12"
"01/30/2023","08","1696.6","1.36"
"01/30/2023","08","1736.6","1.5"
"01/30/2023","08","1761.2","1.6"
"01/30/2023","08","1886.2","2"
"01/30/2023","08","1930.2","2.01"
"01/30/2023","08","1980.2","2.45"
"01/30/2023","08","2040.2","2.5"
"01/30/2023","08","2240.2","3"
"01/30/2023","08","2790.2","3.14"
"01/30/2023","08","2800.2","4"
"01/30/2023","08","2974.6","5"
"01/30/2023","08","3019.6","5.25"
"01/30/2023","08","3093.6","6"
"01/30/2023","08","3106.6","7.95"
"01/30/2023","08","3181.6","8"
"01/30/2023","08","3216.6","10"
"01/30/2023","08","3236.6","15"
"01/30/2023","08","3253.4","15.75"
"01/30/2023","08","3281.4","19.69"
"01/30/2023","08","3427.4","20"
"01/30/2023","08","3444.2","24.61"
"01/30/2023","08","3494.2","25"
"01/30/2023","08","3516.6","30.76"
"01/30/2023","08","3525.6","37.78"
"01/30/2023","08","3532.6","38.45"
"01/30/2023","08","3541.6","58"
"01/30/2023","08","3550.6","91.12"
"01/30/2023","08","3744.6","150.25"
"01/30/2023","08","3938.6","275.25"
"01/30/2023","08","4093.6","500.25"
"01/30/2023","08","4105.6","1999"
"01/30/2023","09","75","0"
"01/30/2023","09","853.6",".01"
"01/30/2023","09","908.6",".35"
"01/30/2023","09","948.6",".5"
"01/30/2023","09","1038.6",".6"
"01/30/2023","09","1238.6",".75"
"01/30/2023","09","1243.6",".98"
"01/30/2023","09","1528.6","1"
"01/30/2023","09","1628.6","1.12"
"01/30/2023","09","1696.6","1.36"
"01/30/2023","09","1736.6","1.5"
"01/30/2023","09","1761.2","1.6"
"01/30/2023","09","1886.2","2"
"01/30/2023","09","1930.2","2.01"
"01/30/2023","09","1980.2","2.45"
"01/30/2023","09","2040.2","2.5"
"01/30/2023","09","2240.2","3"
"01/30/2023","09","2790.2","3.14"
"01/30/2023","09","2800.2","4"
"01/30/2023","09","2974.6","5"
"01/30/2023","09","3048.6","6"
"01/30/2023","09","3061.6","7.95"
"01/30/2023","09","3136.6","8"
"01/30/2023","09","3153.4","8.4"
"01/30/2023","09","3188.4","10"
"01/30/2023","09","3216.4","10.5"
"01/30/2023","09","3233.2","13.12"
"01/30/2023","09","3253.2","15"
"01/30/2023","09","3275.6","16.41"
"01/30/2023","09","3466.6","20"
"01/30/2023","09","3473.6","20.51"
"01/30/2023","09","3523.6","25"
"01/30/2023","09","3532.6","37.78"
"01/30/2023","09","3541.6","55.94"
"01/30/2023","09","3550.6","88.09"
"01/30/2023","09","3744.6","150.25"
"01/30/2023","09","3938.6","275.25"
"01/30/2023","09","4093.6","500.25"
"01/30/2023","09","4105.6","1999"
"01/30/2023","10","75","0"
"01/30/2023","10","685.6",".01"
"01/30/2023","10","740.6",".35"
"01/30/2023","10","780.6",".5"
"01/30/2023","10","870.6",".6"
"01/30/2023","10","1070.6",".75"
"01/30/2023","10","1075.6",".98"
"01/30/2023","10","1360.6","1"
"01/30/2023","10","1460.6","1.12"
"01/30/2023","10","1528.6","1.36"
"01/30/2023","10","1568.6","1.5"
"01/30/2023","10","1593.2","1.6"
"01/30/2023","10","1673.2","2"
"01/30/2023","10","1717.2","2.01"
"01/30/2023","10","1767.2","2.45"
"01/30/2023","10","1827.2","2.5"
"01/30/2023","10","1907.2","3"
"01/30/2023","10","2457.2","3.14"
"01/30/2023","10","2467.2","4"
"01/30/2023","10","2756.6","5"
"01/30/2023","10","2773.4","5.25"
"01/30/2023","10","2847.4","6"
"01/30/2023","10","2875.4","6.56"
"01/30/2023","10","2883","7.82"
"01/30/2023","10","2896","7.95"
"01/30/2023","10","3156","8"
"01/30/2023","10","3172.8","8.2"
"01/30/2023","10","3207.8","10"
"01/30/2023","10","3230.2","10.25"
"01/30/2023","10","3237.2","12.82"
"01/30/2023","10","3257.2","15"
"01/30/2023","10","3448.2","20"
"01/30/2023","10","3457.2","37.78"
"01/30/2023","10","3466.2","75.51"
"01/30/2023","10","3475.2","91.81"
"01/30/2023","10","3669.2","146.25"
"01/30/2023","10","3863.2","271.25"
"01/30/2023","10","4018.2","496.25"
"01/30/2023","10","4030.2","1999"
"01/30/2023","11","75","0"
"01/30/2023","11","687.6",".01"
"01/30/2023","11","742.6",".35"
"01/30/2023","11","782.6",".5"
"01/30/2023","11","872.6",".6"
"01/30/2023","11","1072.6",".75"
"01/30/2023","11","1077.6",".99"
"01/30/2023","11","1362.6","1"
"01/30/2023","11","1462.6","1.12"
"01/30/2023","11","1530.6","1.36"
"01/30/2023","11","1570.6","1.5"
"01/30/2023","11","1595.2","1.6"
"01/30/2023","11","1645.2","2"
"01/30/2023","11","1689.2","2.01"
"01/30/2023","11","1739.2","2.45"
"01/30/2023","11","1879.2","3"
"01/30/2023","11","2429.2","3.14"
"01/30/2023","11","2439.2","4"
"01/30/2023","11","2728.6","5"
"01/30/2023","11","2745.4","5.25"
"01/30/2023","11","2757.5","5.52"
"01/30/2023","11","2831.5","6"
"01/30/2023","11","2859.5","6.56"
"01/30/2023","11","2872.5","7.95"
"01/30/2023","11","3132.5","8"
"01/30/2023","11","3149.3","8.2"
"01/30/2023","11","3184.3","10"
"01/30/2023","11","3206.7","10.25"
"01/30/2023","11","3213.7","12.82"
"01/30/2023","11","3263.7","15"
"01/30/2023","11","3308.7","20"
"01/30/2023","11","3446.7","22"
"01/30/2023","11","3455.7","41.24"
"01/30/2023","11","3463.7","50"
"01/30/2023","11","3472.7","73.58"
"01/30/2023","11","3481.7","103.57"
"01/30/2023","11","3675.7","138.95"
"01/30/2023","11","3869.7","263.95"
"01/30/2023","11","4024.7","488.95"
"01/30/2023","11","4036.7","1999"
"01/30/2023","12","75","0"
"01/30/2023","12","687.6",".01"
"01/30/2023","12","742.6",".35"
"01/30/2023","12","782.6",".5"
"01/30/2023","12","872.6",".6"
"01/30/2023","12","1072.6",".75"
"01/30/2023","12","1302.6","1"
"01/30/2023","12","1402.6","1.12"
"01/30/2023","12","1470.6","1.36"
"01/30/2023","12","1510.6","1.5"
"01/30/2023","12","1535.2","1.6"
"01/30/2023","12","1585.2","2"
"01/30/2023","12","1629.2","2.01"
"01/30/2023","12","1679.2","2.45"
"01/30/2023","12","1819.2","3"
"01/30/2023","12","2369.2","3.14"
"01/30/2023","12","2379.2","4"
"01/30/2023","12","2728.6","5"
"01/30/2023","12","2741.1","5.07"
"01/30/2023","12","2758.8","5.25"
"01/30/2023","12","2767.1","5.73"
"01/30/2023","12","2841.1","6"
"01/30/2023","12","2869.1","6.56"
"01/30/2023","12","2882.1","7.95"
"01/30/2023","12","3142.1","8"
"01/30/2023","12","3159.8","8.2"
"01/30/2023","12","3194.8","10"
"01/30/2023","12","3218.4","10.25"
"01/30/2023","12","3225.4","12.82"
"01/30/2023","12","3255.4","15"
"01/30/2023","12","3320.4","20"
"01/30/2023","12","3458.4","24"
"01/30/2023","12","3467.4","38.16"
"01/30/2023","12","3475.4","50"
"01/30/2023","12","3484.4","70.11"
"01/30/2023","12","3493.4","111.74"
"01/30/2023","12","3687.4","138.95"
"01/30/2023","12","3881.4","263.95"
"01/30/2023","12","4036.4","488.95"
"01/30/2023","12","4048.4","1999"
"01/30/2023","13","75","0"
"01/30/2023","13","687.6",".01"
"01/30/2023","13","742.6",".35"
"01/30/2023","13","782.6",".5"
"01/30/2023","13","872.6",".6"
"01/30/2023","13","1072.6",".75"
"01/30/2023","13","1297.6","1"
"01/30/2023","13","1302.6","1.04"
"01/30/2023","13","1402.6","1.12"
"01/30/2023","13","1470.6","1.36"
"01/30/2023","13","1510.6","1.5"
"01/30/2023","13","1535.2","1.6"
"01/30/2023","13","1585.2","2"
"01/30/2023","13","1629.2","2.01"
"01/30/2023","13","1679.2","2.45"
"01/30/2023","13","1819.2","3"
"01/30/2023","13","2369.2","3.14"
"01/30/2023","13","2379.2","4"
"01/30/2023","13","2391.5","4.31"
"01/30/2023","13","2740.9","5"
"01/30/2023","13","2748.4","5.06"
"01/30/2023","13","2766.1","5.25"
"01/30/2023","13","2840.1","6"
"01/30/2023","13","2868.1","6.56"
"01/30/2023","13","2881.1","7.95"
"01/30/2023","13","3141.1","8"
"01/30/2023","13","3158.8","8.2"
"01/30/2023","13","3173.8","10"
"01/30/2023","13","3197.4","10.25"
"01/30/2023","13","3204.4","12.82"
"01/30/2023","13","3319.4","20"
"01/30/2023","13","3457.4","26"
"01/30/2023","13","3465.4","50"
"01/30/2023","13","3474.4","53.74"
"01/30/2023","13","3483.4","56.98"
"01/30/2023","13","3492.4","112.7"
"01/30/2023","13","3686.4","138.95"
"01/30/2023","13","3880.4","263.95"
"01/30/2023","13","4035.4","488.95"
"01/30/2023","13","4047.4","1999"
"01/30/2023","14","75","0"
"01/30/2023","14","686.6",".01"
"01/30/2023","14","741.6",".35"
"01/30/2023","14","781.6",".5"
"01/30/2023","14","871.6",".6"
"01/30/2023","14","991.6",".75"
"01/30/2023","14","1212.6","1"
"01/30/2023","14","1217.6","1.02"
"01/30/2023","14","1317.6","1.12"
"01/30/2023","14","1385.6","1.36"
"01/30/2023","14","1425.6","1.5"
"01/30/2023","14","1450.2","1.6"
"01/30/2023","14","1500.2","2"
"01/30/2023","14","1544.2","2.01"
"01/30/2023","14","1594.2","2.45"
"01/30/2023","14","1734.2","3"
"01/30/2023","14","2284.2","3.14"
"01/30/2023","14","2295.3","3.25"
"01/30/2023","14","2305.3","4"
"01/30/2023","14","2314.2","4.11"
"01/30/2023","14","2663.6","5"
"01/30/2023","14","2681.3","5.25"
"01/30/2023","14","2755.3","6"
"01/30/2023","14","2783.3","6.56"
"01/30/2023","14","2796.3","7.95"
"01/30/2023","14","3056.3","8"
"01/30/2023","14","3074","8.2"
"01/30/2023","14","3169","10"
"01/30/2023","14","3192.6","10.25"
"01/30/2023","14","3199.6","12.82"
"01/30/2023","14","3203.6","15"
"01/30/2023","14","3318.6","20"
"01/30/2023","14","3456.6","28"
"01/30/2023","14","3465.6","43.03"
"01/30/2023","14","3473.6","50"
"01/30/2023","14","3482.6","59.05"
"01/30/2023","14","3491.6","113.19"
"01/30/2023","14","3685.6","138.95"
"01/30/2023","14","3879.6","263.95"
"01/30/2023","14","4034.6","488.95"
"01/30/2023","14","4046.6","1999"
"01/30/2023","15","75","0"
"01/30/2023","15","686.6",".01"
"01/30/2023","15","741.6",".35"
"01/30/2023","15","781.6",".5"
"01/30/2023","15","871.6",".6"
"01/30/2023","15","991.6",".75"
"01/30/2023","15","996.6",".97"
"01/30/2023","15","1217.6","1"
"01/30/2023","15","1317.6","1.12"
"01/30/2023","15","1385.6","1.36"
"01/30/2023","15","1425.6","1.5"
"01/30/2023","15","1450.2","1.6"
"01/30/2023","15","1500.2","2"
"01/30/2023","15","1544.2","2.01"
"01/30/2023","15","1594.2","2.45"
"01/30/2023","15","1604.5","2.72"
"01/30/2023","15","1744.5","3"
"01/30/2023","15","2294.5","3.14"
"01/30/2023","15","2302.1","3.64"
"01/30/2023","15","2312.1","4"
"01/30/2023","15","2661.5","5"
"01/30/2023","15","2679.2","5.25"
"01/30/2023","15","2753.2","6"
"01/30/2023","15","2781.2","6.56"
"01/30/2023","15","2794.2","7.95"
"01/30/2023","15","3054.2","8"
"01/30/2023","15","3071.9","8.2"
"01/30/2023","15","3166.9","10"
"01/30/2023","15","3190.5","10.25"
"01/30/2023","15","3197.5","12.82"
"01/30/2023","15","3296.5","20"
"01/30/2023","15","3434.5","30"
"01/30/2023","15","3443.5","37.28"
"01/30/2023","15","3451.5","50"
"01/30/2023","15","3460.5","61"
"01/30/2023","15","3480.5","70"
"01/30/2023","15","3489.5","114.05"
"01/30/2023","15","3683.5","138.95"
"01/30/2023","15","3877.5","263.95"
"01/30/2023","15","4032.5","488.95"
"01/30/2023","15","4044.5","1999"
"01/30/2023","16","75","0"
"01/30/2023","16","686.6",".01"
"01/30/2023","16","741.6",".35"
"01/30/2023","16","781.6",".5"
"01/30/2023","16","871.6",".6"
"01/30/2023","16","991.6",".75"
"01/30/2023","16","996.6",".98"
"01/30/2023","16","1217.6","1"
"01/30/2023","16","1317.6","1.12"
"01/30/2023","16","1385.6","1.36"
"01/30/2023","16","1425.6","1.5"
"01/30/2023","16","1450.2","1.6"
"01/30/2023","16","1500.2","2"
"01/30/2023","16","1544.2","2.01"
"01/30/2023","16","1554.4","2.3"
"01/30/2023","16","1604.4","2.45"
"01/30/2023","16","1744.4","3"
"01/30/2023","16","2294.4","3.14"
"01/30/2023","16","2299.5","3.26"
"01/30/2023","16","2309.5","4"
"01/30/2023","16","2658.9","5"
"01/30/2023","16","2676.6","5.25"
"01/30/2023","16","2750.6","6"
"01/30/2023","16","2778.6","6.56"
"01/30/2023","16","2791.6","7.95"
"01/30/2023","16","3051.6","8"
"01/30/2023","16","3069.3","8.2"
"01/30/2023","16","3164.3","10"
"01/30/2023","16","3187.9","10.25"
"01/30/2023","16","3194.9","12.82"
"01/30/2023","16","3263.9","20"
"01/30/2023","16","3401.9","30"
"01/30/2023","16","3410.9","37.28"
"01/30/2023","16","3440.9","40"
"01/30/2023","16","3448.9","50"
"01/30/2023","16","3457.9","61.27"
"01/30/2023","16","3477.9","70"
"01/30/2023","16","3486.9","114.1"
"01/30/2023","16","3680.9","140.95"
"01/30/2023","16","3874.9","265.95"
"01/30/2023","16","4029.9","490.95"
"01/30/2023","16","4041.9","1999"
"01/30/2023","17","75","0"
"01/30/2023","17","686.6",".01"
"01/30/2023","17","741.6",".35"
"01/30/2023","17","781.6",".5"
"01/30/2023","17","871.6",".6"
"01/30/2023","17","931.6",".75"
"01/30/2023","17","936.6",".99"
"01/30/2023","17","1157.6","1"
"01/30/2023","17","1257.6","1.12"
"01/30/2023","17","1325.6","1.36"
"01/30/2023","17","1365.6","1.5"
"01/30/2023","17","1390.2","1.6"
"01/30/2023","17","1434.2","2.01"
"01/30/2023","17","1484.2","2.45"
"01/30/2023","17","1624.2","3"
"01/30/2023","17","2174.2","3.14"
"01/30/2023","17","2184.2","4"
"01/30/2023","17","2533.6","5"
"01/30/2023","17","2535.9","5.42"
"01/30/2023","17","2579.9","6"
"01/30/2023","17","2592.9","7.95"
"01/30/2023","17","2667.9","8"
"01/30/2023","17","2685.6","8.4"
"01/30/2023","17","2840.6","10"
"01/30/2023","17","2868.6","10.5"
"01/30/2023","17","2886.3","13.12"
"01/30/2023","17","2916.3","15"
"01/30/2023","17","2939.9","16.41"
"01/30/2023","17","3016.9","20"
"01/30/2023","17","3023.9","20.51"
"01/30/2023","17","3228.9","25"
"01/30/2023","17","3366.9","30"
"01/30/2023","17","3375.9","37.28"
"01/30/2023","17","3405.9","40"
"01/30/2023","17","3414.9","59.75"
"01/30/2023","17","3434.9","70"
"01/30/2023","17","3443.9","113.62"
"01/30/2023","17","3637.9","145.5"
"01/30/2023","17","3831.9","270.5"
"01/30/2023","17","3986.9","495.5"
"01/30/2023","17","3998.9","1999"
"01/30/2023","18","75","0"
"01/30/2023","18","844.6",".01"
"01/30/2023","18","899.6",".35"
"01/30/2023","18","939.6",".5"
"01/30/2023","18","1029.6",".6"
"01/30/2023","18","1089.6",".75"
"01/30/2023","18","1094.6",".97"
"01/30/2023","18","1315.6","1"
"01/30/2023","18","1415.6","1.12"
"01/30/2023","18","1483.6","1.36"
"01/30/2023","18","1523.6","1.5"
"01/30/2023","18","1548.2","1.6"
"01/30/2023","18","1592.2","2.01"
"01/30/2023","18","1642.2","2.45"
"01/30/2023","18","1782.2","3"
"01/30/2023","18","2332.2","3.14"
"01/30/2023","18","2342.2","4"
"01/30/2023","18","2691.6","5"
"01/30/2023","18","2735.6","6"
"01/30/2023","18","2748.6","7.95"
"01/30/2023","18","2823.6","8"
"01/30/2023","18","2978.6","10"
"01/30/2023","18","3008.6","15"
"01/30/2023","18","3026.3","18.9"
"01/30/2023","18","3103.3","20"
"01/30/2023","18","3110.8","21.66"
"01/30/2023","18","3138.8","23.62"
"01/30/2023","18","3343.8","25"
"01/30/2023","18","3361.5","29.53"
"01/30/2023","18","3499.5","30"
"01/30/2023","18","3523.1","36.91"
"01/30/2023","18","3532.1","37.28"
"01/30/2023","18","3541.1","37.78"
"01/30/2023","18","3571.1","40"
