"Delivery Date","Hour Ending","MW Offered","REGUP Offer Price"
"01/30/2023","16","910.8","1.7"
"01/30/2023","16","925.8","1.8"
"01/30/2023","16","933.3","1.84"
"01/30/2023","16","950.8","1.95"
"01/30/2023","16","1004.8","1.97"
"01/30/2023","16","1023","2"
"01/30/2023","16","1035","2.21"
"01/30/2023","16","1075","2.29"
"01/30/2023","16","1081","2.31"
"01/30/2023","16","1087","2.41"
"01/30/2023","16","1132","2.48"
"01/30/2023","16","1147","2.69"
"01/30/2023","16","1155","2.71"
"01/30/2023","16","1165","2.8"
"01/30/2023","16","1169","2.81"
"01/30/2023","16","1173","2.91"
"01/30/2023","16","1178.1","3.26"
"01/30/2023","16","1208.1","3.29"
"01/30/2023","16","1288.1","3.89"
"01/30/2023","16","1298.1","4"
"01/30/2023","16","1322.1","4.15"
"01/30/2023","16","1339.8","5"
"01/30/2023","16","1357.5","6.5"
"01/30/2023","16","1372.5","7.27"
"01/30/2023","16","1385.5","7.95"
"01/30/2023","16","1421.5","8"
"01/30/2023","16","1431.5","8.24"
"01/30/2023","16","1455.1","9.1"
"01/30/2023","16","1479.1","10.15"
"01/30/2023","16","1574.1","11.25"
"01/30/2023","16","1594.1","12.89"
"01/30/2023","16","1618.1","16.15"
"01/30/2023","16","1624.1","20"
"01/30/2023","16","1643.1","24.15"
"01/30/2023","16","1648.1","25"
"01/30/2023","16","1708.1","30"
"01/30/2023","16","1717.1","37.28"
"01/30/2023","16","1726.1","61.27"
"01/30/2023","16","1736.1","75"
"01/30/2023","16","1741.1","87.22"
"01/30/2023","16","1750.1","114.1"
"01/30/2023","16","1772.1","2000"
"01/30/2023","16","1772.2","5000"
"01/30/2023","17","61.8","0"
"01/30/2023","17","247.8",".01"
"01/30/2023","17","412.3",".09"
"01/30/2023","17","532.3",".1"
"01/30/2023","17","586.3",".11"
"01/30/2023","17","628.3",".12"
"01/30/2023","17","648.3",".18"
"01/30/2023","17","662.3",".19"
"01/30/2023","17","677.3",".25"
"01/30/2023","17","697.3",".27"
"01/30/2023","17","707.3",".28"
"01/30/2023","17","722.3",".45"
"01/30/2023","17","737.3",".59"
"01/30/2023","17","768.3",".79"
"01/30/2023","17","806.8",".98"
"01/30/2023","17","814.3","1.22"
"01/30/2023","17","836.8","1.4"
"01/30/2023","17","867.8","1.49"
"01/30/2023","17","875.3","1.65"
"01/30/2023","17","899.3","1.7"
"01/30/2023","17","914.3","1.8"
"01/30/2023","17","921.8","1.91"
"01/30/2023","17","939.3","1.95"
"01/30/2023","17","971.3","1.99"
"01/30/2023","17","989.5","2"
"01/30/2023","17","1001.5","2.21"
"01/30/2023","17","1007.5","2.31"
"01/30/2023","17","1052.5","2.39"
"01/30/2023","17","1058.5","2.41"
"01/30/2023","17","1066.5","2.71"
"01/30/2023","17","1076.5","2.8"
"01/30/2023","17","1080.5","2.81"
"01/30/2023","17","1084.5","2.91"
"01/30/2023","17","1112.5","2.99"
"01/30/2023","17","1207.5","3"
"01/30/2023","17","1212.5","3.38"
"01/30/2023","17","1257.5","3.39"
"01/30/2023","17","1265","3.43"
"01/30/2023","17","1345","3.91"
"01/30/2023","17","1355","4"
"01/30/2023","17","1379","4.15"
"01/30/2023","17","1394","4.37"
"01/30/2023","17","1409","5.54"
"01/30/2023","17","1424","5.59"
"01/30/2023","17","1429","6.05"
"01/30/2023","17","1442","7.95"
"01/30/2023","17","1495.7","8"
"01/30/2023","17","1500.7","8.24"
"01/30/2023","17","1524.7","10.15"
"01/30/2023","17","1542.4","10.4"
"01/30/2023","17","1562.4","12.93"
"01/30/2023","17","1586","14.56"
"01/30/2023","17","1610","16.15"
"01/30/2023","17","1616","20"
"01/30/2023","17","1635","24.15"
"01/30/2023","17","1640","25"
"01/30/2023","17","1700","30"
"01/30/2023","17","1709","37.28"
"01/30/2023","17","1718","59.75"
"01/30/2023","17","1728","75"
"01/30/2023","17","1733","90.46"
"01/30/2023","17","1742","113.62"
"01/30/2023","17","1764","2000"
"01/30/2023","17","1764.1","5000"
"01/30/2023","18","61.8","0"
"01/30/2023","18","149.8",".01"
"01/30/2023","18","172.3","1.4"
"01/30/2023","18","196.3","1.7"
"01/30/2023","18","211.3","1.8"
"01/30/2023","18","228.8","1.95"
"01/30/2023","18","342","2"
"01/30/2023","18","354","2.21"
"01/30/2023","18","360","2.31"
"01/30/2023","18","366","2.41"
"01/30/2023","18","397","2.49"
"01/30/2023","18","405","2.71"
"01/30/2023","18","415","2.8"
"01/30/2023","18","419","2.81"
"01/30/2023","18","423","2.91"
"01/30/2023","18","428","3.38"
"01/30/2023","18","508","3.88"
"01/30/2023","18","530","4"
"01/30/2023","18","545","4.02"
"01/30/2023","18","576","4.98"
"01/30/2023","18","607","5.48"
"01/30/2023","18","612","6.05"
"01/30/2023","18","619.5","6.6"
"01/30/2023","18","639.5","6.69"
"01/30/2023","18","659.5","6.97"
"01/30/2023","18","671.5","6.98"
"01/30/2023","18","679","7.44"
"01/30/2023","18","692","7.95"
"01/30/2023","18","720","7.99"
"01/30/2023","18","750","8"
"01/30/2023","18","755","8.24"
"01/30/2023","18","775","8.73"
"01/30/2023","18","791","9.19"
"01/30/2023","18","811","9.46"
"01/30/2023","18","821","9.66"
"01/30/2023","18","831","9.69"
"01/30/2023","18","851","10.04"
"01/30/2023","18","865","10.39"
"01/30/2023","18","885","10.69"
"01/30/2023","18","905","11.29"
"01/30/2023","18","926.5","11.48"
"01/30/2023","18","946.5","11.87"
"01/30/2023","18","961.5","12.03"
"01/30/2023","18","975.5","12.13"
"01/30/2023","18","995.5","12.38"
"01/30/2023","18","1010.5","12.66"
"01/30/2023","18","1022.5","12.72"
"01/30/2023","18","1037.5","12.75"
"01/30/2023","18","1057.5","12.86"
"01/30/2023","18","1095","13.27"
"01/30/2023","18","1119.2","13.5"
"01/30/2023","18","1135","13.64"
"01/30/2023","18","1151","13.67"
"01/30/2023","18","1171","13.69"
"01/30/2023","18","1191","13.88"
"01/30/2023","18","1211","14.02"
"01/30/2023","18","1223","14.06"
"01/30/2023","18","1245.5","14.18"
"01/30/2023","18","1257.5","14.2"
"01/30/2023","18","1269.5","14.37"
"01/30/2023","18","1309.5","14.69"
"01/30/2023","18","1324.5","14.76"
"01/30/2023","18","1339.5","14.96"
"01/30/2023","18","1354.5","15.1"
"01/30/2023","18","1362","15.47"
"01/30/2023","18","1372","16.69"
"01/30/2023","18","1379.5","17.04"
"01/30/2023","18","1387","17.19"
"01/30/2023","18","1427","17.69"
"01/30/2023","18","1444.7","18"
"01/30/2023","18","1459.7","18.99"
"01/30/2023","18","1465.7","20"
"01/30/2023","18","1480.7","20.19"
"01/30/2023","18","1504.7","20.45"
"01/30/2023","18","1522.4","23.4"
"01/30/2023","18","1527.4","25"
"01/30/2023","18","1551.4","26.45"
"01/30/2023","18","1611.4","30"
"01/30/2023","18","1635.4","32.45"
"01/30/2023","18","1659","32.76"
"01/30/2023","18","1668","37.28"
"01/30/2023","18","1677","37.78"
"01/30/2023","18","1696","40.45"
"01/30/2023","18","1706","75"
"01/30/2023","18","1711","86.45"
"01/30/2023","18","1720","95.75"
"01/30/2023","18","1742","2000"
"01/30/2023","18","1742.1","5000"
"01/30/2023","19","61.8","0"
"01/30/2023","19","149.8",".01"
"01/30/2023","19","180.8",".79"
"01/30/2023","19","211.8",".98"
"01/30/2023","19","234.3","1.4"
"01/30/2023","19","265.3","1.49"
"01/30/2023","19","289.3","1.7"
"01/30/2023","19","304.3","1.8"
"01/30/2023","19","321.8","1.95"
"01/30/2023","19","340","2"
"01/30/2023","19","352","2.21"
"01/30/2023","19","358","2.31"
"01/30/2023","19","364","2.41"
"01/30/2023","19","372","2.71"
"01/30/2023","19","382","2.8"
"01/30/2023","19","386","2.81"
"01/30/2023","19","390","2.91"
"01/30/2023","19","485","3"
"01/30/2023","19","565","3.04"
"01/30/2023","19","570","3.38"
"01/30/2023","19","580","4"
"01/30/2023","19","595","4.56"
"01/30/2023","19","605","4.69"
"01/30/2023","19","610","6.05"
"01/30/2023","19","640","6.69"
"01/30/2023","19","653","7.95"
"01/30/2023","19","689","8"
"01/30/2023","19","694","8.24"
"01/30/2023","19","714","10"
"01/30/2023","19","744","10.69"
"01/30/2023","19","751.5","11.15"
"01/30/2023","19","759","11.98"
"01/30/2023","19","779","13.57"
"01/30/2023","19","811","13.97"
"01/30/2023","19","827","14.03"
"01/30/2023","19","847","14.29"
"01/30/2023","19","857","14.49"
"01/30/2023","19","897","14.69"
"01/30/2023","19","917","14.86"
"01/30/2023","19","934.7","15"
"01/30/2023","19","948.7","15.22"
"01/30/2023","19","956.2","15.97"
"01/30/2023","19","976.2","16.1"
"01/30/2023","19","990.2","16.29"
"01/30/2023","19","1010.2","16.67"
"01/30/2023","19","1025.2","16.83"
"01/30/2023","19","1039.2","16.93"
"01/30/2023","19","1067.2","16.97"
"01/30/2023","19","1087.2","17.17"
"01/30/2023","19","1102.2","17.45"
"01/30/2023","19","1114.2","17.51"
"01/30/2023","19","1129.2","17.54"
"01/30/2023","19","1149.2","17.69"
"01/30/2023","19","1171.7","17.94"
"01/30/2023","19","1186.7","18.06"
"01/30/2023","19","1210.9","18.28"
"01/30/2023","19","1226.9","18.45"
"01/30/2023","19","1242.7","18.48"
"01/30/2023","19","1262.7","18.66"
"01/30/2023","19","1282.7","18.8"
"01/30/2023","19","1317.2","18.84"
"01/30/2023","19","1329.2","18.97"
"01/30/2023","19","1341.2","19.13"
"01/30/2023","19","1358.9","19.5"
"01/30/2023","19","1373.9","19.52"
"01/30/2023","19","1388.9","19.72"
"01/30/2023","19","1403.9","19.86"
"01/30/2023","19","1411.4","19.9"
"01/30/2023","19","1417.4","20"
"01/30/2023","19","1441.4","20.45"
"01/30/2023","19","1448.9","21.44"
"01/30/2023","19","1456.4","22.25"
"01/30/2023","19","1471.4","23.7"
"01/30/2023","19","1486.4","24.89"
"01/30/2023","19","1491.4","25"
"01/30/2023","19","1515.4","26.45"
"01/30/2023","19","1539","27.3"
"01/30/2023","19","1599","30"
"01/30/2023","19","1623","32.45"
"01/30/2023","19","1632","37.28"
"01/30/2023","19","1641","37.78"
"01/30/2023","19","1660","40.45"
"01/30/2023","19","1670","75"
"01/30/2023","19","1679","84.78"
"01/30/2023","19","1684","85.98"
"01/30/2023","19","1706","2000"
"01/30/2023","19","1706.1","5000"
"01/30/2023","20","61.8","0"
"01/30/2023","20","149.8",".01"
"01/30/2023","20","180.8","1.29"
"01/30/2023","20","203.3","1.4"
"01/30/2023","20","230.3","1.49"
"01/30/2023","20","254.3","1.7"
"01/30/2023","20","269.3","1.8"
"01/30/2023","20","286.8","1.95"
"01/30/2023","20","313.8","1.99"
"01/30/2023","20","332","2"
"01/30/2023","20","344","2.21"
"01/30/2023","20","350","2.31"
"01/30/2023","20","355","2.39"
"01/30/2023","20","361","2.41"
"01/30/2023","20","369","2.71"
"01/30/2023","20","379","2.8"
"01/30/2023","20","383","2.81"
"01/30/2023","20","387","2.91"
"01/30/2023","20","467","2.97"
"01/30/2023","20","477","3.69"
"01/30/2023","20","487","4"
"01/30/2023","20","492","4.69"
"01/30/2023","20","499.5","5.4"
"01/30/2023","20","514.5","5.99"
"01/30/2023","20","522","6.18"
"01/30/2023","20","542","7.31"
"01/30/2023","20","558","7.77"
"01/30/2023","20","571","7.95"
"01/30/2023","20","644.7","8"
"01/30/2023","20","654.7","8.2"
"01/30/2023","20","664.7","8.24"
"01/30/2023","20","700.7","8.49"
"01/30/2023","20","720.7","8.54"
"01/30/2023","20","734.7","8.89"
"01/30/2023","20","754.7","9.72"
"01/30/2023","20","768.7","9.91"
"01/30/2023","20","776.2","9.94"
"01/30/2023","20","796.2","9.95"
"01/30/2023","20","816.2","10.26"
"01/30/2023","20","833.9","10.4"
"01/30/2023","20","848.9","10.42"
"01/30/2023","20","880.9","10.49"
"01/30/2023","20","894.9","10.52"
"01/30/2023","20","914.9","10.73"
"01/30/2023","20","929.9","11.01"
"01/30/2023","20","941.9","11.07"
"01/30/2023","20","956.9","11.09"
"01/30/2023","20","1051.9","11.25"
"01/30/2023","20","1066.9","11.58"
"01/30/2023","20","1089.4","11.59"
"01/30/2023","20","1109.4","11.79"
"01/30/2023","20","1113.6","11.8"
"01/30/2023","20","1129.4","11.92"
"01/30/2023","20","1145.4","11.97"
"01/30/2023","20","1165.4","12.15"
"01/30/2023","20","1185.4","12.28"
"01/30/2023","20","1197.4","12.33"
"01/30/2023","20","1219.9","12.44"
"01/30/2023","20","1231.9","12.46"
"01/30/2023","20","1243.9","12.6"
"01/30/2023","20","1258.9","12.97"
"01/30/2023","20","1273.9","13.17"
"01/30/2023","20","1288.9","13.3"
"01/30/2023","20","1296.4","13.66"
"01/30/2023","20","1320","14.56"
"01/30/2023","20","1327.5","15.13"
"01/30/2023","20","1335","15.23"
"01/30/2023","20","1337.1","16.93"
"01/30/2023","20","1352.1","16.95"
"01/30/2023","20","1367.1","18.07"
"01/30/2023","20","1373.1","20"
"01/30/2023","20","1397.1","20.45"
"01/30/2023","20","1402.1","25"
"01/30/2023","20","1404.2","26.22"
"01/30/2023","20","1428.2","26.45"
"01/30/2023","20","1488.2","30"
"01/30/2023","20","1512.2","32.45"
"01/30/2023","20","1521.2","37.28"
"01/30/2023","20","1530.2","37.78"
"01/30/2023","20","1549.2","40.45"
"01/30/2023","20","1559.2","75"
"01/30/2023","20","1568.2","84.78"
"01/30/2023","20","1573.2","152.18"
"01/30/2023","20","1595.2","2000"
"01/30/2023","20","1595.3","5000"
"01/30/2023","21","61.8","0"
"01/30/2023","21","149.8",".01"
"01/30/2023","21","180.8",".79"
"01/30/2023","21","207.8",".98"
"01/30/2023","21","234.8","1.29"
"01/30/2023","21","257.3","1.4"
"01/30/2023","21","281.3","1.7"
"01/30/2023","21","317.3","1.79"
"01/30/2023","21","332.3","1.8"
"01/30/2023","21","349.8","1.95"
"01/30/2023","21","368","2"
"01/30/2023","21","380","2.21"
"01/30/2023","21","386","2.31"
"01/30/2023","21","396","2.39"
"01/30/2023","21","402","2.41"
"01/30/2023","21","434","2.49"
"01/30/2023","21","442","2.71"
"01/30/2023","21","452","2.8"
"01/30/2023","21","456","2.81"
"01/30/2023","21","460","2.91"
"01/30/2023","21","540","2.99"
"01/30/2023","21","550","3.39"
"01/30/2023","21","557.5","3.79"
"01/30/2023","21","567.5","4"
"01/30/2023","21","575","4.59"
"01/30/2023","21","595","5.58"
"01/30/2023","21","611","6.04"
"01/30/2023","21","626","6.05"
"01/30/2023","21","646","6.28"
"01/30/2023","21","656","6.48"
"01/30/2023","21","676","6.82"
"01/30/2023","21","690","7.18"
"01/30/2023","21","703","7.95"
"01/30/2023","21","756.7","8"
"01/30/2023","21","776.7","8.02"
"01/30/2023","21","790.7","8.21"
"01/30/2023","21","795.7","8.24"
"01/30/2023","21","803.2","8.39"
"01/30/2023","21","823.2","8.56"
"01/30/2023","21","838.2","8.72"
"01/30/2023","21","852.2","8.83"
"01/30/2023","21","872.2","9.04"
"01/30/2023","21","887.2","9.32"
"01/30/2023","21","899.2","9.38"
"01/30/2023","21","914.2","9.4"
"01/30/2023","21","929.2","9.9"
"01/30/2023","21","951.7","9.96"
"01/30/2023","21","971.7","10.02"
"01/30/2023","21","991.7","10.11"
"01/30/2023","21","995.9","10.12"
"01/30/2023","21","1011.7","10.21"
"01/30/2023","21","1027.7","10.29"
"01/30/2023","21","1045.4","10.4"
"01/30/2023","21","1065.4","10.47"
"01/30/2023","21","1085.4","10.61"
"01/30/2023","21","1097.4","10.65"
"01/30/2023","21","1109.4","10.78"
"01/30/2023","21","1131.9","10.82"
"01/30/2023","21","1143.9","10.93"
"01/30/2023","21","1238.9","11.25"
"01/30/2023","21","1253.9","11.31"
"01/30/2023","21","1268.9","11.5"
"01/30/2023","21","1283.9","11.63"
"01/30/2023","21","1291.4","12.15"
"01/30/2023","21","1294.7","13.11"
"01/30/2023","21","1302.2","13.44"
"01/30/2023","21","1309.7","13.64"
"01/30/2023","21","1333.3","14.56"
"01/30/2023","21","1348.3","15.32"
"01/30/2023","21","1363.3","16.46"
"01/30/2023","21","1369.3","20"
"01/30/2023","21","1393.3","20.45"
"01/30/2023","21","1398.3","25"
"01/30/2023","21","1458.3","26"
"01/30/2023","21","1482.3","26.45"
"01/30/2023","21","1484.2","26.84"
"01/30/2023","21","1508.2","32.45"
"01/30/2023","21","1517.2","37.28"
"01/30/2023","21","1526.2","37.78"
"01/30/2023","21","1545.2","40.45"
"01/30/2023","21","1555.2","75"
"01/30/2023","21","1564.2","89.19"
"01/30/2023","21","1569.2","107.39"
"01/30/2023","21","1591.2","2000"
"01/30/2023","21","1591.3","5000"
"01/30/2023","22","61.8","0"
"01/30/2023","22","249.8",".01"
"01/30/2023","22","280.8",".79"
"01/30/2023","22","288.3",".9"
"01/30/2023","22","308.3",".96"
"01/30/2023","22","335.3",".98"
"01/30/2023","22","342.8","1.18"
"01/30/2023","22","369.8","1.29"
"01/30/2023","22","385.8","1.36"
"01/30/2023","22","408.3","1.4"
"01/30/2023","22","428.3","1.53"
"01/30/2023","22","452.3","1.7"
"01/30/2023","22","462.3","1.73"
"01/30/2023","22","498.3","1.79"
"01/30/2023","22","513.3","1.8"
"01/30/2023","22","530.8","1.95"
"01/30/2023","22","549","2"
"01/30/2023","22","569","2.08"
"01/30/2023","22","581","2.21"
"01/30/2023","22","587","2.31"
"01/30/2023","22","593","2.41"
"01/30/2023","22","607","2.43"
"01/30/2023","22","639","2.49"
"01/30/2023","22","647","2.71"
"01/30/2023","22","657","2.8"
"01/30/2023","22","661","2.81"
"01/30/2023","22","665","2.91"
"01/30/2023","22","745","2.98"
"01/30/2023","22","765","3.27"
"01/30/2023","22","779","3.46"
"01/30/2023","22","799","3.82"
"01/30/2023","22","821.5","3.98"
"01/30/2023","22","831.5","4"
"01/30/2023","22","845.5","4.08"
"01/30/2023","22","865.5","4.3"
"01/30/2023","22","880.5","4.58"
"01/30/2023","22","892.5","4.64"
"01/30/2023","22","907.5","4.66"
"01/30/2023","22","922.5","5.16"
"01/30/2023","22","945","5.33"
"01/30/2023","22","969.2","5.37"
"01/30/2023","22","985","5.41"
"01/30/2023","22","1001","5.54"
"01/30/2023","22","1021","5.73"
"01/30/2023","22","1041","5.87"
"01/30/2023","22","1053","5.91"
"01/30/2023","22","1065","6.04"
"01/30/2023","22","1080","6.18"
"01/30/2023","22","1114.5","6.19"
"01/30/2023","22","1129.5","6.57"
"01/30/2023","22","1144.5","6.76"
"01/30/2023","22","1159.5","6.89"
"01/30/2023","22","1167","7.75"
"01/30/2023","22","1180","7.95"
"01/30/2023","22","1233.7","8"
"01/30/2023","22","1238.7","8.24"
"01/30/2023","22","1246.2","8.37"
"01/30/2023","22","1253.7","9.23"
"01/30/2023","22","1256","9.88"
"01/30/2023","22","1276","9.99"
"01/30/2023","22","1300","10"
"01/30/2023","22","1317.7","10.4"
"01/30/2023","22","1332.7","10.59"
"01/30/2023","22","1427.7","11.25"
"01/30/2023","22","1442.7","11.73"
"01/30/2023","22","1466.3","14.56"
"01/30/2023","22","1490.3","16"
"01/30/2023","22","1496.3","20"
"01/30/2023","22","1580.3","22"
"01/30/2023","22","1585.3","25"
"01/30/2023","22","1589.1","27.41"
"01/30/2023","22","1608.1","30"
"01/30/2023","22","1613.1","39.77"
"01/30/2023","22","1622.1","48.07"
"01/30/2023","22","1631.1","50.99"
"01/30/2023","22","1641.1","75"
"01/30/2023","22","1650.1","110.37"
"01/30/2023","22","1672.1","2000"
"01/30/2023","22","1672.2","5000"
"01/30/2023","23","61.8","0"
"01/30/2023","23","384.8",".01"
"01/30/2023","23","404.8",".23"
"01/30/2023","23","412.3",".25"
"01/30/2023","23","427.3",".39"
"01/30/2023","23","441.3",".5"
"01/30/2023","23","448.8",".54"
"01/30/2023","23","456.3",".59"
"01/30/2023","23","476.3",".71"
"01/30/2023","23","507.3",".79"
"01/30/2023","23","534.3",".98"
"01/30/2023","23","549.3",".99"
"01/30/2023","23","561.3","1.05"
"01/30/2023","23","576.3","1.07"
"01/30/2023","23","603.3","1.29"
"01/30/2023","23","625.8","1.4"
"01/30/2023","23","640.8","1.57"
"01/30/2023","23","664.8","1.7"
"01/30/2023","23","704.8","1.78"
"01/30/2023","23","740.8","1.79"
"01/30/2023","23","778.3","1.8"
"01/30/2023","23","811.8","1.95"
"01/30/2023","23","830","2"
"01/30/2023","23","850","2.14"
"01/30/2023","23","862","2.21"
"01/30/2023","23","882","2.27"
"01/30/2023","23","888","2.31"
"01/30/2023","23","900","2.32"
"01/30/2023","23","906","2.41"
"01/30/2023","23","918","2.45"
"01/30/2023","23","950","2.49"
"01/30/2023","23","962","2.6"
"01/30/2023","23","984.5","2.66"
"01/30/2023","23","992.5","2.71"
"01/30/2023","23","1002.5","2.8"
"01/30/2023","23","1006.5","2.81"
"01/30/2023","23","1010.5","2.91"
"01/30/2023","23","1105.5","2.97"
"01/30/2023","23","1120.5","3.16"
"01/30/2023","23","1135.5","3.3"
"01/30/2023","23","1145.5","4"
"01/30/2023","23","1153","4.34"
"01/30/2023","23","1160.5","4.58"
"01/30/2023","23","1184.5","4.85"
"01/30/2023","23","1209.6","5"
"01/30/2023","23","1224.6","5.67"
"01/30/2023","23","1232.1","5.81"
"01/30/2023","23","1252.2","6.5"
"01/30/2023","23","1267.2","6.97"
"01/30/2023","23","1280.2","7.95"
"01/30/2023","23","1316.2","8"
"01/30/2023","23","1331.2","8.11"
"01/30/2023","23","1336.2","8.24"
"01/30/2023","23","1363","9.1"
"01/30/2023","23","1383","9.96"
"01/30/2023","23","1407","10.85"
"01/30/2023","23","1502","11.25"
"01/30/2023","23","1526","16.85"
"01/30/2023","23","1592","20"
"01/30/2023","23","1611","24.85"
"01/30/2023","23","1616","25"
"01/30/2023","23","1619.1","27.99"
"01/30/2023","23","1629.1","75"
"01/30/2023","23","1651.1","2000"
"01/30/2023","23","1651.2","5000"
"01/30/2023","24","61.8","0"
"01/30/2023","24","250.8",".01"
"01/30/2023","24","348.3",".03"
"01/30/2023","24","426.3",".04"
"01/30/2023","24","446.3",".05"
"01/30/2023","24","460.3",".06"
"01/30/2023","24","476.3",".07"
"01/30/2023","24","491.3",".11"
"01/30/2023","24","503.3",".27"
"01/30/2023","24","518.3",".6"
"01/30/2023","24","525.8",".7"
"01/30/2023","24","572.6",".79"
"01/30/2023","24","592.6",".81"
"01/30/2023","24","596.8",".82"
"01/30/2023","24","619.3",".87"
"01/30/2023","24","626.8",".97"
"01/30/2023","24","653.8",".98"
"01/30/2023","24","669.8",".99"
"01/30/2023","24","689.8","1.18"
"01/30/2023","24","716.8","1.29"
"01/30/2023","24","736.8","1.31"
"01/30/2023","24","748.8","1.36"
"01/30/2023","24","771.3","1.4"
"01/30/2023","24","783.3","1.48"
"01/30/2023","24","795.3","1.64"
"01/30/2023","24","819.3","1.7"
"01/30/2023","24","841.8","1.73"
"01/30/2023","24","877.8","1.79"
"01/30/2023","24","892.8","1.8"
"01/30/2023","24","910.3","1.95"
"01/30/2023","24","928.5","2"
"01/30/2023","24","943.5","2.01"
"01/30/2023","24","970.5","2.21"
"01/30/2023","24","976.5","2.31"
"01/30/2023","24","991.5","2.34"
"01/30/2023","24","997.5","2.41"
"01/30/2023","24","1029.5","2.49"
"01/30/2023","24","1037.5","2.71"
"01/30/2023","24","1047.5","2.8"
"01/30/2023","24","1051.5","2.81"
"01/30/2023","24","1055.5","2.91"
"01/30/2023","24","1135.5","2.96"
"01/30/2023","24","1143","3.5"
"01/30/2023","24","1150.5","3.53"
"01/30/2023","24","1160.5","4"
"01/30/2023","24","1184.5","4.85"
"01/30/2023","24","1192","4.99"
"01/30/2023","24","1213.8","5"
"01/30/2023","24","1220.2","5.07"
"01/30/2023","24","1235.2","5.83"
"01/30/2023","24","1250.2","6.06"
"01/30/2023","24","1267","6.5"
"01/30/2023","24","1282","7.2"
"01/30/2023","24","1295","7.95"
"01/30/2023","24","1331","8"
"01/30/2023","24","1336","8.24"
"01/30/2023","24","1358.4","9.1"
"01/30/2023","24","1378.4","9.99"
"01/30/2023","24","1402.4","10.85"
"01/30/2023","24","1497.4","11.25"
"01/30/2023","24","1521.4","16.85"
"01/30/2023","24","1587.4","20"
"01/30/2023","24","1606.4","24.85"
"01/30/2023","24","1611.4","25"
"01/30/2023","24","1614.4","28.31"
"01/30/2023","24","1624.4","75"
"01/30/2023","24","1646.4","2000"
"01/30/2023","24","1646.5","5000"
